exit_policy,scenario_id,rule_id,split,month,ledger_days,start_equity_yuan,end_equity_yuan,monthly_return,net_pnl_yuan,total_cost_yuan,traded_notional_yuan,avg_exposure,max_exposure,avg_active_positions,max_drawdown_in_month,daily_win_rate
planned_t5_close,base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,202310,17,920960.1248254012,836332.4346650136,-0.09189072130178455,-84627.69016038772,13145.292295694133,6572646.147847067,1.1326726004448433,1.2675662251404092,100.0,-0.12843512065268547,0.29411764705882354
planned_t5_close,base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,202311,22,836332.4346650136,995525.0388055182,0.19034608433459588,159192.60414050438,17673.04811282103,8836524.056410516,1.0960793923576666,1.1913984654734964,100.0,-0.014336683189046795,0.7272727272727273
planned_t5_close,base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,202312,21,995525.0388055182,962497.9370097447,-0.033175561144500265,-33027.101795773415,16709.046560436153,8354523.280218076,1.0343441996600924,1.099264261654384,100.0,-0.06742001874454273,0.47619047619047616
planned_t5_close,base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,202401,22,962497.9370097447,703303.6401761046,-0.26929335312540614,-259194.2968336399,17320.158526484214,8660079.26324211,1.1138890469858056,1.2701049147396342,100.0,-0.2683800533293921,0.22727272727272727
planned_t5_close,base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,202402,15,703303.6401761046,795143.7017292138,0.1305837995237915,91840.06155310923,12084.783672808197,6042391.836404098,1.4879075815131724,2.0699456637197216,100.0,-0.28390099139649494,0.6666666666666666
planned_t5_close,base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,202403,21,795143.7017292138,832656.5486894895,0.04717744337117402,37512.84696027566,16855.57993881009,8427789.969405044,1.2175548733951647,1.2987959008682755,100.0,-0.06409595155642389,0.47619047619047616
planned_t5_close,base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,202404,20,832656.5486894895,889135.1261005537,0.06782937995258109,56478.577411064456,16093.264608900012,8046632.304450007,1.233333499281737,1.336650158928095,100.0,-0.1423332603095605,0.6
planned_t5_close,base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,202405,20,889135.1261005537,861784.5786070994,-0.03076084465744211,-27350.547493454444,16060.113941218417,8030056.9706092095,1.1353296093868839,1.1865236477366095,100.0,-0.05402298582677156,0.45
planned_t5_close,base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,202406,19,861784.5786070994,750540.7156189972,-0.1290854649173525,-111243.86298810242,14988.957787513791,7494478.893756894,1.2563705587837302,1.355758978537501,100.0,-0.12607394554186913,0.42105263157894735
planned_t5_close,base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,202407,23,750540.7156189972,796194.5876835515,0.06082797523769501,45653.87206455422,18454.668609022694,9227334.304511344,1.33586364041557,1.414595184025481,100.0,-0.06688778981851995,0.5652173913043478
planned_t5_close,base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,202408,22,796194.5876835515,748303.966223881,-0.060149393377570526,-47890.621459670685,17554.847521779448,8777423.760889726,1.3282643679275188,1.4522458342274045,100.0,-0.12262374144830102,0.36363636363636365
planned_t5_close,base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,202409,19,748303.966223881,1025671.9332104428,0.3706621633802454,277367.96698656195,15455.408523264907,7727704.261632455,1.413702901344154,1.496846667444328,100.0,-0.06375176928860826,0.47368421052631576
planned_t5_close,base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,202410,18,1025671.9332104428,1076088.3970424721,0.049154570969122124,50416.463832029476,14532.643281072915,7266321.640536457,0.9454197196971253,1.2195225698844556,100.0,-0.12426125224295037,0.5
planned_t5_close,base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,202411,21,1076088.3970424721,1145532.5893474987,0.0645339105001852,69444.19230502665,16926.35371645271,8463176.858226355,0.9006392748169794,0.9474621855943666,100.0,-0.033243319997289356,0.6190476190476191
planned_t5_close,base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,202412,22,1145532.5893474987,1106544.946437762,-0.03403451221928522,-38987.642909736656,17617.402908738768,8808701.454369385,0.8729720852857301,0.9005730716705073,100.0,-0.06370837330892531,0.5454545454545454
planned_t5_close,base_1m_5pct_signal_40bps,combo_low_liquidity_weak_momentum,validation,202501,5,1106544.946437762,1073800.2742286555,-0.029591813974226278,-32744.672209106517,2309.358781426617,1154679.3907133087,0.5277879696366035,0.8734308404479388,60.0,-0.019557757853604807,0.6
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,research_holdout,202501,17,1000000.0,963969.212557735,-0.036030787442264955,-36030.78744226485,11996.4111472007,5998205.573600352,0.8769551185020872,1.0740043929096028,88.17647058823529,-0.07164227152452718,0.35294117647058826
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,research_holdout,202502,18,963969.212557735,1205050.3345818971,0.25009213871519065,241081.12202416206,14825.571565241326,7412785.782620663,0.9245922309815037,1.0708855688902865,100.0,-0.024930566374882113,0.8333333333333334
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,research_holdout,202503,21,1205050.3345818971,1156955.6792396724,-0.0399109099114201,-48094.65534222509,16826.15160175979,8413075.800879894,0.8181455182260063,0.8647019150746723,99.85714285714286,-0.07677063048249522,0.38095238095238093
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,research_holdout,202504,21,1156955.6792396724,1099469.6321751697,-0.049687337290466815,-57486.047064502854,16637.13509797865,8318567.548989325,0.8667031106270483,0.9629483472326511,98.71428571428571,-0.10428697349376792,0.47619047619047616
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,research_holdout,202505,19,1099469.6321751697,1130492.9390502514,0.028216610961510513,31023.306875081675,15303.554568694197,7651777.284347098,0.8730388608311613,0.9479251713715082,100.0,-0.0559647734719847,0.47368421052631576
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,research_holdout,202506,20,1130492.9390502514,1208334.6937450522,0.0688564713727422,77841.75469480107,16147.413607959696,8073706.80397985,0.8622424911069914,0.9098833805476058,100.0,-0.0606736060459937,0.65
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,research_holdout,202507,23,1208334.6937450522,1270112.5627878238,0.051126454750132444,61777.86904277146,18555.969224454548,9277984.612227272,0.8132768469187781,0.8330203187747691,100.0,-0.012857192817091079,0.5652173913043478
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,research_holdout,202508,21,1270112.5627878238,1348118.387934373,0.06141646609284046,78005.82514654915,16986.33721857587,8493168.609287934,0.7675755620121175,0.7994730254733701,100.0,-0.019331871599742367,0.7142857142857143
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,research_holdout,202509,22,1348118.387934373,1309600.8798934666,-0.0285713097496757,-38517.50804090629,17569.02719055277,8784513.595276386,0.7337797124190633,0.7607348247672554,99.9090909090909,-0.06074906354941079,0.4090909090909091
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,research_holdout,202510,17,1309600.8798934666,1419918.475496124,0.0842375698553528,110317.59560265808,13714.403076072973,6857201.538036486,0.7510599052846336,0.7833009757500744,100.0,-0.03287959404532259,0.7058823529411765
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,research_holdout,202511,20,1419918.475496124,1375368.1898425764,-0.031375241904632256,-44550.285653547566,16002.94587619105,8001472.938095525,0.7227472587663055,0.745364383355527,100.0,-0.05899833827927958,0.35
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,research_holdout,202512,23,1375368.1898425764,1377089.265419683,0.0012513562475975348,1721.0755771063905,18468.555951526116,9234277.975763056,0.7377571440418286,0.7644295368911216,100.0,-0.03947116158077635,0.43478260869565216
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,research_holdout,202601,20,1377089.265419683,1453495.4448916472,0.055483824753131517,76406.17947196445,16203.7363424042,8101868.1712021,0.6952897453977522,0.7473038728333031,100.0,-0.03830950096718666,0.6
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,research_holdout,202602,14,1453495.4448916472,1495181.8675788892,0.02868011924891145,41686.42268724204,11222.938578881027,5611469.289440513,0.6795728524390363,0.6978862816277152,100.0,-0.020169612741161802,0.5714285714285714
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,research_holdout,202603,22,1495181.8675788892,1353626.4397699912,-0.09467438769714032,-141555.42780889812,17372.757849988364,8686378.924994184,0.6977786882610559,0.7551152357102638,100.0,-0.09360446330467209,0.4090909090909091
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,research_holdout,202604,21,1353626.4397699912,1356323.9505386096,0.001992802954614792,2697.5107686186248,16819.077119563295,8409538.559781648,0.7203295942788235,0.7621869303260111,98.28571428571429,-0.03941499011818339,0.47619047619047616
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,research_holdout,202605,13,1356323.9505386096,1385901.6316596598,0.02180723942042362,29577.6811210498,8886.895008325488,4443447.504162745,0.6212831937801236,0.7686827563004048,84.61538461538461,-0.022774303842556853,0.5384615384615384
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,201804,16,1000000.0,956577.9314187263,-0.04342206858127362,-43422.06858127365,11146.130356813075,5573065.1784065375,0.8802511999821788,1.044405641789617,87.1875,-0.06063096149363223,0.5625
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,201805,22,956577.9314187263,916886.6911069192,-0.04149295003381481,-39691.24031180719,17600.10804216989,8800054.021084948,1.0125955654366405,1.082820854578161,99.81818181818181,-0.10496049280424302,0.5
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,201806,20,916886.6911069192,812035.1084597929,-0.11435609619389642,-104851.58264712614,15705.349566677727,7852674.783338863,1.176096366371087,1.3884181836625191,100.0,-0.2137855430663569,0.4
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,201807,22,812035.1084597929,819778.6678961985,0.009535990938979166,7743.559436405447,17651.02386640673,8825511.933203366,1.2342035673593594,1.3400467701341268,100.0,-0.10787055457188255,0.5909090909090909
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,201808,23,819778.6678961985,619765.9375719506,-0.24398381923933365,-200012.73032424806,18044.395729472173,9022197.864736088,1.4206631307677229,1.6299341127876972,100.0,-0.21825017778143796,0.391304347826087
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,201809,19,619765.9375719506,796582.8541653109,0.28529628021519504,176816.9165933603,15517.200465949198,7758600.232974599,1.3732900053373058,1.6186702918706246,100.0,-0.06550780318923233,0.5789473684210527
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,201810,18,796582.8541653109,693300.5476423329,-0.12965670298189014,-103282.30652297795,14161.212223657732,7080606.111828865,1.4431021631244072,1.7070905449475533,99.83333333333333,-0.21777343307347763,0.4444444444444444
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,201811,22,693300.5476423329,740649.3501453664,0.06829477153025465,47348.80250303366,17807.092953015966,8903546.476507982,1.2910328226479455,1.5056229677564155,100.0,-0.13934963331631545,0.5454545454545454
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,201812,20,740649.3501453664,612051.648540782,-0.17362831896003772,-128597.70160458425,15746.113833634985,7873056.916817494,1.3868674168572488,1.6194657074210812,100.0,-0.23178521902996074,0.25
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,201901,22,612051.648540782,430128.9000848884,-0.2972343083947626,-181922.74845589368,17352.525374960325,8676262.687480163,1.668429571920506,1.9852743244189173,99.86363636363636,-0.32412399535112846,0.36363636363636365
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,201902,15,430128.9000848884,784034.2908317872,0.8227891468744684,353905.39074689866,12583.511761079391,6291755.880539696,1.7660267174339908,2.233950950159202,99.8,-0.004541378091528103,0.9333333333333333
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,201903,21,784034.2908317872,884153.5479551235,0.1276975488114418,100119.25712333636,17071.790475380614,8535895.237690307,1.1586394087443197,1.3220670926644478,100.0,-0.07937389065075995,0.6666666666666666
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,201904,21,884153.5479551235,810692.3983943267,-0.08308641607636846,-73461.14956079678,16763.069896002897,8381534.948001448,1.0952128252194255,1.1705509499985498,99.61904761904762,-0.14117796526070125,0.42857142857142855
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,201905,20,810692.3983943267,769208.2483595377,-0.05117125819478918,-41484.150034789134,15847.521163569445,7923760.581784721,1.3209861190354337,1.4238858686722968,99.8,-0.10557046939614556,0.65
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,201906,19,769208.2483595377,787637.4809278548,0.023958703780959656,18429.232568316955,15257.89852458701,7628949.262293505,1.321286289562574,1.5043721667077845,99.84210526315789,-0.08418084154596805,0.47368421052631576
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,201907,23,787637.4809278548,748028.4892249423,-0.050288353032986954,-39608.99170291255,18317.985860774745,9158992.930387372,1.282119318602365,1.3550215164432202,100.0,-0.12344594701046907,0.5652173913043478
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,201908,22,748028.4892249423,770318.6123661604,0.029798494926728925,22290.12314121849,17700.848032785485,8850424.01639274,1.419114065523518,1.5301002767473686,100.0,-0.11488382983801915,0.5454545454545454
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,201909,20,770318.6123661604,771777.6746781733,0.0018941023734726503,1459.0623120128112,16045.298237801024,8022649.118900511,1.2089125182454818,1.3124761940292897,100.0,-0.1169612561287463,0.55
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,201910,18,771777.6746781733,762587.1243363904,-0.011908287377728644,-9190.550341782851,14345.605141037473,7172802.570518737,1.2649851580783054,1.3239587716674734,99.94444444444444,-0.07152052413693877,0.4444444444444444
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,201911,21,762587.1243363904,798012.1569009235,0.04645375122922535,35425.032564532725,16821.24159906972,8410620.799534861,1.305207769405106,1.3734199111980179,100.0,-0.04569309016850931,0.5714285714285714
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,201912,22,798012.1569009235,945985.8980288286,0.18542792844480016,147973.74112790497,17966.957722365183,8983478.861182591,1.1602235371343992,1.3378977694463017,100.0,-0.05752771956207925,0.5454545454545454
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202001,16,945985.8980288286,893180.8009435581,-0.05582017363609926,-52805.09708527055,12825.373659038265,6412686.829519132,1.0281066496813462,1.0788646944438314,100.0,-0.09994256702516469,0.4375
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202002,20,893180.8009435581,921191.9215595083,0.03136108678820593,28011.120615950247,16059.197158580897,8029598.579290449,1.108146110405565,1.2348834309534664,100.0,-0.06766716500564085,0.55
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202003,22,921191.9215595083,820624.0986078767,-0.10917141216498938,-100567.82295163149,17435.53952619188,8717769.763095938,1.062727865150138,1.1695162513043227,100.0,-0.1919886935805175,0.45454545454545453
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202004,21,820624.0986078767,778420.9000156523,-0.051428173586199555,-42203.19859222442,16640.21985244908,8320109.926224541,1.1547436608982644,1.237243898030432,98.76190476190476,-0.18895204369861818,0.47619047619047616
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202005,18,778420.9000156523,737536.872651636,-0.05252174930451403,-40884.027364015965,14220.625479332064,7110312.739666034,1.298573868693098,1.4102910200678735,100.0,-0.13072289078327082,0.3888888888888889
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202006,20,737536.872651636,859274.6302178726,0.1650598933834424,121737.75756623659,16252.493305345575,8126246.652672788,1.2073710913053308,1.4382875753931097,99.6,-0.03818530738505044,0.55
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202007,23,859274.6302178726,934657.5560373901,0.08772855984402095,75382.9258195177,18570.6938257835,9285346.912891753,1.078567329377528,1.1906339242576502,100.0,-0.1227842544745269,0.6086956521739131
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202008,21,934657.5560373901,963734.4085845439,0.03110963192811389,29076.85254715334,16801.626849890003,8400813.424945,1.0460535284241226,1.1167862473837076,100.0,-0.040664420911202814,0.47619047619047616
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202009,22,963734.4085845439,905784.8844176146,-0.0601301807331347,-57949.52416692893,17534.763907701454,8767381.953850726,1.0617625319680906,1.1000661642027845,100.0,-0.06342263802961134,0.5
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202010,16,905784.8844176146,840971.100473252,-0.0715553825851657,-64813.78394436233,12735.596414342039,6367798.207171019,1.0907085686097764,1.148636823187869,100.0,-0.1319595434102443,0.375
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202011,21,840971.100473252,786684.9029857747,-0.06455179905341346,-54286.1974874772,16673.50217510328,8336751.0875516385,1.1933715937552376,1.286730185998728,100.0,-0.11428855512988112,0.2857142857142857
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202012,23,786684.9029857747,712179.4889826041,-0.09470807653787883,-74505.41400317068,18202.514112392233,9101257.05619612,1.3117116483303508,1.4925230157399676,100.0,-0.1846874339879112,0.5217391304347826
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202101,20,712179.4889826041,614937.5524720021,-0.13654133264848534,-97241.9365106023,15924.98411244085,7962492.056220426,1.4988302489389809,1.6970868910055243,99.85,-0.1650223963938573,0.4
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202102,15,614937.5524720021,835560.046516752,0.3587721926525129,220622.49404474968,12270.39754694328,6135198.7734716395,1.6816779973109952,2.0578108662273222,99.86666666666666,-0.14680509059073787,0.4666666666666667
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202103,23,835560.046516752,875000.0177504411,0.047201839530390144,39439.97123368933,18618.01033242917,9309005.166214585,1.1585059666932898,1.308447763741706,99.8695652173913,-0.08820597277341302,0.4782608695652174
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202104,21,875000.0177504411,897742.1257147889,0.02599098000342459,22742.10796434775,16915.697408357206,8457848.704178605,1.1100786093597605,1.1612082100735082,99.47619047619048,-0.043897788505670166,0.47619047619047616
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202105,18,897742.1257147889,982322.5173672254,0.09421457368405539,84580.39165243637,14523.315976973348,7261657.988486673,1.1066416124316998,1.1602158247110235,100.0,-0.0264277558943401,0.6111111111111112
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202106,21,982322.5173672254,1004296.0468036147,0.02236895627240809,21973.529436389257,16902.01317812175,8451006.589060875,1.0322930007105762,1.0660843317424797,100.0,-0.04860656437169175,0.47619047619047616
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202107,22,1004296.0468036147,946321.3825886506,-0.05772666774849988,-57974.66421496409,17472.27469539307,8736137.347696535,0.9997922277895728,1.0903393876579595,100.0,-0.11154088499650305,0.5454545454545454
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202108,22,946321.3825886506,1000401.917404498,0.057148169544590344,54080.53481584742,17822.92726723969,8911463.633619847,1.001904988831617,1.102100334815659,99.9090909090909,-0.05176127695272614,0.45454545454545453
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202109,20,1000401.917404498,1059461.461819493,0.05903581689269699,59059.5444149953,16098.35323807506,8049176.619037531,0.9645694704502101,1.014201686932312,100.0,-0.044847576044792725,0.55
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202110,16,1059461.461819493,1052584.4435496337,-0.006491050894903538,-6877.018269859707,12809.023211009862,6404511.60550493,0.9344077914290425,0.975559093661414,100.0,-0.06495197355359827,0.375
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202111,22,1052584.4435496337,1222054.8200952797,0.1610040672595736,169470.3765456458,17943.25082151438,8971625.41075719,0.9131346646385691,0.9777350717926382,100.0,-0.02400458312507614,0.8181818181818182
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202112,23,1222054.8200952797,1249333.457046181,0.02232194211121752,27278.636950901702,18513.339242050493,9256669.621025247,0.8134745367684763,0.8467572148378513,99.95652173913044,-0.048933395211429476,0.5652173913043478
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202201,19,1249333.457046181,1090034.7647898064,-0.12750694488964298,-159298.69225637498,14985.822310656096,7492911.155328047,0.828662524583765,0.8878787064730991,100.0,-0.11342064189136103,0.3157894736842105
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202202,16,1090034.7647898064,1186552.7262233184,0.08854576436571149,96517.96143351165,12932.962099454373,6466481.049727186,0.9049832959991453,0.955086928396063,100.0,-0.052228374034210656,0.5625
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202203,23,1186552.7262233184,1061677.3968742879,-0.10524212417133494,-124875.3293490303,18232.430459476553,9116215.229738276,0.8936266447202003,0.9883170649336674,100.0,-0.14735114347904088,0.391304347826087
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202204,19,1061677.3968742879,840136.1274693408,-0.20867098617451263,-221541.26940494706,14709.755739289123,7354877.869644562,1.0263909588641968,1.3012807242864959,99.94736842105263,-0.264539617371083,0.2631578947368421
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202205,19,840136.1274693408,1002212.5693270799,0.19291688163196352,162076.44185773906,15553.27089159218,7776635.44579609,1.0925327066303372,1.2451841773620176,99.84210526315789,-0.0464731626865551,0.7894736842105263
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202206,21,1002212.5693270799,1069002.1310695054,0.06664211145073762,66789.56174242543,16987.384733877323,8493692.36693866,0.9512831214873578,1.0294170278150723,100.0,-0.06349438689634279,0.6190476190476191
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202207,21,1069002.1310695054,1047478.0828414245,-0.020134710308338355,-21524.048228080723,16778.686073925892,8389343.036962949,0.9522679473559508,0.9961978868328243,100.0,-0.07059394274114938,0.47619047619047616
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202208,23,1047478.0828414245,968551.5312988803,-0.07534911979107506,-78926.55154254407,18272.77843715011,9136389.218575053,0.9839584930979256,1.0306874692408008,100.0,-0.06744418424007947,0.43478260869565216
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202209,21,968551.5312988803,882482.6567974881,-0.08886349535369498,-86068.87450139233,16680.21723599541,8340108.617997706,1.047569179433945,1.1325249698892212,100.0,-0.10021873797434289,0.38095238095238093
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202210,16,882482.6567974881,861039.110076673,-0.024299114045632675,-21443.546720814913,12782.644552856631,6391322.276428315,1.1211223013715075,1.2162018785096365,100.0,-0.08443175003920456,0.4375
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202211,22,861039.110076673,959363.3759449248,0.11419256653683973,98324.26586825181,17767.664076866644,8883832.03843332,1.0652660590000946,1.174588076536756,100.0,-0.05165974009981589,0.5454545454545454
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202212,22,959363.3759449248,925869.9617252724,-0.034912125123249704,-33493.41421965243,17614.521195156238,8807260.597578118,1.038219954205588,1.1320079804098955,100.0,-0.10939514105547177,0.4090909090909091
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,train,202301,5,925869.9617252724,958385.6433193216,0.03511905876442878,32515.68159404913,2449.9527658249085,1224976.3829124542,0.6486555327368769,1.1051072810629428,60.0,-0.012225116744025821,0.8
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,validation,202301,15,1000000.0,1087687.045824068,0.08768704582406794,87687.0458240679,10552.701313079126,5276350.656539562,0.8571842196950129,1.0025683181234437,86.66666666666667,-0.002601630359253315,0.7333333333333333
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,validation,202302,20,1087687.045824068,1077998.4979179115,-0.008907477516950646,-9688.547906156251,16069.273715549953,8034636.857774976,0.9080719102745117,0.9623898636492422,100.0,-0.05273025991335334,0.4
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,validation,202303,23,1077998.4979179115,994581.0412279055,-0.07738179306476001,-83417.45669000606,18235.06738108696,9117533.690543482,0.9598856581582965,1.0356446512182043,100.0,-0.1006298050056188,0.34782608695652173
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,validation,202304,19,994581.0412279055,915061.6574268858,-0.0799526438819359,-79519.3838010197,15052.281530010907,7526140.7650054535,1.0348852082391387,1.1326164433685626,99.78947368421052,-0.12207008609836856,0.42105263157894735
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,validation,202305,20,915061.6574268858,854242.2501850028,-0.06646481878926558,-60819.407241882756,15984.512630604728,7992256.3153023645,1.1256921884078586,1.1820965434502728,99.65,-0.06288678570830364,0.35
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,validation,202306,20,854242.2501850028,872141.2304069955,0.020953049580626937,17898.98022199267,16053.951682223385,8026975.8411116935,1.147642958444425,1.196531477350486,100.0,-0.06622410844806204,0.4
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,validation,202307,21,872141.2304069955,876696.2616190356,0.0052228137522112306,4555.03121204005,16793.28907526632,8396644.537633158,1.1802364394105642,1.2354532431576593,100.0,-0.06600584901174578,0.47619047619047616
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,validation,202308,23,876696.2616190356,866827.3846093846,-0.011256894139625606,-9868.87700965105,18382.036133428603,9191018.066714302,1.170855044423297,1.3143476009878905,100.0,-0.13611324103207656,0.4782608695652174
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,validation,202309,20,866827.3846093846,858530.315070736,-0.009571766750755661,-8297.069538648393,16066.40505781777,8033202.528908884,1.2001118390117944,1.375769526088411,100.0,-0.12488125174445619,0.35
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,validation,202310,17,858530.315070736,792040.6949231881,-0.07744586181801827,-66489.62014754806,13471.280864033844,6735640.432016922,1.2353280117848708,1.3742091388250481,100.0,-0.13906245532163486,0.4117647058823529
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,validation,202311,22,792040.6949231881,870559.4089060089,0.09913469659590612,78518.71398282095,17854.871792067952,8927435.896033974,1.1538260335442123,1.35484611045527,100.0,-0.06255055765020356,0.5
planned_t5_close,base_1m_5pct_signal_40bps,low_stock_ret_60d,validation,202312,21,870559.4089060089,870794.5443722127,0.0002700969787912122,235.13546620357374,16748.520549760855,8374260.27488043,1.1736925389776947,1.2580790606870103,100.0,-0.07136237078224095,0.5238095238095238
