trade_id,rule_id,split,trade_date,ts_code,industry,original_exit_date,exit_suspend_flag_5d,exit_limit_down_close_flag_5d,resolved,unresolved,delay_days,delayed_exit_date,original_return,delayed_return,return_delta
42047,low_stock_ret_60d,train,20181024,002445.SZ,钢加工,20181031,True,True,True,False,2.0,20181102,-0.08812260536398475,-0.13026819923371646,-0.04214559386973171
42066,low_stock_ret_60d,train,20181025,002445.SZ,钢加工,20181101,False,True,True,False,1.0,20181102,-0.1598513011152417,-0.15613382899628248,0.003717472118959231
42306,low_stock_ret_60d,train,20181112,002359.SZ,UNKNOWN,20181119,False,True,True,False,1.0,20181120,-0.1179828734538535,-0.11703139866793533,0.0009514747859181716
42384,low_stock_ret_60d,train,20181116,002699.SZ,UNKNOWN,20181123,False,True,True,False,1.0,20181126,-0.10495626822157444,-0.10349854227405242,0.0014577259475220261
42387,low_stock_ret_60d,train,20181116,600240.SH,UNKNOWN,20181123,False,True,True,False,1.0,20181126,-0.1120448179271708,-0.14005602240896353,-0.02801120448179273
42840,low_stock_ret_60d,train,20181219,000979.SZ,UNKNOWN,20181226,False,True,True,False,1.0,20181227,-0.08695652173913038,-0.0434782608695653,0.04347826086956508
42909,low_stock_ret_60d,train,20181224,600518.SH,中成药,20190102,False,True,True,False,2.0,20190104,-0.16262626262626279,-0.2767676767676768,-0.11414141414141399
42929,low_stock_ret_60d,train,20181225,600518.SH,中成药,20190103,False,True,True,False,1.0,20190104,-0.2332990750256937,-0.2641315519013361,-0.03083247687564239
43081,low_stock_ret_60d,train,20190108,002450.SZ,UNKNOWN,20190115,False,True,True,False,1.0,20190116,-0.07050359712230225,-0.1151079136690647,-0.044604316546762446
43200,low_stock_ret_60d,train,20190116,002450.SZ,UNKNOWN,20190123,True,True,False,True,5.0,20190130,-0.06829268292682933,-0.2796747967479676,-0.21138211382113825
43220,low_stock_ret_60d,train,20190117,002450.SZ,UNKNOWN,20190124,False,True,False,True,5.0,20190131,-0.0993377483443707,-0.3029801324503312,-0.20364238410596047
43223,low_stock_ret_60d,train,20190117,600086.SH,UNKNOWN,20190124,False,True,True,False,1.0,20190125,-0.17289719626168232,-0.24532710280373837,-0.07242990654205606
43240,low_stock_ret_60d,train,20190118,002450.SZ,UNKNOWN,20190125,False,True,False,True,5.0,20190201,-0.12372881355932208,-0.3220338983050848,-0.1983050847457627
43302,low_stock_ret_60d,train,20190123,002668.SZ,家用电器,20190130,False,True,True,False,1.0,20190131,-0.18535469107551483,-0.25858123569794045,-0.07322654462242562
43309,low_stock_ret_60d,train,20190123,002512.SZ,IT设备,20190130,False,True,True,False,1.0,20190131,-0.21030927835051538,-0.28659793814432977,-0.07628865979381438
43360,low_stock_ret_60d,train,20190128,600086.SH,UNKNOWN,20190211,True,False,True,False,1.0,20190212,0.025974025974025983,0.1298701298701299,0.10389610389610393
43747,low_stock_ret_60d,train,20190301,002113.SZ,UNKNOWN,20190308,False,True,True,False,1.0,20190311,0.057742782152231165,0.11548556430446189,0.05774278215223072
43755,low_stock_ret_60d,train,20190301,002512.SZ,IT设备,20190308,False,True,True,False,1.0,20190311,0.20571428571428574,0.21714285714285708,0.011428571428571344
44182,low_stock_ret_60d,train,20190402,600891.SH,UNKNOWN,20190410,True,True,True,False,5.0,20190417,-0.029739776951672958,-0.24349442379182162,-0.21375464684014867
44204,low_stock_ret_60d,train,20190403,600891.SH,UNKNOWN,20190411,False,True,True,False,4.0,20190417,-0.0865561694290975,-0.25046040515653767,-0.16390423572744017
44225,low_stock_ret_60d,train,20190404,600891.SH,UNKNOWN,20190412,False,True,True,False,3.0,20190417,-0.13419117647058842,-0.25183823529411775,-0.11764705882352933
44369,low_stock_ret_60d,train,20190416,300104.SZ,UNKNOWN,20190423,False,True,True,False,2.0,20190425,-0.18145161290322598,-0.31854838709677424,-0.13709677419354827
44386,low_stock_ret_60d,train,20190417,300104.SZ,UNKNOWN,20190424,False,True,True,False,1.0,20190425,-0.268,-0.32400000000000007,-0.05600000000000005
44441,low_stock_ret_60d,train,20190422,300176.SZ,汽车配件,20190429,False,True,True,False,1.0,20190430,-0.2976923076923077,-0.22730769230769232,0.07038461538461538
44453,low_stock_ret_60d,train,20190422,002451.SZ,电气设备,20190429,False,True,True,False,1.0,20190430,-0.04433139534883723,-0.12209302325581395,-0.07776162790697672
44454,low_stock_ret_60d,train,20190422,300280.SZ,UNKNOWN,20190429,False,True,True,False,1.0,20190430,-0.11520270270270272,-0.1976351351351352,-0.08243243243243248
44481,low_stock_ret_60d,train,20190424,000611.SZ,UNKNOWN,20190506,True,True,True,False,1.0,20190507,-0.17882352941176471,-0.1976470588235294,-0.018823529411764683
44482,low_stock_ret_60d,train,20190424,600892.SH,互联网,20190506,False,True,True,False,1.0,20190507,-0.28011611030478945,-0.27721335268505065,0.002902757619738794
44486,low_stock_ret_60d,train,20190424,002358.SZ,电气设备,20190506,False,True,True,False,1.0,20190507,-0.19901547116736995,-0.19198312236286919,0.007032348804500765
44487,low_stock_ret_60d,train,20190424,002319.SZ,染料涂料,20190506,False,True,True,False,1.0,20190507,-0.1267924528301887,-0.11698113207547167,0.009811320754717023
44494,low_stock_ret_60d,train,20190424,002606.SZ,电气设备,20190506,False,True,True,False,1.0,20190507,-0.14689265536723173,-0.12853107344632775,0.01836158192090398
44496,low_stock_ret_60d,train,20190424,300748.SZ,矿物制品,20190506,False,True,True,False,1.0,20190507,-0.22917513206013818,-0.22348638764729778,0.005688744412840396
44497,low_stock_ret_60d,train,20190424,600595.SH,铝,20190506,True,True,True,False,4.0,20190510,-0.2277992277992278,-0.36679536679536684,-0.13899613899613905
44498,low_stock_ret_60d,train,20190424,300674.SZ,软件服务,20190506,False,True,True,False,1.0,20190507,-0.2098725073553448,-0.19058515854854519,0.01928734880679961
44530,low_stock_ret_60d,train,20190426,600595.SH,铝,20190508,False,True,True,False,2.0,20190510,-0.1735159817351598,-0.25114155251141557,-0.07762557077625576
44716,low_stock_ret_60d,train,20190514,600518.SH,中成药,20190521,True,True,False,True,5.0,20190528,0.09358752166377826,-0.1542461005199306,-0.24783362218370886
44727,low_stock_ret_60d,train,20190515,600518.SH,中成药,20190522,False,True,False,True,5.0,20190529,0.023931623931623847,-0.20683760683760688,-0.23076923076923073
44857,low_stock_ret_60d,train,20190523,603996.SH,UNKNOWN,20190530,False,True,False,True,5.0,20190606,-0.12615384615384617,-0.32307692307692304,-0.19692307692307687
44900,low_stock_ret_60d,train,20190528,300176.SZ,汽车配件,20190604,False,True,True,False,4.0,20190611,-0.17895878524945785,-0.341648590021692,-0.16268980477223416
44920,low_stock_ret_60d,train,20190529,300176.SZ,汽车配件,20190605,False,True,True,False,3.0,20190611,-0.24654505251520165,-0.32891100055279154,-0.0823659480375899
44940,low_stock_ret_60d,train,20190530,300176.SZ,汽车配件,20190606,False,True,True,False,2.0,20190611,-0.29684813753581674,-0.3042979942693409,-0.007449856733524163
44960,low_stock_ret_60d,train,20190531,300176.SZ,汽车配件,20190610,False,True,True,False,1.0,20190611,-0.34010759115361644,-0.2743574417214585,0.06575014943215796
44970,low_stock_ret_60d,train,20190531,002247.SZ,其他建材,20190610,False,True,True,False,1.0,20190611,-0.11960132890365449,-0.029900332225913595,0.0897009966777409
44973,low_stock_ret_60d,train,20190531,300362.SZ,UNKNOWN,20190610,False,True,True,False,1.0,20190611,-0.3410672853828306,-0.308584686774942,0.0324825986078886
45071,low_stock_ret_60d,train,20190610,000587.SZ,UNKNOWN,20190617,False,True,True,False,1.0,20190618,0.17766497461928932,0.25380710659898487,0.07614213197969555
45109,low_stock_ret_60d,train,20190612,600179.SH,水运,20190619,True,True,False,True,5.0,20190626,-0.03240740740740755,-0.2523148148148149,-0.21990740740740733
45127,low_stock_ret_60d,train,20190613,600179.SH,水运,20190620,False,True,False,True,5.0,20190627,-0.10180995475113108,-0.3054298642533936,-0.2036199095022625
45145,low_stock_ret_60d,train,20190614,600179.SH,水运,20190621,False,True,True,False,5.0,20190628,-0.12121212121212122,-0.31701631701631705,-0.19580419580419584
45213,low_stock_ret_60d,train,20190619,002341.SZ,UNKNOWN,20190626,False,True,True,False,2.0,20190628,-0.10888252148997146,-0.16332378223495703,-0.054441260744985565
45237,low_stock_ret_60d,train,20190620,002341.SZ,UNKNOWN,20190627,False,True,True,False,1.0,20190628,-0.2178770949720671,-0.1843575418994413,0.033519553072625774
45783,low_stock_ret_60d,train,20190730,002679.SZ,林业,20190806,False,True,True,False,1.0,20190807,-0.12996632996633006,-0.1468013468013467,-0.016835016835016647
46148,low_stock_ret_60d,train,20190823,601777.SH,摩托车,20190830,False,True,True,False,1.0,20190902,0.283076923076923,0.19692307692307698,-0.08615384615384603
46600,low_stock_ret_60d,train,20190926,002477.SZ,UNKNOWN,20191010,False,True,True,False,1.0,20191011,-0.1578947368421052,-0.1578947368421052,0.0
46632,low_stock_ret_60d,train,20190927,601113.SH,化纤,20191011,False,True,True,False,2.0,20191015,-0.14374999999999993,-0.19374999999999998,-0.050000000000000044
46701,low_stock_ret_60d,train,20191010,600393.SH,UNKNOWN,20191017,False,True,True,False,1.0,20191018,0.2024793388429753,0.11983471074380159,-0.08264462809917372
46885,low_stock_ret_60d,train,20191023,002370.SZ,化学制药,20191030,False,True,True,False,1.0,20191031,-0.12823674475955593,-0.15782983970406894,-0.02959309494451301
46890,low_stock_ret_60d,train,20191023,300431.SZ,UNKNOWN,20191030,False,True,True,False,2.0,20191101,0.16891891891891886,-0.020270270270270396,-0.18918918918918926
46917,low_stock_ret_60d,train,20191024,300431.SZ,UNKNOWN,20191031,False,True,True,False,1.0,20191101,0.0354767184035476,-0.03547671840354771,-0.07095343680709532
46920,low_stock_ret_60d,train,20191025,600677.SH,UNKNOWN,20191101,False,True,True,False,1.0,20191104,-0.11194968553459128,-0.13962264150943404,-0.02767295597484276
48100,low_stock_ret_60d,train,20200117,603318.SH,供气供热,20200203,False,True,True,False,1.0,20200204,-0.1840215439856373,-0.24955116696588875,-0.06552962298025145
48101,low_stock_ret_60d,train,20200117,603012.SH,专用机械,20200203,False,True,True,False,1.0,20200204,-0.1645714285714286,-0.22399999999999998,-0.059428571428571386
48102,low_stock_ret_60d,train,20200117,002892.SZ,电气设备,20200203,False,True,True,False,1.0,20200204,-0.1914102130537707,-0.24281366249577263,-0.051403449442001925
48103,low_stock_ret_60d,train,20200117,603226.SH,家居用品,20200203,False,True,True,False,1.0,20200204,-0.21584984358706982,-0.2700729927007298,-0.054223149113659996
48104,low_stock_ret_60d,train,20200117,603787.SH,摩托车,20200203,False,True,True,False,1.0,20200204,-0.20500347463516333,-0.2682418346073663,-0.06323835997220295
48105,low_stock_ret_60d,train,20200117,000413.SZ,UNKNOWN,20200203,False,True,True,False,1.0,20200204,-0.17664670658682635,-0.22754491017964074,-0.050898203592814384
48106,low_stock_ret_60d,train,20200117,002205.SZ,水泥,20200203,False,True,True,False,1.0,20200204,-0.1707317073170731,-0.2222996515679443,-0.05156794425087119
48107,low_stock_ret_60d,train,20200117,002634.SZ,服饰,20200203,False,True,True,False,1.0,20200204,-0.16805324459234605,-0.20965058236272882,-0.04159733777038277
48108,low_stock_ret_60d,train,20200117,600579.SH,化工机械,20200203,False,True,True,False,1.0,20200204,-0.10169491525423746,-0.14406779661016955,-0.04237288135593209
48109,low_stock_ret_60d,train,20200117,300362.SZ,UNKNOWN,20200203,False,True,True,False,1.0,20200204,-0.19318181818181823,-0.24242424242424243,-0.0492424242424242
48111,low_stock_ret_60d,train,20200117,000813.SZ,化学制药,20200203,False,True,True,False,1.0,20200204,-0.08571428571428563,-0.0722689075630254,0.013445378151260234
48112,low_stock_ret_60d,train,20200117,300431.SZ,UNKNOWN,20200203,False,True,True,False,1.0,20200204,-0.16666666666666663,-0.20606060606060594,-0.039393939393939315
48113,low_stock_ret_60d,train,20200117,600146.SH,UNKNOWN,20200203,False,True,True,False,2.0,20200205,-0.21911262798634823,-0.23890784982935154,-0.019795221843003308
48114,low_stock_ret_60d,train,20200117,002124.SZ,农业综合,20200203,False,True,True,False,1.0,20200204,-0.19060523938572715,-0.24480578139114728,-0.05420054200542013
48115,low_stock_ret_60d,train,20200117,002199.SZ,元器件,20200203,False,True,True,False,1.0,20200204,-0.13270637408568442,-0.21003134796238254,-0.07732497387669812
48116,low_stock_ret_60d,train,20200117,002486.SZ,服饰,20200203,False,True,True,False,1.0,20200204,-0.15692307692307683,-0.21846153846153848,-0.06153846153846165
48117,low_stock_ret_60d,train,20200117,300345.SZ,电气设备,20200203,False,True,True,False,1.0,20200204,-0.1447902571041948,-0.20027063599458728,-0.05548037889039248
48118,low_stock_ret_60d,train,20200117,002255.SZ,专用机械,20200203,False,True,True,False,1.0,20200204,-0.14511041009463732,-0.18611987381703465,-0.04100946372239733
48119,low_stock_ret_60d,train,20200117,300013.SZ,仓储物流,20200203,False,True,True,False,1.0,20200204,-0.20404984423675998,-0.2601246105919003,-0.056074766355140304
48135,low_stock_ret_60d,train,20200120,600146.SH,UNKNOWN,20200204,False,True,True,False,1.0,20200205,-0.3183322303110522,-0.26207809397749826,0.05625413633355392
48209,low_stock_ret_60d,train,20200203,002411.SZ,UNKNOWN,20200210,False,True,True,False,1.0,20200211,0.15180722891566267,0.08674698795180724,-0.06506024096385543
48875,low_stock_ret_60d,train,20200319,002411.SZ,UNKNOWN,20200326,False,True,True,False,1.0,20200327,-0.12475247524752486,-0.16831683168316836,-0.04356435643564349
49271,low_stock_ret_60d,train,20200417,603598.SH,互联网,20200424,False,True,True,False,1.0,20200427,0.15100671140939603,0.04026845637583909,-0.11073825503355694
49314,low_stock_ret_60d,train,20200421,000890.SZ,环境保护,20200428,True,True,True,False,3.0,20200506,-0.07228915662650592,-0.18674698795180722,-0.1144578313253013
49320,low_stock_ret_60d,train,20200422,600083.SH,UNKNOWN,20200429,True,True,False,True,5.0,20200511,-0.03926096997690531,-0.2575057736720555,-0.2182448036951502
49322,low_stock_ret_60d,train,20200422,000673.SZ,UNKNOWN,20200429,True,True,False,True,5.0,20200511,-0.16356877323420072,-0.35315985130111527,-0.18959107806691455
49332,low_stock_ret_60d,train,20200422,300362.SZ,UNKNOWN,20200429,False,True,False,False,,,-0.05696202531645567,,
49335,low_stock_ret_60d,train,20200422,000890.SZ,环境保护,20200429,False,True,True,False,2.0,20200506,-0.14577259475218673,-0.2128279883381924,-0.06705539358600565
49341,low_stock_ret_60d,train,20200423,000673.SZ,UNKNOWN,20200430,False,True,False,True,5.0,20200512,-0.18320610687022898,-0.3702290076335878,-0.1870229007633588
49344,low_stock_ret_60d,train,20200423,002176.SZ,小金属,20200430,True,True,True,False,3.0,20200508,-0.1732673267326732,-0.24257425742574257,-0.06930693069306937
49347,low_stock_ret_60d,train,20200423,600122.SH,UNKNOWN,20200430,True,True,True,False,5.0,20200512,-0.16774193548387095,-0.31612903225806455,-0.1483870967741936
49356,low_stock_ret_60d,train,20200423,000890.SZ,环境保护,20200430,False,True,True,False,1.0,20200506,-0.18235294117647072,-0.2058823529411764,-0.023529411764705688
49360,low_stock_ret_60d,train,20200424,600083.SH,UNKNOWN,20200506,False,True,False,True,5.0,20200513,-0.18458197611292082,-0.37024972855591753,-0.18566775244299671
49363,low_stock_ret_60d,train,20200424,002176.SZ,小金属,20200506,False,True,True,False,2.0,20200508,-0.16315789473684206,-0.1947368421052632,-0.03157894736842115
49364,low_stock_ret_60d,train,20200424,002681.SZ,元器件,20200506,True,True,True,False,1.0,20200507,-0.1291390728476821,-0.11920529801324498,0.009933774834437137
49366,low_stock_ret_60d,train,20200424,002447.SZ,UNKNOWN,20200506,True,True,True,False,2.0,20200508,-0.12650602409638556,-0.19879518072289148,-0.07228915662650592
49369,low_stock_ret_60d,train,20200424,600255.SH,小金属,20200506,True,True,True,False,3.0,20200511,0.1382978723404258,0.0,-0.1382978723404258
49371,low_stock_ret_60d,train,20200424,000673.SZ,UNKNOWN,20200506,False,True,False,True,5.0,20200513,-0.18799999999999994,-0.3719999999999999,-0.18399999999999994
49374,low_stock_ret_60d,train,20200424,600175.SH,UNKNOWN,20200506,True,False,True,False,1.0,20200507,-0.08602150537634412,-0.10752688172043012,-0.021505376344086002
49376,low_stock_ret_60d,train,20200424,000669.SZ,供气供热,20200506,True,True,True,False,3.0,20200511,-0.14500000000000002,-0.265,-0.12
49377,low_stock_ret_60d,train,20200424,300178.SZ,UNKNOWN,20200506,False,True,True,False,1.0,20200507,0.0146520146520146,-0.02564102564102555,-0.04029304029304015
49382,low_stock_ret_60d,train,20200427,002176.SZ,小金属,20200507,False,True,True,False,1.0,20200508,-0.14204545454545447,-0.13068181818181812,0.011363636363636354
49386,low_stock_ret_60d,train,20200427,002447.SZ,UNKNOWN,20200507,False,True,True,False,1.0,20200508,-0.12658227848101278,-0.15822784810126578,-0.031645569620253
49395,low_stock_ret_60d,train,20200427,000669.SZ,供气供热,20200507,False,True,True,False,2.0,20200511,-0.14736842105263148,-0.22631578947368425,-0.07894736842105277
49411,low_stock_ret_60d,train,20200428,600175.SH,UNKNOWN,20200508,False,True,False,True,5.0,20200515,-0.07058823529411762,-0.2823529411764706,-0.21176470588235297
49419,low_stock_ret_60d,train,20200428,000669.SZ,供气供热,20200508,False,True,True,False,1.0,20200511,-0.16756756756756752,-0.20540540540540542,-0.037837837837837895
49478,low_stock_ret_60d,train,20200506,002280.SZ,UNKNOWN,20200513,False,True,True,False,1.0,20200514,-0.2009569377990431,-0.11961722488038273,0.08133971291866038
49522,low_stock_ret_60d,train,20200511,300156.SZ,UNKNOWN,20200518,False,True,False,True,5.0,20200525,-0.18518518518518523,-0.5185185185185186,-0.33333333333333337
49542,low_stock_ret_60d,train,20200512,300156.SZ,UNKNOWN,20200519,False,True,False,True,5.0,20200526,-0.21333333333333337,-0.5333333333333334,-0.32000000000000006
49563,low_stock_ret_60d,train,20200513,300156.SZ,UNKNOWN,20200520,False,True,False,True,5.0,20200527,-0.30263157894736836,-0.5789473684210527,-0.2763157894736843
49573,low_stock_ret_60d,train,20200513,300090.SZ,UNKNOWN,20200520,False,True,False,True,5.0,20200527,-0.2857142857142857,-0.5714285714285714,-0.2857142857142857
49583,low_stock_ret_60d,train,20200514,300156.SZ,UNKNOWN,20200521,False,True,False,True,4.0,20200527,-0.37662337662337664,-0.5844155844155845,-0.20779220779220786
49594,low_stock_ret_60d,train,20200514,300090.SZ,UNKNOWN,20200521,False,True,False,True,5.0,20200528,-0.3571428571428571,-0.6190476190476191,-0.261904761904762
49603,low_stock_ret_60d,train,20200515,300156.SZ,UNKNOWN,20200522,False,True,False,True,3.0,20200527,-0.4027777777777778,-0.5555555555555556,-0.1527777777777778
49605,low_stock_ret_60d,train,20200515,600734.SH,软件服务,20200522,False,True,True,False,2.0,20200526,0.051587301587301626,-0.003968253968253954,-0.05555555555555558
49606,low_stock_ret_60d,train,20200515,300431.SZ,UNKNOWN,20200522,False,True,True,False,2.0,20200526,-0.10465116279069764,-0.15116279069767447,-0.04651162790697683
49612,low_stock_ret_60d,train,20200515,300090.SZ,UNKNOWN,20200522,False,True,False,True,5.0,20200529,-0.40963855421686746,-0.6506024096385542,-0.24096385542168675
49622,low_stock_ret_60d,train,20200518,600734.SH,软件服务,20200525,False,True,True,False,1.0,20200526,0.008438818565400963,0.05907172995780585,0.05063291139240489
49625,low_stock_ret_60d,train,20200518,300431.SZ,UNKNOWN,20200525,False,True,True,False,1.0,20200526,-0.14197530864197538,-0.09876543209876554,0.043209876543209846
49786,low_stock_ret_60d,train,20200528,300654.SZ,出版业,20200604,False,True,True,False,1.0,20200605,0.2106690777576854,0.09674502712477406,-0.11392405063291133
49831,low_stock_ret_60d,train,20200601,600086.SH,UNKNOWN,20200608,False,True,True,False,1.0,20200609,0.22764227642276436,0.34959349593495936,0.12195121951219501
50060,low_stock_ret_60d,train,20200617,600146.SH,UNKNOWN,20200624,True,True,False,True,5.0,20200703,-0.1511335012594458,-0.34256926952141065,-0.19143576826196484
50080,low_stock_ret_60d,train,20200618,600146.SH,UNKNOWN,20200629,False,True,False,True,5.0,20200706,-0.1466666666666666,-0.33866666666666667,-0.19200000000000006
50087,low_stock_ret_60d,train,20200618,002280.SZ,UNKNOWN,20200629,True,True,True,False,3.0,20200702,-0.11627906976744184,-0.20348837209302317,-0.08720930232558133
50100,low_stock_ret_60d,train,20200619,600146.SH,UNKNOWN,20200630,False,True,False,True,5.0,20200707,-0.17391304347826086,-0.3586956521739131,-0.18478260869565222
50108,low_stock_ret_60d,train,20200619,002280.SZ,UNKNOWN,20200630,False,True,True,False,2.0,20200702,-0.1325301204819277,-0.17469879518072273,-0.04216867469879504
50122,low_stock_ret_60d,train,20200622,002280.SZ,UNKNOWN,20200701,False,True,True,False,1.0,20200702,-0.14906832298136652,-0.14906832298136652,0.0
50132,low_stock_ret_60d,train,20200622,000835.SZ,UNKNOWN,20200701,False,True,True,False,1.0,20200702,-0.08108108108108103,-0.10424710424710437,-0.023166023166023342
50177,low_stock_ret_60d,train,20200624,600242.SH,UNKNOWN,20200703,False,True,False,True,5.0,20200710,-0.1770045385779122,-0.3630862329803328,-0.18608169440242062
50345,low_stock_ret_60d,train,20200709,603200.SH,环境保护,20200716,False,True,True,False,1.0,20200717,0.025448107988493174,0.03761894224385931,0.012170834255366136
50408,low_stock_ret_60d,train,20200714,000889.SZ,通信设备,20200721,False,True,True,False,1.0,20200722,-0.03034134007585354,-0.04930467762326185,-0.01896333754740831
50600,low_stock_ret_60d,train,20200728,300156.SZ,UNKNOWN,20200804,False,True,True,False,1.0,20200805,0.0,0.0769230769230771,0.0769230769230771
50641,low_stock_ret_60d,train,20200730,300156.SZ,UNKNOWN,20200806,False,True,True,False,1.0,20200807,0.0,0.0,0.0
50661,low_stock_ret_60d,train,20200731,300090.SZ,UNKNOWN,20200807,False,True,True,False,1.0,20200810,0.0,0.0,0.0
50821,low_stock_ret_60d,train,20200812,300156.SZ,UNKNOWN,20200819,False,True,True,False,1.0,20200820,0.0769230769230771,0.0769230769230771,0.0
50840,low_stock_ret_60d,train,20200813,300090.SZ,UNKNOWN,20200820,False,True,True,False,2.0,20200824,0.08333333333333348,0.0,-0.08333333333333348
50860,low_stock_ret_60d,train,20200814,300090.SZ,UNKNOWN,20200821,False,True,True,False,1.0,20200824,-0.0769230769230771,-0.0769230769230771,0.0
50861,low_stock_ret_60d,train,20200814,300156.SZ,UNKNOWN,20200821,False,True,False,True,1.0,20200824,-0.07142857142857151,-0.14285714285714302,-0.07142857142857151
51126,low_stock_ret_60d,train,20200902,002581.SZ,生物制药,20200909,False,True,True,False,1.0,20200910,0.07205720572057195,-0.030253025302530268,-0.10231023102310222
51405,low_stock_ret_60d,train,20200922,600145.SH,UNKNOWN,20200929,False,True,True,False,1.0,20200930,-0.1444444444444445,-0.1444444444444445,0.0
52063,low_stock_ret_60d,train,20201116,603718.SH,农业综合,20201123,False,True,True,False,1.0,20201124,-0.11141452758055692,-0.12889131622064443,-0.017476788640087504
52520,low_stock_ret_60d,train,20201217,002647.SZ,多元金融,20201224,False,True,True,False,1.0,20201225,-0.07071428571428573,-0.12,-0.049285714285714266
52966,low_stock_ret_60d,train,20210119,300038.SZ,UNKNOWN,20210126,True,True,True,False,1.0,20210127,-0.28759894459102897,-0.3324538258575198,-0.04485488126649084
52974,low_stock_ret_60d,train,20210119,603718.SH,农业综合,20210126,False,True,True,False,2.0,20210128,0.1102077687443539,0.008130081300812941,-0.10207768744354095
52996,low_stock_ret_60d,train,20210120,603718.SH,农业综合,20210127,False,True,True,False,1.0,20210128,-0.012499999999999845,-0.0035714285714284477,0.008928571428571397
53363,low_stock_ret_60d,train,20210223,000007.SZ,其他商业,20210302,False,True,True,False,1.0,20210303,0.2564102564102564,0.34294871794871806,0.08653846153846168
53397,low_stock_ret_60d,train,20210224,002168.SZ,电气设备,20210303,True,True,True,False,4.0,20210309,0.00273972602739736,-0.1808219178082191,-0.18356164383561646
53412,low_stock_ret_60d,train,20210225,002168.SZ,电气设备,20210304,False,True,True,False,3.0,20210309,-0.07199999999999995,-0.20266666666666666,-0.1306666666666667
