trade_date,scenario_id,daily_return,gate_active,selected_trade_count,group_id,strategy_id,regime_id
20260317,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260318,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260319,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260320,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260323,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260324,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260325,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260326,5bp_one_way_slippage,-0.007560234530582882,True,4,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260327,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260330,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260331,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260401,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260402,5bp_one_way_slippage,-0.02592106527785054,True,4,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260403,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260407,5bp_one_way_slippage,0.03363667943106527,True,8,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260408,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260409,5bp_one_way_slippage,0.01108626565819687,True,8,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260410,5bp_one_way_slippage,0.009676130987428573,True,7,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260413,5bp_one_way_slippage,0.013958837269948239,True,9,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260414,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260415,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260416,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260417,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260420,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260421,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260422,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260423,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260424,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260427,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260428,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260429,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260430,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260506,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260507,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260508,5bp_one_way_slippage,0.0005459795521586708,True,10,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260511,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260512,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260513,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260514,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260515,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260518,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260519,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260520,5bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260224,10bp_one_way_slippage,0.006043008340508571,True,5,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260225,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260226,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260227,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260302,10bp_one_way_slippage,-0.010928067265301464,True,9,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260303,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260304,10bp_one_way_slippage,0.016030089262170897,True,7,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260305,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260306,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260309,10bp_one_way_slippage,0.02882076615514843,True,6,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260310,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260311,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260312,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260313,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260316,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260317,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260318,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260319,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260320,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260323,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260324,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260325,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260326,10bp_one_way_slippage,-0.008552427736412849,True,4,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260327,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260330,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260331,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260401,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260402,10bp_one_way_slippage,-0.026894902214459254,True,4,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260403,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260407,10bp_one_way_slippage,0.03260329954614802,True,8,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260408,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260409,10bp_one_way_slippage,0.010075430584675263,True,8,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260410,10bp_one_way_slippage,0.00866670569824687,True,7,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260413,10bp_one_way_slippage,0.012945130338470593,True,9,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260414,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260415,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260416,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260417,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260420,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260421,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260422,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260423,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260424,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260427,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260428,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260429,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260430,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260506,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260507,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260508,10bp_one_way_slippage,-0.00045431785386327304,True,10,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260511,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260512,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260513,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260514,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260515,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260518,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260519,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260520,10bp_one_way_slippage,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260224,10bp_slippage_plus_impact,0.005790147834386761,True,5,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260225,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260226,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260227,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260302,10bp_slippage_plus_impact,-0.010970736497406097,True,9,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260303,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260304,10bp_slippage_plus_impact,0.01590652152888031,True,7,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260305,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260306,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260309,10bp_slippage_plus_impact,0.028669755864734674,True,6,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260310,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260311,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260312,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260313,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260316,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260317,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260318,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260319,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260320,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260323,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260324,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260325,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260326,10bp_slippage_plus_impact,-0.008803420718462407,True,4,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260327,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260330,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260331,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260401,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260402,10bp_slippage_plus_impact,-0.027004263910243465,True,4,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260403,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260407,10bp_slippage_plus_impact,0.032413570216882126,True,8,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260408,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260409,10bp_slippage_plus_impact,0.00997540005144383,True,8,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260410,10bp_slippage_plus_impact,0.008546910923407647,True,7,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260413,10bp_slippage_plus_impact,0.012831824242362906,True,9,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260414,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260415,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260416,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260417,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260420,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260421,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260422,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260423,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260424,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260427,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260428,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260429,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260430,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260506,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260507,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260508,10bp_slippage_plus_impact,-0.0005320285721479689,True,10,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260511,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260512,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260513,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260514,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260515,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260518,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260519,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
20260520,10bp_slippage_plus_impact,0.0,False,0,S1_U2_filter_only_no_refill__R5_tail_ret_median_Q2,S1_U2_filter_only_no_refill,R5_tail_ret_median_Q2
