scenario_id,cost_case,capital,participation_cap,slippage_bp,include_commission_tax,include_impact,partial_fill,zero_fill,enforce_limit_suspend,cumulative_return,avg_daily_return,trade_win_rate,daily_win_rate,max_drawdown,profit_factor,auc,total_trades,trading_days,avg_daily_trades,avg_fill_ratio,partial_fill_count,zero_fill_count,max_profit_day,max_profit_day_return,max_loss_day,max_loss_day_return,cum_return_drop_top1_profit_day,cum_return_drop_top3_profit_days,cum_return_drop_top5_profit_days,unfilled_reason_filled,unfilled_reason_partial_fill_capacity,unfilled_reason_zero_fill_capacity,unfilled_reason_no_buy_limit_or_missing,unfilled_reason_no_exit_limit_or_missing,drawdown_start,drawdown_end,drawdown_days,group_id,group_type,single_ticket_participation_median,single_ticket_participation_p90,single_ticket_participation_p99,min_filled_notional_return,strategy_id,strategy_name,regime_id,regime_side,regime_field,regime_value,regime_description,gate_day_count,no_trade_days,active_trade_days,zero_holding_gate_days,avg_daily_holdings,avg_daily_holdings_all_legacy_days
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.03487250581747392,0.0014901355694633643,0.4157303370786517,0.4827586206896552,-0.11705784732438784,1.1973447561562491,0.4261954261954262,89,29,3.0689655172413794,1.0,0,0,20260429,0.09511520030282283,20260402,-0.05242796039748193,-0.05501037193958269,-0.10582640796713083,-0.14589806853135534,89,0,0,0,0,20260312,20260402,11,S2_U3_filter_only_no_refill__R3_low_tail_vol,R0_market_regime_gate,0.0,0.0,0.0,-0.0724135121371573,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",R3_low_tail_vol,positive_diagnostic,tail_vol_regime,low_tail_vol,market_tail_vol_proxy below validation median,29,29,27,2,3.0689655172413794,1.5344827586206897
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,0.007297943002919638,0.0005578426255821425,0.4157303370786517,0.4482758620689655,-0.12636399380982033,1.0976950154711467,0.4261954261954262,89,29,3.0689655172413794,1.0,0,0,20260429,0.09402035717062773,20260402,-0.053375297024288004,-0.07926947026103848,-0.1270363723604364,-0.164487751407273,89,0,0,0,0,20260310,20260402,12,S2_U3_filter_only_no_refill__R3_low_tail_vol,R0_market_regime_gate,0.0,0.0,0.0,-0.07334086817739194,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",R3_low_tail_vol,positive_diagnostic,tail_vol_regime,low_tail_vol,market_tail_vol_proxy below validation median,29,29,27,2,3.0689655172413794,1.5344827586206897
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,100000.0,,10,True,True,False,False,False,0.0033362857409580116,0.0004219355746203922,0.4157303370786517,0.4482758620689655,-0.12791929322676598,1.0860618312518382,0.4261954261954262,89,29,3.0689655172413794,1.0,0,0,20260429,0.09385402214144478,20260402,-0.053455811306316214,-0.08275120314800277,-0.1301062802719869,-0.16716733987000654,89,0,0,0,0,20260310,20260402,12,S2_U3_filter_only_no_refill__R3_low_tail_vol,R0_market_regime_gate,0.001773604053891314,0.011174080903418947,0.06143554324760705,-0.073378862732145,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",R3_low_tail_vol,positive_diagnostic,tail_vol_regime,low_tail_vol,market_tail_vol_proxy below validation median,29,29,27,2,3.0689655172413794,1.5344827586206897
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.24253426504988673,0.02033087535788899,0.5348837209302325,0.7272727272727273,-0.008805294704982036,2.156647751414633,0.4521739130434782,43,11,3.909090909090909,1.0,0,0,20260429,0.09511520030282283,20260302,-0.008805294704982036,0.1346151205885,0.05547506409676406,0.0003021995829186608,43,0,0,0,0,20260224,20260302,2,S2_U3_filter_only_no_refill__R4_tail_breadth_Q2,R0_market_regime_gate,0.0,0.0,0.0,-0.033082383176962105,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",R4_tail_breadth_Q2,positive_diagnostic,market_tail_breadth_positive_qbucket,Q2,market_tail_breadth_positive second quintile,11,47,11,0,3.909090909090909,0.7413793103448276
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,0.22893788472909327,0.019310797971379055,0.5348837209302325,0.7272727272727273,-0.00979624315995764,1.9783339802067794,0.4521739130434782,43,11,3.909090909090909,1.0,0,0,20260429,0.09402035717062773,20260302,-0.009796243159957682,0.12332268469609775,0.04706284097444602,-0.005683145434405512,43,0,0,0,0,20260224,20260302,2,S2_U3_filter_only_no_refill__R4_tail_breadth_Q2,R0_market_regime_gate,0.0,0.0,0.0,-0.03404906057481427,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",R4_tail_breadth_Q2,positive_diagnostic,market_tail_breadth_positive_qbucket,Q2,market_tail_breadth_positive second quintile,11,47,11,0,3.909090909090909,0.7413793103448276
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,100000.0,,10,True,True,False,False,False,0.2274602949689466,0.019199135842991336,0.5348837209302325,0.7272727272727273,-0.009833298533389767,1.9645619560764016,0.4521739130434782,43,11,3.909090909090909,1.0,0,0,20260429,0.09385402214144478,20260302,-0.009833298533389823,0.12214269008760414,0.04610128499950794,-0.00634596497232498,43,0,0,0,0,20260224,20260302,2,S2_U3_filter_only_no_refill__R4_tail_breadth_Q2,R0_market_regime_gate,0.000687526095453749,0.005367206185668732,0.012144241876391218,-0.034085583307691736,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",R4_tail_breadth_Q2,positive_diagnostic,market_tail_breadth_positive_qbucket,Q2,market_tail_breadth_positive second quintile,11,47,11,0,3.909090909090909,0.7413793103448276
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.054198719986619626,0.005090986041370486,0.48936170212765956,0.6363636363636364,-0.06054240502508257,1.4753274586051006,0.4438405797101449,47,11,4.2727272727272725,1.0,0,0,20260309,0.04141799484853015,20260402,-0.05242796039748193,0.01227242586676125,-0.04064210646398869,-0.06236915196024628,47,0,0,0,0,20260309,20260402,3,S2_U3_filter_only_no_refill__R5_tail_ret_median_Q2,R0_market_regime_gate,0.0,0.0,0.0,-0.0724135121371573,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",R5_tail_ret_median_Q2,positive_diagnostic,market_tail_ret_median_qbucket,Q2,market_tail_ret_median second quintile,11,47,11,0,4.2727272727272725,0.8103448275862069
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,0.04266319365644122,0.00408614475801112,0.48936170212765956,0.6363636363636364,-0.06241991443045136,1.3565404171599917,0.4438405797101449,47,11,4.2727272727272725,1.0,0,0,20260309,0.04037683558136895,20260402,-0.053375297024288004,0.002197624934425768,-0.04828826782687079,-0.06797950063961933,47,0,0,0,0,20260309,20260402,3,S2_U3_filter_only_no_refill__R5_tail_ret_median_Q2,R0_market_regime_gate,0.0,0.0,0.0,-0.07334086817739194,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",R5_tail_ret_median_Q2,positive_diagnostic,market_tail_ret_median_qbucket,Q2,market_tail_ret_median second quintile,11,47,11,0,4.2727272727272725,0.8103448275862069
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,100000.0,,10,True,True,False,False,False,0.041411498520246726,0.003976367874272208,0.48936170212765956,0.6363636363636364,-0.06269758208189402,1.346799263927193,0.4438405797101449,47,11,4.2727272727272725,1.0,0,0,20260309,0.04027950261203017,20260402,-0.053455811306316214,0.0010881651569352169,-0.04910231065521675,-0.06860210839925329,47,0,0,0,0,20260309,20260402,3,S2_U3_filter_only_no_refill__R5_tail_ret_median_Q2,R0_market_regime_gate,0.0008124183671869421,0.0045179018720991285,0.011913614992959258,-0.073378862732145,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",R5_tail_ret_median_Q2,positive_diagnostic,market_tail_ret_median_qbucket,Q2,market_tail_ret_median second quintile,11,47,11,0,4.2727272727272725,0.8103448275862069
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.08147077379627299,0.00677815919149375,0.5357142857142857,0.5,-0.06033101563151899,1.6603402615944236,0.5948717948717949,28,12,2.3333333333333335,1.0,0,0,20260414,0.04790525403756751,20260325,-0.027609524998985058,0.0320310635235177,-0.023998928974729217,-0.055821283035075386,28,0,0,0,0,20260324,20260327,4,S2_U3_filter_only_no_refill__R6_market_dispersion_Q1_low,R0_market_regime_gate,0.0,0.0,0.0,-0.049346639183908025,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",R6_market_dispersion_Q1_low,positive_diagnostic,market_dispersion_proxy_qbucket,Q1_low,market_dispersion_proxy lowest quintile,12,46,11,1,2.3333333333333335,0.4827586206896552
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,0.06963682413391403,0.005854943784318009,0.5357142857142857,0.5,-0.06314650556902845,1.521338270444402,0.5948717948717949,28,12,2.3333333333333335,1.0,0,0,20260414,0.04685760912289849,20260325,-0.028581673895349935,0.021759611634385445,-0.0317777378318691,-0.06147081112909092,28,0,0,0,0,20260324,20260327,4,S2_U3_filter_only_no_refill__R6_market_dispersion_Q1_low,R0_market_regime_gate,0.0,0.0,0.0,-0.0502970563664108,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",R6_market_dispersion_Q1_low,positive_diagnostic,market_dispersion_proxy_qbucket,Q1_low,market_dispersion_proxy lowest quintile,12,46,11,1,2.3333333333333335,0.4827586206896552
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,100000.0,,10,True,True,False,False,False,0.06773553826932743,0.005705181685133878,0.5357142857142857,0.5,-0.06358532131129124,1.5052503120980214,0.5948717948717949,28,12,2.3333333333333335,1.0,0,0,20260414,0.046568041140218064,20260325,-0.028612429416778995,0.02022562919659543,-0.03291907039457598,-0.06229059612206078,28,0,0,0,0,20260324,20260327,4,S2_U3_filter_only_no_refill__R6_market_dispersion_Q1_low,R0_market_regime_gate,0.0014368129600024872,0.014861409288304345,0.02284449731282214,-0.05037675484981452,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",R6_market_dispersion_Q1_low,positive_diagnostic,market_dispersion_proxy_qbucket,Q1_low,market_dispersion_proxy lowest quintile,12,46,11,1,2.3333333333333335,0.4827586206896552
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.058172489811693096,0.0018463572940351038,0.40298507462686567,0.4857142857142857,-0.08806375750268813,1.0370132337419173,0.5072701688555348,134,35,3.8285714285714287,1.0,0,0,20260414,0.04790525403756751,20260512,-0.038352691823991036,0.009797866490855123,-0.07065207312411537,-0.12122935391852263,134,0,0,0,0,20260226,20260327,12,S2_U3_filter_only_no_refill__C1_tail_up,R0_market_regime_gate,0.0,0.0,0.0,-0.0696355047794236,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",C1_tail_up,negative_control,tail_direction,tail_up,market_tail_ret_median >= 0,35,23,33,2,3.8285714285714287,2.310344827586207
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,0.023814184440155817,0.0009018884940264776,0.39552238805970147,0.45714285714285713,-0.09804144291459271,0.9540633969908656,0.5072701688555348,134,35,3.8285714285714287,1.0,0,0,20260414,0.04685760912289849,20260512,-0.039314100222540616,-0.02201199521494579,-0.09812526389965803,-0.14549966759458166,134,0,0,0,0,20260226,20260408,15,S2_U3_filter_only_no_refill__C1_tail_up,R0_market_regime_gate,0.0,0.0,0.0,-0.07056563813685379,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",C1_tail_up,negative_control,tail_direction,tail_up,market_tail_ret_median >= 0,35,23,33,2,3.8285714285714287,2.310344827586207
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,100000.0,,10,True,True,False,False,False,0.01971877936727262,0.0007870361301198242,0.39552238805970147,0.45714285714285713,-0.09953908021507674,0.9460884114110176,0.5072701688555348,134,35,3.8285714285714287,1.0,0,0,20260414,0.046568041140218064,20260512,-0.039387509810122456,-0.025654578314557863,-0.10118066507273893,-0.14820357474308365,134,0,0,0,0,20260226,20260408,15,S2_U3_filter_only_no_refill__C1_tail_up,R0_market_regime_gate,0.0011212444359930077,0.00572540514316749,0.04348825435418106,-0.07062030179147338,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",C1_tail_up,negative_control,tail_direction,tail_up,market_tail_ret_median >= 0,35,23,33,2,3.8285714285714287,2.310344827586207
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.16909617212877537,0.005753908312366617,0.41836734693877553,0.5517241379310345,-0.08494054669473683,1.055955646858054,0.525858322468492,98,29,3.3793103448275863,1.0,0,0,20260429,0.09511520030282283,20260506,-0.027876907472472623,0.0675554241284344,-0.02639343224545343,-0.08202924527152544,98,0,0,0,0,20260225,20260327,10,S2_U3_filter_only_no_refill__C2_market_up,R0_market_regime_gate,0.0,0.0,0.0,-0.0696355047794236,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",C2_market_up,negative_control,market_direction,market_up,market_ret_median_1450 >= 0,29,29,28,1,3.3793103448275863,1.6896551724137931
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,0.13680750734283986,0.004782878463228244,0.40816326530612246,0.5517241379310345,-0.09223364584339133,0.9667741893530825,0.525858322468492,98,29,3.3793103448275863,1.0,0,0,20260429,0.09402035717062773,20260506,-0.02884878905279198,0.03911001279982518,-0.05043783793457446,-0.10290681248728084,98,0,0,0,0,20260225,20260327,10,S2_U3_filter_only_no_refill__C2_market_up,R0_market_regime_gate,0.0,0.0,0.0,-0.07056563813685379,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",C2_market_up,negative_control,market_direction,market_up,market_ret_median_1450 >= 0,29,29,28,1,3.3793103448275863,1.6896551724137931
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,100000.0,,10,True,True,False,False,False,0.13248537434047902,0.004650643925162863,0.40816326530612246,0.5517241379310345,-0.09330085482752803,0.9572916578606502,0.525858322468492,98,29,3.3793103448275863,1.0,0,0,20260429,0.09385402214144478,20260506,-0.028983784346924613,0.035316734607242495,-0.05349073559926265,-0.10559147641904687,98,0,0,0,0,20260225,20260327,10,S2_U3_filter_only_no_refill__C2_market_up,R0_market_regime_gate,0.0015561465898809147,0.008911788845517247,0.02396268350962028,-0.07062030179147338,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",C2_market_up,negative_control,market_direction,market_up,market_ret_median_1450 >= 0,29,29,28,1,3.3793103448275863,1.6896551724137931
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,-0.01616960500848663,-0.0011262717594743424,0.34782608695652173,0.5,-0.04507257873091275,0.6295167734754902,0.4645161290322581,46,12,3.8333333333333335,1.0,0,0,20260414,0.04790525403756751,20260506,-0.027876907472472623,-0.061145660639809196,-0.09433025397586192,-0.10409273011306219,46,0,0,0,0,20260422,20260519,3,S2_U3_filter_only_no_refill__C3_tail_breadth_Q5_high,R0_market_regime_gate,0.0,0.0,0.0,-0.049346639183908025,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",C3_tail_breadth_Q5_high,negative_control,market_tail_breadth_positive_qbucket,Q5_high,market_tail_breadth_positive highest quintile,12,46,12,0,3.8333333333333335,0.7931034482758621
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,-0.027907951948571985,-0.002124897329635228,0.34782608695652173,0.5,-0.046981004640147095,0.5756693930991608,0.4645161290322581,46,12,3.8333333333333335,1.0,0,0,20260414,0.04685760912289849,20260506,-0.02884878905279198,-0.07141903580766074,-0.10244674465897563,-0.11034374955760085,46,0,0,0,0,20260422,20260519,3,S2_U3_filter_only_no_refill__C3_tail_breadth_Q5_high,R0_market_regime_gate,0.0,0.0,0.0,-0.0502970563664108,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",C3_tail_breadth_Q5_high,negative_control,market_tail_breadth_positive_qbucket,Q5_high,market_tail_breadth_positive highest quintile,12,46,12,0,3.8333333333333335,0.7931034482758621
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,100000.0,,10,True,True,False,False,False,-0.029492240749033116,-0.0022613220766234707,0.34782608695652173,0.5,-0.0471708718009185,0.569356268940536,0.4645161290322581,46,12,3.8333333333333335,1.0,0,0,20260414,0.046568041140218064,20260506,-0.028983784346924613,-0.07267590725050677,-0.10343484799512737,-0.11106209662663924,46,0,0,0,0,20260422,20260519,3,S2_U3_filter_only_no_refill__C3_tail_breadth_Q5_high,R0_market_regime_gate,0.0012399293654735133,0.015096123780261742,0.08967011877660931,-0.05037675484981452,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",C3_tail_breadth_Q5_high,negative_control,market_tail_breadth_positive_qbucket,Q5_high,market_tail_breadth_positive highest quintile,12,46,12,0,3.8333333333333335,0.7931034482758621
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.0365201729062159,0.0032122936165451606,0.40384615384615385,0.5833333333333334,-0.0360705710268,0.9492008410375022,0.4890625,52,12,4.333333333333333,1.0,0,0,20260414,0.04790525403756751,20260325,-0.027609524998985058,-0.010864609264516045,-0.059450517564386685,-0.07522607526062663,52,0,0,0,0,20260324,20260408,4,S2_U3_filter_only_no_refill__C4_tail_ret_median_Q5_high,R0_market_regime_gate,0.0,0.0,0.0,-0.049346639183908025,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",C4_tail_ret_median_Q5_high,negative_control,market_tail_ret_median_qbucket,Q5_high,market_tail_ret_median highest quintile,12,46,12,0,4.333333333333333,0.896551724137931
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,0.02415316995335881,0.00220933055887227,0.40384615384615385,0.5833333333333334,-0.038958751495549726,0.8726249688742598,0.4890625,52,12,4.333333333333333,1.0,0,0,20260414,0.04685760912289849,20260325,-0.028581673895349935,-0.021688182778326737,-0.06787959576282387,-0.08167850619812478,52,0,0,0,0,20260324,20260408,4,S2_U3_filter_only_no_refill__C4_tail_ret_median_Q5_high,R0_market_regime_gate,0.0,0.0,0.0,-0.0502970563664108,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",C4_tail_ret_median_Q5_high,negative_control,market_tail_ret_median_qbucket,Q5_high,market_tail_ret_median highest quintile,12,46,12,0,4.333333333333333,0.896551724137931
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,100000.0,,10,True,True,False,False,False,0.022555855108257417,0.002078291610949467,0.40384615384615385,0.5833333333333334,-0.03920587463032088,0.8645818800613776,0.4890625,52,12,4.333333333333333,1.0,0,0,20260414,0.046568041140218064,20260325,-0.028612429416778995,-0.02294374095906815,-0.06886097411283376,-0.08246879664140228,52,0,0,0,0,20260324,20260408,4,S2_U3_filter_only_no_refill__C4_tail_ret_median_Q5_high,R0_market_regime_gate,0.001076721252177718,0.009696286074024132,0.08573041056326042,-0.05037675484981452,S2_U3_filter_only_no_refill,"S2: U3 filter-only, no refill",C4_tail_ret_median_Q5_high,negative_control,market_tail_ret_median_qbucket,Q5_high,market_tail_ret_median highest quintile,12,46,12,0,4.333333333333333,0.896551724137931
