ts_code,trade_date,open,high,low,close,vol,amount,pre_close,change,pct_chg,next_trade_date,name,industry,market,list_date,delist_date
002420.SZ,20251224,8.43,8.43,8.43,8.43,0.0,0.0,8.43,0.0,0.0,20251225,毅昌科技,家用电器,主板,20100601,
002420.SZ,20251225,8.43,8.43,8.43,8.43,0.0,0.0,8.43,0.0,0.0,20251226,毅昌科技,家用电器,主板,20100601,
002445.SZ,20260213,2.78,2.78,2.78,2.78,0.0,0.0,2.78,0.0,0.0,20260224,中南文化,钢加工,主板,20100713,
002445.SZ,20260224,2.78,2.78,2.78,2.78,0.0,0.0,2.78,0.0,0.0,20260225,中南文化,钢加工,主板,20100713,
002445.SZ,20260225,2.78,2.78,2.78,2.78,0.0,0.0,2.78,0.0,0.0,20260226,中南文化,钢加工,主板,20100713,
002445.SZ,20260226,2.78,2.78,2.78,2.78,0.0,0.0,2.78,0.0,0.0,20260227,中南文化,钢加工,主板,20100713,
002445.SZ,20260227,2.78,2.78,2.78,2.78,0.0,0.0,2.78,0.0,0.0,20260302,中南文化,钢加工,主板,20100713,
002445.SZ,20260302,2.78,2.78,2.78,2.78,0.0,0.0,2.78,0.0,0.0,20260303,中南文化,钢加工,主板,20100713,
002445.SZ,20260303,2.78,2.78,2.78,2.78,0.0,0.0,2.78,0.0,0.0,20260304,中南文化,钢加工,主板,20100713,
002445.SZ,20260304,2.78,2.78,2.78,2.78,0.0,0.0,2.78,0.0,0.0,20260305,中南文化,钢加工,主板,20100713,
002445.SZ,20260305,2.78,2.78,2.78,2.78,0.0,0.0,2.78,0.0,0.0,20260306,中南文化,钢加工,主板,20100713,
002445.SZ,20260306,2.78,2.78,2.78,2.78,0.0,0.0,2.78,0.0,0.0,20260309,中南文化,钢加工,主板,20100713,
002456.SZ,20250401,12.23,12.23,12.23,12.23,0.0,0.0,12.23,0.0,0.0,20250402,欧菲光,元器件,主板,20100803,
002456.SZ,20250402,12.23,12.23,12.23,12.23,0.0,0.0,12.23,0.0,0.0,20250403,欧菲光,元器件,主板,20100803,
002456.SZ,20250403,12.23,12.23,12.23,12.23,0.0,0.0,12.23,0.0,0.0,20250407,欧菲光,元器件,主板,20100803,
002456.SZ,20250407,12.23,12.23,12.23,12.23,0.0,0.0,12.23,0.0,0.0,20250408,欧菲光,元器件,主板,20100803,
002456.SZ,20250408,12.23,12.23,12.23,12.23,0.0,0.0,12.23,0.0,0.0,20250409,欧菲光,元器件,主板,20100803,
002456.SZ,20250409,12.23,12.23,12.23,12.23,0.0,0.0,12.23,0.0,0.0,20250410,欧菲光,元器件,主板,20100803,
002456.SZ,20250410,12.23,12.23,12.23,12.23,0.0,0.0,12.23,0.0,0.0,20250411,欧菲光,元器件,主板,20100803,
002456.SZ,20250411,12.23,12.23,12.23,12.23,0.0,0.0,12.23,0.0,0.0,20250414,欧菲光,元器件,主板,20100803,
002456.SZ,20250414,12.23,12.23,12.23,12.23,0.0,0.0,12.23,0.0,0.0,20250415,欧菲光,元器件,主板,20100803,
002456.SZ,20250415,12.23,12.23,12.23,12.23,0.0,0.0,12.23,0.0,0.0,20250416,欧菲光,元器件,主板,20100803,
002462.SZ,20260128,16.4,16.4,16.4,16.4,0.0,0.0,16.4,0.0,0.0,20260129,嘉事堂,医药商业,主板,20100818,
002462.SZ,20260129,16.4,16.4,16.4,16.4,0.0,0.0,16.4,0.0,0.0,20260130,嘉事堂,医药商业,主板,20100818,
002462.SZ,20260130,16.4,16.4,16.4,16.4,0.0,0.0,16.4,0.0,0.0,20260202,嘉事堂,医药商业,主板,20100818,
002462.SZ,20260202,16.4,16.4,16.4,16.4,0.0,0.0,16.4,0.0,0.0,20260203,嘉事堂,医药商业,主板,20100818,
002462.SZ,20260203,16.4,16.4,16.4,16.4,0.0,0.0,16.4,0.0,0.0,20260204,嘉事堂,医药商业,主板,20100818,
002490.SZ,20250430,3.95,3.95,3.95,3.95,0.0,0.0,3.95,0.0,0.0,20250506,山东墨龙,化工机械,主板,20101021,
002510.SZ,20240708,4.09,4.09,4.09,4.09,0.0,0.0,4.09,0.0,0.0,20240709,天汽模,汽车配件,主板,20101125,
002510.SZ,20240709,4.09,4.09,4.09,4.09,0.0,0.0,4.09,0.0,0.0,20240710,天汽模,汽车配件,主板,20101125,
002510.SZ,20260206,7.53,7.53,7.53,7.53,0.0,0.0,7.53,0.0,0.0,20260209,天汽模,汽车配件,主板,20101125,
002510.SZ,20260209,7.53,7.53,7.53,7.53,0.0,0.0,7.53,0.0,0.0,20260210,天汽模,汽车配件,主板,20101125,
002510.SZ,20260210,7.53,7.53,7.53,7.53,0.0,0.0,7.53,0.0,0.0,20260211,天汽模,汽车配件,主板,20101125,
002510.SZ,20260211,7.53,7.53,7.53,7.53,0.0,0.0,7.53,0.0,0.0,20260212,天汽模,汽车配件,主板,20101125,
002515.SZ,20250421,5.36,5.36,5.36,5.36,0.0,0.0,5.36,0.0,0.0,20250422,金字火腿,食品,主板,20101203,
002515.SZ,20250422,5.36,5.36,5.36,5.36,0.0,0.0,5.36,0.0,0.0,20250423,金字火腿,食品,主板,20101203,
002515.SZ,20250423,5.36,5.36,5.36,5.36,0.0,0.0,5.36,0.0,0.0,20250424,金字火腿,食品,主板,20101203,
002515.SZ,20250424,5.36,5.36,5.36,5.36,0.0,0.0,5.36,0.0,0.0,20250425,金字火腿,食品,主板,20101203,
002515.SZ,20250425,5.36,5.36,5.36,5.36,0.0,0.0,5.36,0.0,0.0,20250428,金字火腿,食品,主板,20101203,
002527.SZ,20250210,10.15,10.15,10.15,10.15,0.0,0.0,10.15,0.0,0.0,20250211,新时达,电器仪表,主板,20101224,
002527.SZ,20250211,10.15,10.15,10.15,10.15,0.0,0.0,10.15,0.0,0.0,20250212,新时达,电器仪表,主板,20101224,
002527.SZ,20250212,10.15,10.15,10.15,10.15,0.0,0.0,10.15,0.0,0.0,20250213,新时达,电器仪表,主板,20101224,
002527.SZ,20250213,10.15,10.15,10.15,10.15,0.0,0.0,10.15,0.0,0.0,20250214,新时达,电器仪表,主板,20101224,
002527.SZ,20250214,10.15,10.15,10.15,10.15,0.0,0.0,10.15,0.0,0.0,20250217,新时达,电器仪表,主板,20101224,
002554.SZ,20260109,3.55,3.55,3.55,3.55,0.0,0.0,3.55,0.0,0.0,20260112,惠博普,石油开采,主板,20110225,
002554.SZ,20260112,3.55,3.55,3.55,3.55,0.0,0.0,3.55,0.0,0.0,20260113,惠博普,石油开采,主板,20110225,
002554.SZ,20260113,3.55,3.55,3.55,3.55,0.0,0.0,3.55,0.0,0.0,20260114,惠博普,石油开采,主板,20110225,
002554.SZ,20260114,3.55,3.55,3.55,3.55,0.0,0.0,3.55,0.0,0.0,20260115,惠博普,石油开采,主板,20110225,
002564.SZ,20250414,3.99,3.99,3.99,3.99,0.0,0.0,3.99,0.0,0.0,20250415,天沃科技,化工机械,主板,20110310,
002571.SZ,20251009,8.32,8.32,8.32,8.32,0.0,0.0,8.32,0.0,0.0,20251010,德力股份,家居用品,主板,20110412,
002571.SZ,20251010,8.32,8.32,8.32,8.32,0.0,0.0,8.32,0.0,0.0,20251013,德力股份,家居用品,主板,20110412,
002571.SZ,20251013,8.32,8.32,8.32,8.32,0.0,0.0,8.32,0.0,0.0,20251014,德力股份,家居用品,主板,20110412,
002571.SZ,20251014,8.32,8.32,8.32,8.32,0.0,0.0,8.32,0.0,0.0,20251015,德力股份,家居用品,主板,20110412,
002571.SZ,20251015,8.32,8.32,8.32,8.32,0.0,0.0,8.32,0.0,0.0,20251016,德力股份,家居用品,主板,20110412,
002602.SZ,20241107,5.13,5.13,5.13,5.13,0.0,0.0,5.13,0.0,0.0,20241108,世纪华通,互联网,主板,20110728,
002602.SZ,20251111,17.61,17.61,17.61,17.61,0.0,0.0,17.61,0.0,0.0,20251112,世纪华通,互联网,主板,20110728,
002647.SZ,20250102,5.94,5.94,5.94,5.94,0.0,0.0,5.94,0.0,0.0,20250103,仁东控股,多元金融,主板,20111228,
002647.SZ,20250312,5.96,5.96,5.96,5.96,0.0,0.0,5.96,0.0,0.0,20250313,仁东控股,多元金融,主板,20111228,
002647.SZ,20260413,9.46,9.46,9.46,9.46,0.0,0.0,9.46,0.0,0.0,20260414,仁东控股,多元金融,主板,20111228,
002708.SZ,20250519,12.43,12.43,12.43,12.43,0.0,0.0,12.43,0.0,0.0,20250520,光洋股份,汽车配件,主板,20140121,
002708.SZ,20250520,12.43,12.43,12.43,12.43,0.0,0.0,12.43,0.0,0.0,20250521,光洋股份,汽车配件,主板,20140121,
002708.SZ,20250521,12.43,12.43,12.43,12.43,0.0,0.0,12.43,0.0,0.0,20250522,光洋股份,汽车配件,主板,20140121,
002708.SZ,20250522,12.43,12.43,12.43,12.43,0.0,0.0,12.43,0.0,0.0,20250523,光洋股份,汽车配件,主板,20140121,
002708.SZ,20250523,12.43,12.43,12.43,12.43,0.0,0.0,12.43,0.0,0.0,20250526,光洋股份,汽车配件,主板,20140121,
002708.SZ,20250526,12.43,12.43,12.43,12.43,0.0,0.0,12.43,0.0,0.0,20250527,光洋股份,汽车配件,主板,20140121,
002708.SZ,20250527,12.43,12.43,12.43,12.43,0.0,0.0,12.43,0.0,0.0,20250528,光洋股份,汽车配件,主板,20140121,
002708.SZ,20250528,12.43,12.43,12.43,12.43,0.0,0.0,12.43,0.0,0.0,20250529,光洋股份,汽车配件,主板,20140121,
002708.SZ,20250529,12.43,12.43,12.43,12.43,0.0,0.0,12.43,0.0,0.0,20250530,光洋股份,汽车配件,主板,20140121,
002718.SZ,20251224,32.67,32.67,32.67,32.67,0.0,0.0,32.67,0.0,0.0,20251225,友邦吊顶,其他建材,主板,20140128,
002718.SZ,20251225,32.67,32.67,32.67,32.67,0.0,0.0,32.67,0.0,0.0,20251226,友邦吊顶,其他建材,主板,20140128,
002718.SZ,20251226,32.67,32.67,32.67,32.67,0.0,0.0,32.67,0.0,0.0,20251229,友邦吊顶,其他建材,主板,20140128,
002718.SZ,20251229,32.67,32.67,32.67,32.67,0.0,0.0,32.67,0.0,0.0,20251230,友邦吊顶,其他建材,主板,20140128,
002718.SZ,20251230,32.67,32.67,32.67,32.67,0.0,0.0,32.67,0.0,0.0,20251231,友邦吊顶,其他建材,主板,20140128,
002718.SZ,20260327,60.6,60.6,60.6,60.6,0.0,0.0,60.6,0.0,0.0,20260330,友邦吊顶,其他建材,主板,20140128,
002718.SZ,20260330,60.6,60.6,60.6,60.6,0.0,0.0,60.6,0.0,0.0,20260331,友邦吊顶,其他建材,主板,20140128,
002718.SZ,20260331,60.6,60.6,60.6,60.6,0.0,0.0,60.6,0.0,0.0,20260401,友邦吊顶,其他建材,主板,20140128,
002718.SZ,20260401,60.6,60.6,60.6,60.6,0.0,0.0,60.6,0.0,0.0,20260402,友邦吊顶,其他建材,主板,20140128,
002718.SZ,20260402,60.6,60.6,60.6,60.6,0.0,0.0,60.6,0.0,0.0,20260403,友邦吊顶,其他建材,主板,20140128,
002721.SZ,20240611,2.63,2.63,2.63,2.63,0.0,0.0,2.63,0.0,0.0,20240612,金一文化,服饰,主板,20140127,
002721.SZ,20250613,3.5,3.5,3.5,3.5,0.0,0.0,3.5,0.0,0.0,20250616,金一文化,服饰,主板,20140127,
002725.SZ,20250225,12.72,12.72,12.72,12.72,0.0,0.0,12.72,0.0,0.0,20250226,跃岭股份,汽车配件,主板,20140129,
002725.SZ,20250226,12.72,12.72,12.72,12.72,0.0,0.0,12.72,0.0,0.0,20250227,跃岭股份,汽车配件,主板,20140129,
002725.SZ,20250227,12.72,12.72,12.72,12.72,0.0,0.0,12.72,0.0,0.0,20250228,跃岭股份,汽车配件,主板,20140129,
002725.SZ,20250228,12.72,12.72,12.72,12.72,0.0,0.0,12.72,0.0,0.0,20250303,跃岭股份,汽车配件,主板,20140129,
002725.SZ,20250303,12.72,12.72,12.72,12.72,0.0,0.0,12.72,0.0,0.0,20250304,跃岭股份,汽车配件,主板,20140129,
002736.SZ,20240822,9.04,9.04,9.04,9.04,0.0,0.0,9.04,0.0,0.0,20240823,国信证券,证券,主板,20141229,
002736.SZ,20240823,9.04,9.04,9.04,9.04,0.0,0.0,9.04,0.0,0.0,20240826,国信证券,证券,主板,20141229,
002736.SZ,20240826,9.04,9.04,9.04,9.04,0.0,0.0,9.04,0.0,0.0,20240827,国信证券,证券,主板,20141229,
002736.SZ,20240827,9.04,9.04,9.04,9.04,0.0,0.0,9.04,0.0,0.0,20240828,国信证券,证券,主板,20141229,
002736.SZ,20240828,9.04,9.04,9.04,9.04,0.0,0.0,9.04,0.0,0.0,20240829,国信证券,证券,主板,20141229,
002736.SZ,20240829,9.04,9.04,9.04,9.04,0.0,0.0,9.04,0.0,0.0,20240830,国信证券,证券,主板,20141229,
002736.SZ,20240830,9.04,9.04,9.04,9.04,0.0,0.0,9.04,0.0,0.0,20240902,国信证券,证券,主板,20141229,
002736.SZ,20240902,9.04,9.04,9.04,9.04,0.0,0.0,9.04,0.0,0.0,20240903,国信证券,证券,主板,20141229,
002736.SZ,20240903,9.04,9.04,9.04,9.04,0.0,0.0,9.04,0.0,0.0,20240904,国信证券,证券,主板,20141229,
002736.SZ,20240904,9.04,9.04,9.04,9.04,0.0,0.0,9.04,0.0,0.0,20240905,国信证券,证券,主板,20141229,
002748.SZ,20250521,9.18,9.18,9.18,9.18,0.0,0.0,9.18,0.0,0.0,20250522,世龙实业,化工原料,主板,20150319,
002765.SZ,20250708,12.75,12.75,12.75,12.75,0.0,0.0,12.75,0.0,0.0,20250709,蓝黛科技,元器件,主板,20150612,
002765.SZ,20250709,12.75,12.75,12.75,12.75,0.0,0.0,12.75,0.0,0.0,20250710,蓝黛科技,元器件,主板,20150612,
002769.SZ,20251204,12.94,12.94,12.94,12.94,0.0,0.0,12.94,0.0,0.0,20251205,普路通,仓储物流,主板,20150629,
002769.SZ,20251205,12.94,12.94,12.94,12.94,0.0,0.0,12.94,0.0,0.0,20251208,普路通,仓储物流,主板,20150629,
002769.SZ,20251208,12.94,12.94,12.94,12.94,0.0,0.0,12.94,0.0,0.0,20251209,普路通,仓储物流,主板,20150629,
002769.SZ,20251209,12.94,12.94,12.94,12.94,0.0,0.0,12.94,0.0,0.0,20251210,普路通,仓储物流,主板,20150629,
002769.SZ,20251210,12.94,12.94,12.94,12.94,0.0,0.0,12.94,0.0,0.0,20251211,普路通,仓储物流,主板,20150629,
002769.SZ,20251211,12.94,12.94,12.94,12.94,0.0,0.0,12.94,0.0,0.0,20251212,普路通,仓储物流,主板,20150629,
002769.SZ,20251212,12.94,12.94,12.94,12.94,0.0,0.0,12.94,0.0,0.0,20251215,普路通,仓储物流,主板,20150629,
002769.SZ,20251215,12.94,12.94,12.94,12.94,0.0,0.0,12.94,0.0,0.0,20251216,普路通,仓储物流,主板,20150629,
002769.SZ,20251216,12.94,12.94,12.94,12.94,0.0,0.0,12.94,0.0,0.0,20251217,普路通,仓储物流,主板,20150629,
002769.SZ,20251217,12.94,12.94,12.94,12.94,0.0,0.0,12.94,0.0,0.0,20251218,普路通,仓储物流,主板,20150629,
002806.SZ,20251124,13.22,13.22,13.22,13.22,0.0,0.0,13.22,0.0,0.0,20251125,华锋股份,汽车配件,主板,20160726,
002806.SZ,20251125,13.22,13.22,13.22,13.22,0.0,0.0,13.22,0.0,0.0,20251126,华锋股份,汽车配件,主板,20160726,
002806.SZ,20251126,13.22,13.22,13.22,13.22,0.0,0.0,13.22,0.0,0.0,20251127,华锋股份,汽车配件,主板,20160726,
002806.SZ,20251127,13.22,13.22,13.22,13.22,0.0,0.0,13.22,0.0,0.0,20251128,华锋股份,汽车配件,主板,20160726,
002806.SZ,20251128,13.22,13.22,13.22,13.22,0.0,0.0,13.22,0.0,0.0,20251201,华锋股份,汽车配件,主板,20160726,
002812.SZ,20251201,55.35,55.35,55.35,55.35,0.0,0.0,55.35,0.0,0.0,20251202,恩捷股份,电气设备,主板,20160914,
002812.SZ,20251202,55.35,55.35,55.35,55.35,0.0,0.0,55.35,0.0,0.0,20251203,恩捷股份,电气设备,主板,20160914,
002812.SZ,20251203,55.35,55.35,55.35,55.35,0.0,0.0,55.35,0.0,0.0,20251204,恩捷股份,电气设备,主板,20160914,
002812.SZ,20251204,55.35,55.35,55.35,55.35,0.0,0.0,55.35,0.0,0.0,20251205,恩捷股份,电气设备,主板,20160914,
002812.SZ,20251205,55.35,55.35,55.35,55.35,0.0,0.0,55.35,0.0,0.0,20251208,恩捷股份,电气设备,主板,20160914,
002812.SZ,20251208,55.35,55.35,55.35,55.35,0.0,0.0,55.35,0.0,0.0,20251209,恩捷股份,电气设备,主板,20160914,
002812.SZ,20251209,55.35,55.35,55.35,55.35,0.0,0.0,55.35,0.0,0.0,20251210,恩捷股份,电气设备,主板,20160914,
002812.SZ,20251210,55.35,55.35,55.35,55.35,0.0,0.0,55.35,0.0,0.0,20251211,恩捷股份,电气设备,主板,20160914,
002812.SZ,20251211,55.35,55.35,55.35,55.35,0.0,0.0,55.35,0.0,0.0,20251212,恩捷股份,电气设备,主板,20160914,
002812.SZ,20251212,55.35,55.35,55.35,55.35,0.0,0.0,55.35,0.0,0.0,20251215,恩捷股份,电气设备,主板,20160914,
002828.SZ,20250428,8.23,8.23,8.23,8.23,0.0,0.0,8.23,0.0,0.0,20250429,贝肯能源,石油开采,主板,20161208,
002828.SZ,20250429,8.23,8.23,8.23,8.23,0.0,0.0,8.23,0.0,0.0,20250430,贝肯能源,石油开采,主板,20161208,
002828.SZ,20250430,8.23,8.23,8.23,8.23,0.0,0.0,8.23,0.0,0.0,20250506,贝肯能源,石油开采,主板,20161208,
002828.SZ,20250506,8.23,8.23,8.23,8.23,0.0,0.0,8.23,0.0,0.0,20250507,贝肯能源,石油开采,主板,20161208,
002828.SZ,20250507,8.23,8.23,8.23,8.23,0.0,0.0,8.23,0.0,0.0,20250508,贝肯能源,石油开采,主板,20161208,
002838.SZ,20241029,13.3,13.3,13.3,13.3,0.0,0.0,13.3,0.0,0.0,20241030,道恩股份,塑料,主板,20170106,
002838.SZ,20241030,13.3,13.3,13.3,13.3,0.0,0.0,13.3,0.0,0.0,20241031,道恩股份,塑料,主板,20170106,
002838.SZ,20241031,13.3,13.3,13.3,13.3,0.0,0.0,13.3,0.0,0.0,20241101,道恩股份,塑料,主板,20170106,
002838.SZ,20241101,13.3,13.3,13.3,13.3,0.0,0.0,13.3,0.0,0.0,20241104,道恩股份,塑料,主板,20170106,
002838.SZ,20241104,13.3,13.3,13.3,13.3,0.0,0.0,13.3,0.0,0.0,20241105,道恩股份,塑料,主板,20170106,
002838.SZ,20241105,13.3,13.3,13.3,13.3,0.0,0.0,13.3,0.0,0.0,20241106,道恩股份,塑料,主板,20170106,
002838.SZ,20241106,13.3,13.3,13.3,13.3,0.0,0.0,13.3,0.0,0.0,20241107,道恩股份,塑料,主板,20170106,
002838.SZ,20241107,13.3,13.3,13.3,13.3,0.0,0.0,13.3,0.0,0.0,20241108,道恩股份,塑料,主板,20170106,
002838.SZ,20241108,13.3,13.3,13.3,13.3,0.0,0.0,13.3,0.0,0.0,20241111,道恩股份,塑料,主板,20170106,
002838.SZ,20241111,13.3,13.3,13.3,13.3,0.0,0.0,13.3,0.0,0.0,20241112,道恩股份,塑料,主板,20170106,
002853.SZ,20251209,16.24,16.24,16.24,16.24,0.0,0.0,16.24,0.0,0.0,20251210,皮阿诺,家居用品,主板,20170310,
002853.SZ,20251210,16.24,16.24,16.24,16.24,0.0,0.0,16.24,0.0,0.0,20251211,皮阿诺,家居用品,主板,20170310,
002853.SZ,20251211,16.24,16.24,16.24,16.24,0.0,0.0,16.24,0.0,0.0,20251212,皮阿诺,家居用品,主板,20170310,
002853.SZ,20251212,16.24,16.24,16.24,16.24,0.0,0.0,16.24,0.0,0.0,20251215,皮阿诺,家居用品,主板,20170310,
002853.SZ,20251215,16.24,16.24,16.24,16.24,0.0,0.0,16.24,0.0,0.0,20251216,皮阿诺,家居用品,主板,20170310,
002859.SZ,20260303,42.62,42.62,42.62,42.62,0.0,0.0,42.62,0.0,0.0,20260304,洁美科技,元器件,主板,20170407,
002859.SZ,20260304,42.62,42.62,42.62,42.62,0.0,0.0,42.62,0.0,0.0,20260305,洁美科技,元器件,主板,20170407,
002859.SZ,20260305,42.62,42.62,42.62,42.62,0.0,0.0,42.62,0.0,0.0,20260306,洁美科技,元器件,主板,20170407,
002859.SZ,20260306,42.62,42.62,42.62,42.62,0.0,0.0,42.62,0.0,0.0,20260309,洁美科技,元器件,主板,20170407,
002859.SZ,20260309,42.62,42.62,42.62,42.62,0.0,0.0,42.62,0.0,0.0,20260310,洁美科技,元器件,主板,20170407,
002859.SZ,20260310,42.62,42.62,42.62,42.62,0.0,0.0,42.62,0.0,0.0,20260311,洁美科技,元器件,主板,20170407,
002859.SZ,20260311,42.62,42.62,42.62,42.62,0.0,0.0,42.62,0.0,0.0,20260312,洁美科技,元器件,主板,20170407,
002859.SZ,20260312,42.62,42.62,42.62,42.62,0.0,0.0,42.62,0.0,0.0,20260313,洁美科技,元器件,主板,20170407,
002859.SZ,20260313,42.62,42.62,42.62,42.62,0.0,0.0,42.62,0.0,0.0,20260316,洁美科技,元器件,主板,20170407,
002859.SZ,20260316,42.62,42.62,42.62,42.62,0.0,0.0,42.62,0.0,0.0,20260317,洁美科技,元器件,主板,20170407,
002931.SZ,20251218,19.68,19.68,19.68,19.68,0.0,0.0,19.68,0.0,0.0,20251219,锋龙股份,机械基件,主板,20180403,
002931.SZ,20251219,19.68,19.68,19.68,19.68,0.0,0.0,19.68,0.0,0.0,20251222,锋龙股份,机械基件,主板,20180403,
002931.SZ,20251222,19.68,19.68,19.68,19.68,0.0,0.0,19.68,0.0,0.0,20251223,锋龙股份,机械基件,主板,20180403,
002931.SZ,20251223,19.68,19.68,19.68,19.68,0.0,0.0,19.68,0.0,0.0,20251224,锋龙股份,机械基件,主板,20180403,
002931.SZ,20251224,19.68,19.68,19.68,19.68,0.0,0.0,19.68,0.0,0.0,20251225,锋龙股份,机械基件,主板,20180403,
002931.SZ,20260114,61.79,61.79,61.79,61.79,0.0,0.0,61.79,0.0,0.0,20260115,锋龙股份,机械基件,主板,20180403,
002931.SZ,20260115,61.79,61.79,61.79,61.79,0.0,0.0,61.79,0.0,0.0,20260116,锋龙股份,机械基件,主板,20180403,
002931.SZ,20260116,61.79,61.79,61.79,61.79,0.0,0.0,61.79,0.0,0.0,20260119,锋龙股份,机械基件,主板,20180403,
002931.SZ,20260126,99.53,99.53,99.53,99.53,0.0,0.0,99.53,0.0,0.0,20260127,锋龙股份,机械基件,主板,20180403,
002931.SZ,20260127,99.53,99.53,99.53,99.53,0.0,0.0,99.53,0.0,0.0,20260128,锋龙股份,机械基件,主板,20180403,
002931.SZ,20260128,99.53,99.53,99.53,99.53,0.0,0.0,99.53,0.0,0.0,20260129,锋龙股份,机械基件,主板,20180403,
002931.SZ,20260129,99.53,99.53,99.53,99.53,0.0,0.0,99.53,0.0,0.0,20260130,锋龙股份,机械基件,主板,20180403,
002931.SZ,20260130,99.53,99.53,99.53,99.53,0.0,0.0,99.53,0.0,0.0,20260202,锋龙股份,机械基件,主板,20180403,
002931.SZ,20260421,69.25,69.25,69.25,69.25,0.0,0.0,69.25,0.0,0.0,20260422,锋龙股份,机械基件,主板,20180403,
002931.SZ,20260422,69.25,69.25,69.25,69.25,0.0,0.0,69.25,0.0,0.0,20260423,锋龙股份,机械基件,主板,20180403,
002931.SZ,20260423,69.25,69.25,69.25,69.25,0.0,0.0,69.25,0.0,0.0,20260424,锋龙股份,机械基件,主板,20180403,
002931.SZ,20260424,69.25,69.25,69.25,69.25,0.0,0.0,69.25,0.0,0.0,20260427,锋龙股份,机械基件,主板,20180403,
002969.SZ,20251210,4.56,4.56,4.56,4.56,0.0,0.0,4.56,0.0,0.0,20251211,嘉美包装,广告包装,主板,20191202,
002969.SZ,20251211,4.56,4.56,4.56,4.56,0.0,0.0,4.56,0.0,0.0,20251212,嘉美包装,广告包装,主板,20191202,
002969.SZ,20251212,4.56,4.56,4.56,4.56,0.0,0.0,4.56,0.0,0.0,20251215,嘉美包装,广告包装,主板,20191202,
002969.SZ,20251215,4.56,4.56,4.56,4.56,0.0,0.0,4.56,0.0,0.0,20251216,嘉美包装,广告包装,主板,20191202,
002969.SZ,20251216,4.56,4.56,4.56,4.56,0.0,0.0,4.56,0.0,0.0,20251217,嘉美包装,广告包装,主板,20191202,
002969.SZ,20260107,15.07,15.07,15.07,15.07,0.0,0.0,15.07,0.0,0.0,20260108,嘉美包装,广告包装,主板,20191202,
002969.SZ,20260108,15.07,15.07,15.07,15.07,0.0,0.0,15.07,0.0,0.0,20260109,嘉美包装,广告包装,主板,20191202,
002969.SZ,20260109,15.07,15.07,15.07,15.07,0.0,0.0,15.07,0.0,0.0,20260112,嘉美包装,广告包装,主板,20191202,
002969.SZ,20260126,23.17,23.17,23.17,23.17,0.0,0.0,23.17,0.0,0.0,20260127,嘉美包装,广告包装,主板,20191202,
002969.SZ,20260127,23.17,23.17,23.17,23.17,0.0,0.0,23.17,0.0,0.0,20260128,嘉美包装,广告包装,主板,20191202,
002969.SZ,20260128,23.17,23.17,23.17,23.17,0.0,0.0,23.17,0.0,0.0,20260129,嘉美包装,广告包装,主板,20191202,
002969.SZ,20260129,23.17,23.17,23.17,23.17,0.0,0.0,23.17,0.0,0.0,20260130,嘉美包装,广告包装,主板,20191202,
002969.SZ,20260130,23.17,23.17,23.17,23.17,0.0,0.0,23.17,0.0,0.0,20260202,嘉美包装,广告包装,主板,20191202,
002995.SZ,20241030,20.3,20.3,20.3,20.3,0.0,0.0,20.3,0.0,0.0,20241031,天地在线,互联网,主板,20200805,
002995.SZ,20241031,20.3,20.3,20.3,20.3,0.0,0.0,20.3,0.0,0.0,20241101,天地在线,互联网,主板,20200805,
002995.SZ,20241101,20.3,20.3,20.3,20.3,0.0,0.0,20.3,0.0,0.0,20241104,天地在线,互联网,主板,20200805,
002995.SZ,20241104,20.3,20.3,20.3,20.3,0.0,0.0,20.3,0.0,0.0,20241105,天地在线,互联网,主板,20200805,
003041.SZ,20251105,30.82,30.82,30.82,30.82,0.0,0.0,30.82,0.0,0.0,20251106,真爱美家,纺织,主板,20210406,
003041.SZ,20251106,30.82,30.82,30.82,30.82,0.0,0.0,30.82,0.0,0.0,20251107,真爱美家,纺织,主板,20210406,
003041.SZ,20251107,30.82,30.82,30.82,30.82,0.0,0.0,30.82,0.0,0.0,20251110,真爱美家,纺织,主板,20210406,
003041.SZ,20251110,30.82,30.82,30.82,30.82,0.0,0.0,30.82,0.0,0.0,20251111,真爱美家,纺织,主板,20210406,
003041.SZ,20251111,30.82,30.82,30.82,30.82,0.0,0.0,30.82,0.0,0.0,20251112,真爱美家,纺织,主板,20210406,
003041.SZ,20260422,62.22,62.22,62.22,62.22,0.0,0.0,62.22,0.0,0.0,20260423,真爱美家,纺织,主板,20210406,
003041.SZ,20260423,62.22,62.22,62.22,62.22,0.0,0.0,62.22,0.0,0.0,20260424,真爱美家,纺织,主板,20210406,
003041.SZ,20260424,62.22,62.22,62.22,62.22,0.0,0.0,62.22,0.0,0.0,20260427,真爱美家,纺织,主板,20210406,
003041.SZ,20260427,62.22,62.22,62.22,62.22,0.0,0.0,62.22,0.0,0.0,20260428,真爱美家,纺织,主板,20210406,
300018.SZ,20251027,11.9,11.9,11.9,11.9,0.0,0.0,11.9,0.0,0.0,20251028,中元股份,电气设备,创业板,20091030,
300018.SZ,20251028,11.9,11.9,11.9,11.9,0.0,0.0,11.9,0.0,0.0,20251029,中元股份,电气设备,创业板,20091030,
300018.SZ,20251029,11.9,11.9,11.9,11.9,0.0,0.0,11.9,0.0,0.0,20251030,中元股份,电气设备,创业板,20091030,
