trade_date,date,ts_code,entry_vwap,exit_time,exit_reason,target_return,target_win,ret_to_prev_close_1450,intraday_ret_1450,tail_ret_1420_1450,tail_ret_1430_1450,late_ret_1445_1450,afternoon_ret_1305_1450,vwap_pos_1450,close_to_high_sofar,close_to_low_sofar,range_sofar,tail_amount_share,tail_amount_vs_prev20,amount_sofar_log,open_gap,prev_ret_1d,prev_ret_3d,prev_ret_5d,prev_volatility_20d,prev_amount_ratio_5_20,open_auction_ret,open_auction_amount_log,prev_close_auction_ret,prev_close_auction_amount_log,prev_net_mf_amount_ratio,prev_elg_net_amount_ratio,prev_ths_net_amount_ratio,price_vs_ma5_prev,price_vs_ma10_prev,price_vs_ma20_prev,liquidity_rank,market_ret_median_1450,market_breadth_positive,market_tail_ret_median,market_tail_breadth_positive,market_amount_log,prev_amp_5d,tail_ret_1430_1450_x_tail_amount_share,tail_ret_1420_1450_x_tail_amount_vs_prev20,late_ret_1445_1450_x_tail_amount_share,tail_quality_ratio,industry,tail_ret_1430_1450_industry_z,tail_ret_1420_1450_industry_z,prev_volatility_20d_industry_z,tail_amount_share_industry_z,regime_allowed,label_win,label_static_003,dynamic_threshold,label_dynamic_amp10,score,p_model_label,return_no_cost,return_basic_cost_no_slippage,return_5bp_slippage,return_10bp_slippage,return_20bp_slippage,name,industry_basic,market
20260306,2026-03-06,001360.SZ,24.986381322957197,09:50,stop_loss,-0.0254654458125229,0,-0.0051751592356689,0.0036144578313253,-0.004382470119522,-0.0007996801279489,-0.0007996801279489,-0.0134228187919462,-0.006239042198875,-0.02,0.0158536585365851,0.0365853658536585,0.1425058786283265,480.348351930854,18.09270993199682,-0.0087579617834395,-0.0233281493001554,-0.1092198581560283,-0.085547870404077,0.0468992506429554,-0.2157645092956069,-0.0051751592356689,12.550502422492372,0.0,17.614794792115916,-0.0031867789798085,0.0018242401167233,-0.0031867789798085,-0.0611616199564205,-0.0667712301142728,-0.0430420464118862,1783,0.0095108695652172,0.6998979244641035,0.0,0.3987750935692412,28.205423404381055,0.0471874076235381,-0.0001139591192549,-0.0085278930835096,-0.0001139591192549,-0.0049209304592477,工程机械,-0.3090764932822716,-1.0244490017688574,2.111615628060889,1.6447541302496385,True,0,0,0.0047187407623538,0,0.5040930389876183,0.5040930389876183,-0.023513937318530465,-0.02449017932071129,-0.025465445812522858,-0.02643973825540369,-0.02838540682554702,南矿集团,工程机械,主板
20260306,2026-03-06,688682.SH,48.4902468678966,09:40,stop_loss,-0.037300877360292,0,0.0018587360594795,0.0157035175879396,0.0018587360594795,-0.0006180469715698,-0.0010296540362438,-0.0047189167008617,-0.0039374914489961,-0.0148253452477661,0.0184757505773671,0.0338022254881376,0.0957764493634886,454.8986247192661,17.737887476161788,-0.0136307311028501,0.0191538623447695,-0.068308639599769,-0.0394762943860343,0.0346323174188823,0.2375261674954729,-0.0136307311028501,10.682950034547993,0.0,16.921959925659237,-0.0053812354980456,0.0032708065842504,-0.0053812354980456,-0.01020199959192,-0.0165031222123104,-0.0223503093573026,2025,0.0095108695652172,0.6998979244641035,0.0,0.3987750935692412,28.205423404381055,0.0641081309944653,-5.91943444768185e-05,0.0036169333625562,-9.861660766422438e-05,-0.0053382788552226,软件服务,-0.2538471140110912,-0.0281910601640086,0.4212799285697065,-0.1269824461463239,True,0,0,0.0064108130994465,0,0.500834034938118,0.500834034938118,-0.03537306935500606,-0.036337455189192513,-0.03730087736029197,-0.038263337311994605,-0.04018537631756525,霍莱沃,软件服务,科创板
20260306,2026-03-06,688081.SH,40.002962996991066,09:40,stop_loss,-0.0466814470020521,0,-0.0049714143673874,-0.0181506009320578,-0.0017456359102244,-0.0022432701894316,0.0,-0.0171863491284064,-0.0113968640395462,-0.0462234929711697,0.002002503128911,0.0505632040050061,0.114138872805963,711.7168863284086,18.166916361268267,0.0134228187919465,-0.017102369899829,-0.0973749158626879,-0.0979820627802691,0.0308875528222444,0.1983702528312967,0.0166542381307481,10.62885988039081,0.0,17.07141208717711,-0.0161438490497994,0.0052311640859039,-0.0161438490497994,-0.0508370085834873,-0.0662032285154425,-0.0139908369870436,2643,0.0095108695652172,0.6998979244641035,0.0,0.3987750935692412,28.205423404381055,0.0612665207397354,-0.0002560443308209,-0.0033968506342612,0.0,-0.0167234906817546,软件服务,-0.5026220820719448,-0.4124901820846604,0.1747440621716911,0.1667570814783764,True,0,0,0.0061266520739735,0,0.498414389889053,0.498414389889053,-0.044772423616824764,-0.04572741244600065,-0.04668144700205212,-0.04763452871460194,-0.04953783931342326,兴图新科,软件服务,科创板
20260306,2026-03-06,688651.SH,44.47740192718623,09:40,stop_loss,-0.0279397435993764,0,0.0125284738041002,-0.0022446689113354,0.0,-0.0026923939869867,0.0004501462975468,-0.0155038759689921,-0.0109837589019158,-0.0318013504683074,0.0125284738041002,0.0457858769931662,0.0582117554512267,455.5892913187615,18.073383251102378,0.0148063781321183,0.0297912268355617,-0.0414847161572051,-0.0895893819991704,0.0321973925074611,-0.1100745468280809,0.0068337129840547,13.905804577848055,0.0,16.28067641074456,0.0028640569953007,0.0017374670116431,0.0028640569953007,-0.008122461730709,-0.050294846594308,-0.0693730568320999,2890,0.0095108695652172,0.6998979244641035,0.0,0.3987750935692412,28.205423404381055,0.0476836806711196,-0.0001567289803488,0.0,2.620380619006977e-05,-0.0344244157601822,软件服务,-0.5713700283012312,-0.2263700054960274,0.2609771092175156,-0.7278963440161866,True,0,0,0.0047683680671119,0,0.4925176343030938,0.4925176343030938,-0.025993189894444102,-0.02696695326370735,-0.027939743599376454,-0.028911562359179688,-0.030852290967557372,盛邦安全,软件服务,科创板
20260306,2026-03-06,301368.SZ,57.97847457627119,09:40,stop_loss,-0.0213940103251091,0,0.0067720090293452,0.0220341970738586,0.0001725030188028,-0.000861623298294,0.0001725030188028,-0.0015498536249354,0.0023996802540373,-0.0054888507718696,0.0265580736543908,0.0322237960339943,0.1412660356633157,576.6122933059479,18.174870828007663,-0.0149331481159924,0.0033101045296168,-0.0276886712814451,-0.0881887270424318,0.0294869121262493,-0.1747649654885745,-0.0151067893731551,14.23517046814886,0.0,16.931585761181672,-0.0061842579239378,0.0027451885797361,-0.0061842579239378,-0.0133079200844083,-0.0573583924042402,-0.0724980803685693,1699,0.0095108695652172,0.6998979244641035,0.0,0.3987750935692412,28.205423404381055,0.0424601571957141,-0.0001217181075851,0.0003356753750312,2.436881760623927e-05,-0.005342868972689,机械基件,0.0824159849005129,0.2718105615507318,-0.3904104002426105,1.629329274788696,True,0,0,0.0042460157195714,0,0.4919583759784102,0.4919583759784102,-0.019434348768814114,-0.020414669339902547,-0.021394010325109125,-0.0223723731919786,-0.024326170426240856,丰立智能,机械基件,创业板
20260306,2026-03-06,301043.SZ,55.525768321513006,09:40,stop_loss,-0.0241827773235081,0,0.0081536510237363,0.0099836630967506,-0.0046511627906976,-0.0039384174722519,-0.0016149291225551,-0.0003593244699963,-0.0007302775841658,-0.0081996434937611,0.0166270783847981,0.0250319751507401,0.1378418876042261,568.9426371137235,17.44638800133396,-0.001811922449719,0.0074844833880978,-0.0415074678707885,-0.1494837417167515,0.0370482278598169,0.0747454386852009,-0.0054357673491574,11.17277045525733,0.0,15.88419141559346,0.0006242742059968,0.0,0.0006242742059968,-0.0185564100754958,-0.0691137842766559,-0.1136316569225622,2594,0.0095108695652172,0.6998979244641035,0.0,0.3987750935692412,28.205423404381055,0.0520157196479002,-0.0005428788985486,-0.009050744879327,-0.0002226048786,-0.0249516622743843,机械基件,-0.3827341976042771,-0.6105136533038925,0.0672927337853084,1.514817090445413,True,0,0,0.00520157196479,0,0.4908820746919236,0.4908820746919236,-0.022228700281853198,-0.02320622719984189,-0.024182777323508153,-0.025158352116214533,-0.02710658154759593,绿岛风,机械基件,创业板
20260306,2026-03-06,688716.SH,37.222854433380746,09:40,stop_loss,-0.0336675250796338,0,0.0177935943060498,0.0183511366748836,0.0016163793103449,-0.0013430029546064,0.0018862840204796,0.0002690341673392,0.0047965481577765,-0.0021470746108427,0.0385474860335195,0.040782122905028,0.094198833133234,409.38382472879994,17.590166848169055,-0.0005474952094169,0.0152862701500835,-0.0623716632443531,-0.1013530135301352,0.0273545702650606,-0.1574968648278761,-0.0199835751437176,12.625772622110356,0.0,16.166920835466914,0.0048800946520321,-0.003878710516743,0.0048799905255753,-0.0145772594752188,-0.0442896434722257,-0.0498460280343976,2978,0.0095108695652172,0.6998979244641035,0.0,0.3987750935692412,28.205423404381055,0.0341344737580936,-0.0001265093112184,0.0031453289047233,0.000177685753687,-0.0117602160876685,化工原料,-0.322167204556684,0.6496902274838635,-0.1100694274022689,0.1599947703708552,True,0,0,0.0034134473758093,0,0.490691537556764,0.490691537556764,-0.03173244127503738,-0.032700466827374264,-0.033667525079633775,-0.03463361748095484,-0.03656291051287708,中研股份,化工原料,科创板
20260306,2026-03-06,688291.SH,46.33496435272045,09:40,stop_loss,-0.0531255642310655,0,-0.0168120876782293,-0.0064516129032257,-0.0051679586563306,-0.0028059572631123,0.0008665511265166,-0.0180658873538787,-0.0085452316319131,-0.0209790209790208,0.0065359477124184,0.0281045751633985,0.1610101505742495,756.4830120472245,18.101212480870274,-0.0104277505852309,0.0325203252032522,-0.0982536941086162,-0.1355776306107431,0.052987315670387,0.0577391125719788,-0.0104277505852309,11.343855713852022,0.0,17.196505266322514,0.0089270058487621,0.0,0.0089270058487621,-0.0571813395371616,-0.0658929618471864,-0.0276652390322953,2136,0.0095108695652172,0.6998979244641035,0.0,0.3987750935692412,28.205423404381055,0.0534004655588839,-0.0004517876014386,-0.0100563831992521,0.0001395235273607,-0.0155016569745429,软件服务,-0.5887533022297302,-0.7773791661607697,1.6296777543586811,0.9165462927965136,True,0,0,0.0053400465558883,0,0.4905957674014498,0.4905957674014498,-0.051229445210752345,-0.05217797863218632,-0.053125564231065514,-0.05407220342734931,-0.05596264827779773,金橙子,软件服务,科创板
20260306,2026-03-06,300508.SZ,41.91159139784946,09:40,stop_loss,-0.0378620930118075,0,0.0002386634844868,0.0064841498559076,-0.0019052155275066,-0.0021428571428572,0.0,-0.0071073205401565,-0.0032604967480379,-0.0173505275498242,0.011585807385952,0.0294472604392952,0.1067311392662688,405.50776691557047,18.159665453809744,-0.0062052505966586,0.0091522157996144,-0.0772957498348381,-0.1228804689135442,0.043399824629061,-0.1157659424064708,-0.0059665871121717,13.06249871674425,0.0,17.164166553011494,0.0022293142708108,-0.0059057101099047,0.0022293142708108,-0.0349544072948327,-0.0590480466995959,-0.0408074519945986,2419,0.0095108695652172,0.6998979244641035,0.0,0.3987750935692412,28.205423404381055,0.0476821081419169,-0.000228709584142,-0.0037073782311129,0.0,-0.0169086868094428,软件服务,-0.4872517303689342,-0.4295046043788766,0.9984871015260196,0.0482572463375409,True,0,0,0.0047682108141916,0,0.4883279774358045,0.4883279774358045,-0.03593540884261981,-0.036899232477868305,-0.03786209301180754,-0.038823991887285914,-0.04074491041985784,维宏股份,软件服务,创业板
20260306,2026-03-06,688109.SH,124.50287979654424,09:40,stop_loss,-0.030640351359582,0,0.0015286829189797,-0.0041599999999999,0.0050056515420635,0.0005626557350695,0.001367548869761,-0.0007224853496025,0.0038471909749797,-0.0120634920634919,0.0168273157980722,0.0292435876490768,0.1630914933172656,406.5701343240828,17.568370760502,0.0057124466972402,0.0214497041420118,-0.0760481712756467,-0.1072403390317482,0.0319680294584231,-0.1441552756153309,-0.0023332528763376,11.664040112139473,0.0,17.37969762183609,0.0006312100163269,-0.0027942336631851,0.0006312100163269,-0.0351584299621751,-0.044123293351558,-0.0316909625527017,1588,0.0095108695652172,0.6998979244641035,0.0,0.3987750935692412,28.205423404381055,0.0479590262576602,9.176436405601316e-05,0.0097405481383358,0.0002230355873536,0.0030730850727976,软件服务,-0.0731154613338486,0.3073339264024802,0.2458770364212037,0.9498410611082214,True,0,0,0.004795902625766,0,0.4858241736903061,0.4858241736903061,-0.02869920563013939,-0.029670263660001694,-0.030640351359581985,-0.03160947018255833,-0.03354480699890905,品茗科技,软件服务,科创板
20260309,2026-03-09,688560.SH,17.0074359169537,10:30,time_exit,0.0246655062204022,1,-0.0128205128205127,0.0204819277108434,-0.0029429075927014,-0.0041152263374485,0.0,-0.0070339976553339,0.0129429260403906,-0.0081967213114751,0.036085626911315,0.0446483180428132,0.0832594999879069,377.9551450198077,18.264066383421245,-0.0326340326340325,0.0029222676797195,-0.038655462184874,-0.1398496240601503,0.0497101843073588,-0.2954073389211427,-0.0326340326340325,13.692025672614497,0.0,16.46228875057384,0.0005773427192949,-0.0009341063627778,0.0005773427192949,-0.0388107126645483,-0.0798978871326924,-0.1260833677259595,2402,-0.0110669017947344,0.2704530087897228,-0.0018315018315018,0.2231237322515213,28.41793542840597,0.0523415846998847,-0.000342631687193,-0.0057266337523696,0.0,-0.0398532467998633,电气设备,-0.5365245850529533,-0.2864204233017016,1.2469447173058228,0.5749012186159395,False,1,1,0.0052341584699884,1,0.4381114840562181,0.4381114840562181,0.026717402102695686,0.02569094131578975,0.0246655062204022,0.02364109527991598,0.02159533973251504,明冠新材,电气设备,科创板
20260309,2026-03-09,688323.SH,21.465440889847795,09:40,take_profit_0935,0.0606204668120575,1,-0.0358744394618834,-0.0128558310376493,-0.0073868882733149,-0.0046296296296296,-0.0060101710587147,0.0065543071161049,0.0060694041073949,-0.0182648401826482,0.026252983293556,0.0453460620525059,0.0963494006091826,439.49479900534976,18.350155817325188,-0.0233183856502241,0.0182648401826484,-0.0013434841021047,-0.117530668777206,0.0390666097274645,-0.2562163609817046,-0.0233183856502241,13.254051071460689,0.0,17.033425654280556,0.0037089768462735,-0.0017127789134407,0.0037089257429523,-0.0418040823602816,-0.071033529208434,-0.1154993314820529,1706,-0.0110669017947344,0.2704530087897228,-0.0018315018315018,0.2231237322515213,28.41793542840597,0.0617618755338564,-0.0004460620398573,-0.0143742208609811,-0.0005790763790658,-0.0397907475705918,塑料,-0.8983446703467037,-1.5558439666514634,0.8230571424393393,1.674773944854171,False,1,1,0.0061761875533856,1,0.4231582148522837,0.4231582148522837,0.06274436261543581,0.06168188387250617,0.06062046681205757,0.05956010984355453,0.05744256983611207,瑞华泰,塑料,科创板
20260309,2026-03-09,002062.SZ,8.505687791465617,09:40,take_profit_0935,0.0222155228850027,1,-0.0608407079646016,-0.0417607223476297,-0.0035211267605632,-0.0011764705882352,-0.0011764705882352,-0.0070175438596491,-0.010224833076022,-0.0439189189189189,0.0047337278106509,0.0508875739644971,0.1325315963392068,1062.7902682152635,19.143624168465255,-0.0199115044247787,0.0089285714285711,0.0100558659217877,-0.1076011846001976,0.0281669645876313,-0.202646684187428,-0.0188053097345132,14.142606892145295,0.0,16.81001300559228,0.002198862815739,-0.0015668540987697,0.002198862815739,-0.066622691292876,-0.1168209716009569,-0.1320349639625824,1723,-0.0110669017947344,0.2704530087897228,-0.0018315018315018,0.2231237322515213,28.41793542840597,0.0388059084002808,-0.0001559195251049,-0.0068517962994903,-0.0001559195251049,-0.0077129631923534,建筑工程,-0.329401627572578,-0.7804627686243861,0.1690708754026315,1.2950474701853856,False,1,1,0.003880590840028,1,0.4214287012983789,0.4214287012983789,0.02426251266800139,0.023238506156961103,0.022215522885002725,0.021193561319183374,0.019152697189487977,宏润建设,建筑工程,主板
