ts_code,name,industry,market,list_date,avg_amount,days,liquidity_rank,rank_start,rank_end
601628.SH,中国人寿,保险,主板,20070109,819008.5742,60,642,20251120,20260213
002291.SZ,遥望科技,广告包装,主板,20090903,818849.7567333333,60,643,20251120,20260213
688375.SH,国博电子,元器件,科创板,20220722,817619.3883333333,60,644,20251120,20260213
601658.SH,邮储银行,银行,主板,20191210,816409.8615499999,60,645,20251120,20260213
688019.SH,安集科技,半导体,科创板,20190722,816371.8709666667,60,646,20251120,20260213
300062.SZ,中能电气,电气设备,创业板,20100319,815404.2801166667,60,647,20251120,20260213
002617.SZ,露笑科技,电气设备,主板,20110920,815137.8691833334,60,648,20251120,20260213
605123.SH,派克新材,航空,主板,20200825,814840.6610666666,60,649,20251120,20260213
603185.SH,弘元绿能,电气设备,主板,20181228,812974.8471333333,60,650,20251120,20260213
600141.SH,兴发集团,农药化肥,主板,19990616,812826.7413666666,60,651,20251120,20260213
300101.SZ,振芯科技,通信设备,创业板,20100806,808951.7979833334,60,652,20251120,20260213
300290.SZ,荣科科技,软件服务,创业板,20120216,808229.0912166666,60,653,20251120,20260213
600999.SH,招商证券,证券,主板,20091117,808100.6950666666,60,654,20251120,20260213
600585.SH,海螺水泥,水泥,主板,20020207,806327.9818833334,60,655,20251120,20260213
002065.SZ,东华软件,软件服务,主板,20060823,802997.7791,60,656,20251120,20260213
600103.SH,青山纸业,造纸,主板,19970703,802257.52155,60,657,20251120,20260213
300684.SZ,中石科技,元器件,创业板,20171227,801396.9424166667,60,658,20251120,20260213
301050.SZ,雷电微力,航空,创业板,20210824,799969.9527,60,659,20251120,20260213
002426.SZ,胜利精密,元器件,主板,20100608,799490.9406,60,660,20251120,20260213
600346.SH,恒力石化,石油加工,主板,20010820,799400.2309833333,60,661,20251120,20260213
300002.SZ,神州泰岳,互联网,创业板,20091030,799297.4000499999,60,662,20251120,20260213
603300.SH,海南华铁,多元金融,主板,20150529,796949.93135,60,663,20251120,20260213
600958.SH,东方证券,证券,主板,20150323,796609.2007666667,60,664,20251120,20260213
002245.SZ,蔚蓝锂芯,电气设备,主板,20080605,795832.6081166667,60,665,20251120,20260213
002300.SZ,太阳电缆,电气设备,主板,20091021,795650.9161833334,60,666,20251120,20260213
003031.SZ,中瓷电子,元器件,主板,20210104,794804.65975,60,667,20251120,20260213
600775.SH,南京熊猫,通信设备,主板,19961118,790966.9594333334,60,668,20251120,20260213
600345.SH,长江通信,通信设备,主板,20001222,787950.5855500001,60,669,20251120,20260213
600456.SH,宝钛股份,小金属,主板,20020412,787444.8686500001,60,670,20251120,20260213
300015.SZ,爱尔眼科,医疗保健,创业板,20091030,787053.1155666667,60,671,20251120,20260213
601319.SH,中国人保,保险,主板,20181116,787032.0369000001,60,672,20251120,20260213
002484.SZ,江海股份,元器件,主板,20100929,786498.0431333333,60,673,20251120,20260213
601985.SH,中国核电,新型电力,主板,20150610,786194.3831166667,60,674,20251120,20260213
300003.SZ,乐普医疗,医疗保健,创业板,20091030,785190.5182,60,675,20251120,20260213
000880.SZ,潍柴重机,专用机械,主板,19980402,784595.4457333334,60,676,20251120,20260213
600019.SH,宝钢股份,普钢,主板,20001212,784567.6436333334,60,677,20251120,20260213
688233.SH,神工股份,半导体,科创板,20200221,783458.5361666667,60,678,20251120,20260213
002931.SZ,锋龙股份,机械基件,主板,20180403,781166.4488723405,47,679,20251120,20260213
002702.SZ,海欣食品,食品,主板,20121011,779379.4229666666,60,680,20251120,20260213
603929.SH,亚翔集成,装修装饰,主板,20161230,777939.9442166666,60,681,20251120,20260213
002181.SZ,粤传媒,出版业,主板,20071116,776222.1241666668,60,682,20251120,20260213
600926.SH,杭州银行,银行,主板,20161027,775590.3160166667,60,683,20251120,20260213
600756.SH,浪潮软件,软件服务,主板,19960923,775034.2932,60,684,20251120,20260213
300497.SZ,富祥股份,化学制药,创业板,20151222,773590.2125,60,685,20251120,20260213
603123.SH,翠微股份,多元金融,主板,20120503,773149.7559666667,60,686,20251120,20260213
301413.SZ,安培龙,电器仪表,创业板,20231218,772458.30495,60,687,20251120,20260213
300331.SZ,苏大维格,元器件,创业板,20120628,772450.9335333334,60,688,20251120,20260213
300779.SZ,惠城环保,环境保护,创业板,20190522,770784.6250666666,60,689,20251120,20260213
600490.SH,鹏欣资源,铜,主板,20030626,769694.93685,60,690,20251120,20260213
002177.SZ,御银股份,其他商业,主板,20071101,768359.74605,60,691,20251120,20260213
000612.SZ,焦作万方,铝,主板,19960926,768109.4388,60,692,20251120,20260213
002596.SZ,海南瑞泽,水泥,主板,20110707,766539.0186166667,60,693,20251120,20260213
000034.SZ,神州数码,软件服务,主板,19940509,765507.7041666667,60,694,20251120,20260213
000625.SZ,长安汽车,汽车整车,主板,19970610,765044.7496333333,60,695,20251120,20260213
603596.SH,伯特利,汽车配件,主板,20180427,764005.8992,60,696,20251120,20260213
603629.SH,利通电子,元器件,主板,20181224,762578.0401333333,60,697,20251120,20260213
603236.SH,移远通信,通信设备,主板,20190716,761404.7844333333,60,698,20251120,20260213
600115.SH,中国东航,空运,主板,19971105,760698.46985,60,699,20251120,20260213
002796.SZ,世嘉科技,通信设备,主板,20160510,760635.8751833333,60,700,20251120,20260213
002176.SZ,江特电机,小金属,主板,20071012,760140.42485,60,701,20251120,20260213
600170.SH,上海建工,建筑工程,主板,19980623,759908.8266833334,60,702,20251120,20260213
600536.SH,中国软件,软件服务,主板,20020517,759895.61025,60,703,20251120,20260213
300623.SZ,捷捷微电,半导体,创业板,20170314,759545.9287833333,60,704,20251120,20260213
603127.SH,昭衍新药,医疗保健,主板,20170825,759425.5079666667,60,705,20251120,20260213
300806.SZ,斯迪克,塑料,创业板,20191125,758998.0699666666,60,706,20251120,20260213
300821.SZ,东岳硅材,化工原料,创业板,20200312,758609.5318333333,60,707,20251120,20260213
002456.SZ,欧菲光,元器件,主板,20100803,758423.7792666666,60,708,20251120,20260213
300034.SZ,钢研高纳,航空,创业板,20091225,758240.1384333334,60,709,20251120,20260213
603444.SH,吉比特,互联网,主板,20170104,758027.5936833334,60,710,20251120,20260213
601816.SH,京沪高铁,铁路,主板,20200116,757157.1028333333,60,711,20251120,20260213
002885.SZ,京泉华,元器件,主板,20170627,756684.7314500001,60,712,20251120,20260213
000762.SZ,西藏矿业,小金属,主板,19970708,755464.5538,60,713,20251120,20260213
603169.SH,兰石重装,专用机械,主板,20141009,754436.24595,60,714,20251120,20260213
002654.SZ,万润科技,互联网,主板,20120217,753577.8303500001,60,715,20251120,20260213
688536.SH,思瑞浦,半导体,科创板,20200921,753310.86324,50,716,20251120,20260213
688418.SH,震有科技,通信设备,科创板,20200722,752241.7559999999,60,717,20251120,20260213
688800.SH,瑞可达,元器件,科创板,20210722,752162.0994333333,60,718,20251120,20260213
300680.SZ,隆盛科技,汽车配件,创业板,20170725,750543.9113,60,719,20251120,20260213
000519.SZ,中兵红箭,专用机械,主板,19931008,749615.0668,60,720,20251120,20260213
688403.SH,XD汇成股,半导体,科创板,20220818,749487.5144,60,721,20251120,20260213
601618.SH,中国中冶,建筑工程,主板,20090921,748275.6499000001,60,722,20251120,20260213
002001.SZ,新和成,化学制药,主板,20040625,747702.3333166667,60,723,20251120,20260213
688220.SH,翱捷科技-U,半导体,科创板,20220114,747019.2607166667,60,724,20251120,20260213
600201.SH,生物股份,农业综合,主板,19990115,744965.9052,60,725,20251120,20260213
003021.SZ,兆威机电,元器件,主板,20201204,743875.0281166666,60,726,20251120,20260213
688018.SH,乐鑫科技,半导体,科创板,20190722,742666.4864166667,60,727,20251120,20260213
688271.SH,联影医疗,医疗保健,科创板,20220822,742006.2526166666,60,728,20251120,20260213
002683.SZ,广东宏大,化工原料,主板,20120612,741812.5648833333,60,729,20251120,20260213
002297.SZ,博云新材,航空,主板,20090929,739869.2760000001,60,730,20251120,20260213
600266.SH,城建发展,区域地产,主板,19990203,739381.5710166667,60,731,20251120,20260213
002735.SZ,王子新材,塑料,主板,20141203,738886.8318,60,732,20251120,20260213
688543.SH,国科军工,专用机械,科创板,20230621,738339.2948833333,60,733,20251120,20260213
605598.SH,上海港湾,建筑工程,主板,20210917,737735.8619166666,60,734,20251120,20260213
601006.SH,大秦铁路,铁路,主板,20060801,736844.9006666667,60,735,20251120,20260213
300634.SZ,彩讯股份,软件服务,创业板,20180323,736581.3602833333,60,736,20251120,20260213
600026.SH,中远海能,水运,主板,20020523,736255.4502000001,60,737,20251120,20260213
600973.SH,宝胜股份,电气设备,主板,20040802,736196.7834666667,60,738,20251120,20260213
002085.SZ,万丰奥威,汽车配件,主板,20061128,734095.5340333333,60,739,20251120,20260213
688213.SH,思特威-W,半导体,科创板,20220520,731925.9777,60,740,20251120,20260213
000905.SZ,厦门港务,港口,主板,19990429,731495.42615,60,741,20251120,20260213
600797.SH,浙大网新,软件服务,主板,19970418,729475.6588333334,60,742,20251120,20260213
002324.SZ,普利特,塑料,主板,20091218,727643.9868500001,60,743,20251120,20260213
002292.SZ,奥飞娱乐,影视音像,主板,20090910,726504.4051166667,60,744,20251120,20260213
603906.SH,龙蟠科技,电气设备,主板,20170410,721674.8478166667,60,745,20251120,20260213
688556.SH,高测股份,专用机械,科创板,20200807,721020.5005833334,60,746,20251120,20260213
300731.SZ,科创新源,橡胶,创业板,20171208,720313.6450666668,60,747,20251120,20260213
603260.SH,合盛硅业,化工原料,主板,20171030,719555.0281833333,60,748,20251120,20260213
000039.SZ,中集集团,运输设备,主板,19940408,719484.5986833334,60,749,20251120,20260213
603063.SH,禾望电气,电气设备,主板,20170728,719291.9531833333,60,750,20251120,20260213
002276.SZ,万马股份,电气设备,主板,20090710,717521.3761166667,60,751,20251120,20260213
002138.SZ,顺络电子,元器件,主板,20070613,715083.0121833333,60,752,20251120,20260213
688585.SH,上纬新材,化工原料,科创板,20200928,714599.64895,60,753,20251120,20260213
300204.SZ,舒泰神,生物制药,创业板,20110415,713799.0610333333,60,754,20251120,20260213
601099.SH,太平洋,证券,主板,20071228,713102.3284833333,60,755,20251120,20260213
600100.SH,同方股份,IT设备,主板,19970627,711489.8552333334,60,756,20251120,20260213
603212.SH,赛伍技术,塑料,主板,20200430,711463.2623166667,60,757,20251120,20260213
000887.SZ,中鼎股份,汽车配件,主板,19981203,711402.6595666667,60,758,20251120,20260213
605111.SH,新洁能,半导体,主板,20200928,709844.4501333333,60,759,20251120,20260213
600967.SH,内蒙一机,运输设备,主板,20040518,709426.3456,60,760,20251120,20260213
002157.SZ,正邦科技,农业综合,主板,20070817,709199.25665,60,761,20251120,20260213
002036.SZ,联创电子,元器件,主板,20040903,706132.1596181818,55,762,20251120,20260213
300413.SZ,芒果超媒,影视音像,创业板,20150121,704551.3374333333,60,763,20251120,20260213
300252.SZ,金信诺,通信设备,创业板,20110818,703957.3504833333,60,764,20251120,20260213
688258.SH,卓易信息,软件服务,科创板,20191209,703518.6409333333,60,765,20251120,20260213
600352.SH,浙江龙盛,染料涂料,主板,20030801,703093.4570833333,60,766,20251120,20260213
002607.SZ,中公教育,文教休闲,主板,20110810,702460.8383666667,60,767,20251120,20260213
001389.SZ,广合科技,元器件,主板,20240402,701382.5081833333,60,768,20251120,20260213
000422.SZ,湖北宜化,农药化肥,主板,19960815,700486.8734833334,60,769,20251120,20260213
002467.SZ,二六三,互联网,主板,20100908,698916.0802666667,60,770,20251120,20260213
600426.SH,华鲁恒升,农药化肥,主板,20020620,698431.2673333333,60,771,20251120,20260213
002271.SZ,东方雨虹,其他建材,主板,20080910,697091.03585,60,772,20251120,20260213
600188.SH,兖矿能源,煤炭开采,主板,19980701,696842.4761,60,773,20251120,20260213
600602.SH,云赛智联,软件服务,主板,19901219,696580.75275,60,774,20251120,20260213
688400.SH,凌云光,专用机械,科创板,20220706,692632.7621333334,60,775,20251120,20260213
688147.SH,微导纳米,专用机械,科创板,20221223,691460.5559,60,776,20251120,20260213
600312.SH,平高电气,电气设备,主板,20010221,690461.53555,60,777,20251120,20260213
301408.SZ,华人健康,医药商业,创业板,20230301,690104.0168666667,60,778,20251120,20260213
688726.SH,拉普拉斯,专用机械,科创板,20241029,690031.5392333333,60,779,20251120,20260213
603678.SH,火炬电子,元器件,主板,20150126,689912.81965,60,780,20251120,20260213
601111.SH,中国国航,空运,主板,20060818,689830.4606833333,60,781,20251120,20260213
002017.SZ,东信和平,通信设备,主板,20040713,688789.7547333334,60,782,20251120,20260213
000157.SZ,中联重科,工程机械,主板,20001012,686118.3213500001,60,783,20251120,20260213
603533.SH,掌阅科技,互联网,主板,20170921,685612.12305,60,784,20251120,20260213
002518.SZ,科士达,电气设备,主板,20101207,685487.4991666668,60,785,20251120,20260213
300269.SZ,联建光电,元器件,创业板,20111012,685097.8086666667,60,786,20251120,20260213
002636.SZ,金安国纪,元器件,主板,20111125,685069.5375833333,60,787,20251120,20260213
603979.SH,金诚信,铜,主板,20150630,683921.3576,60,788,20251120,20260213
601116.SH,三江购物,超市连锁,主板,20110302,682658.5094000001,60,789,20251120,20260213
600930.SH,华电新能,新型电力,主板,20250716,682272.7137,60,790,20251120,20260213
002320.SZ,海峡股份,水运,主板,20091216,681185.1315833334,60,791,20251120,20260213
300657.SZ,弘信电子,元器件,创业板,20170523,680834.0593166667,60,792,20251120,20260213
601958.SH,金钼股份,小金属,主板,20080417,679965.13565,60,793,20251120,20260213
600871.SH,石化油服,石油开采,主板,19950411,679931.1787500001,60,794,20251120,20260213
002347.SZ,泰尔股份,机械基件,主板,20100128,679307.49605,60,795,20251120,20260213
300200.SZ,高盟新材,化工原料,创业板,20110407,678920.4645,60,796,20251120,20260213
000533.SZ,顺钠股份,电气设备,主板,19940103,678696.05355,60,797,20251120,20260213
300166.SZ,东方国信,软件服务,创业板,20110125,678176.5975166667,60,798,20251120,20260213
301069.SZ,凯盛新材,化工原料,创业板,20210927,677875.8557166667,60,799,20251120,20260213
601216.SH,君正集团,化工原料,主板,20110222,677174.8522999999,60,800,20251120,20260213
688082.SH,盛美上海,半导体,科创板,20211118,677008.1494666667,60,801,20251120,20260213
688322.SH,奥比中光-W,元器件,科创板,20220707,676743.2307666667,60,802,20251120,20260213
300811.SZ,铂科新材,矿物制品,创业板,20191230,676601.38915,60,803,20251120,20260213
688390.SH,固德威,电气设备,科创板,20200904,676238.10815,60,804,20251120,20260213
300250.SZ,初灵信息,软件服务,创业板,20110803,676203.1872666667,60,805,20251120,20260213
300726.SZ,宏达电子,元器件,创业板,20171121,674481.80775,60,806,20251120,20260213
002493.SZ,荣盛石化,化纤,主板,20101102,674334.2457,60,807,20251120,20260213
601778.SH,晶科科技,新型电力,主板,20200519,674023.6684666667,60,808,20251120,20260213
002366.SZ,融发核电,专用机械,主板,20100312,673926.7717333332,60,809,20251120,20260213
688388.SH,嘉元科技,电气设备,科创板,20190722,673711.7740833333,60,810,20251120,20260213
688365.SH,光云科技,软件服务,科创板,20200429,669535.88805,60,811,20251120,20260213
002757.SZ,南兴股份,专用机械,主板,20150527,669121.5251166667,60,812,20251120,20260213
603690.SH,至纯科技,半导体,主板,20170113,668785.0699,60,813,20251120,20260213
300498.SZ,温氏股份,农业综合,创业板,20151102,667213.8122666667,60,814,20251120,20260213
301137.SZ,哈焊华通,机械基件,创业板,20220322,667128.8953166667,60,815,20251120,20260213
300324.SZ,旋极信息,软件服务,创业板,20120608,666167.40675,60,816,20251120,20260213
603232.SH,格尔软件,软件服务,主板,20170421,665700.09615,60,817,20251120,20260213
601198.SH,东兴证券,证券,主板,20150226,665351.71395,40,818,20251120,20260213
601009.SH,南京银行,银行,主板,20070719,664606.8291166667,60,819,20251120,20260213
688235.SH,百济神州,生物制药,科创板,20211215,662445.9893,60,820,20251120,20260213
301421.SZ,波长光电,元器件,创业板,20230823,662329.6271666667,60,821,20251120,20260213
301136.SZ,招标股份,建筑工程,创业板,20220111,662004.4019,60,822,20251120,20260213
688807.SH,优迅股份,半导体,科创板,20251219,661193.2331282052,39,823,20251120,20260213
300718.SZ,长盛轴承,机械基件,创业板,20171106,660364.8227833334,60,824,20251120,20260213
000811.SZ,冰轮环境,工程机械,主板,19980528,659386.5021666667,60,825,20251120,20260213
605376.SH,博迁新材,小金属,主板,20201208,657834.0352833333,60,826,20251120,20260213
601969.SH,海南矿业,普钢,主板,20141209,655927.4243076923,52,827,20251120,20260213
300393.SZ,中来股份,塑料,创业板,20140912,655634.4288666666,60,828,20251120,20260213
000629.SZ,钒钛股份,小金属,主板,19961115,655473.8798666667,60,829,20251120,20260213
600595.SH,中孚实业,铝,主板,20020626,654604.4309500001,60,830,20251120,20260213
002272.SZ,川润股份,机械基件,主板,20080919,654478.2674833334,60,831,20251120,20260213
603806.SH,福斯特,塑料,主板,20140905,654271.0372,60,832,20251120,20260213
688702.SH,盛科通信-U,半导体,科创板,20230914,651245.2043833333,60,833,20251120,20260213
300098.SZ,高新兴,软件服务,创业板,20100728,650393.8133833334,60,834,20251120,20260213
600859.SH,王府井,百货,主板,19940506,649254.0804,60,835,20251120,20260213
000678.SZ,襄阳轴承,汽车配件,主板,19970106,648188.6857333333,60,836,20251120,20260213
300153.SZ,科泰电源,电气设备,创业板,20101229,648153.1015166666,60,837,20251120,20260213
001979.SZ,招商蛇口,全国地产,主板,20151230,647645.7972500001,60,838,20251120,20260213
002728.SZ,特一药业,中成药,主板,20140731,646843.7689,60,839,20251120,20260213
600366.SH,宁波韵升,矿物制品,主板,20001030,644676.2462666667,60,840,20251120,20260213
000892.SZ,欢瑞世纪,影视音像,主板,19990115,644073.3647,60,841,20251120,20260213
300850.SZ,新强联,机械基件,创业板,20200713,643045.4779833333,60,842,20251120,20260213
300747.SZ,锐科激光,专用机械,创业板,20180625,642474.2986999999,60,843,20251120,20260213
300781.SZ,因赛集团,广告包装,创业板,20190606,642329.8168333333,60,844,20251120,20260213
603283.SH,赛腾股份,专用机械,主板,20171225,642049.7588,60,845,20251120,20260213
000799.SZ,酒鬼酒,白酒,主板,19970718,641615.15955,60,846,20251120,20260213
002396.SZ,星网锐捷,通信设备,主板,20100623,641511.3675833333,60,847,20251120,20260213
300228.SZ,富瑞特装,化工机械,创业板,20110608,641355.2205833333,60,848,20251120,20260213
301382.SZ,蜂助手,互联网,创业板,20230517,639541.50385,60,849,20251120,20260213
300001.SZ,特锐德,电气设备,创业板,20091030,639044.6102333333,60,850,20251120,20260213
688028.SH,沃尔德,机械基件,科创板,20190722,638635.8121666666,60,851,20251120,20260213
002498.SZ,汉缆股份,电气设备,主板,20101109,638560.4798000001,60,852,20251120,20260213
603696.SH,安记食品,食品,主板,20151209,638074.8550833333,60,853,20251120,20260213
688559.SH,海目星,专用机械,科创板,20200909,635881.4104166667,60,854,20251120,20260213
000783.SZ,长江证券,证券,主板,19970731,635653.2911666667,60,855,20251120,20260213
002250.SZ,联化科技,化工原料,主板,20080619,635652.7367166667,60,856,20251120,20260213
688200.SH,华峰测控,半导体,科创板,20200218,635571.9445666667,60,857,20251120,20260213
300612.SZ,宣亚国际,广告包装,创业板,20170215,635194.6760000001,60,858,20251120,20260213
600755.SH,厦门国贸,仓储物流,主板,19961003,635000.4173000001,60,859,20251120,20260213
300347.SZ,泰格医药,医疗保健,创业板,20120817,632215.1092000001,60,860,20251120,20260213
601118.SH,海南橡胶,橡胶,主板,20110107,631987.7195333333,60,861,20251120,20260213
300035.SZ,中科电气,电气设备,创业板,20091225,631353.5999333333,60,862,20251120,20260213
601881.SH,中国银河,证券,主板,20170123,630900.8927666667,60,863,20251120,20260213
301522.SZ,上大股份,小金属,创业板,20241016,627965.44045,60,864,20251120,20260213
603077.SH,和邦生物,化工原料,主板,20120731,627722.31135,60,865,20251120,20260213
300024.SZ,机器人,专用机械,创业板,20091030,627458.3523666667,60,866,20251120,20260213
002383.SZ,合众思壮,通信设备,主板,20100402,626729.7656500001,60,867,20251120,20260213
301200.SZ,大族数控,专用机械,创业板,20220228,626475.7581666667,60,868,20251120,20260213
688372.SH,伟测科技,半导体,科创板,20221026,626396.7651166667,60,869,20251120,20260213
002943.SZ,宇晶股份,机床制造,主板,20181129,626319.3228166667,60,870,20251120,20260213
300618.SZ,寒锐钴业,小金属,创业板,20170306,625567.6328666668,60,871,20251120,20260213
001287.SZ,中电港,元器件,主板,20230410,625506.72225,60,872,20251120,20260213
600316.SH,洪都航空,航空,主板,20001215,624854.37665,60,873,20251120,20260213
002657.SZ,中科金财,软件服务,主板,20120228,624706.3126833333,60,874,20251120,20260213
000825.SZ,太钢不锈,特种钢,主板,19981021,623251.6600333333,60,875,20251120,20260213
300437.SZ,清水源,化工原料,创业板,20150423,622379.7332,60,876,20251120,20260213
002945.SZ,华林证券,证券,主板,20190117,621073.3164,60,877,20251120,20260213
600619.SH,海立股份,家用电器,主板,19921116,620251.5691500001,60,878,20251120,20260213
002896.SZ,中大力德,机械基件,主板,20170829,619501.8220333332,60,879,20251120,20260213
000661.SZ,长春高新,生物制药,主板,19961218,618918.5121833333,60,880,20251120,20260213
601901.SH,方正证券,证券,主板,20110810,618215.6288833334,60,881,20251120,20260213
301468.SZ,博盈特焊,专用机械,创业板,20230724,617062.6282333334,60,882,20251120,20260213
300776.SZ,帝尔激光,专用机械,创业板,20190517,617032.0346666666,60,883,20251120,20260213
300759.SZ,康龙化成,化学制药,创业板,20190128,616917.03795,60,884,20251120,20260213
600110.SH,诺德股份,电气设备,主板,19971007,616207.43965,60,885,20251120,20260213
688169.SH,石头科技,家用电器,科创板,20200221,615690.5002166666,60,886,20251120,20260213
002451.SZ,摩恩电气,电气设备,主板,20100720,615308.7957666666,60,887,20251120,20260213
601233.SH,桐昆股份,化纤,主板,20110518,613920.6359499999,60,888,20251120,20260213
300963.SZ,中洲特材,小金属,创业板,20210409,613914.2405,60,889,20251120,20260213
002217.SZ,合力泰,元器件,主板,20080220,613801.9030666667,60,890,20251120,20260213
600126.SH,杭钢股份,普钢,主板,19980311,613398.7167666666,60,891,20251120,20260213
688172.SH,燕东微,半导体,科创板,20221216,612368.3839666668,60,892,20251120,20260213
603888.SH,新华网,互联网,主板,20161028,612264.7305666667,60,893,20251120,20260213
600633.SH,浙数文化,互联网,主板,19930304,611283.5712499999,60,894,20251120,20260213
301357.SZ,北方长龙,专用机械,创业板,20230418,611201.9562166667,60,895,20251120,20260213
300660.SZ,江苏雷利,电气设备,创业板,20170602,611133.6925333333,60,896,20251120,20260213
600916.SH,中国黄金,服饰,主板,20210205,610749.6435333334,60,897,20251120,20260213
603612.SH,索通发展,矿物制品,主板,20170718,610552.8015666666,60,898,20251120,20260213
600909.SH,华安证券,证券,主板,20161206,610311.9771833332,60,899,20251120,20260213
301256.SZ,华融化学,化工原料,创业板,20220322,609861.1439166666,60,900,20251120,20260213
601890.SH,亚星锚链,船舶,主板,20101228,609493.7691833334,60,901,20251120,20260213
300435.SZ,中泰股份,供气供热,创业板,20150326,609461.6445666667,60,902,20251120,20260213
301078.SZ,孩子王,其他商业,创业板,20211014,608394.2838166667,60,903,20251120,20260213
300792.SZ,壹网壹创,互联网,创业板,20190927,608262.2587166667,60,904,20251120,20260213
603341.SH,龙旗科技,通信设备,主板,20240301,606798.4230166667,60,905,20251120,20260213
000777.SZ,中核科技,机械基件,主板,19970710,606176.1866833332,60,906,20251120,20260213
300619.SZ,金银河,专用机械,创业板,20170301,605373.27235,60,907,20251120,20260213
002985.SZ,北摩高科,航空,主板,20200429,604583.1539333333,60,908,20251120,20260213
000560.SZ,我爱我家,房产服务,主板,19940202,603199.6253833334,60,909,20251120,20260213
688362.SH,甬矽电子,半导体,科创板,20221116,597517.2465166667,60,910,20251120,20260213
300397.SZ,天和防务,通信设备,创业板,20140910,597475.4921,60,911,20251120,20260213
688652.SH,京仪装备,半导体,科创板,20231129,597083.0464666667,60,912,20251120,20260213
300077.SZ,国民技术,半导体,创业板,20100430,595830.1845833334,60,913,20251120,20260213
000751.SZ,锌业股份,铅锌,主板,19970626,594556.9927833334,60,914,20251120,20260213
688262.SH,国芯科技,半导体,科创板,20220106,594499.0875833334,60,915,20251120,20260213
002312.SZ,川发龙蟒,化工原料,主板,20091203,593459.8660666667,60,916,20251120,20260213
300291.SZ,百纳千成,影视音像,创业板,20120209,593210.5408653846,52,917,20251120,20260213
601677.SH,明泰铝业,铝,主板,20110919,592925.3049666666,60,918,20251120,20260213
000758.SZ,中色股份,铅锌,主板,19970416,591332.3113833333,60,919,20251120,20260213
603319.SH,美湖股份,汽车配件,主板,20161130,591143.4923166666,60,920,20251120,20260213
002488.SZ,金固股份,汽车配件,主板,20101021,590572.7399666667,60,921,20251120,20260213
300493.SZ,润欣科技,元器件,创业板,20151210,589659.0611333332,60,922,20251120,20260213
603009.SH,北特科技,汽车配件,主板,20140718,588772.076,60,923,20251120,20260213
300199.SZ,翰宇药业,化学制药,创业板,20110407,588258.4642333334,60,924,20251120,20260213
600301.SH,华锡有色,小金属,主板,20000712,587939.4999833333,60,925,20251120,20260213
300505.SZ,川金诺,农药化肥,创业板,20160315,587880.2899166667,60,926,20251120,20260213
688331.SH,荣昌生物,生物制药,科创板,20220331,587280.1943166667,60,927,20251120,20260213
688698.SH,伟创电气,电气设备,科创板,20201229,587215.4698666667,60,928,20251120,20260213
000534.SZ,万泽股份,生物制药,主板,19940110,587146.5412833333,60,929,20251120,20260213
002229.SZ,鸿博股份,广告包装,主板,20080508,585490.8839,60,930,20251120,20260213
300528.SZ,幸福蓝海,影视音像,创业板,20160808,584610.73665,60,931,20251120,20260213
000759.SZ,中百集团,超市连锁,主板,19970519,584285.4484833333,60,932,20251120,20260213
600179.SH,安通控股,水运,主板,19981104,583244.84395,60,933,20251120,20260213
300327.SZ,中颖电子,半导体,创业板,20120613,582705.1861666667,60,934,20251120,20260213
300299.SZ,富春股份,互联网,创业板,20120319,582577.2542166667,60,935,20251120,20260213
601566.SH,九牧王,服饰,主板,20110530,581996.1348833333,60,936,20251120,20260213
600828.SH,茂业商业,百货,主板,19940224,579983.4171666667,60,937,20251120,20260213
002373.SZ,千方科技,软件服务,主板,20100318,579591.2854166667,60,938,20251120,20260213
601608.SH,中信重工,专用机械,主板,20120706,579558.9905666667,60,939,20251120,20260213
300416.SZ,苏试试验,电器仪表,创业板,20150122,579277.5843499999,60,940,20251120,20260213
002410.SZ,广联达,软件服务,主板,20100525,576529.7006833333,60,941,20251120,20260213
600737.SH,中粮糖业,食品,主板,19960731,575773.69435,60,942,20251120,20260213
300192.SZ,科德教育,文教休闲,创业板,20110322,575769.7802,60,943,20251120,20260213
002169.SZ,智光电气,电气设备,主板,20070919,575314.7388166666,60,944,20251120,20260213
000893.SZ,亚钾国际,农药化肥,主板,19981224,574542.9594,60,945,20251120,20260213
601519.SH,大智慧,软件服务,主板,20110128,573795.3678166666,60,946,20251120,20260213
688380.SH,中微半导,半导体,科创板,20220805,572496.8632833333,60,947,20251120,20260213
600732.SH,爱旭股份,电气设备,主板,19960816,572324.3100666667,60,948,20251120,20260213
300959.SZ,线上线下,电信运营,创业板,20210322,570047.6609666666,60,949,20251120,20260213
688727.SH,恒坤新材,半导体,科创板,20251118,569602.7717833334,60,950,20251120,20260213
600353.SH,旭光电子,元器件,主板,20021120,569571.6030333334,60,951,20251120,20260213
603728.SH,鸣志电器,电气设备,主板,20170509,568278.4662333333,60,952,20251120,20260213
002632.SZ,道明光学,塑料,主板,20111122,567883.2376333333,60,953,20251120,20260213
688535.SH,华海诚科,半导体,科创板,20230404,567362.481,60,954,20251120,20260213
300490.SZ,华自科技,专用机械,创业板,20151231,567325.1464333333,60,955,20251120,20260213
300682.SZ,朗新科技,软件服务,创业板,20170801,567005.1161833333,60,956,20251120,20260213
603186.SH,华正新材,元器件,主板,20170103,566904.5906833333,60,957,20251120,20260213
000155.SZ,川能动力,新型电力,主板,20000926,565898.2493166666,60,958,20251120,20260213
