split_type,horizon,factor,split_value,ic_days,mean_ic,median_ic,std_ic,icir,positive_ic_rate,mean_group_n,factor_group
size_bucket,3d,industry_amount_share_roll20d,size_q2,2020,-0.003618995707752809,-0.0031059185199141977,0.1535617595843696,-0.3741151181559676,0.4910891089108911,850.5618811881188,industry_crowding
size_bucket,3d,stock_ret_20d,size_q2,2009,-0.04277614780189169,-0.04287355140199628,0.13952312892372698,-4.866937116541458,0.37630662020905925,851.5798904927825,price_momentum
size_bucket,3d,stock_rel_industry_ret_20d,size_q2,2009,-0.0409372173020221,-0.03992595810219528,0.10269682245390331,-6.327928776770699,0.335490293678447,851.5798904927825,relative_strength
size_bucket,3d,industry_ret_20d,size_q2,2009,-0.0077330615803717926,-0.003311244109650585,0.1370920851633012,-0.8954459095333178,0.4883026381284221,851.8949726231956,industry_strength
size_bucket,3d,industry_breadth_60d,size_q2,2000,-0.008203829877358784,-0.004074212870418042,0.1380659391427132,-0.9432577124472521,0.49,853.218,industry_breadth
size_bucket,3d,industry_amount_share_roll60d,size_q2,2000,-0.0019417171853908118,-0.003251356198199405,0.15246989284835416,-0.2021632215905309,0.491,853.218,industry_crowding
size_bucket,3d,stock_ret_60d,size_q2,1969,-0.03737101318039051,-0.036914894419384385,0.14123533882703243,-4.200410801106347,0.40020314880650076,855.9598781107161,price_momentum
size_bucket,3d,stock_rel_industry_ret_60d,size_q2,1969,-0.031008640754030613,-0.029792728484258183,0.10041211307812771,-4.902266235477402,0.38344337227018793,855.9598781107161,relative_strength
size_bucket,3d,industry_ret_60d,size_q2,1969,-0.013889973542460255,-0.007595711289008591,0.14112195095701358,-1.5624535571426765,0.4779075672930422,857.209751142712,industry_strength
size_bucket,3d,industry_crowding_score,size_q2,1969,-0.012704168779429006,-0.009556552547036114,0.11805573435237056,-1.7082815022183733,0.4662265109192483,857.209751142712,industry_crowding
size_bucket,3d,stock_ret_1d,size_q4,2028,-0.010727022866929371,-0.008668488977329969,0.13565626151058977,-1.2552771762083115,0.47682445759368836,865.0710059171597,price_momentum_reversal
size_bucket,3d,stock_ret_5d,size_q4,2024,-0.02051174974460807,-0.013977212527702712,0.1445052840233142,-2.2533012192247557,0.45701581027667987,865.4599802371541,price_momentum_reversal
size_bucket,3d,stock_ret_20d,size_q4,2009,-0.030238886537043534,-0.02369716848906582,0.15209005535713097,-3.15620532240533,0.42857142857142855,866.9556993529119,price_momentum
size_bucket,3d,stock_rel_industry_ret_1d,size_q4,2028,-0.009795200818285887,-0.0077192007277452936,0.08504916152192868,-1.8282836615929856,0.45956607495069035,865.0710059171597,relative_strength
size_bucket,3d,stock_rel_industry_ret_5d,size_q4,2024,-0.017779857897642616,-0.013235596271514735,0.09591005223034217,-2.942824943745456,0.44219367588932806,865.4599802371541,relative_strength
size_bucket,3d,stock_rel_industry_ret_20d,size_q4,2009,-0.025067067862354818,-0.025324333379221138,0.10100193031227928,-3.939799613115355,0.4101543056246889,866.9556993529119,relative_strength
size_bucket,3d,industry_ret_5d,size_q4,2024,-0.0071100365626558,-0.0028082069666138677,0.15278974725144018,-0.738716657201085,0.491600790513834,865.5395256916996,industry_strength
size_bucket,3d,industry_ret_20d,size_q4,2009,-0.012142000877977024,-0.009407336360660792,0.1618549872859234,-1.1908702455404299,0.4753608760577402,867.3300149328024,industry_strength
size_bucket,3d,industry_breadth_20d,size_q4,2020,-0.00850876793118686,-0.006695048225440651,0.15133012916868963,-0.8925684805721988,0.4801980198019802,866.0108910891089,industry_breadth
size_bucket,3d,industry_breadth_60d,size_q4,2000,-0.011963577440155604,-0.007675480136107131,0.1625490936981176,-1.1683602772747175,0.4825,868.5655,industry_breadth
size_bucket,3d,industry_amount_share,size_q4,2029,-0.012347214718113802,-0.012029819240658187,0.18087201025888527,-1.0836721330742487,0.4756037456875308,864.9556431739774,industry_crowding
size_bucket,3d,industry_amount_share_roll20d,size_q4,2020,-0.009994001521477077,-0.007225527199465582,0.18304638565385936,-0.8667194121460763,0.48267326732673266,866.0108910891089,industry_crowding
size_bucket,3d,industry_amount_share_roll60d,size_q4,2000,-0.008227378497682604,-0.00609298335533658,0.1831055397351278,-0.7132803566191299,0.488,868.5655,industry_crowding
size_bucket,3d,stock_amount_share_in_industry,size_q4,2029,-0.01824908882513956,-0.019465747161071197,0.1094567890334914,-2.646663643864452,0.4346968950221784,864.9556431739774,liquidity_crowding
size_bucket,3d,turnover_rate,size_q4,2029,-0.04932070658884986,-0.05193020013552478,0.18010353284345051,-4.347177050663617,0.39822572695909314,864.9556431739774,liquidity
size_bucket,3d,log_amount,size_q4,2029,-0.04347416093343627,-0.04110264146403475,0.16618725737498896,-4.152730604159403,0.393790044356826,864.9556431739774,liquidity
size_bucket,3d,log_total_mv,size_q4,2029,0.0024736340464518196,0.0024461779887893545,0.058827381257083984,0.6675075838810155,0.5170034499753573,864.9556431739774,size
size_bucket,3d,stock_ret_60d,size_q4,1969,-0.028551258436584463,-0.021471175921280283,0.16490521228372726,-2.748470896523317,0.44794311833417977,870.8054850177755,price_momentum
size_bucket,3d,stock_rel_industry_ret_60d,size_q4,1969,-0.021571455737799533,-0.02116179100897749,0.10992578799561553,-3.11515841772076,0.42356526155408836,870.8054850177755,relative_strength
size_bucket,3d,industry_ret_60d,size_q4,1969,-0.015153499158013804,-0.007546822189567228,0.1681165021327995,-1.4308788163886919,0.47536820721178263,872.4667343829356,industry_strength
size_bucket,3d,industry_crowding_score,size_q4,1969,-0.017471463004518677,-0.014354364734418529,0.14247070779705007,-1.946722110046774,0.457592686642966,872.4667343829356,industry_crowding
size_bucket,3d,stock_ret_1d,size_q3,2028,-0.009776474282412875,-0.003944369872216176,0.12963767769070908,-1.1971574982388118,0.48570019723865876,856.4561143984221,price_momentum_reversal
size_bucket,3d,stock_ret_5d,size_q3,2024,-0.02670793896937758,-0.023603482107158753,0.1386054516556992,-3.0588651615057145,0.4258893280632411,856.8695652173913,price_momentum_reversal
size_bucket,3d,stock_ret_20d,size_q3,2009,-0.03979862168134883,-0.034378030469871916,0.1444662628561918,-4.373225419286021,0.406172224987556,858.3524141363863,price_momentum
size_bucket,3d,stock_rel_industry_ret_1d,size_q3,2028,-0.00994191807792521,-0.005735053942190929,0.08502537822321146,-1.8561876469479728,0.4630177514792899,856.4561143984221,relative_strength
size_bucket,3d,stock_rel_industry_ret_5d,size_q3,2024,-0.02697996770605203,-0.02494291518486002,0.0965654045275969,-4.435270702585885,0.391304347826087,856.8695652173913,relative_strength
size_bucket,3d,stock_rel_industry_ret_20d,size_q3,2009,-0.036990678116093634,-0.034037322090016184,0.09946475955549533,-5.903687028060536,0.3628670980587357,858.3524141363863,relative_strength
size_bucket,3d,industry_ret_5d,size_q3,2024,-0.0030436102200678424,-0.0022028684669687776,0.1415631462956944,-0.3413022078483855,0.4950592885375494,856.9303359683795,industry_strength
size_bucket,3d,industry_ret_20d,size_q3,2009,-0.00957894844148924,-0.006948599876111518,0.1478888862968098,-1.0282117621804139,0.4808362369337979,858.6829268292682,industry_strength
size_bucket,3d,industry_breadth_20d,size_q3,2020,-0.003563742085043301,0.00014791615852908767,0.13980827851587377,-0.40464450577133027,0.5004950495049505,857.3950495049505,industry_breadth
size_bucket,3d,industry_breadth_60d,size_q3,2000,-0.009013097303388286,-0.0018294462028664138,0.14709161469412907,-0.9727167951801977,0.493,859.9465,industry_breadth
size_bucket,3d,industry_amount_share,size_q3,2029,-0.011623107486942098,-0.014323158122761588,0.17069702782429114,-1.0809274981826797,0.47116806308526366,856.3366190241499,industry_crowding
size_bucket,3d,industry_amount_share_roll20d,size_q3,2020,-0.009955945373011532,-0.008977872305238329,0.17318266604878746,-0.9125955659827585,0.48316831683168315,857.3950495049505,industry_crowding
size_bucket,3d,industry_amount_share_roll60d,size_q3,2000,-0.008180253529636828,-0.004757055318242064,0.17265136761825914,-0.7521371003118015,0.49,859.9465,industry_crowding
size_bucket,3d,stock_amount_share_in_industry,size_q3,2029,-0.02600276132327929,-0.026791568826164944,0.11199240466411892,-3.6857949466500317,0.4021685559388862,856.3366190241499,liquidity_crowding
size_bucket,3d,turnover_rate,size_q3,2029,-0.05906091014951433,-0.059828853866878015,0.1688798132136494,-5.5516575067404,0.3592902907836373,856.3366190241499,liquidity
size_bucket,3d,log_amount,size_q3,2029,-0.05651867089084948,-0.05869635459525873,0.16103129926450166,-5.571625452644796,0.3518974864465254,856.3366190241499,liquidity
size_bucket,3d,log_total_mv,size_q3,2029,-0.0051147416842151966,-0.005508742953350374,0.047155260256241976,-1.7218441094250285,0.4494825036964022,856.3366190241499,size
size_bucket,3d,stock_ret_60d,size_q3,1969,-0.03554343904413918,-0.03275040309094078,0.15054082798788587,-3.748050347843563,0.41239207719654647,862.4941594718131,price_momentum
size_bucket,3d,stock_rel_industry_ret_60d,size_q3,1969,-0.029037454735478356,-0.02837596924712696,0.10159060536188025,-4.537381207408252,0.39106145251396646,862.4941594718131,relative_strength
size_bucket,3d,industry_ret_60d,size_q3,1969,-0.015160824256174297,-0.004444707446774466,0.15061646601890738,-1.5979038034616069,0.48908075165058407,863.8176739461655,industry_strength
size_bucket,3d,industry_crowding_score,size_q3,1969,-0.015812527314754174,-0.007555302427228247,0.12732988973025303,-1.9713838579245444,0.4728288471305231,863.8176739461655,industry_crowding
size_bucket,3d,stock_ret_1d,size_qnan,235,0.07304987797335771,0.07057098370762876,0.2200865492368116,5.268976530132981,0.6127659574468085,42.48936170212766,price_momentum_reversal
size_bucket,3d,stock_ret_5d,size_qnan,235,-0.006436755783218862,-9.049978508620379e-05,0.22786195749700158,-0.44843084575040537,0.4978723404255319,42.48936170212766,price_momentum_reversal
size_bucket,3d,stock_ret_20d,size_qnan,235,0.04295763175708966,0.05205278592375366,0.23132621117214353,2.9479204271488015,0.6,42.48936170212766,price_momentum
size_bucket,3d,stock_ret_60d,size_qnan,235,0.04806243184393161,0.038489736070381225,0.2650020057781057,2.8791006699891306,0.5787234042553191,42.48936170212766,price_momentum
size_bucket,3d,stock_rel_industry_ret_1d,size_qnan,235,0.05201344722398998,0.05749511005298813,0.21360227204300072,3.8655388316700177,0.5957446808510638,42.48936170212766,relative_strength
size_bucket,3d,stock_rel_industry_ret_5d,size_qnan,235,-0.013978529235242086,-0.01099706744868035,0.21168916413176275,-1.0482457768469386,0.46808510638297873,42.48936170212766,relative_strength
size_bucket,3d,stock_rel_industry_ret_20d,size_qnan,235,0.032132309744443976,0.039999999999999966,0.21560226672282784,2.3658591885730376,0.5914893617021276,42.48936170212766,relative_strength
size_bucket,3d,stock_rel_industry_ret_60d,size_qnan,235,0.030164855418532466,0.029692082111436948,0.23214826598204427,2.062700027520231,0.548936170212766,42.48936170212766,relative_strength
size_bucket,3d,industry_ret_5d,size_qnan,235,0.024482888146242,0.02991651912054378,0.16876748074846978,2.3028950763841327,0.548936170212766,42.48936170212766,industry_strength
size_bucket,3d,industry_ret_20d,size_qnan,235,0.011453073475761858,0.015852893095651233,0.1585487815655596,1.1467253370857178,0.5319148936170213,42.48936170212766,industry_strength
size_bucket,3d,industry_ret_60d,size_qnan,235,0.021877014029304375,0.007386405220147998,0.16806505519414172,2.066383347210946,0.5106382978723404,42.48936170212766,industry_strength
size_bucket,3d,industry_breadth_20d,size_qnan,235,0.03381390500134258,0.037597406261007035,0.156077839831145,3.439175615947888,0.5872340425531914,42.48936170212766,industry_breadth
size_bucket,3d,industry_breadth_60d,size_qnan,235,0.035540098466356224,0.022851178022385184,0.17652797418871152,3.195989617335322,0.5531914893617021,42.48936170212766,industry_breadth
size_bucket,3d,industry_amount_share,size_qnan,235,-0.001824014803351041,0.01198814078183765,0.18213920617323456,-0.15897366609066968,0.5106382978723404,42.48936170212766,industry_crowding
size_bucket,3d,industry_amount_share_roll20d,size_qnan,235,-0.008268430212838724,0.0008152916449191943,0.18318442887606534,-0.7165306639964892,0.502127659574468,42.48936170212766,industry_crowding
size_bucket,3d,industry_amount_share_roll60d,size_qnan,235,-0.011972976560005696,-0.005913550226112886,0.17753426181226634,-1.0705827069417648,0.49361702127659574,42.48936170212766,industry_crowding
size_bucket,3d,industry_crowding_score,size_qnan,235,0.03313881856089695,0.032166741529195665,0.1465153313197569,3.590494122281735,0.5531914893617021,42.48936170212766,industry_crowding
size_bucket,3d,stock_amount_share_in_industry,size_qnan,235,0.022247178607160936,0.03023362347273252,0.20265835548415506,1.7426521149872705,0.5829787234042553,42.48936170212766,liquidity_crowding
size_bucket,3d,log_amount,size_qnan,235,0.020408920418183603,0.04040816326530612,0.2690167801829128,1.2043173199182888,0.5914893617021276,42.48936170212766,liquidity
size_bucket,5d,industry_amount_share,size_q5,2027,-0.016550146040253146,-0.013559957366174578,0.1963425740095161,-1.338097072584613,0.4706462752836704,878.9338924518994,industry_crowding
size_bucket,5d,stock_amount_share_in_industry,size_q5,2027,-0.0019438415238138506,0.00037872943602169494,0.12615911186573753,-0.24459214324236261,0.5017266896891959,878.9338924518994,liquidity_crowding
size_bucket,5d,turnover_rate,size_q5,2027,-0.041014326082496805,-0.05140378464057278,0.20505351632479524,-3.1751820388190533,0.42328564380858413,878.9338924518994,liquidity
size_bucket,5d,log_amount,size_q5,2027,-0.02206278787772283,-0.020698177691607356,0.15018030259471563,-2.3321027702581985,0.45239269856931424,878.9338924518994,liquidity
size_bucket,5d,log_total_mv,size_q5,2027,0.013585956012515426,0.014670842653896298,0.12631762553025602,1.707365576955159,0.5510606808090774,878.9338924518994,size
size_bucket,5d,stock_ret_1d,size_q5,2026,-0.009831968187480382,-0.005941599083983227,0.15431525801200294,-1.0114207651591354,0.48420533070088845,879.0572556762093,price_momentum_reversal
size_bucket,5d,stock_rel_industry_ret_1d,size_q5,2026,-0.0065119660366888205,-0.007342030569910148,0.09361111861972522,-1.1042946350742864,0.46396841066140176,879.0572556762093,relative_strength
size_bucket,5d,stock_ret_5d,size_q5,2022,-0.014752821600735875,-0.008393391207313555,0.15978168979887128,-1.4657110138657958,0.4772502472799209,879.5009891196835,price_momentum_reversal
size_bucket,5d,stock_rel_industry_ret_5d,size_q5,2022,-0.010775823223637548,-0.00552815280834769,0.10472854045741495,-1.6333741478999524,0.4792284866468843,879.5009891196835,relative_strength
size_bucket,5d,industry_ret_5d,size_q5,2022,-0.008292737397278536,-0.005930529121559887,0.1704072740146712,-0.7725205734800411,0.4812067260138477,879.551434223541,industry_strength
size_bucket,5d,industry_breadth_20d,size_q5,2018,-0.01329865821912466,-0.01410519065137051,0.17119297180705767,-1.2331677654957942,0.4613478691774034,880.0445986124876,industry_breadth
size_bucket,5d,industry_amount_share_roll20d,size_q5,2018,-0.014015877418996937,-0.00771880956738792,0.1986520879338901,-1.120024252733931,0.48513379583746286,880.0445986124876,industry_crowding
size_bucket,5d,stock_ret_20d,size_q5,2007,-0.022693684790137277,-0.0166501567823819,0.17846748062800602,-2.0185810683866467,0.46437468858993525,881.136023916293,price_momentum
size_bucket,5d,stock_rel_industry_ret_20d,size_q5,2007,-0.013361128655569892,-0.01176282648531234,0.11851793106474794,-1.7896139431491296,0.45490782262082713,881.136023916293,relative_strength
size_bucket,5d,industry_ret_20d,size_q5,2007,-0.014634319040097245,-0.014476497843411464,0.18289026683224505,-1.2702295028873025,0.46686596910812156,881.4220229197807,industry_strength
size_bucket,5d,industry_breadth_60d,size_q5,1998,-0.02019789373636338,-0.013356221919583607,0.18523349465938435,-1.7309592068753654,0.46396396396396394,882.6811811811812,industry_breadth
size_bucket,5d,industry_amount_share_roll60d,size_q5,1998,-0.010928097404692751,-0.004283433784001406,0.20034578251347537,-0.8658937864278532,0.492992992992993,882.6811811811812,industry_crowding
size_bucket,5d,stock_ret_60d,size_q5,1967,-0.022828893444931928,-0.014106554663929835,0.20053221421488368,-1.8071782131930276,0.47127605490594815,885.7727503812913,price_momentum
size_bucket,5d,stock_rel_industry_ret_60d,size_q5,1967,-0.011795135267538956,-0.007707483765382206,0.13813857752930916,-1.355464714771113,0.4748347737671581,885.7727503812913,relative_strength
size_bucket,5d,industry_ret_60d,size_q5,1967,-0.017755320259546358,-0.0019800569904055744,0.19262143676266583,-1.463268968747661,0.49466192170818507,886.7961362480935,industry_strength
size_bucket,5d,industry_crowding_score,size_q5,1967,-0.01960680053289431,-0.01588057345776476,0.16296341202323444,-1.9099275440412729,0.4595831215048297,886.7961362480935,industry_crowding
size_bucket,5d,industry_amount_share,size_q1,2026,-0.0063482005030933925,-0.0021092139758355525,0.1379415596557088,-0.7305598042771644,0.49358341559723595,790.6539980256663,industry_crowding
size_bucket,5d,stock_amount_share_in_industry,size_q1,2026,-0.026028347965602307,-0.03202355352287242,0.13295232634458928,-3.107784766835269,0.3790720631786772,790.6539980256663,liquidity_crowding
size_bucket,5d,turnover_rate,size_q1,2026,-0.054024886711544505,-0.06402658039268905,0.15682884207525907,-5.468499784443699,0.34698914116485685,790.6539980256663,liquidity
size_bucket,5d,log_amount,size_q1,2026,-0.054771863296065856,-0.05885537922476117,0.1475548115162798,-5.892565385129246,0.34995064165844025,790.6539980256663,liquidity
size_bucket,5d,log_total_mv,size_q1,2026,-0.019431430066185806,-0.01988994304396772,0.1282822979745055,-2.4045748658332378,0.42793682132280353,790.6539980256663,size
size_bucket,5d,stock_ret_1d,size_q1,2025,-0.010225159642349779,-0.005272514728303063,0.13954817093890526,-1.163178106064995,0.48592592592592593,790.7525925925926,price_momentum_reversal
size_bucket,5d,stock_rel_industry_ret_1d,size_q1,2025,-0.014406524120514045,-0.00922582745683364,0.11630587831169359,-1.9663363864164085,0.4622222222222222,790.7525925925926,relative_strength
size_bucket,5d,stock_ret_5d,size_q1,2021,-0.029897964921801214,-0.018469062710489818,0.14674990508611485,-3.2341791230570225,0.4388916378030678,791.0870856011875,price_momentum_reversal
size_bucket,5d,stock_rel_industry_ret_5d,size_q1,2021,-0.0332456484164389,-0.027038221478645413,0.12457687282585181,-4.236406769077247,0.39633844631370607,791.0870856011875,relative_strength
size_bucket,5d,industry_ret_5d,size_q1,2021,0.0006125484212542777,0.0035748158631076624,0.11337709968334446,0.08576603881121139,0.5121227115289461,791.1335972290946,industry_strength
size_bucket,5d,industry_breadth_20d,size_q1,2017,0.0010285746657693108,0.00033947156944929077,0.11490657564108245,0.1420990620582386,0.5027268220128904,791.4962816063461,industry_breadth
size_bucket,5d,industry_amount_share_roll20d,size_q1,2017,-0.005276488026699067,-0.0015274394996056698,0.13895522922708772,-0.6027959591923414,0.496777392166584,791.4962816063461,industry_crowding
size_bucket,5d,stock_ret_20d,size_q1,2006,-0.04540393024791331,-0.04496134116761116,0.15822428642194913,-4.555337642435564,0.37836490528414757,792.2033898305085,price_momentum
size_bucket,5d,stock_rel_industry_ret_20d,size_q1,2006,-0.04271864781429287,-0.04097625034580506,0.13279371221494174,-5.106698950261956,0.357926221335992,792.2033898305085,relative_strength
size_bucket,5d,industry_ret_20d,size_q1,2006,-0.007884945026793646,-0.007436408869264688,0.1154433325471388,-1.0842516331790644,0.47058823529411764,792.4970089730807,industry_strength
size_bucket,5d,industry_breadth_60d,size_q1,1997,-0.0038391003508462767,0.0026371256988947174,0.1137795772516547,-0.5356306482363389,0.5092638958437656,793.5703555332999,industry_breadth
size_bucket,5d,industry_amount_share_roll60d,size_q1,1997,-0.003477254403911686,0.000504676091539418,0.13770516994393148,-0.4008542483248966,0.5012518778167251,793.5703555332999,industry_crowding
size_bucket,5d,stock_ret_60d,size_q1,1966,-0.035784961021823915,-0.036544371839376505,0.16294061887475347,-3.486353796630471,0.4170905391658189,795.3479145473042,price_momentum
size_bucket,5d,stock_rel_industry_ret_60d,size_q1,1966,-0.028165721219494524,-0.02622848300966072,0.1386011312794032,-3.2259257838235853,0.4059003051881994,795.3479145473042,relative_strength
size_bucket,5d,industry_ret_60d,size_q1,1966,-0.01379015867463825,-0.008586618543031548,0.1154267958744172,-1.896543871818556,0.47202441505595116,796.5813835198372,industry_strength
size_bucket,5d,industry_crowding_score,size_q1,1966,-0.013965250166554812,-0.01116234321159574,0.09873797266202612,-2.2452504102335613,0.4526958290946083,796.5813835198372,industry_crowding
size_bucket,5d,industry_amount_share,size_q2,2027,-0.00397476428880645,-0.002983091531154238,0.1542547573978613,-0.40904687825575686,0.48840651208682784,848.9185989146522,industry_crowding
size_bucket,5d,stock_amount_share_in_industry,size_q2,2027,-0.045139363913159536,-0.04479261185510009,0.11539161985068798,-6.209854653660179,0.3275777010360138,848.9185989146522,liquidity_crowding
size_bucket,5d,turnover_rate,size_q2,2027,-0.07907607012454058,-0.08661420854620056,0.1568853777521489,-8.001342860761532,0.2994573260976813,848.9185989146522,liquidity
size_bucket,5d,log_amount,size_q2,2027,-0.0769197507849967,-0.0850155159780319,0.14592447439603917,-8.367775138274839,0.29797730636408487,848.9185989146522,liquidity
size_bucket,5d,log_total_mv,size_q2,2027,-0.007354427489686949,-0.007748029279024537,0.04973733307075907,-2.3472894469777916,0.4346324617661569,848.9185989146522,size
size_bucket,5d,stock_ret_1d,size_q2,2026,-0.009425802572311794,-0.0033638436837267437,0.12458481865890808,-1.2010289752143943,0.48519249753208293,849.0360315893386,price_momentum_reversal
size_bucket,5d,stock_rel_industry_ret_1d,size_q2,2026,-0.0116756855972029,-0.008019379262060122,0.08409180240917417,-2.2040883599617613,0.45952615992102663,849.0360315893386,relative_strength
size_bucket,5d,stock_ret_5d,size_q2,2022,-0.030603264044703073,-0.027301568375035976,0.13302677650531167,-3.651984725010426,0.4149357072205737,849.4455984174085,price_momentum_reversal
size_bucket,5d,stock_rel_industry_ret_5d,size_q2,2022,-0.0319631212957028,-0.027801967670026927,0.09646458853860602,-5.259949045860156,0.3669634025717112,849.4455984174085,relative_strength
size_bucket,5d,industry_ret_5d,size_q2,2022,-0.0012623963953597044,0.0027514076046312886,0.13298179682500552,-0.15069672682350657,0.5084075173095944,849.5074183976261,industry_strength
size_bucket,5d,industry_breadth_20d,size_q2,2018,-0.0030068487021349282,-0.0022346413617895427,0.1318922847501584,-0.3619032262993743,0.4930624380574827,849.9970267591675,industry_breadth
size_bucket,5d,industry_amount_share_roll20d,size_q2,2018,-0.0024411579997574476,-0.001278171506604695,0.1559082261155206,-0.24855764725031862,0.49702675916749256,849.9970267591675,industry_crowding
size_bucket,5d,stock_ret_20d,size_q2,2007,-0.05359801757340673,-0.0533258903826931,0.13860291674879258,-6.138703077467777,0.3418036870951669,851.0363726955655,price_momentum
size_bucket,5d,stock_rel_industry_ret_20d,size_q2,2007,-0.05135915527131604,-0.04999795799634277,0.102729478228715,-7.9363910770611925,0.3034379671150972,851.0363726955655,relative_strength
size_bucket,5d,industry_ret_20d,size_q2,2007,-0.010422433318830807,-0.010606435218947776,0.13695682623664454,-1.208052232612344,0.4653712007972098,851.3512705530643,industry_strength
size_bucket,5d,industry_breadth_60d,size_q2,1998,-0.011213870982485701,-0.007533976396108127,0.13714657659414783,-1.2979885283678334,0.4794794794794795,852.6886886886887,industry_breadth
size_bucket,5d,industry_amount_share_roll60d,size_q2,1998,-0.00041250497395473463,0.0011509068115851148,0.15503317746732012,-0.042238142576602744,0.503003003003003,852.6886886886887,industry_crowding
size_bucket,5d,stock_ret_60d,size_q2,1967,-0.04845581670710718,-0.04552961141695925,0.1385083233459958,-5.55354526650144,0.373157092018302,855.4529740721912,price_momentum
size_bucket,5d,stock_rel_industry_ret_60d,size_q2,1967,-0.03993150381876513,-0.03667421845151891,0.09952931007648355,-6.368907520815272,0.3462125063548551,855.4529740721912,relative_strength
size_bucket,5d,industry_ret_60d,size_q2,1967,-0.018484549685510394,-0.013956405289551884,0.14001084240023545,-2.0957886143592885,0.4550076258261312,856.7000508388409,industry_strength
size_bucket,5d,industry_crowding_score,size_q2,1967,-0.017240753364804302,-0.012359328768134925,0.12032355405908148,-2.274604312117031,0.456532791052364,856.7000508388409,industry_crowding
size_bucket,5d,stock_ret_1d,size_q4,2026,-0.010659077004268528,-0.00957750302098086,0.1334629563423568,-1.2678244689758182,0.47038499506416587,864.5029615004936,price_momentum_reversal
size_bucket,5d,stock_ret_5d,size_q4,2022,-0.020438980320139417,-0.016256492951606055,0.13963884613416785,-2.323556537850841,0.4540059347181009,864.8956478733927,price_momentum_reversal
size_bucket,5d,stock_ret_20d,size_q4,2007,-0.0374669229328032,-0.03511663554526757,0.14891122721892605,-3.9941176628119783,0.41006477329347285,866.4334828101644,price_momentum
size_bucket,5d,stock_rel_industry_ret_1d,size_q4,2026,-0.010310573369125995,-0.006291499840982313,0.07989705373389225,-2.0485771427855,0.4615004935834156,864.5029615004936,relative_strength
size_bucket,5d,stock_rel_industry_ret_5d,size_q4,2022,-0.018453377479032078,-0.01153663685002555,0.09239816782308853,-3.1703906349441033,0.44510385756676557,864.8956478733927,relative_strength
size_bucket,5d,stock_rel_industry_ret_20d,size_q4,2007,-0.03146010378680501,-0.03114360744949853,0.09904402839959202,-5.042339988698015,0.39212755356253115,866.4334828101644,relative_strength
size_bucket,5d,industry_ret_5d,size_q4,2022,-0.005907950349196851,0.0029965582430011876,0.149626178549491,-0.6268007724432489,0.5059347181008902,864.9742828882295,industry_strength
size_bucket,5d,industry_ret_20d,size_q4,2007,-0.014892414878842462,-0.013547451435282815,0.1596419001017165,-1.4808753653837878,0.46387643248629795,866.8066766317887,industry_strength
size_bucket,5d,industry_breadth_20d,size_q4,2018,-0.009705851033778834,-0.007714055047735783,0.14905954575985214,-1.0336514028691388,0.4781962338949455,865.4519326065412,industry_breadth
size_bucket,5d,industry_breadth_60d,size_q4,1998,-0.016869315440077474,-0.010210441209522317,0.1575108623980388,-1.7001499234850044,0.47047047047047047,868.0575575575575,industry_breadth
size_bucket,5d,industry_amount_share,size_q4,2027,-0.012921102557970007,-0.014931819427015486,0.18163123865449027,-1.1292999250480211,0.4706462752836704,864.3872718302911,industry_crowding
size_bucket,5d,industry_amount_share_roll20d,size_q4,2018,-0.010076155410887015,-0.00745422939285082,0.18346346369414876,-0.8718575628754511,0.48315163528245786,865.4519326065412,industry_crowding
size_bucket,5d,industry_amount_share_roll60d,size_q4,1998,-0.00776599803674838,-0.007249210220967717,0.1842297250780881,-0.6691721266611999,0.4864864864864865,868.0575575575575,industry_crowding
size_bucket,5d,stock_amount_share_in_industry,size_q4,2027,-0.026539440539626577,-0.027822342534980043,0.11155426579346976,-3.776642288120272,0.4079921065614208,864.3872718302911,liquidity_crowding
size_bucket,5d,turnover_rate,size_q4,2027,-0.06236534517089066,-0.06718439295808895,0.17740526762014117,-5.580551106436703,0.3547113961519487,864.3872718302911,liquidity
size_bucket,5d,log_amount,size_q4,2027,-0.055457838716867866,-0.05682669152156471,0.16323737916564274,-5.393163633621147,0.3532313764183522,864.3872718302911,liquidity
size_bucket,5d,log_total_mv,size_q4,2027,0.0034799184771123217,0.0038930507177748486,0.058386260441544845,0.9461471384113406,0.5268870251603355,864.3872718302911,size
size_bucket,5d,stock_ret_60d,size_q4,1967,-0.03812634540040755,-0.02953881049359298,0.15969932552214666,-3.7898530128196795,0.4123029994916116,870.33604473818,price_momentum
size_bucket,5d,stock_rel_industry_ret_60d,size_q4,1967,-0.02877567087114672,-0.022511557130629557,0.10837200329769416,-4.2151072205409434,0.41382816471784445,870.33604473818,relative_strength
size_bucket,5d,industry_ret_60d,size_q4,1967,-0.021365321454709374,-0.01141882371688598,0.16205453577858742,-2.092900157784395,0.46619217081850534,871.9923741738688,industry_strength
size_bucket,5d,industry_crowding_score,size_q4,1967,-0.022630136339677736,-0.01737134842754897,0.1411361876301307,-2.545359084539587,0.44636502287747837,871.9923741738688,industry_crowding
size_bucket,5d,stock_ret_1d,size_q3,2026,-0.010332424383904209,-0.007769053048229802,0.12748050353643142,-1.286644997556568,0.46594274432379074,855.8879565646595,price_momentum_reversal
