split_type,horizon,factor,split_value,ic_days,mean_ic,median_ic,std_ic,icir,positive_ic_rate,mean_group_n,factor_group
industry,5d,industry_crowding_score,机械基件,1015,2.460615260688814e-17,6.140769939795318e-17,2.0370503827005638e-16,1.9175302016916094,0.5635467980295567,82.26403940886699,industry_crowding
industry,5d,industry_amount_share,广告包装,658,6.586007340108829e-17,1.1313720302054534e-16,2.0165175047453458e-16,5.184662423341902,0.7522796352583586,44.29939209726444,industry_crowding
industry,5d,stock_amount_share_in_industry,广告包装,2014,-0.08625779813467611,-0.0848222016079159,0.22901527129168034,-5.979077671559315,0.36097318768619663,43.55014895729891,liquidity_crowding
industry,5d,turnover_rate,广告包装,2014,-0.07854382646505502,-0.08023637358339461,0.2596613222391858,-4.801810991038431,0.394240317775571,43.55014895729891,liquidity
industry,5d,log_amount,广告包装,2014,-0.08625779813467611,-0.0848222016079159,0.22901527129168034,-5.979077671559315,0.36097318768619663,43.55014895729891,liquidity
industry,5d,log_total_mv,广告包装,2014,-0.043138455367964776,-0.05375308253911858,0.21393709351478907,-3.200949110001935,0.4016881827209533,43.55014895729891,size
industry,5d,stock_ret_1d,广告包装,2013,-0.008328889296736417,-0.009075807308612365,0.2147639946894453,-0.6156386635036416,0.4793840039741679,43.5558867362146,price_momentum_reversal
industry,5d,stock_rel_industry_ret_1d,广告包装,2013,-0.008328889296736417,-0.009075807308612365,0.2147639946894453,-0.6156386635036416,0.4793840039741679,43.5558867362146,relative_strength
industry,5d,stock_ret_5d,广告包装,2009,-0.028775054368645116,-0.030434782608695598,0.21793972567882935,-2.0959456818071907,0.45047287207565956,43.572921851667495,price_momentum_reversal
industry,5d,stock_rel_industry_ret_5d,广告包装,2009,-0.028775054368645116,-0.030434782608695598,0.21793972567882935,-2.0959456818071907,0.45047287207565956,43.572921851667495,relative_strength
industry,5d,industry_ret_5d,广告包装,658,6.586007340108829e-17,1.1313720302054534e-16,2.0165175047453458e-16,5.184662423341902,0.7522796352583586,44.29939209726444,industry_strength
industry,5d,industry_breadth_20d,广告包装,657,6.56674659191915e-17,1.1313720302054534e-16,2.0174480896382785e-16,5.167115375379235,0.7519025875190258,44.32115677321157,industry_breadth
industry,5d,industry_amount_share_roll20d,广告包装,657,6.56674659191915e-17,1.1313720302054534e-16,2.0174480896382785e-16,5.167115375379235,0.7519025875190258,44.32115677321157,industry_crowding
industry,5d,industry_ret_20d,广告包装,652,6.570556625116073e-17,1.1313720302054534e-16,2.0245723440669423e-16,5.151920262944236,0.75,44.42484662576687,industry_strength
industry,5d,stock_ret_20d,广告包装,1991,-0.05525064001032084,-0.05350694824379034,0.21969930006014102,-3.9921689291986433,0.3992968357609242,43.6639879457559,price_momentum
industry,5d,stock_rel_industry_ret_20d,广告包装,1991,-0.05525064001032084,-0.05350694824379034,0.21969930006014102,-3.9921689291986433,0.3992968357609242,43.6639879457559,relative_strength
industry,5d,industry_breadth_60d,广告包装,647,6.568861067029086e-17,1.1313720302054534e-16,2.0310840838310883e-16,5.134077782002459,0.749613601236476,44.53168469860896,industry_breadth
industry,5d,industry_amount_share_roll60d,广告包装,647,6.568861067029086e-17,1.1313720302054534e-16,2.0310840838310883e-16,5.134077782002459,0.749613601236476,44.53168469860896,industry_crowding
industry,5d,industry_ret_60d,广告包装,644,6.557024604105578e-17,1.1313848289659356e-16,2.0350774454715367e-16,5.114770393116546,0.7484472049689441,44.59627329192546,industry_strength
industry,5d,industry_crowding_score,广告包装,644,6.557024604105578e-17,1.1313848289659356e-16,2.0350774454715367e-16,5.114770393116546,0.7484472049689441,44.59627329192546,industry_crowding
industry,5d,stock_ret_60d,广告包装,1955,-0.05868606212976049,-0.05836236933797914,0.22021894658791918,-4.230391477938791,0.3918158567774936,43.79539641943734,price_momentum
industry,5d,stock_rel_industry_ret_60d,广告包装,1955,-0.05868606212976049,-0.05836236933797914,0.22021894658791918,-4.230391477938791,0.3918158567774936,43.79539641943734,relative_strength
industry,5d,industry_amount_share,小金属,854,1.589405491360745e-17,6.262502459028665e-17,1.8961592029401892e-16,1.3306387953270173,0.6007025761124122,51.31967213114754,industry_crowding
industry,5d,stock_amount_share_in_industry,小金属,2023,-0.036199289819888555,-0.041554646405610775,0.29348001589034034,-1.9580410245656437,0.4434008897676718,50.86851211072664,liquidity_crowding
industry,5d,turnover_rate,小金属,2023,-0.04744344700932674,-0.05202020202020205,0.24001454045536538,-3.137898942827411,0.4236282748393475,50.752347998022735,liquidity
industry,5d,log_amount,小金属,2023,-0.036199289819888555,-0.041554646405610775,0.29348001589034034,-1.9580410245656437,0.4434008897676718,50.86851211072664,liquidity
industry,5d,log_total_mv,小金属,2023,-0.013249052840419915,-0.00619239631336405,0.2760036079149997,-0.7620269717713353,0.49332674246169056,50.752347998022735,size
industry,5d,stock_ret_1d,小金属,2022,-0.015775985515444263,-0.017450199680598202,0.22274798919994965,-1.12430198388966,0.4678536102868447,50.8728981206726,price_momentum_reversal
industry,5d,stock_rel_industry_ret_1d,小金属,2022,-0.015775985515444263,-0.017450199680598202,0.22274798919994965,-1.12430198388966,0.4678536102868447,50.8728981206726,relative_strength
industry,5d,stock_ret_5d,小金属,2018,-0.026601912941234034,-0.023110217202018148,0.22889131749707972,-1.8449466797794285,0.4588701684836472,50.887016848364716,price_momentum_reversal
industry,5d,stock_rel_industry_ret_5d,小金属,2018,-0.026601912941234034,-0.023110217202018148,0.22889131749707972,-1.8449466797794285,0.4588701684836472,50.887016848364716,relative_strength
industry,5d,industry_ret_5d,小金属,854,1.589405491360745e-17,6.262502459028665e-17,1.8961592029401892e-16,1.3306387953270173,0.6007025761124122,51.31967213114754,industry_strength
industry,5d,industry_breadth_20d,小金属,854,1.589405491360745e-17,6.262502459028665e-17,1.8961592029401892e-16,1.3306387953270173,0.6007025761124122,51.31967213114754,industry_breadth
industry,5d,industry_amount_share_roll20d,小金属,854,1.589405491360745e-17,6.262502459028665e-17,1.8961592029401892e-16,1.3306387953270173,0.6007025761124122,51.31967213114754,industry_crowding
industry,5d,stock_ret_20d,小金属,2003,-0.03893664403291538,-0.031049331419505936,0.22958731970919538,-2.69222212609197,0.4423364952571143,50.942586120818774,price_momentum
industry,5d,stock_rel_industry_ret_20d,小金属,2003,-0.03893664403291538,-0.031049331419505936,0.22958731970919538,-2.69222212609197,0.4423364952571143,50.942586120818774,relative_strength
industry,5d,industry_ret_20d,小金属,853,1.5712235242577984e-17,6.262502459028665e-17,1.8965266143012741e-16,1.315162149985064,0.6002344665885111,51.33411488862837,industry_strength
industry,5d,industry_breadth_60d,小金属,849,1.5566697672126186e-17,6.262502459028665e-17,1.8975457894136949e-16,1.3022803772561249,0.5995288574793876,51.39458186101296,industry_breadth
industry,5d,industry_amount_share_roll60d,小金属,849,1.5566697672126186e-17,6.262502459028665e-17,1.8975457894136949e-16,1.3022803772561249,0.5995288574793876,51.39458186101296,industry_crowding
industry,5d,stock_ret_60d,小金属,1963,-0.03309160072794757,-0.03636561007381677,0.24733820695660258,-2.1238646569445283,0.4411614875191034,51.12531839021905,price_momentum
industry,5d,stock_rel_industry_ret_60d,小金属,1963,-0.03309160072794757,-0.03636561007381677,0.24733820695660258,-2.1238646569445283,0.4411614875191034,51.12531839021905,relative_strength
industry,5d,industry_ret_60d,小金属,837,1.5288465328064984e-17,6.105412634683503e-17,1.8977652245462673e-16,1.2788560986166595,0.5985663082437276,51.577060931899645,industry_strength
industry,5d,industry_crowding_score,小金属,837,1.5288465328064984e-17,6.105412634683503e-17,1.8977652245462673e-16,1.2788560986166595,0.5985663082437276,51.577060931899645,industry_crowding
industry,5d,industry_amount_share,互联网,1281,-1.3923483923997825e-17,-1.3543334134010395e-17,2.335249862999584e-16,-0.9464873912683465,0.477751756440281,67.92271662763466,industry_crowding
industry,5d,stock_amount_share_in_industry,互联网,2025,-0.07651439072451284,-0.08406963520251949,0.21607320901738428,-5.621373899021446,0.3619753086419753,66.81827160493827,liquidity_crowding
industry,5d,turnover_rate,互联网,2025,-0.06579811079425871,-0.06493891151425397,0.20449211811350568,-5.107838077246236,0.3772839506172839,66.81827160493827,liquidity
industry,5d,log_amount,互联网,2025,-0.07651439072451284,-0.08406963520251949,0.21607320901738428,-5.621373899021446,0.3619753086419753,66.81827160493827,liquidity
industry,5d,log_total_mv,互联网,2025,-0.03295470000137757,-0.03151223776223777,0.22510910330504644,-2.3239382003019253,0.4414814814814815,66.81827160493827,size
industry,5d,stock_ret_1d,互联网,2024,-0.013896851215344917,-0.010116909962800374,0.1840364245657215,-1.1987065846154243,0.475296442687747,66.8255928853755,price_momentum_reversal
industry,5d,stock_rel_industry_ret_1d,互联网,2024,-0.013896851215344917,-0.010116909962800374,0.1840364245657215,-1.1987065846154243,0.475296442687747,66.8255928853755,relative_strength
industry,5d,stock_ret_5d,互联网,2020,-0.029525328372962296,-0.02562417256197002,0.1900543231937134,-2.4661373108389726,0.44801980198019803,66.8440594059406,price_momentum_reversal
industry,5d,stock_rel_industry_ret_5d,互联网,2020,-0.029525328372962296,-0.02562417256197002,0.1900543231937134,-2.4661373108389726,0.44801980198019803,66.8440594059406,relative_strength
industry,5d,industry_ret_5d,互联网,1276,-1.3899028477990663e-17,-1.3543334134010395e-17,2.3370063236740177e-16,-0.9441148475890206,0.4772727272727273,67.9819749216301,industry_strength
industry,5d,industry_breadth_20d,互联网,1273,-1.3892611635964817e-17,-1.3543334134010395e-17,2.338149243454577e-16,-0.9432176894488942,0.47682639434406915,68.01806755695208,industry_breadth
industry,5d,industry_amount_share_roll20d,互联网,1273,-1.3892611635964817e-17,-1.3543334134010395e-17,2.338149243454577e-16,-0.9432176894488942,0.47682639434406915,68.01806755695208,industry_crowding
industry,5d,stock_ret_20d,互联网,2005,-0.05144834281318122,-0.0502776749352092,0.20427796449708005,-3.998067656054613,0.3945137157107232,66.9077306733167,price_momentum
industry,5d,stock_rel_industry_ret_20d,互联网,2005,-0.05144834281318122,-0.0502776749352092,0.20427796449708005,-3.998067656054613,0.3945137157107232,66.9077306733167,relative_strength
industry,5d,industry_ret_20d,互联网,1265,-1.4371164751417476e-17,-1.6252000960812472e-17,2.341162966666738e-16,-0.9744523176886682,0.475098814229249,68.10355731225296,industry_strength
industry,5d,industry_breadth_60d,互联网,1261,-1.3906604406213968e-17,-1.3543334134010395e-17,2.3419543434301857e-16,-0.9426336668794425,0.47581284694686754,68.15305313243458,industry_breadth
industry,5d,industry_amount_share_roll60d,互联网,1261,-1.3906604406213968e-17,-1.3543334134010395e-17,2.3419543434301857e-16,-0.9426336668794425,0.47581284694686754,68.15305313243458,industry_crowding
industry,5d,stock_ret_60d,互联网,1965,-0.049329283333791316,-0.04690753214941826,0.20723015758179997,-3.7787844465467137,0.4071246819338422,67.09516539440203,price_momentum
industry,5d,stock_rel_industry_ret_60d,互联网,1965,-0.049329283333791316,-0.04690753214941826,0.20723015758179997,-3.7787844465467137,0.4071246819338422,67.09516539440203,relative_strength
industry,5d,industry_ret_60d,互联网,1249,-1.4805135596842696e-17,-1.6252000960812472e-17,2.348547437815837e-16,-1.0007217129647912,0.4723779023218575,68.29543634907927,industry_strength
industry,5d,industry_crowding_score,互联网,1249,-1.4805135596842696e-17,-1.6252000960812472e-17,2.348547437815837e-16,-1.0007217129647912,0.4723779023218575,68.29543634907927,industry_crowding
industry,5d,industry_amount_share,塑料,1051,2.9215962374284594e-18,6.105412634683503e-17,2.2350495119811433e-16,0.20750727088974494,0.5413891531874405,61.487155090390104,industry_crowding
industry,5d,stock_amount_share_in_industry,塑料,2024,-0.07919627804930476,-0.08925287728467873,0.2212024888971014,-5.683489119632496,0.3577075098814229,55.94021739130435,liquidity_crowding
industry,5d,turnover_rate,塑料,2024,-0.07214292134831865,-0.07562662866705877,0.21058875971106034,-5.438245488597716,0.35721343873517786,55.82411067193676,liquidity
industry,5d,log_amount,塑料,2024,-0.07919627804930476,-0.08925287728467873,0.2212024888971014,-5.683489119632496,0.3577075098814229,55.94021739130435,liquidity
industry,5d,log_total_mv,塑料,2024,-0.036256472268361824,-0.03524094315910008,0.2337683232408538,-2.4620686252626838,0.44565217391304346,55.82411067193676,size
industry,5d,stock_ret_1d,塑料,2023,-0.01469871219458423,-0.01876172607879925,0.19402689700831238,-1.2025900839340717,0.4611962432031636,55.950568462679186,price_momentum_reversal
industry,5d,stock_rel_industry_ret_1d,塑料,2023,-0.01469871219458423,-0.01876172607879925,0.19402689700831238,-1.2025900839340717,0.4611962432031636,55.950568462679186,relative_strength
industry,5d,stock_ret_5d,塑料,2019,-0.036976160427427456,-0.03629919893464303,0.1928315147553834,-3.0439959480617933,0.4279346210995542,55.989598811292716,price_momentum_reversal
industry,5d,stock_rel_industry_ret_5d,塑料,2019,-0.036976160427427456,-0.03629919893464303,0.1928315147553834,-3.0439959480617933,0.4279346210995542,55.989598811292716,relative_strength
industry,5d,industry_ret_5d,塑料,1047,2.763217963130528e-18,5.740826591827054e-17,2.236825159270363e-16,0.19610261048104138,0.5405921680993314,61.58452722063037,industry_strength
industry,5d,industry_breadth_20d,塑料,1043,1.87655222962871e-18,5.4950552986965036e-17,2.234640223742993e-16,0.13330711053357522,0.538830297219559,61.67881112176414,industry_breadth
industry,5d,industry_amount_share_roll20d,塑料,1043,1.87655222962871e-18,5.4950552986965036e-17,2.234640223742993e-16,0.13330711053357522,0.538830297219559,61.67881112176414,industry_crowding
industry,5d,stock_ret_20d,塑料,2004,-0.0387789826079719,-0.039837778995107265,0.2023357836071581,-3.042453754279861,0.43213572854291415,56.13223552894212,price_momentum
industry,5d,stock_rel_industry_ret_20d,塑料,2004,-0.0387789826079719,-0.039837778995107265,0.2023357836071581,-3.042453754279861,0.43213572854291415,56.13223552894212,relative_strength
industry,5d,industry_ret_20d,塑料,1038,1.065276300318107e-18,5.4949043431470783e-17,2.2302217582644507e-16,0.07582536107277456,0.5375722543352601,61.80346820809248,industry_strength
industry,5d,industry_breadth_60d,塑料,1034,4.315145452001563e-19,5.4948713712151515e-17,2.2321958943035765e-16,0.030687633911170166,0.5357833655705996,61.90715667311412,industry_breadth
