universe,horizon,factor,year,ic_days,mean_ic,median_ic,std_ic,icir,positive_ic_rate,mean_group_n
screened,5d,stock_ret_1d,2019,244,-0.011390234628538607,-0.012206420208825824,0.10170553825413199,-1.7778222534837231,0.42213114754098363,3391.05737704918
screened,5d,stock_ret_5d,2019,244,-0.027056411405329998,-0.016869496148653157,0.11980450745853509,-3.5850672466458176,0.430327868852459,3391.0450819672133
screened,5d,stock_ret_20d,2019,244,-0.0722583971652795,-0.07120411852605965,0.11967117313232149,-9.585152916855451,0.2827868852459016,3390.97131147541
screened,5d,stock_ret_60d,2019,244,-0.05012009369786801,-0.058290998254315926,0.12139841808038801,-6.553889533750204,0.3237704918032787,3390.2745901639346
screened,5d,stock_rel_industry_ret_1d,2019,244,-0.0108342350626822,-0.008291289932427351,0.07446767421025023,-2.3095678971153735,0.4344262295081967,3391.05737704918
screened,5d,stock_rel_industry_ret_5d,2019,244,-0.024792437287336638,-0.019709874721835895,0.09560477167812896,-4.116611899558356,0.39344262295081966,3391.0450819672133
screened,5d,stock_rel_industry_ret_20d,2019,244,-0.06544715621862854,-0.07034670096515758,0.09465660553662432,-10.975899572305373,0.22950819672131148,3390.97131147541
screened,5d,stock_rel_industry_ret_60d,2019,244,-0.04508691353146807,-0.04963138196699535,0.10412335717988158,-6.873890574714554,0.3073770491803279,3390.2745901639346
screened,5d,industry_ret_5d,2019,244,-0.005158296057308373,0.0033032712218775736,0.10603060709752297,-0.7722808873817207,0.5204918032786885,3391.05737704918
screened,5d,industry_ret_20d,2019,244,-0.019958870391147007,0.001814016982575107,0.1062791698260158,-2.981179148718894,0.5081967213114754,3391.05737704918
screened,5d,industry_ret_60d,2019,244,-0.012779134190339084,0.0029933306902764655,0.10934525798276194,-1.8552470401792884,0.5163934426229508,3391.05737704918
screened,5d,industry_breadth_20d,2019,244,-0.005767780272624318,0.004879469276552341,0.10685335069602561,-0.8568816299438256,0.5286885245901639,3391.05737704918
screened,5d,industry_breadth_60d,2019,244,0.0045830721631657185,0.0068423521131101865,0.10690205135185464,0.6805670628988708,0.5409836065573771,3391.05737704918
screened,5d,industry_amount_share,2019,244,0.003951908710806943,0.00897446024271795,0.1254991858711457,0.4998805807502373,0.5368852459016393,3391.05737704918
screened,5d,industry_amount_share_roll20d,2019,244,0.0051968451505907285,0.011104689779926458,0.12486076220949044,0.660714845589658,0.5245901639344263,3391.05737704918
screened,5d,industry_amount_share_roll60d,2019,244,0.007259942929761211,0.010305464335614953,0.1226385958967707,0.9397369588691912,0.5286885245901639,3391.05737704918
screened,5d,industry_crowding_score,2019,244,-0.017374034827557314,-0.009196086953305153,0.10495241914872105,-2.627898001570845,0.45491803278688525,3391.05737704918
screened,5d,stock_amount_share_in_industry,2019,244,-0.04149163527673586,-0.04341315545819366,0.07892065689726879,-8.345841462612315,0.26639344262295084,3391.05737704918
screened,5d,turnover_rate,2019,244,-0.0544443895538353,-0.06894175635967463,0.17179501994965696,-5.030866962885743,0.38114754098360654,3391.05737704918
screened,5d,log_amount,2019,244,-0.05448753067865395,-0.06549456549581215,0.11362071533678529,-7.61272037246441,0.3114754098360656,3391.05737704918
screened,5d,log_total_mv,2019,244,-0.00661947749927714,-0.00895067174459755,0.13564340670327074,-0.7746852588531788,0.45901639344262296,3391.05737704918
screened,5d,stock_ret_1d,2020,243,-0.003724699052765057,-0.00694710873114611,0.10712091029569192,-0.5519721989836663,0.4732510288065844,3512.267489711934
screened,5d,stock_ret_5d,2020,243,-0.01592433654075293,-0.005745218212617009,0.1329881420968689,-1.9008537279891569,0.4691358024691358,3512.259259259259
screened,5d,stock_ret_20d,2020,243,-0.01609715878867624,-0.011850813603727589,0.12941314951552543,-1.9745634409946449,0.4691358024691358,3512.1975308641977
screened,5d,stock_ret_60d,2020,243,-0.01772285776545877,-0.003749402929754256,0.1455502437946492,-1.9329520698678875,0.4897119341563786,3512.028806584362
screened,5d,stock_rel_industry_ret_1d,2020,243,-0.005515441893887701,-0.0013127974863100468,0.07268602341702549,-1.2045634306996007,0.48559670781893005,3512.267489711934
screened,5d,stock_rel_industry_ret_5d,2020,243,-0.018766616980327538,-0.016313972353390736,0.09311207840375271,-3.199486188976368,0.4403292181069959,3512.259259259259
screened,5d,stock_rel_industry_ret_20d,2020,243,-0.021313324964447388,-0.014083425879827883,0.09276886486573697,-3.6471131267658228,0.4156378600823045,3512.1975308641977
screened,5d,stock_rel_industry_ret_60d,2020,243,-0.024350569548995712,-0.026060028861088404,0.09908823923201683,-3.901101794244503,0.41975308641975306,3512.028806584362
screened,5d,industry_ret_5d,2020,243,0.0055493773271060795,0.0026886534522868916,0.1244095461416917,0.7080938462098971,0.5102880658436214,3512.267489711934
screened,5d,industry_ret_20d,2020,243,0.013308359790099242,0.021842801224713538,0.12085750884272245,1.7480391925964105,0.5720164609053497,3512.267489711934
screened,5d,industry_ret_60d,2020,243,0.011850688344787213,0.026827797870478814,0.12808875764764185,1.4686991177550484,0.5679012345679012,3512.267489711934
screened,5d,industry_breadth_20d,2020,243,0.005499931631500324,0.014987640243709239,0.1207407964999546,0.7231085969262957,0.5596707818930041,3512.267489711934
screened,5d,industry_breadth_60d,2020,243,0.00773998573966526,0.013871305679915433,0.1509875892247252,0.8137653242954295,0.5308641975308642,3512.267489711934
screened,5d,industry_amount_share,2020,243,-0.007094271338206659,-0.0013000203802300805,0.14012616660111565,-0.8036904804884076,0.49794238683127573,3512.267489711934
screened,5d,industry_amount_share_roll20d,2020,243,-0.0044164742346358326,0.004708270244740444,0.14282604308771657,-0.4908723469736314,0.5102880658436214,3512.267489711934
screened,5d,industry_amount_share_roll60d,2020,243,-0.004195367071955256,0.0023137647359394186,0.14511186463357023,-0.45895204885079993,0.5020576131687243,3512.267489711934
screened,5d,industry_crowding_score,2020,243,0.0023090012391741572,0.001487855087987397,0.10707370845386138,0.3423273450042431,0.5102880658436214,3512.267489711934
screened,5d,stock_amount_share_in_industry,2020,243,-0.01903514877586569,-0.019509568781033878,0.0927415364480045,-3.258233910646398,0.37037037037037035,3512.267489711934
screened,5d,turnover_rate,2020,243,-0.05251343267549559,-0.06026241136055302,0.16792263710189143,-4.9643390223341,0.3662551440329218,3508.58024691358
screened,5d,log_amount,2020,243,-0.03705400125147072,-0.02169730131349887,0.1571284713285212,-3.7435229234667426,0.4403292181069959,3512.267489711934
screened,5d,log_total_mv,2020,243,0.0036142770958966677,-0.0007286398651161595,0.15311847708037074,0.3747089919134994,0.49382716049382713,3508.58024691358
screened,5d,stock_ret_1d,2021,243,-0.013439441369341863,-0.006299717879038928,0.10732678083795995,-1.9878031938699003,0.49382716049382713,3980.4609053497943
screened,5d,stock_ret_5d,2021,243,-0.02006106345756275,-0.004018641389238043,0.10995892409248174,-2.8961679308296695,0.48559670781893005,3980.4609053497943
screened,5d,stock_ret_20d,2021,243,-0.01996851016669246,-0.02573063452514589,0.14523336691780642,-2.1826270260648646,0.43621399176954734,3980.4609053497943
screened,5d,stock_ret_60d,2021,243,-0.05489463543225477,-0.07170452535557095,0.1705687867297645,-5.108937799812231,0.3786008230452675,3980.3786008230454
screened,5d,stock_rel_industry_ret_1d,2021,243,-0.01875815241797258,-0.013214301735879388,0.07037181478508289,-4.231473055333562,0.3662551440329218,3980.4609053497943
screened,5d,stock_rel_industry_ret_5d,2021,243,-0.02943549194790374,-0.019467759228126418,0.08286515453474717,-5.638967924473572,0.3786008230452675,3980.4609053497943
screened,5d,stock_rel_industry_ret_20d,2021,243,-0.03708396007044927,-0.03517630740579621,0.09972897522918862,-5.9028944647458,0.345679012345679,3980.4609053497943
screened,5d,stock_rel_industry_ret_60d,2021,243,-0.050650048523458044,-0.054426881580124646,0.11401608725400073,-7.052027596134968,0.32098765432098764,3980.3786008230454
screened,5d,industry_ret_5d,2021,243,0.01653555404646553,0.024662201083672484,0.10558968229289944,2.485979473425741,0.5802469135802469,3980.4609053497943
screened,5d,industry_ret_20d,2021,243,0.024297021479522094,0.012924763524697042,0.14966938833041768,2.577035043097542,0.5308641975308642,3980.4609053497943
screened,5d,industry_ret_60d,2021,243,-0.01624445493479351,-0.018300833693738503,0.1489671738924061,-1.7310708185536914,0.4444444444444444,3980.4609053497943
screened,5d,industry_breadth_20d,2021,243,0.031471706855482555,0.02769913951379294,0.13849088755532027,3.607442098646642,0.5761316872427984,3980.4609053497943
screened,5d,industry_breadth_60d,2021,243,-0.016558219087736057,-0.0076207626322825905,0.1452393486487169,-1.8097959100421548,0.4773662551440329,3980.4609053497943
screened,5d,industry_amount_share,2021,243,-0.012315649463237687,-0.002336014673366343,0.13238538562914492,-1.47678592583861,0.49794238683127573,3980.4609053497943
screened,5d,industry_amount_share_roll20d,2021,243,-0.012471955998913703,-0.0016297458319309882,0.13532436219065241,-1.463048932276223,0.4897119341563786,3980.4609053497943
screened,5d,industry_amount_share_roll60d,2021,243,-0.009414699537568625,0.004450671229606411,0.13443411739584699,-1.1117246482061949,0.5061728395061729,3980.4609053497943
screened,5d,industry_crowding_score,2021,243,-0.0005051527818892913,0.003006588110237159,0.12517199854664454,-0.06406426279788813,0.5102880658436214,3980.4609053497943
screened,5d,stock_amount_share_in_industry,2021,243,-0.04774543444979192,-0.045262197313708494,0.12039503824149769,-6.29540291550045,0.3292181069958848,3980.4609053497943
screened,5d,turnover_rate,2021,243,-0.05468093958622364,-0.04972937221162425,0.13859145544663307,-6.263250521510106,0.37448559670781895,3943.0576131687244
screened,5d,log_amount,2021,243,-0.07079998293652681,-0.06612928666390565,0.15019290547392375,-7.483142313011124,0.32098765432098764,3980.4609053497943
screened,5d,log_total_mv,2021,243,-0.04690824779861896,-0.04960780161935966,0.17903311712284553,-4.159260368385846,0.3497942386831276,3943.0576131687244
screened,5d,stock_ret_1d,2022,242,-0.014739584965089321,-0.02402070637253821,0.13526180932627374,-1.7298575158875107,0.4793388429752066,4464.5495867768595
screened,5d,stock_ret_5d,2022,242,-0.02186896549361267,-0.02699398743919708,0.13548822975192878,-2.5622820919111606,0.4132231404958678,4464.5495867768595
screened,5d,stock_ret_20d,2022,242,-0.03528588856259828,-0.026925285281192785,0.14181256647937918,-3.9499046485481313,0.4090909090909091,4464.5495867768595
screened,5d,stock_ret_60d,2022,242,-0.03620179767202821,-0.028383007469024488,0.16180476258583748,-3.551723155349715,0.4049586776859504,4464.5495867768595
screened,5d,stock_rel_industry_ret_1d,2022,242,-0.01362275274732371,-0.007220966050603257,0.07101481558682164,-3.0452025237586273,0.44214876033057854,4464.5495867768595
screened,5d,stock_rel_industry_ret_5d,2022,242,-0.01853041612800325,-0.01836383978183647,0.07083131281723798,-4.152982980146504,0.3677685950413223,4464.5495867768595
screened,5d,stock_rel_industry_ret_20d,2022,242,-0.03413023715724076,-0.03180259494931791,0.0825200247928869,-6.565687778137862,0.3347107438016529,4464.5495867768595
screened,5d,stock_rel_industry_ret_60d,2022,242,-0.028422352866690443,-0.028652554726120424,0.09036140308203386,-4.9931812563148235,0.35537190082644626,4464.5495867768595
screened,5d,industry_ret_5d,2022,242,-0.009810131127323155,-0.007547221370505386,0.15473476025932376,-1.0064383949022917,0.47107438016528924,4464.5495867768595
screened,5d,industry_ret_20d,2022,242,-0.005584485723397438,-0.0035309458999385913,0.15730040236060713,-0.5635774684324806,0.49173553719008267,4464.5495867768595
screened,5d,industry_ret_60d,2022,242,-0.016756950597644246,-0.01025913846775561,0.17979799354186304,-1.4794844972340324,0.49173553719008267,4464.5495867768595
screened,5d,industry_breadth_20d,2022,242,-0.0005794261214827999,0.002367055012493572,0.14775447981835063,-0.06225262702543627,0.5082644628099173,4464.5495867768595
screened,5d,industry_breadth_60d,2022,242,-0.016957889091533146,-0.014694823816241293,0.16824019060059278,-1.6000822563257484,0.4669421487603306,4464.5495867768595
screened,5d,industry_amount_share,2022,242,-0.04105270640125735,-0.0519458597765903,0.1710042000492754,-3.8109678622833303,0.45454545454545453,4464.5495867768595
screened,5d,industry_amount_share_roll20d,2022,242,-0.04127714705771576,-0.04735590876750845,0.17218218401681099,-3.8055876652474603,0.4380165289256198,4464.5495867768595
screened,5d,industry_amount_share_roll60d,2022,242,-0.037193038343269674,-0.03582742455896121,0.16916796510530469,-3.490147672980278,0.45041322314049587,4464.5495867768595
screened,5d,industry_crowding_score,2022,242,-0.03750332036181527,-0.018493443862976112,0.14450316996821813,-4.119956359644073,0.43388429752066116,4464.5495867768595
screened,5d,stock_amount_share_in_industry,2022,242,-0.014498388138712978,0.007030676006488955,0.13659175636746826,-1.684982920482853,0.5289256198347108,4464.5495867768595
screened,5d,turnover_rate,2022,242,-0.06758955518280162,-0.05847719676785424,0.1444667067427342,-7.426977118996188,0.33884297520661155,4464.5495867768595
screened,5d,log_amount,2022,242,-0.06215537856568696,-0.06592391548291496,0.11008024549301788,-8.963334352682528,0.2727272727272727,4464.5495867768595
screened,5d,log_total_mv,2022,242,-0.024933495079228256,-0.03134862622593855,0.1412712867082732,-2.801750964363267,0.3884297520661157,4464.5495867768595
screened,5d,stock_ret_1d,2023,242,-0.0044965442180046784,-0.002042979847292548,0.12602318256772588,-0.5664071094372997,0.49173553719008267,4908.6859504132235
screened,5d,stock_ret_5d,2023,242,-0.014295792342373381,-0.01787772953274632,0.1311959794382908,-1.729768465214223,0.4380165289256198,4908.6859504132235
screened,5d,stock_ret_20d,2023,242,-0.034755171739303606,-0.047262365699966113,0.12458688719725303,-4.428405425201039,0.3760330578512397,4908.6859504132235
screened,5d,stock_ret_60d,2023,242,-0.026556628550229288,-0.04269465564697254,0.13760176423534642,-3.0637209571260375,0.4090909090909091,4908.6859504132235
screened,5d,stock_rel_industry_ret_1d,2023,242,-0.005879142055416444,-0.0011031368199712717,0.06372897191062345,-1.4644593190237953,0.49173553719008267,4908.6859504132235
screened,5d,stock_rel_industry_ret_5d,2023,242,-0.01974749608918083,-0.011405596492831006,0.07391279500481092,-4.241238367305066,0.43388429752066116,4908.6859504132235
screened,5d,stock_rel_industry_ret_20d,2023,242,-0.022785129466246563,-0.025654640182433006,0.08263554190219619,-4.37708410476312,0.33884297520661155,4908.6859504132235
screened,5d,stock_rel_industry_ret_60d,2023,242,-0.010485746543561903,-0.012516958376593012,0.08831622282035392,-1.884773382227992,0.45454545454545453,4908.6859504132235
screened,5d,industry_ret_5d,2023,242,0.00349696685417522,-0.0011711043082347466,0.16091572296036016,0.34497951358535656,0.49586776859504134,4908.6859504132235
screened,5d,industry_ret_20d,2023,242,-0.02845008440628808,-0.020714484468667395,0.15120373655038316,-2.9869042856392642,0.45454545454545453,4908.6859504132235
screened,5d,industry_ret_60d,2023,242,-0.030395791898043645,-0.03401395256777707,0.15300048690842413,-3.1537039348075786,0.39669421487603307,4908.6859504132235
screened,5d,industry_breadth_20d,2023,242,-0.03101912640426571,-0.03001344290436733,0.1534530250136723,-3.208886667884929,0.4297520661157025,4908.6859504132235
screened,5d,industry_breadth_60d,2023,242,-0.039767069583791115,-0.04445128211529186,0.15834610893803328,-3.986726691074659,0.3925619834710744,4908.6859504132235
screened,5d,industry_amount_share,2023,242,-0.01899891325548818,0.0013271356147059636,0.19401595499584173,-1.5545030713248595,0.5041322314049587,4908.6859504132235
screened,5d,industry_amount_share_roll20d,2023,242,-0.016350851190897964,-0.000474835531799912,0.1937141159985956,-1.3399215359913352,0.49586776859504134,4908.6859504132235
screened,5d,industry_amount_share_roll60d,2023,242,-0.014902317926478824,-0.008016394491119289,0.1925676267761905,-1.228487711624776,0.48760330578512395,4908.6859504132235
screened,5d,industry_crowding_score,2023,242,-0.01822022308891103,-0.018405881296212317,0.14103301512467367,-2.0508465659375394,0.44214876033057854,4908.6859504132235
screened,5d,stock_amount_share_in_industry,2023,242,-0.05593531254748743,-0.04917745682995468,0.1376760365016698,-6.449528774988854,0.38016528925619836,4908.6859504132235
screened,5d,turnover_rate,2023,242,-0.04899493946197012,-0.047843886450537165,0.15069045197642184,-5.161379116600712,0.3884297520661157,4908.6859504132235
screened,5d,log_amount,2023,242,-0.10005738958332391,-0.10846832339096987,0.1521464668448135,-10.439689142770415,0.2603305785123967,4908.6859504132235
screened,5d,log_total_mv,2023,242,-0.0704843970433295,-0.05930732582159533,0.16498864202409205,-6.781709950425143,0.34297520661157027,4908.6859504132235
screened,5d,stock_ret_1d,2024,242,0.000870608889827133,0.004507110044259075,0.19010228371656993,0.0727002716638228,0.5041322314049587,5077.256198347108
screened,5d,stock_ret_5d,2024,242,-0.03307671182364583,-0.03041065057775178,0.19395625124462587,-2.707190506463495,0.4380165289256198,5077.256198347108
screened,5d,stock_ret_20d,2024,242,-0.05268375328891104,-0.048989234954170055,0.20781397393148443,-4.024410101947108,0.384297520661157,5077.256198347108
screened,5d,stock_ret_60d,2024,242,-0.06494263697079736,-0.056935453439844644,0.2276131745983546,-4.52931779224139,0.3925619834710744,5077.256198347108
screened,5d,stock_rel_industry_ret_1d,2024,242,0.001158699097529249,0.004768226496454369,0.1435623198732671,0.1281239948946335,0.5247933884297521,5077.256198347108
screened,5d,stock_rel_industry_ret_5d,2024,242,-0.023762151329172927,-0.013187730001306939,0.15519023965912485,-2.4306455033885737,0.45041322314049587,5077.256198347108
screened,5d,stock_rel_industry_ret_20d,2024,242,-0.03821786773717701,-0.02620490145816553,0.16492876855251717,-3.678496161433419,0.3925619834710744,5077.256198347108
screened,5d,stock_rel_industry_ret_60d,2024,242,-0.044817923926645346,-0.028582844629236076,0.18624781029823695,-3.819977721023574,0.43388429752066116,5077.256198347108
screened,5d,industry_ret_5d,2024,242,-0.025386283065189058,-0.03506566094069678,0.14946415834132204,-2.6962634700447077,0.41735537190082644,5077.256198347108
screened,5d,industry_ret_20d,2024,242,-0.03796305976188651,-0.04082790288904249,0.15863512790804568,-3.7989372137773705,0.3925619834710744,5077.256198347108
screened,5d,industry_ret_60d,2024,242,-0.04651552889637249,-0.04083961856821261,0.1525451425158908,-4.840607293003257,0.4090909090909091,5077.256198347108
screened,5d,industry_breadth_20d,2024,242,-0.029152895695984317,-0.03185381874168843,0.145670133474867,-3.1769578362727673,0.39669421487603307,5077.256198347108
screened,5d,industry_breadth_60d,2024,242,-0.02229209605012759,-0.023624838848376004,0.13607157398410322,-2.600661135494466,0.4462809917355372,5077.256198347108
screened,5d,industry_amount_share,2024,242,-0.03295501098716668,-0.04708814077318821,0.1921671160353775,-2.72234184467001,0.40082644628099173,5077.256198347108
screened,5d,industry_amount_share_roll20d,2024,242,-0.03027686401804673,-0.04378762866970573,0.1939947172106153,-2.4775433214617917,0.4090909090909091,5077.256198347108
screened,5d,industry_amount_share_roll60d,2024,242,-0.027997523694572753,-0.03680504630858767,0.19472271845081285,-2.2824604836293645,0.4297520661157025,5077.256198347108
screened,5d,industry_crowding_score,2024,242,-0.04372592961505472,-0.043881668154574054,0.12656461440705594,-5.484373471141368,0.3305785123966942,5077.256198347108
screened,5d,stock_amount_share_in_industry,2024,242,-0.007574454628546091,-0.012908607647232432,0.17466220644477812,-0.6884187600278955,0.43388429752066116,5077.256198347108
screened,5d,turnover_rate,2024,242,-0.06412376181355528,-0.08204738748340062,0.2217361114878659,-4.59074146516432,0.36363636363636365,5077.256198347108
screened,5d,log_amount,2024,242,-0.049930190154298316,-0.06391252999986313,0.1804502988946771,-4.392440473801925,0.34710743801652894,5077.256198347108
screened,5d,log_total_mv,2024,242,-0.004985521576698344,-0.03162292181290584,0.27021070543812525,-0.2928925460559347,0.4256198347107438,5077.256198347108
screened,5d,stock_ret_1d,2025,243,-0.017104787654811136,-0.01563282839164107,0.13542135864591828,-2.0050757789925044,0.4567901234567901,5117.683127572016
screened,5d,stock_ret_5d,2025,243,-0.044945217029354965,-0.026111848327210516,0.11769691791674433,-6.062038105311219,0.37448559670781895,5117.683127572016
screened,5d,stock_ret_20d,2025,243,-0.06724351774823836,-0.06999177911186295,0.1339115240411535,-7.9713658634034426,0.29218106995884774,5117.683127572016
screened,5d,stock_ret_60d,2025,243,-0.058747624241196846,-0.050266191187800575,0.12499417065048524,-7.461064930429526,0.3868312757201646,5117.683127572016
screened,5d,stock_rel_industry_ret_1d,2025,243,-0.01388041572386498,-0.010160600209846151,0.08126943807569575,-2.711286971025825,0.42386831275720166,5117.683127572016
screened,5d,stock_rel_industry_ret_5d,2025,243,-0.04061927208601166,-0.03270778007380695,0.08090171409160721,-7.970300277274609,0.3292181069958848,5117.683127572016
screened,5d,stock_rel_industry_ret_20d,2025,243,-0.05153258377514564,-0.047643838920441293,0.09121359806590901,-8.968557581981536,0.2839506172839506,5117.683127572016
screened,5d,stock_rel_industry_ret_60d,2025,243,-0.0406430533206535,-0.0366619018948547,0.07645081069641263,-8.439262628813395,0.3292181069958848,5117.683127572016
screened,5d,industry_ret_5d,2025,243,-0.01215209255279867,0.010305136643302057,0.13528718217894312,-1.4259184478194962,0.5349794238683128,5117.683127572016
screened,5d,industry_ret_20d,2025,243,-0.03587611430400568,-0.03461626664399269,0.1400881547201855,-4.065409098091965,0.3786008230452675,5117.683127572016
screened,5d,industry_ret_60d,2025,243,-0.035406948585200305,-0.018157530964178246,0.15742554677924078,-3.5703727593129106,0.45267489711934156,5117.683127572016
screened,5d,industry_breadth_20d,2025,243,-0.01582975356688996,-0.016055693435335205,0.12013946771931454,-2.0916485838581065,0.4609053497942387,5117.683127572016
screened,5d,industry_breadth_60d,2025,243,-0.019912640472253954,-0.006929170958626095,0.14403125204877207,-2.194685967947449,0.48148148148148145,5117.683127572016
screened,5d,industry_amount_share,2025,243,0.007543257491899377,0.015828071941911263,0.18356800937044268,0.6523222690272543,0.5555555555555556,5117.683127572016
screened,5d,industry_amount_share_roll20d,2025,243,0.012322734233643301,0.023429922704435998,0.1863784645546046,1.0495705176821128,0.5596707818930041,5117.683127572016
screened,5d,industry_amount_share_roll60d,2025,243,0.014372350582544609,0.024009986814528272,0.18785063824652518,1.2145499983964219,0.5843621399176955,5117.683127572016
screened,5d,industry_crowding_score,2025,243,-0.030297759965543382,-0.032067588357981576,0.12499470674366447,-3.8478591728950815,0.37037037037037035,5117.683127572016
screened,5d,stock_amount_share_in_industry,2025,243,-0.061035441107897215,-0.052281767466290985,0.12126030495036462,-7.99031134213583,0.29218106995884774,5117.683127572016
screened,5d,turnover_rate,2025,243,-0.05343236892808189,-0.06500858006608527,0.17138802646423926,-4.949077122639836,0.37448559670781895,5117.683127572016
screened,5d,log_amount,2025,243,-0.08100245424996765,-0.09378377498126575,0.1451840790688822,-8.856853350825947,0.2839506172839506,5117.683127572016
screened,5d,log_total_mv,2025,243,-0.03671745737572562,-0.03704738029518444,0.16773692508186946,-3.4749150532014124,0.411522633744856,5117.683127572016
screened,5d,stock_ret_1d,2026,85,-0.005092121819148409,0.017180944461834515,0.1316432599899809,-0.614045321278334,0.5647058823529412,5156.411764705882
screened,5d,stock_ret_5d,2026,85,0.0010402542701175488,0.0007623420661000108,0.13109779008785163,0.12596340932183656,0.5176470588235295,5156.411764705882
screened,5d,stock_ret_20d,2026,85,0.016076831357355915,0.015433743063619065,0.12983275013762255,1.9656965255562118,0.5411764705882353,5156.411764705882
screened,5d,stock_ret_60d,2026,85,-0.0006663827503248673,-0.005664041750954183,0.11616298927952932,-0.09106599509592042,0.4823529411764706,5156.411764705882
screened,5d,stock_rel_industry_ret_1d,2026,85,-0.008996605117483748,-0.005843557697759876,0.07335328806044447,-1.9469703742604503,0.4823529411764706,5156.411764705882
screened,5d,stock_rel_industry_ret_5d,2026,85,-0.00266718231213619,0.005558665736135909,0.07009154654698634,-0.6040700866360913,0.5176470588235295,5156.411764705882
screened,5d,stock_rel_industry_ret_20d,2026,85,0.013074946074948494,0.007602504573979314,0.06235280779630995,3.3287728597146855,0.5647058823529412,5156.411764705882
screened,5d,stock_rel_industry_ret_60d,2026,85,0.002022543886603275,0.0023370198910814093,0.06568913682494122,0.488770143586469,0.5058823529411764,5156.411764705882
screened,5d,industry_ret_5d,2026,85,0.002127836430782961,-0.002062837435071679,0.14678610255654584,0.23011957924175966,0.49411764705882355,5156.411764705882
screened,5d,industry_ret_20d,2026,85,0.01393381094242805,0.004123505491622026,0.16472069196943284,1.3428330634707237,0.5294117647058824,5156.411764705882
screened,5d,industry_ret_60d,2026,85,-0.000935364508691001,0.0062985544914082505,0.14213592637720157,-0.10446655978974707,0.5647058823529412,5156.411764705882
screened,5d,industry_breadth_20d,2026,85,0.0158984596534842,-0.008791159898053482,0.1537370794881838,1.6416353404975266,0.4823529411764706,5156.411764705882
screened,5d,industry_breadth_60d,2026,85,0.021720814664447172,0.021148510292896217,0.14292391232444515,2.412523122599535,0.6,5156.411764705882
screened,5d,industry_amount_share,2026,85,0.030558461844394997,0.0010035192229645895,0.1629471678897716,2.9770418793759372,0.5058823529411764,5156.411764705882
screened,5d,industry_amount_share_roll20d,2026,85,0.035621672073085205,0.015109326521376426,0.16535342400968533,3.4198052863117407,0.5176470588235295,5156.411764705882
screened,5d,industry_amount_share_roll60d,2026,85,0.03798318100470405,0.02539489483982107,0.1639932310155923,3.676763375631444,0.5176470588235295,5156.411764705882
screened,5d,industry_crowding_score,2026,85,0.0008085642374569866,0.012184228664362027,0.11362523131201259,0.11296398871782617,0.5411764705882353,5156.411764705882
screened,5d,stock_amount_share_in_industry,2026,85,-0.038047306814369804,-0.050507940174508534,0.11103939745297282,-5.439351123779028,0.3411764705882353,5156.411764705882
screened,5d,turnover_rate,2026,85,-0.016253810206696966,-0.045506446857576675,0.15499070518382527,-1.6647529777928134,0.38823529411764707,5156.411764705882
screened,5d,log_amount,2026,85,-0.023329767395181215,-0.022683508590382002,0.13382735726648096,-2.7673607519451116,0.4588235294117647,5156.411764705882
screened,5d,log_total_mv,2026,85,-0.007611549046698701,-0.0176527258704323,0.11810541110899689,-1.0230657010769995,0.4470588235294118,5156.411764705882
screened,10d,industry_amount_share,2018,243,-0.015035641343137186,-0.01066843758080793,0.09931190234882968,-2.403371611384965,0.4691358024691358,3173.1728395061727
screened,10d,stock_amount_share_in_industry,2018,243,-0.05134603684713467,-0.059138685727773005,0.11577516299026369,-7.040310242588133,0.32510288065843623,3173.1728395061727
screened,10d,turnover_rate,2018,243,-0.06783310456938908,-0.09297306159464673,0.16224649680846756,-6.636920816598225,0.3333333333333333,3173.1728395061727
screened,10d,log_amount,2018,243,-0.08602444027428914,-0.08760103277846677,0.12065735009050212,-11.317964904844077,0.24279835390946503,3173.1728395061727
screened,10d,log_total_mv,2018,243,-0.028708576905800788,-0.029713878531011373,0.17802677974568548,-2.5599212128363584,0.4279835390946502,3173.1728395061727
screened,10d,stock_ret_1d,2018,242,0.00719977153072599,0.006636854300720314,0.10958401905762041,1.0429698671720231,0.5537190082644629,3173.628099173554
screened,10d,stock_rel_industry_ret_1d,2018,242,0.0012505441257557467,0.002238972691945693,0.07621444992657084,0.26047255580405837,0.512396694214876,3173.628099173554
screened,10d,stock_ret_5d,2018,238,-0.00999742502969952,0.0025508651416392544,0.1250602863783344,-1.2690215804997458,0.5168067226890757,3173.159663865546
screened,10d,stock_rel_industry_ret_5d,2018,238,-0.01906171320949891,-0.007358412034731629,0.0944194624275,-3.204798126481197,0.46638655462184875,3173.159663865546
screened,10d,industry_ret_5d,2018,238,0.005443043565563767,0.009711234107574813,0.11078684800845744,0.7799268546031379,0.5378151260504201,3175.5798319327732
screened,10d,industry_breadth_20d,2018,234,-0.00015199032951139466,0.008580588267555223,0.10985700608421008,-0.02196283848837076,0.5299145299145299,3177.4786324786323
screened,10d,industry_amount_share_roll20d,2018,234,-0.015640682018111224,-0.0031366730024911024,0.10103577880661482,-2.4574277811764382,0.49572649572649574,3177.4786324786323
screened,10d,stock_ret_20d,2018,223,-0.0670331052932792,-0.04162724891443108,0.15846430992794372,-6.715187525635373,0.336322869955157,3172.035874439462
