experiment_id,group_type,scenario_id,cost_case,capital,participation_cap,slippage_bp,avg_fill_ratio,partial_fill_count,zero_fill_count,unfilled_reason_filled,unfilled_reason_partial_fill_capacity,unfilled_reason_zero_fill_capacity,unfilled_reason_no_buy_limit_or_missing,unfilled_reason_no_exit_limit_or_missing,filter_id,ref_method,filter_capital
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,500000.0,,10,1.0,0,0,580,0,0,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.01,10,0.2655172413793103,0,426,154,0,426,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.01,10,0.5182864241560116,425,1,154,425,1,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.03,10,0.5775862068965517,0,245,335,0,245,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.03,10,0.8298267092105968,244,1,335,244,1,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.05,10,0.803448275862069,0,114,466,0,114,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.05,10,0.9250840287094763,113,1,466,113,1,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.1,10,0.9396551724137931,0,35,545,0,35,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.1,10,0.9806781378450982,34,1,545,34,1,0,0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,A_tail,500000
F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,A_tail,500000
F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,A_tail,500000
F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,A_tail,500000
F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,500000.0,,10,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,A_tail,500000
F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.01,10,0.2655172413793103,0,426,154,0,426,0,0,F3_order_lte_3pct_ref_amount,A_tail,500000
F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.01,10,0.5189032671811931,425,1,154,425,1,0,0,F3_order_lte_3pct_ref_amount,A_tail,500000
F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.03,10,0.5793103448275863,0,244,336,0,244,0,0,F3_order_lte_3pct_ref_amount,A_tail,500000
F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.03,10,0.8301546512795622,243,1,336,243,1,0,0,F3_order_lte_3pct_ref_amount,A_tail,500000
F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.05,10,0.803448275862069,0,114,466,0,114,0,0,F3_order_lte_3pct_ref_amount,A_tail,500000
F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.05,10,0.9250840287094763,113,1,466,113,1,0,0,F3_order_lte_3pct_ref_amount,A_tail,500000
F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.1,10,0.9396551724137931,0,35,545,0,35,0,0,F3_order_lte_3pct_ref_amount,A_tail,500000
F3_order_lte_3pct_ref_amount_A_tail_capital_500000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.1,10,0.9806781378450982,34,1,545,34,1,0,0,F3_order_lte_3pct_ref_amount,A_tail,500000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,500000.0,,10,1.0,0,0,580,0,0,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.01,10,0.2655172413793103,0,426,154,0,426,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.01,10,0.5189032671811931,425,1,154,425,1,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.03,10,0.5793103448275863,0,244,336,0,244,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.03,10,0.8301546512795622,243,1,336,243,1,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.05,10,0.803448275862069,0,114,466,0,114,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.05,10,0.9250840287094763,113,1,466,113,1,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.1,10,0.9396551724137931,0,35,545,0,35,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F3_order_lte_3pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.1,10,0.9806781378450982,34,1,545,34,1,0,0,F3_order_lte_3pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F4_order_lte_1pct_ref_amount_A_tail_capital_500000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,500000
F4_order_lte_1pct_ref_amount_A_tail_capital_500000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,500000
F4_order_lte_1pct_ref_amount_A_tail_capital_500000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,500000
F4_order_lte_1pct_ref_amount_A_tail_capital_500000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,500000
F4_order_lte_1pct_ref_amount_A_tail_capital_500000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,500000.0,,10,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,500000
F4_order_lte_1pct_ref_amount_A_tail_capital_500000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.01,10,0.3,0,406,174,0,406,0,0,F4_order_lte_1pct_ref_amount,A_tail,500000
F4_order_lte_1pct_ref_amount_A_tail_capital_500000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.01,10,0.5723221115676524,406,0,174,406,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,500000
F4_order_lte_1pct_ref_amount_A_tail_capital_500000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.03,10,0.6689655172413793,0,192,388,0,192,0,0,F4_order_lte_1pct_ref_amount,A_tail,500000
F4_order_lte_1pct_ref_amount_A_tail_capital_500000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.03,10,0.881024955020842,192,0,388,192,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,500000
F4_order_lte_1pct_ref_amount_A_tail_capital_500000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.05,10,0.8706896551724138,0,75,505,0,75,0,0,F4_order_lte_1pct_ref_amount,A_tail,500000
F4_order_lte_1pct_ref_amount_A_tail_capital_500000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.05,10,0.9538332993287786,75,0,505,75,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,500000
F4_order_lte_1pct_ref_amount_A_tail_capital_500000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.1,10,0.9586206896551724,0,24,556,0,24,0,0,F4_order_lte_1pct_ref_amount,A_tail,500000
F4_order_lte_1pct_ref_amount_A_tail_capital_500000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.1,10,0.9875356147002743,24,0,556,24,0,0,0,F4_order_lte_1pct_ref_amount,A_tail,500000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,500000.0,,10,1.0,0,0,580,0,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.01,10,0.3,0,406,174,0,406,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.01,10,0.5723221115676524,406,0,174,406,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.03,10,0.6689655172413793,0,192,388,0,192,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.03,10,0.881024955020842,192,0,388,192,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.05,10,0.8706896551724138,0,75,505,0,75,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.05,10,0.9538332993287786,75,0,505,75,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,500000.0,0.1,10,0.9586206896551724,0,24,556,0,24,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F4_order_lte_1pct_ref_amount_B_tail_and_past20_exit_proxy_capital_500000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,500000.0,0.1,10,0.9875356147002743,24,0,556,24,0,0,0,F4_order_lte_1pct_ref_amount,B_tail_and_past20_exit_proxy,500000
F0_no_capacity_filter_none_capital_1000000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F0_no_capacity_filter,none,1000000
F0_no_capacity_filter_none_capital_1000000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F0_no_capacity_filter,none,1000000
F0_no_capacity_filter_none_capital_1000000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F0_no_capacity_filter,none,1000000
F0_no_capacity_filter_none_capital_1000000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F0_no_capacity_filter,none,1000000
F0_no_capacity_filter_none_capital_1000000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,1000000.0,,10,1.0,0,0,580,0,0,0,0,F0_no_capacity_filter,none,1000000
F0_no_capacity_filter_none_capital_1000000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.01,10,0.16724137931034483,0,483,97,0,483,0,0,F0_no_capacity_filter,none,1000000
F0_no_capacity_filter_none_capital_1000000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.01,10,0.3611912367787948,482,1,97,482,1,0,0,F0_no_capacity_filter,none,1000000
F0_no_capacity_filter_none_capital_1000000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.03,10,0.33448275862068966,0,386,194,0,386,0,0,F0_no_capacity_filter,none,1000000
F0_no_capacity_filter_none_capital_1000000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.03,10,0.6292453638518128,385,1,194,385,1,0,0,F0_no_capacity_filter,none,1000000
F0_no_capacity_filter_none_capital_1000000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.05,10,0.49137931034482757,0,295,285,0,295,0,0,F0_no_capacity_filter,none,1000000
F0_no_capacity_filter_none_capital_1000000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.05,10,0.7792773490719225,294,1,285,294,1,0,0,F0_no_capacity_filter,none,1000000
F0_no_capacity_filter_none_capital_1000000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.1,10,0.8017241379310345,0,115,465,0,115,0,0,F0_no_capacity_filter,none,1000000
F0_no_capacity_filter_none_capital_1000000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.1,10,0.9230832982520665,114,1,465,114,1,0,0,F0_no_capacity_filter,none,1000000
F1_order_lte_10pct_ref_amount_A_tail_capital_1000000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F1_order_lte_10pct_ref_amount,A_tail,1000000
F1_order_lte_10pct_ref_amount_A_tail_capital_1000000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F1_order_lte_10pct_ref_amount,A_tail,1000000
F1_order_lte_10pct_ref_amount_A_tail_capital_1000000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F1_order_lte_10pct_ref_amount,A_tail,1000000
F1_order_lte_10pct_ref_amount_A_tail_capital_1000000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F1_order_lte_10pct_ref_amount,A_tail,1000000
F1_order_lte_10pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,1000000.0,,10,1.0,0,0,580,0,0,0,0,F1_order_lte_10pct_ref_amount,A_tail,1000000
F1_order_lte_10pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.01,10,0.16724137931034483,0,483,97,0,483,0,0,F1_order_lte_10pct_ref_amount,A_tail,1000000
F1_order_lte_10pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.01,10,0.36143243022327903,482,1,97,482,1,0,0,F1_order_lte_10pct_ref_amount,A_tail,1000000
F1_order_lte_10pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.03,10,0.33448275862068966,0,386,194,0,386,0,0,F1_order_lte_10pct_ref_amount,A_tail,1000000
F1_order_lte_10pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.03,10,0.6299689441852656,385,1,194,385,1,0,0,F1_order_lte_10pct_ref_amount,A_tail,1000000
F1_order_lte_10pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.05,10,0.49137931034482757,0,295,285,0,295,0,0,F1_order_lte_10pct_ref_amount,A_tail,1000000
F1_order_lte_10pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.05,10,0.7804833162943438,294,1,285,294,1,0,0,F1_order_lte_10pct_ref_amount,A_tail,1000000
F1_order_lte_10pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.1,10,0.803448275862069,0,114,466,0,114,0,0,F1_order_lte_10pct_ref_amount,A_tail,1000000
F1_order_lte_10pct_ref_amount_A_tail_capital_1000000,F,10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.1,10,0.9250840287094763,113,1,466,113,1,0,0,F1_order_lte_10pct_ref_amount,A_tail,1000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,5bp_one_way_slippage,5bp_one_way_slippage,,,5,1.0,0,0,580,0,0,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_one_way_slippage,10bp_one_way_slippage,,,10,1.0,0,0,580,0,0,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,15bp_one_way_slippage,15bp_one_way_slippage,,,15,1.0,0,0,580,0,0,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,20bp_one_way_slippage,20bp_one_way_slippage,,,20,1.0,0,0,580,0,0,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,1000000.0,,10,1.0,0,0,580,0,0,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,1000000.0,0.01,10,0.16724137931034483,0,483,97,0,483,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_1000000,F,10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,1000000.0,0.01,10,0.36143243022327903,482,1,97,482,1,0,0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,1000000
