scenario_id,cost_case,capital,participation_cap,slippage_bp,include_commission_tax,include_impact,partial_fill,zero_fill,enforce_limit_suspend,cumulative_return,avg_daily_return,trade_win_rate,daily_win_rate,max_drawdown,profit_factor,auc,total_trades,trading_days,avg_daily_trades,avg_fill_ratio,partial_fill_count,zero_fill_count,max_profit_day,max_profit_day_return,max_loss_day,max_loss_day_return,cum_return_drop_top1_profit_day,cum_return_drop_top3_profit_days,cum_return_drop_top5_profit_days,unfilled_reason_filled,unfilled_reason_partial_fill_capacity,unfilled_reason_zero_fill_capacity,unfilled_reason_no_buy_limit_or_missing,unfilled_reason_no_exit_limit_or_missing,drawdown_start,drawdown_end,drawdown_days,experiment_id,group_type,single_ticket_participation_median,single_ticket_participation_p90,single_ticket_participation_p99,filtered_removed_candidates_total,days_below_top10,avg_candidates_after_filter,min_candidates_after_filter,avg_selected_per_day,filter_id,ref_method,filter_capital,filter_threshold
20bp_one_way_slippage,20bp_one_way_slippage,,,20,True,False,False,False,False,-0.15845008812020278,-0.002893548150364828,0.39655172413793105,0.3620689655172414,-0.17302155156533638,0.7260197697452693,0.5192173913043477,580,58,10.0,1.0,0,0,20260407,0.02677591594916784,20260320,-0.03445546514574919,-0.1803957428219819,-0.209012750960627,-0.23496961478868839,580,0,0,0,0,20260225,20260519,56,F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.0,0.0,0.0,7206,0,2815.5,2613,10.0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.1
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,5000000.0,,10,True,True,False,False,False,-0.1176899731615958,-0.002080552836158344,0.4,0.3620689655172414,-0.13547270744338857,0.7933432825978626,0.5192173913043477,580,58,10.0,1.0,0,0,20260407,0.027569922983025297,20260320,-0.03362276635325877,-0.1413625417557307,-0.17264107746581814,-0.20192564801005564,580,0,0,0,0,20260225,20260519,56,F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.20649909709581182,0.5624802661236713,1.7921538424609016,7206,0,2815.5,2613,10.0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.1
10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.01,10,True,True,False,True,True,-0.008249947839801708,-0.00014110691328552525,0.35294117647058826,0.08620689655172414,-0.012804866334129028,0.621075531547067,0.5192173913043477,580,58,10.0,0.029310344827586206,0,563,20260513,0.0075026134388067375,20260302,-0.010402270022517313,-0.01563525599684734,-0.018633310683587756,-0.019649598119433453,17,0,563,0,0,20260226,20260508,48,F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.0,0.0,0.007612377420111549,7206,0,2815.5,2613,10.0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.1
10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.01,10,True,True,True,True,True,-0.021585943901258564,-0.0003726908808980815,0.41724137931034483,0.41379310344827586,-0.02830387629978115,0.7882322778397289,0.5192173913043477,580,58,10.0,0.14223607563225318,563,0,20260513,0.008941648573622113,20260302,-0.008476097426572118,-0.030257044615056405,-0.03969261454152928,-0.04456302199635265,17,563,0,0,0,20260224,20260519,57,F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.01,0.01,0.010000000000000002,7206,0,2815.5,2613,10.0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.1
10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.03,10,True,True,False,True,True,-0.015949481919506403,-0.0002708552618878014,0.41333333333333333,0.20689655172413793,-0.027454863359463233,0.8332606652326251,0.5192173913043477,580,58,10.0,0.12931034482758622,0,505,20260520,0.01183017734241103,20260519,-0.012371724855068766,-0.027454863359463233,-0.04215390321549961,-0.049306439078308006,75,0,505,0,0,20260224,20260519,57,F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.0,0.008987587887029136,0.028276112497755128,7206,0,2815.5,2613,10.0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.1
10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.03,10,True,True,True,True,True,-0.0463159400186709,-0.0008053702452835967,0.41551724137931034,0.41379310344827586,-0.060080498530459936,0.7864040162715324,0.5192173913043477,580,58,10.0,0.30478691577658223,505,0,20260520,0.013407310388339814,20260227,-0.017656379011575553,-0.05893311583091376,-0.0773500929376153,-0.08863211579491792,75,505,0,0,0,20260225,20260519,56,F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.03,0.030000000000000002,0.030000000000000006,7206,0,2815.5,2613,10.0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.1
10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.05,10,True,True,False,True,True,-0.034002408297433506,-0.0005852839647333294,0.4017857142857143,0.1896551724137931,-0.047140538227590234,0.7767133877218635,0.5192173913043477,580,58,10.0,0.19310344827586207,0,468,20260513,0.011183704384752613,20260227,-0.0215628883905708,-0.04468635371223595,-0.06420273462951342,-0.07470637333651398,112,0,468,0,0,20260225,20260519,56,F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.0,0.022385891451078103,0.04449263710017528,7206,0,2815.5,2613,10.0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.1
10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.05,10,True,True,True,True,True,-0.05811780065807726,-0.0010141805805548324,0.41379310344827586,0.43103448275862066,-0.07282551487054834,0.7921786215361329,0.5192173913043477,580,58,10.0,0.40230352264708275,468,0,20260520,0.014570910402658972,20260227,-0.020587298527479328,-0.07164478137056762,-0.09208659312087397,-0.10812924058426454,112,468,0,0,0,20260225,20260519,56,F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.05,0.05000000000000001,0.05000000000000002,7206,0,2815.5,2613,10.0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.1
10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.1,10,True,True,False,True,True,-0.04494729811834852,-0.000779009961608798,0.39080459770114945,0.2413793103448276,-0.06028158902613745,0.8008202481566526,0.5192173913043477,580,58,10.0,0.3,0,406,20260520,0.014893530921402076,20260227,-0.017864450960306144,-0.05896266673945805,-0.0786723204455484,-0.09084423230307814,174,0,406,0,0,20260225,20260519,56,F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.0,0.054956674906023274,0.09655155755344833,7206,0,2815.5,2613,10.0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.1
10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.1,10,True,True,True,True,True,-0.08583233033175275,-0.0015155878338907979,0.41206896551724137,0.39655172413793105,-0.10176139939732898,0.7739605615555217,0.5192173913043477,580,58,10.0,0.5723221115676524,406,0,20260520,0.016747630510328276,20260227,-0.022637427755261764,-0.1008902875835509,-0.12715628966128456,-0.14779583936271257,174,406,0,0,0,20260224,20260519,57,F1_order_lte_10pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.1,0.10000000000000002,0.10000000000000003,7206,0,2815.5,2613,10.0,F1_order_lte_10pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.1
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,-0.022847941462086796,-0.00031308445127584665,0.4482758620689655,0.4827586206896552,-0.08985960590829112,0.9687499910997467,0.5456862745098039,580,58,10.0,1.0,0,0,20260407,0.03445106375173248,20260320,-0.03327670803539744,-0.055390735455390416,-0.09596739378403796,-0.12949293427930897,580,0,0,0,0,20260305,20260320,12,F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,0.0,0.0,0.0,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,A_tail,5000000,0.05
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,-0.07792396960795211,-0.0013125230067184224,0.4413793103448276,0.4482758620689655,-0.09981877990571097,0.8757521701913291,0.5456862745098039,580,58,10.0,1.0,0,0,20260407,0.033416869684818475,20260320,-0.03424319115666895,-0.10774048939875414,-0.1443584076149229,-0.17443950896155358,580,0,0,0,0,20260305,20260320,12,F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,0.0,0.0,0.0,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,A_tail,5000000,0.05
15bp_one_way_slippage,15bp_one_way_slippage,,,15,True,False,False,False,False,-0.12989577786863649,-0.0023109638695677152,0.42758620689655175,0.41379310344827586,-0.12503157037439505,0.7921765585614552,0.5456862745098039,580,58,10.0,1.0,0,0,20260407,0.03238370800529322,20260320,-0.035208709483210046,-0.1571891193318775,-0.19015921644904288,-0.2170654357926034,580,0,0,0,0,20260225,20260519,56,F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,0.0,0.0,0.0,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,A_tail,5000000,0.05
20bp_one_way_slippage,20bp_one_way_slippage,,,20,True,False,False,False,False,-0.17893834724141156,-0.003308408533002718,0.41379310344827586,0.3793103448275862,-0.17186699789604187,0.7169389607238806,0.5456862745098039,580,58,10.0,1.0,0,0,20260407,0.0313515771680527,20260320,-0.03617326445896374,-0.20389741875112188,-0.23350848259148382,-0.25749054919802317,580,0,0,0,0,20260225,20260519,56,F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,0.0,0.0,0.0,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,A_tail,5000000,0.05
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,5000000.0,,10,True,True,False,False,False,-0.12644642075909795,-0.002243697041607363,0.4241379310344828,0.41379310344827586,-0.12211148091283575,0.797143232307061,0.5456862745098039,580,58,10.0,1.0,0,0,20260407,0.032464195594465825,20260320,-0.035219577914982626,-0.15391392460061748,-0.18657152269218502,-0.21376794198715443,580,0,0,0,0,20260225,20260519,56,F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,0.11109442676173645,0.4032615744426764,1.4660063811613535,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,A_tail,5000000,0.05
10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.01,10,True,True,False,True,True,-0.027120536393715144,-0.0004709491095217494,0.37037037037037035,0.15517241379310345,-0.030920084549461713,0.4209599636499868,0.5456862745098039,580,58,10.0,0.04655172413793104,0,553,20260513,0.0075026134388067375,20260302,-0.010402270022517313,-0.03436532011996096,-0.03994574884276447,-0.04286976167920731,27,0,553,0,0,20260226,20260416,35,F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,0.0,0.0,0.007926520658339544,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,A_tail,5000000,0.05
10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.01,10,True,True,True,True,True,-0.04889620300211861,-0.0008578592556662284,0.4379310344827586,0.41379310344827586,-0.04356538837753876,0.6964649712121134,0.5456862745098039,580,58,10.0,0.19924894774349153,553,0,20260513,0.008967322565612423,20260224,-0.008760941078276737,-0.05734925628770127,-0.06607126762256343,-0.07346406007244843,27,553,0,0,0,20260224,20260519,57,F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,0.01,0.01,0.010000000000000002,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,A_tail,5000000,0.05
10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.03,10,True,True,False,True,True,-0.04704804417717834,-0.0008191681922411364,0.44036697247706424,0.27586206896551724,-0.036057571608476,0.7094932279250399,0.5456862745098039,580,58,10.0,0.1879310344827586,0,471,20260513,0.011283231548002736,20260224,-0.018658679579781366,-0.05768045380905962,-0.07209696376125241,-0.08415986702243261,109,0,471,0,0,20260224,20260519,57,F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,0.0,0.017306834949949706,0.02891031108235231,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,A_tail,5000000,0.05
10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.03,10,True,True,True,True,True,-0.08028490685207024,-0.0014214251590161742,0.43275862068965515,0.4482758620689655,-0.07201457868160377,0.7488706918879395,0.5456862745098039,580,58,10.0,0.4208325204469654,471,0,20260513,0.011068239139561911,20260227,-0.017656379011575553,-0.09035309631462218,-0.1093178296880607,-0.123787843658692,109,471,0,0,0,20260225,20260519,56,F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,0.03,0.030000000000000002,0.030000000000000006,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,A_tail,5000000,0.05
10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.05,10,True,True,False,True,True,-0.0592177518344329,-0.0010333411038102017,0.4251497005988024,0.3103448275862069,-0.05340246788639469,0.753409894869623,0.5456862745098039,580,58,10.0,0.28793103448275864,0,413,20260513,0.011283231548002736,20260227,-0.0215628883905708,-0.06971437989188989,-0.08836968139548462,-0.10197404045087977,167,0,413,0,0,20260225,20260423,41,F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,0.0,0.029986601504833423,0.04649053682635942,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,A_tail,5000000,0.05
10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.05,10,True,True,True,True,True,-0.09839478606958385,-0.001755062251820811,0.43103448275862066,0.46551724137931033,-0.09120154078761344,0.7536364212392641,0.5456862745098039,580,58,10.0,0.5443812363039192,413,0,20260407,0.01649735339202309,20260227,-0.020587298527479328,-0.11302748509695104,-0.13359114969071673,-0.14915450887937753,167,413,0,0,0,20260225,20260519,56,F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,0.05,0.05000000000000001,0.05000000000000001,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,A_tail,5000000,0.05
10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.1,10,True,True,False,True,True,-0.08809530604994043,-0.0015626235804209162,0.40441176470588236,0.43103448275862066,-0.08201794438729781,0.7556376503391579,0.5456862745098039,580,58,10.0,0.4689655172413793,0,308,20260407,0.01284140081116909,20260227,-0.017864450960306144,-0.099656971743326,-0.1182168834355013,-0.13587611371313113,272,0,308,0,0,20260225,20260519,56,F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,0.0,0.06642415499691906,0.09629702617836845,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,A_tail,5000000,0.05
10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.1,10,True,True,True,True,True,-0.1323172368042007,-0.0023962548927649488,0.43103448275862066,0.39655172413793105,-0.12668575090556822,0.7382181725033626,0.5456862745098039,580,58,10.0,0.7224492307924314,308,0,20260407,0.025335710080816316,20260306,-0.02292945608398869,-0.1537573941246917,-0.17681373591987826,-0.19414019323806553,272,308,0,0,0,20260224,20260519,57,F2_order_lte_5pct_ref_amount_A_tail_capital_5000000,F,0.09999999999999999,0.10000000000000002,0.10000000000000002,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,A_tail,5000000,0.05
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,-0.022847941462086796,-0.00031308445127584665,0.4482758620689655,0.4827586206896552,-0.08985960590829112,0.9687499910997467,0.5456862745098039,580,58,10.0,1.0,0,0,20260407,0.03445106375173248,20260320,-0.03327670803539744,-0.055390735455390416,-0.09596739378403796,-0.12949293427930897,580,0,0,0,0,20260305,20260320,12,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.0,0.0,0.0,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.05
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,-0.07792396960795211,-0.0013125230067184224,0.4413793103448276,0.4482758620689655,-0.09981877990571097,0.8757521701913291,0.5456862745098039,580,58,10.0,1.0,0,0,20260407,0.033416869684818475,20260320,-0.03424319115666895,-0.10774048939875414,-0.1443584076149229,-0.17443950896155358,580,0,0,0,0,20260305,20260320,12,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.0,0.0,0.0,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.05
15bp_one_way_slippage,15bp_one_way_slippage,,,15,True,False,False,False,False,-0.12989577786863649,-0.0023109638695677152,0.42758620689655175,0.41379310344827586,-0.12503157037439505,0.7921765585614552,0.5456862745098039,580,58,10.0,1.0,0,0,20260407,0.03238370800529322,20260320,-0.035208709483210046,-0.1571891193318775,-0.19015921644904288,-0.2170654357926034,580,0,0,0,0,20260225,20260519,56,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.0,0.0,0.0,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.05
20bp_one_way_slippage,20bp_one_way_slippage,,,20,True,False,False,False,False,-0.17893834724141156,-0.003308408533002718,0.41379310344827586,0.3793103448275862,-0.17186699789604187,0.7169389607238806,0.5456862745098039,580,58,10.0,1.0,0,0,20260407,0.0313515771680527,20260320,-0.03617326445896374,-0.20389741875112188,-0.23350848259148382,-0.25749054919802317,580,0,0,0,0,20260225,20260519,56,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.0,0.0,0.0,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.05
10bp_slippage_plus_impact,10bp_one_way_slippage_plus_impact_cost,5000000.0,,10,True,True,False,False,False,-0.12644642075909795,-0.002243697041607363,0.4241379310344828,0.41379310344827586,-0.12211148091283575,0.797143232307061,0.5456862745098039,580,58,10.0,1.0,0,0,20260407,0.032464195594465825,20260320,-0.035219577914982626,-0.15391392460061748,-0.18657152269218502,-0.21376794198715443,580,0,0,0,0,20260225,20260519,56,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.11109442676173645,0.4032615744426764,1.4660063811613535,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.05
10bp_slippage_plus_impact_participation_1pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.01,10,True,True,False,True,True,-0.027120536393715144,-0.0004709491095217494,0.37037037037037035,0.15517241379310345,-0.030920084549461713,0.4209599636499868,0.5456862745098039,580,58,10.0,0.04655172413793104,0,553,20260513,0.0075026134388067375,20260302,-0.010402270022517313,-0.03436532011996096,-0.03994574884276447,-0.04286976167920731,27,0,553,0,0,20260226,20260416,35,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.0,0.0,0.007926520658339544,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.05
10bp_slippage_plus_impact_participation_1pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.01,10,True,True,True,True,True,-0.04889620300211861,-0.0008578592556662284,0.4379310344827586,0.41379310344827586,-0.04356538837753876,0.6964649712121134,0.5456862745098039,580,58,10.0,0.19924894774349153,553,0,20260513,0.008967322565612423,20260224,-0.008760941078276737,-0.05734925628770127,-0.06607126762256343,-0.07346406007244843,27,553,0,0,0,20260224,20260519,57,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.01,0.01,0.010000000000000002,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.05
10bp_slippage_plus_impact_participation_3pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.03,10,True,True,False,True,True,-0.04704804417717834,-0.0008191681922411364,0.44036697247706424,0.27586206896551724,-0.036057571608476,0.7094932279250399,0.5456862745098039,580,58,10.0,0.1879310344827586,0,471,20260513,0.011283231548002736,20260224,-0.018658679579781366,-0.05768045380905962,-0.07209696376125241,-0.08415986702243261,109,0,471,0,0,20260224,20260519,57,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.0,0.017306834949949706,0.02891031108235231,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.05
10bp_slippage_plus_impact_participation_3pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.03,10,True,True,True,True,True,-0.08028490685207024,-0.0014214251590161742,0.43275862068965515,0.4482758620689655,-0.07201457868160377,0.7488706918879395,0.5456862745098039,580,58,10.0,0.4208325204469654,471,0,20260513,0.011068239139561911,20260227,-0.017656379011575553,-0.09035309631462218,-0.1093178296880607,-0.123787843658692,109,471,0,0,0,20260225,20260519,56,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.03,0.030000000000000002,0.030000000000000006,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.05
10bp_slippage_plus_impact_participation_5pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.05,10,True,True,False,True,True,-0.0592177518344329,-0.0010333411038102017,0.4251497005988024,0.3103448275862069,-0.05340246788639469,0.753409894869623,0.5456862745098039,580,58,10.0,0.28793103448275864,0,413,20260513,0.011283231548002736,20260227,-0.0215628883905708,-0.06971437989188989,-0.08836968139548462,-0.10197404045087977,167,0,413,0,0,20260225,20260423,41,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.0,0.029986601504833423,0.04649053682635942,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.05
10bp_slippage_plus_impact_participation_5pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.05,10,True,True,True,True,True,-0.09839478606958385,-0.001755062251820811,0.43103448275862066,0.46551724137931033,-0.09120154078761344,0.7536364212392641,0.5456862745098039,580,58,10.0,0.5443812363039192,413,0,20260407,0.01649735339202309,20260227,-0.020587298527479328,-0.11302748509695104,-0.13359114969071673,-0.14915450887937753,167,413,0,0,0,20260225,20260519,56,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.05,0.05000000000000001,0.05000000000000001,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.05
10bp_slippage_plus_impact_participation_10pct_no_partial,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap,5000000.0,0.1,10,True,True,False,True,True,-0.08809530604994043,-0.0015626235804209162,0.40441176470588236,0.43103448275862066,-0.08201794438729781,0.7556376503391579,0.5456862745098039,580,58,10.0,0.4689655172413793,0,308,20260407,0.01284140081116909,20260227,-0.017864450960306144,-0.099656971743326,-0.1182168834355013,-0.13587611371313113,272,0,308,0,0,20260225,20260519,56,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.0,0.06642415499691906,0.09629702617836845,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.05
10bp_slippage_plus_impact_participation_10pct_partial_zero,10bp_one_way_slippage_plus_impact_cost_plus_participation_cap_plus_partial_zero_fill,5000000.0,0.1,10,True,True,True,True,True,-0.1323172368042007,-0.0023962548927649488,0.43103448275862066,0.39655172413793105,-0.12668575090556822,0.7382181725033626,0.5456862745098039,580,58,10.0,0.7224492307924314,308,0,20260407,0.025335710080816316,20260306,-0.02292945608398869,-0.1537573941246917,-0.17681373591987826,-0.19414019323806553,272,308,0,0,0,20260224,20260519,57,F2_order_lte_5pct_ref_amount_B_tail_and_past20_exit_proxy_capital_5000000,F,0.09999999999999999,0.10000000000000002,0.10000000000000002,33450,0,2363.0172413793102,1930,10.0,F2_order_lte_5pct_ref_amount,B_tail_and_past20_exit_proxy,5000000,0.05
5bp_one_way_slippage,5bp_one_way_slippage,,,5,True,False,False,False,False,0.02386672464056505,0.0004861903345302594,0.44482758620689655,0.5344827586206896,-0.0841551968587837,1.0454883339004302,0.5364093137254902,580,58,10.0,1.0,0,0,20260407,0.038209260379087874,20260306,-0.03436929838891471,-0.013814686774500484,-0.05793124214557577,-0.09317274138462217,580,0,0,0,0,20260226,20260320,17,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,0.0,0.0,0.0,62672,0,1859.1896551724137,1361,10.0,F3_order_lte_3pct_ref_amount,A_tail,5000000,0.03
10bp_one_way_slippage,10bp_one_way_slippage,,,10,True,False,False,False,False,-0.0338423207953058,-0.0005140472971279845,0.4413793103448276,0.5172413793103449,-0.0986957372741738,0.9542423251072706,0.5364093137254902,580,58,10.0,1.0,0,0,20260407,0.03717130904922494,20260306,-0.03533468919127358,-0.06846856370297072,-0.10835825327053494,-0.1399946233753293,580,0,0,0,0,20260226,20260320,17,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,0.0,0.0,0.0,62672,0,1859.1896551724137,1361,10.0,F3_order_lte_3pct_ref_amount,A_tail,5000000,0.03
15bp_one_way_slippage,15bp_one_way_slippage,,,15,True,False,False,False,False,-0.08829874304051255,-0.0015132864385126637,0.4241379310344828,0.4827586206896552,-0.11335478709365898,0.8716587906178347,0.5364093137254902,580,58,10.0,1.0,0,0,20260407,0.036134393857450056,20260306,-0.03629911628931267,-0.12009362649830357,-0.15608607944672892,-0.18439903305365746,580,0,0,0,0,20260225,20260320,18,F3_order_lte_3pct_ref_amount_A_tail_capital_5000000,F,0.0,0.0,0.0,62672,0,1859.1896551724137,1361,10.0,F3_order_lte_3pct_ref_amount,A_tail,5000000,0.03
