ts_code,trade_date,split,target_return,extreme_side,primary_attribution,dirty_event_removed_by_event_clean,from_repaired_daily_sample,entry_daily_source,exit_daily_source,minute_daily_close_mismatch,daily_minute_close_diff_pct,exit_bar_amount,exit_amount_zero,exit_amount_lt_10k,entry_bar_amount,entry_amount_lt_10k,suspect_resume_gap,prev_trade_gap_calendar_days,exright_or_adjustment_evidence,is_new_stock_180d,is_subnew_365d,special_limit_board,is_st,name,industry,market,list_date
688767.SH,20250605,train,-0.31122690335267844,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,2192579.0,False,False,875982.0,False,False,1,unknown,False,False,True,False,博拓生物,医疗保健,科创板,20210908
605016.SH,20250610,train,-0.23573444735670113,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,2821194.0,False,False,2106734.0,False,False,1,unknown,False,False,False,False,百龙创园,食品,主板,20210421
301558.SZ,20241128,train,0.2042506765665184,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,40165270.0,False,False,20256244.0,False,False,1,unknown,False,False,True,False,三态股份,互联网,创业板,20230928
688550.SH,20240613,train,-0.24872423743869587,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,5983913.0,False,False,2344856.0,False,False,1,unknown,False,False,True,False,瑞联新材,化工原料,科创板,20200902
300686.SZ,20240828,train,0.20273141828960894,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,77626960.0,False,False,6305516.0,False,False,1,unknown,False,False,True,False,智动力,元器件,创业板,20170804
301016.SZ,20240709,train,-0.23807897154844315,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,1304577.5,False,False,804122.0,False,False,1,unknown,False,False,True,False,雷尔伟,运输设备,创业板,20210630
301016.SZ,20240712,train,0.20033035086478068,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,1076263.1,False,False,1854656.2,False,False,1,unknown,False,False,True,False,雷尔伟,运输设备,创业板,20210630
301016.SZ,20250429,train,-0.304189750215457,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,1854053.4,False,False,7460145.0,False,False,1,unknown,False,False,True,False,雷尔伟,运输设备,创业板,20210630
301016.SZ,20260429,legacy_validation,-0.28486190971620806,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,2314883.5,False,False,5666776.0,False,False,1,unknown,False,False,True,False,雷尔伟,运输设备,创业板,20210630
300656.SZ,20241024,train,0.20463337669512316,positive,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,14719117.0,False,False,4749146.0,False,False,1,unknown,False,False,True,False,民德电子,IT设备,创业板,20170519
603195.SH,20250606,train,-0.31936717048396246,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,11395024.0,False,False,16390648.0,False,False,1,unknown,False,False,False,False,公牛集团,家用电器,主板,20200206
688598.SH,20240702,train,-0.3300358023354334,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,2806559.0,False,False,1626523.0,False,False,1,unknown,False,False,True,False,金博股份,矿物制品,科创板,20200518
603871.SH,20240617,train,-0.3010464643544748,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,5083216.0,False,False,7837370.0,False,False,3,unknown,False,False,False,False,嘉友国际,仓储物流,主板,20180206
603871.SH,20250618,train,-0.30904531491150555,negative,unknown,False,False,raw_daily,raw_daily,False,0.0,3201590.0,False,False,5260353.0,False,False,1,unknown,False,False,False,False,嘉友国际,仓储物流,主板,20180206
301380.SZ,20250617,train,-0.3133426942282749,negative,special_20pct_limit_board,False,False,raw_daily,raw_daily,False,0.0,7142211.0,False,False,4800030.0,False,False,1,unknown,False,False,True,False,挖金客,软件服务,创业板,20221025
