rule_id,split,roundtrip_cost_bps,signal_days,total_trades,avg_selected_count,cumulative_return,mean_daily_return,median_daily_return,daily_win_rate,trade_win_rate,profit_factor,trade_profit_factor,max_drawdown,avg_trade_return,max_daily_return,min_daily_return
low_log_total_mv,research_holdout,40,328,6560,20.0,3.813647620402346,0.0062106134810143345,4.9048038994664155e-05,0.5060975609756098,0.474390243902439,1.3693001557382818,1.2731907581564899,-0.9076649323905972,0.006210613481014335,0.2441282858667948,-0.15252931385738128
low_log_total_mv,research_holdout,60,328,6560,20.0,1.5018694936980062,0.004210613481014337,-0.0019509519610053346,0.4878048780487805,0.4586890243902439,1.2361182966787132,1.1769112562762056,-0.933707838900518,0.004210613481014335,0.2421282858667948,-0.15452931385738128
low_log_total_mv,research_holdout,100,328,6560,20.0,-0.3268158465909726,0.0002106134810143331,-0.005950951961005336,0.4451219512195122,0.42820121951219514,1.0105582216686515,1.0080924463994005,-0.9659724459669752,0.00021061348101433582,0.2381282858667948,-0.15852931385738128
low_log_total_mv,research_holdout,150,328,6560,20.0,-0.8705095898208803,-0.004789386518985663,-0.010950951961005335,0.4146341463414634,0.38673780487804876,0.789657730415965,0.8347837672797228,-0.9874859628310889,-0.004789386518985665,0.23312828586679482,-0.1635293138573813
low_log_total_mv,research_holdout,200,328,6560,20.0,-0.9752989592546948,-0.009789386518985664,-0.015950951961005336,0.3628048780487805,0.35259146341463415,0.6208736443979969,0.695388413173657,-0.9954214043011459,-0.009789386518985666,0.2281282858667948,-0.1685293138573813
low_stock_amount_share_in_industry,research_holdout,0,328,6560,20.0,7.066213509696933,0.007078204817076282,0.008495771671790164,0.6158536585365854,0.5388719512195121,1.6863527321647271,1.4565938629830764,-0.5785395018723937,0.007078204817076279,0.16896976759839974,-0.14827261952460632
low_stock_amount_share_in_industry,research_holdout,20,328,6560,20.0,3.1985607235893907,0.005078204817076279,0.006495771671790163,0.5945121951219512,0.5216463414634146,1.4576748339562007,1.3088796519810484,-0.6264451290518652,0.0050782048170762775,0.16696976759839974,-0.15027261952460633
low_stock_amount_share_in_industry,research_holdout,40,328,6560,20.0,1.1825526983920747,0.0030782048170762775,0.004495771671790164,0.5579268292682927,0.499390243902439,1.2575213797278466,1.176699991291041,-0.6772614353511781,0.003078204817076278,0.16496976759839974,-0.15227261952460633
low_stock_amount_share_in_industry,research_holdout,60,328,6560,20.0,0.1330793963846808,0.0010782048170762798,0.0024957716717901647,0.5335365853658537,0.4795731707317073,1.0838207702297185,1.0584731328396693,-0.7568586006157532,0.0010782048170762792,0.16296976759839973,-0.15427261952460633
low_stock_amount_share_in_industry,research_holdout,100,328,6560,20.0,-0.6958160391978965,-0.002921795182923721,-0.0015042283282098363,0.4878048780487805,0.43567073170731707,0.8029693404556179,0.8582346687649848,-0.8722220083396431,-0.002921795182923721,0.15896976759839976,-0.15827261952460633
low_stock_amount_share_in_industry,research_holdout,150,328,6560,20.0,-0.9416566489362289,-0.00792179518292372,-0.006504228328209835,0.4268292682926829,0.37896341463414634,0.5482735643234125,0.6640381671652512,-0.9675173294335287,-0.00792179518292372,0.15396976759839975,-0.16327261952460634
