rule_id,split,reference_amount,capital_yuan,per_stock_order_yuan,participation_cap,roundtrip_cost_bps,fill_policy,signal_days,total_trades,avg_selected_count,cumulative_return,mean_daily_return,median_daily_return,daily_win_rate,trade_win_rate,profit_factor,trade_profit_factor,max_drawdown,avg_trade_return,max_daily_return,min_daily_return,avg_fill_ratio,partial_fill_days,zero_fill_days,partial_fill_trades,zero_fill_trades,participation_p50,participation_p90,participation_p99
combo_low_size_low_liquidity,validation,signal_amount,500000,25000.0,0.05,40,partial_fill_cash_drag_no_refill,484,9680,20.0,-0.12163356327553898,0.001109901229525873,-0.0020725917291613116,0.384297520661157,0.4131198347107438,1.0881676313749948,1.0716395302917803,-0.8897222730272898,0.001109901229525873,0.5226750184450688,-0.24147716216166376,0.6934776080578512,275,0,4393,0,0.030346130968508227,0.05902379027461292,0.08412723848122855
combo_low_size_low_liquidity,validation,signal_amount,500000,25000.0,0.1,40,partial_fill_cash_drag_no_refill,484,9680,20.0,0.065316668646904,0.0016768188475469576,-0.003948427185411923,0.384297520661157,0.4131198347107438,1.1242167315204106,1.1003273930924982,-0.8899647104861599,0.0016768188475469598,0.5226750184450688,-0.24147716216166376,0.8072810483471075,232,0,3555,0,0.030346130968508227,0.05902379027461292,0.08412723848122855
combo_low_size_low_liquidity,validation,signal_amount,1000000,50000.0,0.01,40,partial_fill_cash_drag_no_refill,484,9680,20.0,-0.7231885720470476,-0.001998627734754561,-0.00023645184725133822,0.378099173553719,0.4131198347107438,0.7881318903037549,0.81977809802906,-0.8795616232229282,-0.0019986277347545612,0.16430334732911148,-0.24147716216166376,0.39009832520661153,412,0,6987,0,0.060692261937016455,0.11804758054922584,0.1682544769624571
combo_low_size_low_liquidity,validation,signal_amount,1000000,50000.0,0.03,40,partial_fill_cash_drag_no_refill,484,9680,20.0,-0.5425399800203465,-0.0006274960687616193,-0.0006499186993101363,0.3822314049586777,0.4131198347107438,0.943298024967834,0.9531668110942882,-0.8802030771768559,-0.000627496068761619,0.4157178102600376,-0.24147716216166376,0.5289421009917356,343,0,5883,0,0.060692261937016455,0.11804758054922584,0.1682544769624571
combo_low_size_low_liquidity,validation,signal_amount,1000000,50000.0,0.05,40,partial_fill_cash_drag_no_refill,484,9680,20.0,-0.38738546560375386,0.00016542659611867895,-0.0010650972376968204,0.38636363636363635,0.4131198347107438,1.014057952321084,1.0115002454406241,-0.8835333387182497,0.00016542659611867857,0.49709336651608266,-0.24147716216166376,0.5986553856404959,326,0,5193,0,0.060692261937016455,0.11804758054922584,0.1682544769624571
combo_low_size_low_liquidity,validation,signal_amount,1000000,50000.0,0.1,40,partial_fill_cash_drag_no_refill,484,9680,20.0,-0.12163356327553898,0.001109901229525873,-0.0020725917291613116,0.384297520661157,0.4131198347107438,1.0881676313749948,1.0716395302917803,-0.8897222730272898,0.001109901229525873,0.5226750184450688,-0.24147716216166376,0.6934776080578512,275,0,4393,0,0.060692261937016455,0.11804758054922584,0.1682544769624571
combo_low_size_low_liquidity,validation,signal_amount,5000000,250000.0,0.01,40,partial_fill_cash_drag_no_refill,484,9680,20.0,-0.5018732321602729,-0.0013049503962670988,-4.7321542442442895e-05,0.3760330578512397,0.4131198347107438,0.6752445546163075,0.718228434717352,-0.5699501259677638,-0.0013049503962670988,0.0736282981473769,-0.1497576400868737,0.1483193226528926,483,0,9629,0,0.3034613096850822,0.5902379027461292,0.8412723848122854
combo_low_size_low_liquidity,validation,signal_amount,5000000,250000.0,0.03,40,partial_fill_cash_drag_no_refill,484,9680,20.0,-0.7529517153001987,-0.002351761775250314,-0.00014196462732732869,0.3760330578512397,0.4131198347107438,0.7230332436649948,0.7614469234193539,-0.8656839188876747,-0.0023517617752503136,0.11985636513573221,-0.23351635623347772,0.3317992142024793,460,0,7687,0,0.3034613096850822,0.5902379027461292,0.8412723848122854
combo_low_size_low_liquidity,validation,signal_amount,5000000,250000.0,0.05,40,partial_fill_cash_drag_no_refill,484,9680,20.0,-0.7231885720470476,-0.001998627734754562,-0.00023645184725133822,0.378099173553719,0.4131198347107438,0.7881318903037549,0.81977809802906,-0.8795616232229282,-0.001998627734754562,0.1643033473291115,-0.24147716216166376,0.39009832520661164,412,0,6987,0,0.3034613096850822,0.5902379027461292,0.8412723848122854
combo_low_size_low_liquidity,validation,signal_amount,5000000,250000.0,0.1,40,partial_fill_cash_drag_no_refill,484,9680,20.0,-0.6243788651102795,-0.0011830926119955547,-0.00045694981504214305,0.38016528925619836,0.4131198347107438,0.8868195796007834,0.9055909666259436,-0.8802496647903444,-0.0011830926119955534,0.31976934127296286,-0.24147716216166376,0.47441424095041324,356,0,6350,0,0.3034613096850822,0.5902379027461292,0.8412723848122854
low_log_amount,validation,entry_amount,100000,5000.0,0.01,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.9581852328940004,0.004508814818490924,-0.0034779501945646036,0.390495867768595,0.4174586776859504,1.3629022092944698,1.2857810034889259,-0.8466965659453821,0.004508814818490923,0.5750057781756983,-0.19622858937734292,0.7699197371900827,271,0,3777,0,0.005684794331247383,0.010661908349503,0.016298200435184103
low_log_amount,validation,entry_amount,100000,5000.0,0.03,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.6345752052386007,0.004419679816952651,-0.005765977075963962,0.3884297520661157,0.4174586776859504,1.3239252484552317,1.254294162176759,-0.8476201358913529,0.00441967981695265,0.5750057781756983,-0.19622858937734292,0.9204020241735537,206,0,1726,0,0.005684794331247383,0.010661908349503,0.016298200435184103
low_log_amount,validation,entry_amount,100000,5000.0,0.05,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.4578764058948317,0.004335810708510232,-0.006217392825332287,0.38636363636363635,0.4174586776859504,1.3108121785128986,1.2437265054959312,-0.8476337230080216,0.004335810708510232,0.5750057781756983,-0.19622858937734292,0.9604005268595041,189,0,964,0,0.005684794331247383,0.010661908349503,0.016298200435184103
low_log_amount,validation,entry_amount,100000,5000.0,0.1,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.2983070617967076,0.004249520109524618,-0.0064769894367789176,0.384297520661157,0.4174586776859504,1.3003120160467692,1.235358914236011,-0.8476337230080215,0.004249520109524618,0.5750057781756983,-0.19622858937734292,0.9874013615702479,137,0,328,0,0.005684794331247383,0.010661908349503,0.016298200435184103
low_log_amount,validation,entry_amount,300000,15000.0,0.01,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.679053936286915,0.004172709740813194,-0.0015295153266188565,0.384297520661157,0.4174586776859504,1.39042053648643,1.3096529672460635,-0.8229523282307635,0.004172709740813192,0.5750057781756983,-0.19622858937734292,0.5887926454545456,338,0,5570,0,0.017054382993742147,0.031985725048509,0.0488946013055523
low_log_amount,validation,entry_amount,300000,15000.0,0.03,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.9581852328940004,0.004508814818490924,-0.0034779501945646036,0.390495867768595,0.4174586776859504,1.3629022092944698,1.2857810034889259,-0.8466965659453821,0.0045088148184909225,0.5750057781756983,-0.19622858937734292,0.7699197371900827,271,0,3777,0,0.017054382993742147,0.031985725048509,0.0488946013055523
low_log_amount,validation,entry_amount,300000,15000.0,0.05,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.8873071621175606,0.004520127432531209,-0.004674166019895817,0.390495867768595,0.4174586776859504,1.3459181595986314,1.271909134853666,-0.8470996158520778,0.004520127432531208,0.5750057781756983,-0.19622858937734292,0.8481523508953168,244,0,2864,0,0.017054382993742147,0.031985725048509,0.0488946013055523
low_log_amount,validation,entry_amount,300000,15000.0,0.1,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.5937634647373287,0.004401217536121581,-0.005916343063267061,0.38636363636363635,0.4174586776859504,1.3207277611151496,1.2517341518746203,-0.8476337230080215,0.004401217536121581,0.5750057781756983,-0.19622858937734292,0.9302946776859503,204,0,1554,0,0.017054382993742147,0.031985725048509,0.0488946013055523
low_log_amount,validation,entry_amount,500000,25000.0,0.01,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.3348479775283533,0.003794430973465665,-0.0009018025381552173,0.384297520661157,0.4174586776859504,1.3901192644876557,1.311011862951482,-0.7902151239640743,0.0037944309734656645,0.5750057781756983,-0.19622858937734292,0.5061763345454545,357,0,6305,0,0.028423971656236915,0.053309541747514996,0.08149100217592051
low_log_amount,validation,entry_amount,500000,25000.0,0.03,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.8746163320996394,0.0044033696057762485,-0.002582639603915045,0.38636363636363635,0.4174586776859504,1.37711608180818,1.297658076353457,-0.8428992875388269,0.004403369605776247,0.5750057781756983,-0.19622858937734292,0.6857977410330579,309,0,4629,0,0.028423971656236915,0.053309541747514996,0.08149100217592051
low_log_amount,validation,entry_amount,500000,25000.0,0.05,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.9581852328940004,0.004508814818490924,-0.0034779501945646036,0.390495867768595,0.4174586776859504,1.3629022092944698,1.2857810034889259,-0.8466965659453821,0.004508814818490923,0.5750057781756983,-0.19622858937734292,0.7699197371900827,271,0,3777,0,0.028423971656236915,0.053309541747514996,0.08149100217592051
low_log_amount,validation,entry_amount,500000,25000.0,0.1,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.8054369787091673,0.004490318468634457,-0.005244838887227709,0.390495867768595,0.4174586776859504,1.3383652846848695,1.2658491410843256,-0.8473585464607304,0.004490318468634456,0.5750057781756983,-0.19622858937734292,0.8733884169421487,230,0,2497,0,0.028423971656236915,0.053309541747514996,0.08149100217592051
low_log_amount,validation,entry_amount,1000000,50000.0,0.01,40,partial_fill_cash_drag_no_refill,484,9680,20.0,1.5077167059795409,0.0029362993774608294,-0.00045090126907760864,0.3925619834710744,0.4174586776859504,1.3500596081951282,1.2817299337254713,-0.771389921622734,0.00293629937746083,0.5690191395621076,-0.19622858937734292,0.4035615212603306,424,0,7125,0,0.05684794331247383,0.10661908349502999,0.16298200435184101
low_log_amount,validation,entry_amount,1000000,50000.0,0.03,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.6346854052738764,0.004118557219953451,-0.0013543365301322103,0.38636363636363635,0.4174586776859504,1.3923353817814508,1.3115330603500395,-0.8175673845468483,0.004118557219953449,0.5750057781756983,-0.19622858937734292,0.5715392212396694,344,0,5730,0,0.05684794331247383,0.10661908349502999,0.16298200435184101
low_log_amount,validation,entry_amount,1000000,50000.0,0.05,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.8055994518639005,0.004334049437490213,-0.0021739368322496837,0.3884297520661157,0.4174586776859504,1.380638731588094,1.3007438279469117,-0.8390302760635127,0.004334049437490212,0.5750057781756983,-0.19622858937734292,0.6558620215909092,324,0,4926,0,0.05684794331247383,0.10661908349502999,0.16298200435184101
low_log_amount,validation,entry_amount,1000000,50000.0,0.1,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.9581852328940004,0.004508814818490924,-0.0034779501945646036,0.390495867768595,0.4174586776859504,1.3629022092944698,1.2857810034889259,-0.8466965659453821,0.004508814818490923,0.5750057781756983,-0.19622858937734292,0.7699197371900827,271,0,3777,0,0.05684794331247383,0.10661908349502999,0.16298200435184101
low_log_amount,validation,entry_amount,5000000,250000.0,0.01,40,partial_fill_cash_drag_no_refill,484,9680,20.0,0.478499147342629,0.0010075839319047268,-8.931662178191988e-05,0.39462809917355374,0.4174586776859504,1.305549872324846,1.2478582812291659,-0.3743707638796704,0.0010075839319047266,0.21677366204034207,-0.18315314101535418,0.14991308495454544,484,0,9549,0,0.2842397165623692,0.53309541747515,0.8149100217592051
low_log_amount,validation,entry_amount,5000000,250000.0,0.03,40,partial_fill_cash_drag_no_refill,484,9680,20.0,1.1869122512177936,0.002420849830574693,-0.0002705407614465652,0.3925619834710744,0.4174586776859504,1.3411518225815207,1.2768597182230195,-0.7122448661438952,0.0024208498305746933,0.5271305669351075,-0.18350581720511888,0.3299238387190083,463,0,7996,0,0.2842397165623692,0.53309541747515,0.8149100217592051
low_log_amount,validation,entry_amount,5000000,250000.0,0.05,40,partial_fill_cash_drag_no_refill,484,9680,20.0,1.5077167059795409,0.0029362993774608294,-0.00045090126907760864,0.3925619834710744,0.4174586776859504,1.3500596081951282,1.2817299337254713,-0.771389921622734,0.0029362993774608294,0.5690191395621076,-0.19622858937734292,0.4035615212603306,424,0,7125,0,0.2842397165623692,0.53309541747515,0.8149100217592051
low_log_amount,validation,entry_amount,5000000,250000.0,0.1,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.3348479775283533,0.003794430973465665,-0.0009018025381552173,0.384297520661157,0.4174586776859504,1.3901192644876557,1.311011862951482,-0.7902151239640743,0.0037944309734656645,0.5750057781756983,-0.19622858937734292,0.5061763345454545,357,0,6305,0,0.2842397165623692,0.53309541747515,0.8149100217592051
low_log_amount,validation,signal_amount,100000,5000.0,0.01,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.1341484852330983,0.003846220672174113,-0.0019270767570020604,0.38636363636363635,0.4174586776859504,1.3328553063960458,1.2623626933157244,-0.8466183235533488,0.003846220672174114,0.5711290451385301,-0.19622858937734292,0.6788108183884297,276,0,4489,0,0.007153932772365243,0.01206260795059974,0.017039481192133436
low_log_amount,validation,signal_amount,100000,5000.0,0.03,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.928807200604066,0.004525992209972841,-0.00444345009328055,0.3822314049586777,0.4174586776859504,1.3471367624801507,1.2717363845836813,-0.8476034051290802,0.004525992209972842,0.5750057781756983,-0.19622858937734292,0.8628434619834711,208,0,2950,0,0.007153932772365243,0.01206260795059974,0.017039481192133436
low_log_amount,validation,signal_amount,100000,5000.0,0.05,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.6797399301344837,0.004444168586203637,-0.005720244977535,0.38636363636363635,0.4174586776859504,1.3259978019454786,1.2550238290001237,-0.8476337230080214,0.004444168586203637,0.5750057781756983,-0.19622858937734292,0.9339178450413222,197,0,1696,0,0.007153932772365243,0.01206260795059974,0.017039481192133436
low_log_amount,validation,signal_amount,100000,5000.0,0.1,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.3909468312473905,0.004303233607036773,-0.006169971151739468,0.384297520661157,0.4174586776859504,1.3062921256155575,1.2397631961720355,-0.8476337230080215,0.004303233607036772,0.5750057781756983,-0.19622858937734292,0.9801902933884298,151,0,520,0,0.007153932772365243,0.01206260795059974,0.017039481192133436
low_log_amount,validation,signal_amount,300000,15000.0,0.01,40,partial_fill_cash_drag_no_refill,484,9680,20.0,0.8572094374435535,0.0023818170835297856,-0.0006251564390950513,0.390495867768595,0.4174586776859504,1.238301801258657,1.1895066676119526,-0.8128844662478172,0.002381817083529787,0.4488755081029291,-0.19622858937734292,0.5199886275482093,341,0,6079,0,0.02146179831709573,0.03618782385179922,0.0511184435764003
low_log_amount,validation,signal_amount,300000,15000.0,0.03,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.1341484852330983,0.003846220672174113,-0.0019270767570020602,0.38636363636363635,0.4174586776859504,1.3328553063960458,1.2623626933157244,-0.8466183235533488,0.003846220672174114,0.5711290451385301,-0.19622858937734292,0.6788108183884297,276,0,4489,0,0.02146179831709573,0.03618782385179922,0.0511184435764003
low_log_amount,validation,signal_amount,300000,15000.0,0.05,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.734923796690256,0.004319293995689294,-0.0029826579203403687,0.38636363636363635,0.4174586776859504,1.3540266496636626,1.278093501440315,-0.8469665689681399,0.004319293995689294,0.5750057781756983,-0.19622858937734292,0.7586201838842975,248,0,4011,0,0.02146179831709573,0.03618782385179922,0.0511184435764003
low_log_amount,validation,signal_amount,300000,15000.0,0.1,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.8917438104919366,0.004519319963882827,-0.004708951414035059,0.3822314049586777,0.4174586776859504,1.3429821416085974,1.2683799352580176,-0.8476337230080215,0.004519319963882827,0.5750057781756983,-0.19622858937734292,0.8798970413223142,205,0,2684,0,0.02146179831709573,0.03618782385179922,0.0511184435764003
low_log_amount,validation,signal_amount,500000,25000.0,0.01,40,partial_fill_cash_drag_no_refill,484,9680,20.0,0.36409331939839795,0.0014867921017846157,-0.00037509386345703076,0.3884297520661157,0.4174586776859504,1.163289206503961,1.1308921237658267,-0.7823593136918288,0.0014867921017846163,0.27793185463534253,-0.19622858937734292,0.44535400661157026,359,0,6729,0,0.035769663861826215,0.060313039752998704,0.08519740596066717
low_log_amount,validation,signal_amount,500000,25000.0,0.03,40,partial_fill_cash_drag_no_refill,484,9680,20.0,1.448045069882662,0.003206963330937558,-0.0011285850509161624,0.38636363636363635,0.4174586776859504,1.2931969748230112,1.231993769510882,-0.8421284364676842,0.003206963330937558,0.5391174835023387,-0.19622858937734292,0.6067640579752066,310,0,5183,0,0.035769663861826215,0.060313039752998704,0.08519740596066717
low_log_amount,validation,signal_amount,500000,25000.0,0.05,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.1341484852330983,0.003846220672174113,-0.0019270767570020609,0.38636363636363635,0.4174586776859504,1.3328553063960458,1.2623626933157244,-0.8466183235533488,0.003846220672174114,0.5711290451385301,-0.19622858937734292,0.6788108183884297,276,0,4489,0,0.035769663861826215,0.060313039752998704,0.08519740596066717
low_log_amount,validation,signal_amount,500000,25000.0,0.1,40,partial_fill_cash_drag_no_refill,484,9680,20.0,2.8557701031621963,0.004419018629034037,-0.0032747849705218528,0.38636363636363635,0.4174586776859504,1.3546569057069657,1.2782706584372177,-0.8472548731689397,0.004419018629034035,0.5750057781756983,-0.19622858937734292,0.7908644078512396,234,0,3769,0,0.035769663861826215,0.060313039752998704,0.08519740596066717
low_log_amount,validation,signal_amount,1000000,50000.0,0.01,40,partial_fill_cash_drag_no_refill,484,9680,20.0,-0.03573326127759946,0.0005665188548462835,-0.00018754693172851538,0.3884297520661157,0.4174586776859504,1.0713874852588956,1.0578669068943296,-0.7724996201015273,0.0005665188548462827,0.21717394315015776,-0.1854813742634592,0.3575331372933885,424,0,7375,0,0.07153932772365243,0.12062607950599741,0.17039481192133435
low_log_amount,validation,signal_amount,1000000,50000.0,0.03,40,partial_fill_cash_drag_no_refill,484,9680,20.0,0.7518284937142681,0.002205876140833252,-0.0005626407951855462,0.3884297520661157,0.4174586776859504,1.2248278962271286,1.1790392637969211,-0.8070022083380078,0.002205876140833253,0.41544173194899836,-0.19622858937734292,0.5043489632024794,346,0,6241,0,0.07153932772365243,0.12062607950599741,0.17039481192133435
