rule_id,split,roundtrip_cost_bps,regime_type,regime_value,signal_days,total_trades,avg_selected_count,cumulative_return,mean_daily_return,median_daily_return,daily_win_rate,trade_win_rate,profit_factor,trade_profit_factor,max_drawdown,avg_trade_return,max_daily_return,min_daily_return
low_stock_amount_share_in_industry,research_holdout,40,trend_regime,neutral,192,3840,20.0,1.165347106370053,0.004858636382727976,0.005052984382962103,0.5520833333333334,0.5140625,1.3981033234575313,1.2867339625167171,-0.5927531469539398,0.004858636382727976,0.16496976759839974,-0.15227261952460633
low_stock_amount_share_in_industry,research_holdout,40,trend_regime,strong,136,2720,20.0,0.007945881734807703,0.0005646543714503511,0.003563502860807652,0.5661764705882353,0.4786764705882353,1.048683474347088,1.0312098624166521,-0.5770960905618623,0.0005646543714503506,0.06524595737381458,-0.13110651884385927
low_stock_amount_share_in_industry,research_holdout,40,vol_regime,normal_vol,328,6560,20.0,1.1825526983920747,0.0030782048170762775,0.004495771671790164,0.5579268292682927,0.499390243902439,1.2575213797278466,1.176699991291041,-0.6772614353511781,0.003078204817076278,0.16496976759839974,-0.15227261952460633
low_stock_ret_60d,research_holdout,0,extreme_selloff_flag,False,296,5920,20.0,10.080874385260637,0.009062990430105269,0.009685568790051929,0.5912162162162162,0.49543918918918917,1.7669783333312685,1.388064856211328,-0.5539511176274757,0.009062990430105269,0.1899077288623758,-0.1500717704511215
low_stock_ret_60d,research_holdout,0,extreme_selloff_flag,True,32,640,20.0,0.6881724739501036,0.017914885199194864,0.027209276734307883,0.6875,0.5875,2.376937920876492,1.741811421311,-0.15649695303739442,0.017914885199194864,0.188355077397879,-0.11243994558457877
low_stock_ret_60d,research_holdout,0,industry_crowding_regime,crowding_high,241,4820,20.0,7.980535312732021,0.009994866168666138,0.010209330844914793,0.6016597510373444,0.5037344398340249,1.8954548948530918,1.4294262832931337,-0.47174130048732754,0.009994866168666135,0.1899077288623758,-0.11616004425581257
low_stock_ret_60d,research_holdout,0,industry_crowding_regime,crowding_low,1,20,20.0,0.057725272518479365,0.057725272518479344,0.057725272518479344,1.0,0.9,inf,37.372061564705234,0.0,0.057725272518479344,0.057725272518479344,0.057725272518479344
low_stock_ret_60d,research_holdout,0,industry_crowding_regime,crowding_normal,86,1720,20.0,0.969317500343323,0.00917945900602764,0.01208176490422357,0.5930232558139535,0.5017441860465116,1.6449439940724553,1.380479295794553,-0.4119351716225055,0.009179459006027636,0.188355077397879,-0.1500717704511215
low_stock_ret_60d,research_holdout,0,market_regime_id,neutral|normal_vol|crowding_high,134,2680,20.0,7.35620616422225,0.01694359218019815,0.014052856462641617,0.6417910447761194,0.542910447761194,2.814431343892254,1.7514961118237022,-0.3268482027953117,0.016943592180198145,0.1899077288623758,-0.07573643957498097
low_stock_ret_60d,research_holdout,0,market_regime_id,neutral|normal_vol|crowding_low,1,20,20.0,0.057725272518479365,0.057725272518479344,0.057725272518479344,1.0,0.9,inf,37.372061564705234,0.0,0.057725272518479344,0.057725272518479344,0.057725272518479344
low_stock_ret_60d,research_holdout,0,market_regime_id,neutral|normal_vol|crowding_normal,57,1140,20.0,0.1057964913766345,0.0035306969420094273,-0.008913837251448647,0.45614035087719296,0.45,1.1735801164962651,1.1129739394537084,-0.3916205852420285,0.0035306969420094265,0.188355077397879,-0.1500717704511215
low_stock_ret_60d,research_holdout,0,market_regime_id,strong|normal_vol|crowding_high,107,2140,20.0,0.07471442616900581,0.001292723313102688,0.008244347536604047,0.5514018691588785,0.4546728971962617,1.0961457339260938,1.0534466066076122,-0.5231652427158953,0.001292723313102688,0.07897792713350921,-0.11616004425581257
low_stock_ret_60d,research_holdout,0,market_regime_id,strong|normal_vol|crowding_normal,29,580,20.0,0.780904095555293,0.02028219823530481,0.023963874503404425,0.8620689655172413,0.603448275862069,10.100962088378354,3.00432240343938,-0.04064893256910784,0.02028219823530481,0.05223899558443586,-0.04064893256910772
low_stock_ret_60d,research_holdout,0,stock_concentration_regime,stock_concentration_high,3,60,20.0,0.024355399604714334,0.008599850880415625,-0.005149371649691597,0.3333333333333333,0.6,1.8957693568023857,1.2434775764634443,-0.023652185855404517,0.008599850880415625,0.054601110146343,-0.023652185855404528
low_stock_ret_60d,research_holdout,0,stock_concentration_regime,stock_concentration_low,122,2440,20.0,1.3576198038919807,0.00801585202067517,0.013285749982486095,0.6147540983606558,0.5127049180327868,1.6207795594805627,1.343626828336158,-0.6099302641968011,0.00801585202067517,0.15841281767885054,-0.1500717704511215
low_stock_ret_60d,research_holdout,0,stock_concentration_regime,stock_concentration_normal,203,4060,20.0,6.745802413352926,0.011094522140501367,0.009737763438722475,0.5960591133004927,0.4980295566502463,1.975020291562438,1.475767138495966,-0.47174130048732776,0.011094522140501368,0.1899077288623758,-0.11616004425581257
low_stock_ret_60d,research_holdout,0,trend_regime,neutral,192,3840,20.0,8.77366018385024,0.013174043491456086,0.008255369588941647,0.5885416666666666,0.5171875,2.0492328257523305,1.5265013500579008,-0.5692227802893266,0.013174043491456084,0.1899077288623758,-0.1500717704511215
low_stock_ret_60d,research_holdout,0,trend_regime,strong,136,2720,20.0,0.9139633231167392,0.00534194958327814,0.01208176490422357,0.6176470588235294,0.4863970588235294,1.4832759319812399,1.2521285381607445,-0.5105693177694124,0.0053419495832781405,0.07897792713350921,-0.11616004425581257
low_stock_ret_60d,research_holdout,0,vol_regime,normal_vol,328,6560,20.0,17.706427124495782,0.009926589919772548,0.010599823751003247,0.600609756097561,0.504420731707317,1.831860814863715,1.423634554004225,-0.5692227802893268,0.009926589919772546,0.1899077288623758,-0.1500717704511215
low_stock_ret_60d,research_holdout,40,extreme_selloff_flag,False,296,5920,20.0,2.412381227633075,0.0050629904301052655,0.005685568790051927,0.5574324324324325,0.4685810810810811,1.3752212475758037,1.1991552398219922,-0.5946365594317491,0.0050629904301052655,0.1859077288623758,-0.1540717704511215
low_stock_ret_60d,research_holdout,40,extreme_selloff_flag,True,32,640,20.0,0.4878017022203691,0.01391488519919486,0.02320927673430788,0.625,0.5640625,1.9628392693185233,1.5385062770953333,-0.1638326398964023,0.01391488519919486,0.18435507739787899,-0.11643994558457878
low_stock_ret_60d,research_holdout,40,industry_crowding_regime,crowding_high,241,4820,20.0,2.445623068545663,0.005994866168666135,0.006209330844914791,0.5684647302904564,0.47717842323651455,1.4679757732241732,1.2368776885865924,-0.5464546680707004,0.005994866168666134,0.1859077288623758,-0.12016004425581257
low_stock_ret_60d,research_holdout,40,industry_crowding_regime,crowding_low,1,20,20.0,0.05372527251847936,0.05372527251847934,0.05372527251847934,1.0,0.85,inf,27.76025897191852,0.0,0.05372527251847934,0.05372527251847934,0.05372527251847934
low_stock_ret_60d,research_holdout,40,industry_crowding_regime,crowding_normal,86,1720,20.0,0.3983227798238598,0.005179459006027634,0.008081764904223568,0.5465116279069767,0.4755813953488372,1.3253161237295845,1.1979104136083454,-0.43177269392526374,0.005179459006027633,0.18435507739787899,-0.1540717704511215
low_stock_ret_60d,research_holdout,40,market_regime_id,neutral|normal_vol|crowding_high,134,2680,20.0,3.92285940123074,0.012943592180198143,0.010052856462641615,0.6119402985074627,0.5152985074626866,2.195587203090009,1.5300146138519874,-0.3797315129145665,0.012943592180198143,0.1859077288623758,-0.07973643957498097
low_stock_ret_60d,research_holdout,40,market_regime_id,neutral|normal_vol|crowding_low,1,20,20.0,0.05372527251847936,0.05372527251847934,0.05372527251847934,1.0,0.85,inf,27.76025897191852,0.0,0.05372527251847934,0.05372527251847934,0.05372527251847934
low_stock_ret_60d,research_holdout,40,market_regime_id,neutral|normal_vol|crowding_normal,57,1140,20.0,-0.12004894119674614,-0.0004693030579905766,-0.012913837251448648,0.40350877192982454,0.43157894736842106,0.9792154986477198,0.985984791773771,-0.41095675229955553,-0.0004693030579905762,0.18435507739787899,-0.1540717704511215
low_stock_ret_60d,research_holdout,40,market_regime_id,strong|normal_vol|crowding_high,107,2140,20.0,-0.30007688871141847,-0.0027072766868973144,0.004244347536604046,0.514018691588785,0.4294392523364486,0.8229951228695349,0.8975224696650909,-0.577291705152227,-0.002707276686897315,0.0749779271335092,-0.12016004425581257
low_stock_ret_60d,research_holdout,40,market_regime_id,strong|normal_vol|crowding_normal,29,580,20.0,0.589091536210661,0.016282198235304805,0.019963874503404425,0.8275862068965517,0.5620689655172414,6.744130849276161,2.380566028884496,-0.044648932569107735,0.016282198235304805,0.048238995584435854,-0.04464893256910772
low_stock_ret_60d,research_holdout,40,stock_concentration_regime,stock_concentration_high,3,60,20.0,0.012203155188900139,0.004599850880415624,-0.009149371649691599,0.3333333333333333,0.5666666666666667,1.3749719733828103,1.124483150444089,-0.02765218585540452,0.004599850880415621,0.050601110146343,-0.02765218585540453
low_stock_ret_60d,research_holdout,40,stock_concentration_regime,stock_concentration_low,122,2440,20.0,0.4500988110086672,0.004015852020675168,0.009285749982486092,0.5737704918032787,0.4840163934426229,1.2768065924778804,1.1585299559213709,-0.6499483820769629,0.004015852020675166,0.15441281767885054,-0.1540717704511215
low_stock_ret_60d,research_holdout,40,stock_concentration_regime,stock_concentration_normal,203,4060,20.0,2.4588944715606593,0.007094522140501364,0.005737763438722472,0.5615763546798029,0.4729064039408867,1.5435204083765557,1.2796184861673974,-0.5286883811906633,0.0070945221405013656,0.1859077288623758,-0.12016004425581257
low_stock_ret_60d,research_holdout,40,trend_regime,neutral,192,3840,20.0,3.564606525741885,0.009174043491456082,0.004255369588941646,0.5520833333333334,0.4921875,1.6433851454433477,1.3398378132722655,-0.5934063725410761,0.00917404349145608,0.1859077288623758,-0.1540717704511215
low_stock_ret_60d,research_holdout,40,trend_regime,strong,136,2720,20.0,0.11224189214691749,0.0013419495832781374,0.008081764904223568,0.5808823529411765,0.4577205882352941,1.1061841918973796,1.0575948705967642,-0.5678164018979313,0.0013419495832781374,0.0749779271335092,-0.12016004425581257
low_stock_ret_60d,research_holdout,40,vol_regime,normal_vol,328,6560,20.0,4.076946599097325,0.005926589919772544,0.006599823751003245,0.5640243902439024,0.47789634146341464,1.4361998894665262,1.2327524807540882,-0.5925393176738564,0.005926589919772544,0.1859077288623758,-0.1540717704511215
combo_low_liquidity_weak_momentum,train,0,extreme_selloff_flag,False,1017,20340,20.0,7.643783310509251,0.0027578402678501597,0.003069709253388192,0.5427728613569321,0.48451327433628316,1.2324772973246245,1.156233957679918,-0.8584569539163892,0.0027578402678501593,0.12225185130480395,-0.16498422061216111
combo_low_liquidity_weak_momentum,train,0,extreme_selloff_flag,True,138,2760,20.0,1.1640546546004447,0.006462190833406143,0.008505060834844386,0.6086956521739131,0.547463768115942,1.5223734710373096,1.3541711965916432,-0.39322455432122383,0.006462190833406142,0.10351579525085239,-0.13804952749589725
combo_low_liquidity_weak_momentum,train,0,industry_crowding_regime,crowding_high,312,6240,20.0,10.783799266278917,0.008494038651281753,0.008484332994418826,0.625,0.5469551282051283,1.9905364068786122,1.6171494853211479,-0.4297298090585141,0.008494038651281751,0.10813217338816475,-0.16498422061216111
combo_low_liquidity_weak_momentum,train,0,industry_crowding_regime,crowding_low,107,2140,20.0,0.006295447613779093,0.001146311733706174,0.007068375403005223,0.5887850467289719,0.5112149532710281,1.0702462350165505,1.051957412698461,-0.7448170860011929,0.0011463117337061734,0.1130034192511491,-0.14950181794261738
combo_low_liquidity_weak_momentum,train,0,industry_crowding_regime,crowding_normal,544,10880,20.0,1.3971421629941676,0.002182509011841258,0.001068653943135392,0.5147058823529411,0.46488970588235295,1.1892958975228303,1.1212714654614362,-0.7169031211330075,0.0021825090118412585,0.12225185130480395,-0.13287304966613114
combo_low_liquidity_weak_momentum,train,0,industry_crowding_regime,insufficient_history,192,3840,20.0,-0.341937017381864,-0.0013727834882002708,0.0007806312050766206,0.5104166666666666,0.46901041666666665,0.9143691465675282,0.9345133203854221,-0.7477173094147379,-0.0013727834882002704,0.090580794089182,-0.14143470458087265
combo_low_liquidity_weak_momentum,train,0,market_regime_id,neutral|high_vol|crowding_high,50,1000,20.0,0.4652900528739703,0.008021168049642402,0.013263022994245869,0.62,0.531,2.0694191003898625,1.5728791407447147,-0.16889575890572817,0.0080211680496424,0.06953417668285487,-0.045323191295877405
combo_low_liquidity_weak_momentum,train,0,market_regime_id,neutral|high_vol|crowding_low,3,60,20.0,0.09082476403576112,0.029531612450363898,0.03892953843894409,1.0,0.8166666666666667,inf,6.685922087409185,0.0,0.0295316124503639,0.043034030922036684,0.006631267990110923
combo_low_liquidity_weak_momentum,train,0,market_regime_id,neutral|high_vol|crowding_normal,132,2640,20.0,0.29886406655478437,0.0026051761912869575,0.00224007625470741,0.5454545454545454,0.49015151515151517,1.2168112440851016,1.1371419460377494,-0.4835375985317103,0.002605176191286957,0.08984586035828596,-0.13287304966613114
combo_low_liquidity_weak_momentum,train,0,market_regime_id,neutral|insufficient_history|crowding_high,8,160,20.0,0.45652875715604746,0.04847822430324833,0.06166051031550437,1.0,0.86875,inf,25.476174316901712,0.0,0.04847822430324833,0.06934625475728004,0.002573605102893861
combo_low_liquidity_weak_momentum,train,0,market_regime_id,neutral|insufficient_history|crowding_normal,8,160,20.0,0.23736623081520714,0.028156052450416733,0.018691869271989008,0.5,0.61875,4.013896716383519,3.2641305740427646,-0.05903633901687688,0.028156052450416726,0.09120302921590058,-0.028658268721316837
combo_low_liquidity_weak_momentum,train,0,market_regime_id,neutral|insufficient_history|insufficient_history,87,1740,20.0,-0.703257381446067,-0.01315406642658917,-0.011221495495429824,0.39080459770114945,0.3718390804597701,0.348205201627563,0.4879047917271898,-0.7658219232401108,-0.01315406642658917,0.050411395983127036,-0.14143470458087265
combo_low_liquidity_weak_momentum,train,0,market_regime_id,neutral|low_vol|crowding_high,31,620,20.0,0.511725173577033,0.01401682936080766,0.016600643094557544,0.7096774193548387,0.6403225806451613,2.818706447806013,2.3849212645841984,-0.1987355320562867,0.01401682936080766,0.08002911040560277,-0.08665448765042257
combo_low_liquidity_weak_momentum,train,0,market_regime_id,neutral|low_vol|crowding_normal,3,60,20.0,-0.11005370543758897,-0.03782030712307794,-0.03926742273414564,0.0,0.11666666666666667,0.0,0.0456580619864013,-0.046697967933880036,-0.03782030712307794,-0.00773424923393447,-0.06645924940115372
combo_low_liquidity_weak_momentum,train,0,market_regime_id,neutral|normal_vol|crowding_high,77,1540,20.0,0.8949303240705169,0.008688334233102592,0.008196041320748675,0.5974025974025974,0.5474025974025974,2.2655421602162926,1.7810666471804102,-0.22629531788579593,0.00868833423310259,0.09717746000612035,-0.034587201074439314
combo_low_liquidity_weak_momentum,train,0,market_regime_id,neutral|normal_vol|crowding_low,41,820,20.0,0.14693395551486055,0.003835180138007274,0.01009505608402923,0.6341463414634146,0.551219512195122,1.3847725094530454,1.2406343997872922,-0.24811621572917952,0.003835180138007275,0.04528343621178842,-0.09536526277207086
combo_low_liquidity_weak_momentum,train,0,market_regime_id,neutral|normal_vol|crowding_normal,202,4040,20.0,-0.4642689182314783,-0.0026678184393344032,-0.0005478770115353388,0.49504950495049505,0.41905940594059404,0.7783877972731889,0.8580861720119869,-0.5739157337415913,-0.002667818439334403,0.10999392341753471,-0.11403919043880159
combo_low_liquidity_weak_momentum,train,0,market_regime_id,strong|high_vol|crowding_high,82,1640,20.0,0.231452910690225,0.0033336365214194654,0.009535483257996191,0.6585365853658537,0.5225609756097561,1.2760696828309679,1.1840575017888786,-0.40425464708692194,0.0033336365214194637,0.08674032493765396,-0.16498422061216111
combo_low_liquidity_weak_momentum,train,0,market_regime_id,strong|high_vol|crowding_low,14,280,20.0,0.08707452294522522,0.006235759373407805,0.0075825884620682495,0.7857142857142857,0.55,2.0806482924372824,1.472250764757475,-0.0792136929439281,0.006235759373407805,0.043070791749927874,-0.05404488049121291
combo_low_liquidity_weak_momentum,train,0,market_regime_id,strong|high_vol|crowding_normal,124,2480,20.0,-0.2830013945198746,-0.002192213750233144,-0.004590712465828794,0.45161290322580644,0.43790322580645163,0.8310029138942256,0.8874426809241317,-0.5249832776265275,-0.0021922137502331444,0.09764575272604115,-0.07690185325209294
combo_low_liquidity_weak_momentum,train,0,market_regime_id,strong|insufficient_history|crowding_high,2,40,20.0,-0.040980565647353084,-0.020377023426837577,-0.020377023426837577,0.5,0.275,0.10841477747012584,0.27924846102843226,-0.04570964819048429,-0.020377023426837577,0.00495560133680909,-0.045709648190484245
combo_low_liquidity_weak_momentum,train,0,market_regime_id,strong|insufficient_history|crowding_normal,2,40,20.0,-0.04271340945375757,-0.02154509473509572,-0.02154509473509572,0.0,0.15,0.0,0.09982000026171761,-0.030894484592745797,-0.021545094735095718,-0.012195704877445663,-0.030894484592745776
combo_low_liquidity_weak_momentum,train,0,market_regime_id,strong|insufficient_history|insufficient_history,13,260,20.0,-0.031522634518495685,-0.0020441933583519208,0.014305282498355304,0.6153846153846154,0.5192307692307693,0.8474396616150857,0.8737612256197107,-0.16324029743577373,-0.0020441933583519225,0.025426589926954013,-0.05470681329613045
combo_low_liquidity_weak_momentum,train,0,market_regime_id,strong|normal_vol|crowding_high,55,1100,20.0,0.29870819089421974,0.005172216896325533,0.0007422388711594396,0.5272727272727272,0.4918181818181818,1.6256642932595238,1.3514514113643528,-0.2316940878002891,0.005172216896325533,0.09005503755492507,-0.06559314493549186
combo_low_liquidity_weak_momentum,train,0,market_regime_id,strong|normal_vol|crowding_low,7,140,20.0,-0.010275039833875121,-0.0013969685073727774,-0.0009169322150724025,0.42857142857142855,0.45714285714285713,0.7555721516611833,0.8957953760334825,-0.03215549197774481,-0.0013969685073727772,0.020185588530855995,-0.020097960808953725
combo_low_liquidity_weak_momentum,train,0,market_regime_id,strong|normal_vol|crowding_normal,27,540,20.0,0.4671748501777133,0.014722353943286921,0.006530313570866392,0.6666666666666666,0.5388888888888889,4.583844187293595,2.3106950409721017,-0.050777439374668276,0.014722353943286916,0.10054459431641646,-0.029916229799746702
combo_low_liquidity_weak_momentum,train,0,market_regime_id,weak|high_vol|crowding_high,3,60,20.0,0.28283138182604906,0.08685811278574261,0.10071310073442163,1.0,0.9833333333333333,inf,,0.0,0.08685811278574261,0.10813217338816475,0.05172906423464143
combo_low_liquidity_weak_momentum,train,0,market_regime_id,weak|high_vol|crowding_low,12,240,20.0,0.5614526388387455,0.03882388915351798,0.039618649613266055,0.75,0.675,9.244364101242974,5.396253924237052,-0.05559079523299981,0.03882388915351799,0.1130034192511491,-0.030135241727237926
combo_low_liquidity_weak_momentum,train,0,market_regime_id,weak|high_vol|crowding_normal,17,340,20.0,0.9214903936598533,0.040256804806487155,0.04606162597550435,0.7058823529411765,0.6794117647058824,7.368489627925344,4.390906317693222,-0.07208963501217802,0.04025680480648716,0.12225185130480395,-0.034685413378102534
combo_low_liquidity_weak_momentum,train,0,market_regime_id,weak|insufficient_history|insufficient_history,92,1840,20.0,1.2898026921574126,0.009863085467797617,0.018543417405022602,0.6086956521739131,0.553804347826087,1.790374802365942,1.574452537990704,-0.47654455102860904,0.009863085467797617,0.090580794089182,-0.10117858329107117
combo_low_liquidity_weak_momentum,train,0,market_regime_id,weak|normal_vol|crowding_high,4,80,20.0,-0.020396773005321056,-0.004979499849997462,-0.007380175823898588,0.25,0.4375,0.5294444691266529,0.6494829879071761,-0.035320802196037726,-0.004979499849997462,0.022410691037506886,-0.02756833878969956
combo_low_liquidity_weak_momentum,train,0,market_regime_id,weak|normal_vol|crowding_low,30,600,20.0,-0.5212272188713347,-0.02221967963403817,-0.024980904934675342,0.36666666666666664,0.355,0.4254086300351652,0.48997778668005026,-0.6860468479666054,-0.022219679634038165,0.10351579525085239,-0.14950181794261738
combo_low_liquidity_weak_momentum,train,0,market_regime_id,weak|normal_vol|crowding_normal,29,580,20.0,0.6167423266608112,0.017364445793906495,0.015307756508257608,0.6206896551724138,0.6051724137931035,3.5677429276965245,2.6840744224544246,-0.14509584007513188,0.017364445793906492,0.1061973001753636,-0.04220495910836939
combo_low_liquidity_weak_momentum,train,0,stock_concentration_regime,insufficient_history,192,3840,20.0,-0.341937017381864,-0.0013727834882002708,0.0007806312050766206,0.5104166666666666,0.46901041666666665,0.9143691465675282,0.9345133203854221,-0.7477173094147379,-0.0013727834882002704,0.090580794089182,-0.14143470458087265
combo_low_liquidity_weak_momentum,train,0,stock_concentration_regime,stock_concentration_high,109,2180,20.0,1.0254151794911066,0.0072741165104465745,0.006631267990110923,0.5963302752293578,0.5348623853211009,1.6251363121262374,1.4021523185557798,-0.4485559775845481,0.007274116510446574,0.12225185130480395,-0.09701703607606042
combo_low_liquidity_weak_momentum,train,0,stock_concentration_regime,stock_concentration_low,350,7000,20.0,-0.23490358333627226,-3.281890964435906e-05,0.0005935099549464694,0.5028571428571429,0.45471428571428574,0.9976030628190091,0.9983714906385792,-0.9151681579993366,-3.2818909644358485e-05,0.1130034192511491,-0.14950181794261738
combo_low_liquidity_weak_momentum,train,0,stock_concentration_regime,stock_concentration_normal,504,10080,20.0,17.343170636825693,0.006306921102946351,0.006204018139431286,0.5892857142857143,0.5174603174603175,1.6860806034826548,1.4283879349183106,-0.49196074939269796,0.00630692110294635,0.10054459431641646,-0.16498422061216111
combo_low_liquidity_weak_momentum,train,0,trend_regime,neutral,642,12840,20.0,0.7392206540413211,0.0014183995602439323,0.0026348726656956005,0.5389408099688473,0.4790498442367601,1.121204552914942,1.0804910275245325,-0.7658219232401108,0.0014183995602439323,0.10999392341753471,-0.14143470458087265
combo_low_liquidity_weak_momentum,train,0,trend_regime,strong,326,6520,20.0,0.6093936128653161,0.0019957125067110297,0.00378923600522868,0.5521472392638037,0.48236196319018404,1.1833682637898797,1.1160426956633773,-0.670954705334996,0.0019957125067110297,0.10054459431641646,-0.16498422061216111
combo_low_liquidity_weak_momentum,train,0,trend_regime,weak,187,3740,20.0,5.6827488279308795,0.011418668944113686,0.015733167904884042,0.5882352941176471,0.553475935828877,1.7877579267706845,1.601453022716137,-0.6864298654356102,0.011418668944113686,0.12225185130480395,-0.14950181794261738
combo_low_liquidity_weak_momentum,train,0,vol_regime,high_vol,437,8740,20.0,6.669628699959917,0.005339101848851283,0.005182330269685692,0.5743707093821511,0.5060640732265447,1.485618361321667,1.3063506732157144,-0.6819685959972681,0.005339101848851284,0.12225185130480395,-0.16498422061216111
combo_low_liquidity_weak_momentum,train,0,vol_regime,insufficient_history,212,4240,20.0,0.08881518280431022,0.0012530922074103863,0.0025771927884083636,0.5235849056603774,0.4849056603773585,1.0819528035155146,1.062586731926532,-0.7477173094147379,0.001253092207410386,0.09120302921590058,-0.14143470458087265
combo_low_liquidity_weak_momentum,train,0,vol_regime,low_vol,34,680,20.0,0.3453542166215977,0.0094429643769354,0.0132294249041097,0.6470588235294118,0.5941176470588235,1.9111237017844191,1.7420949917468584,-0.28691765578897055,0.0094429643769354,0.08002911040560277,-0.08665448765042257
combo_low_liquidity_weak_momentum,train,0,vol_regime,normal_vol,472,9440,20.0,0.664972037533266,0.0016453433107602613,0.002413430219116,0.5338983050847458,0.47489406779661014,1.1445335153117246,1.094977349139712,-0.8604383202527308,0.0016453433107602613,0.10999392341753471,-0.14950181794261738
combo_low_liquidity_weak_momentum,train,40,extreme_selloff_flag,False,1017,20340,20.0,-0.8524054025151093,-0.0012421597321498428,-0.0009302907466118089,0.4837758112094395,0.45260570304818093,0.9099912722171519,0.9371584233255787,-0.9348823329374624,-0.0012421597321498425,0.11825185130480395,-0.16898422061216112
combo_low_liquidity_weak_momentum,train,40,extreme_selloff_flag,True,138,2760,20.0,0.2479320275179291,0.0024621908334061405,0.004505060834844384,0.572463768115942,0.5206521739130435,1.176080926465233,1.12249834455144,-0.42755113436351777,0.0024621908334061405,0.09951579525085238,-0.14204952749589725
combo_low_liquidity_weak_momentum,train,40,industry_crowding_regime,crowding_high,312,6240,20.0,2.405486013200346,0.004494038651281751,0.004484332994418823,0.5801282051282052,0.509775641025641,1.442243626373323,1.2873820535671268,-0.4468416776718004,0.00449403865128175,0.10413217338816474,-0.16898422061216112
combo_low_liquidity_weak_momentum,train,40,industry_crowding_regime,crowding_low,107,2140,20.0,-0.34494638069769334,-0.0028536882662938286,0.003068375403005222,0.5327102803738317,0.47523364485981306,0.841707971326432,0.8814996557931536,-0.7754853456423799,-0.002853688266293829,0.10900341925114909,-0.15350181794261739
combo_low_liquidity_weak_momentum,train,40,industry_crowding_regime,crowding_normal,544,10880,20.0,-0.7285101904679212,-0.0018174909881587442,-0.002931346056864609,0.4485294117647059,0.4348345588235294,0.8662973260350335,0.9099609932625073,-0.8581228873051678,-0.0018174909881587438,0.11825185130480395,-0.13687304966613115
combo_low_liquidity_weak_momentum,train,40,industry_crowding_regime,insufficient_history,192,3840,20.0,-0.6958751501822276,-0.0053727834882002735,-0.0032193687949233817,0.4635416666666667,0.44635416666666666,0.7027461424203344,0.767643206346065,-0.8429193099776544,-0.005372783488200274,0.086580794089182,-0.14543470458087265
combo_low_liquidity_weak_momentum,train,40,market_regime_id,neutral|high_vol|crowding_high,50,1000,20.0,0.20094779034971766,0.004021168049642398,0.009263022994245869,0.6,0.495,1.4446615726783278,1.2522196820505003,-0.25471281216610475,0.004021168049642399,0.06553417668285487,-0.04932319129587741
combo_low_liquidity_weak_momentum,train,40,market_regime_id,neutral|high_vol|crowding_low,3,60,20.0,0.07815648358493066,0.025531612450363898,0.034929538438944085,1.0,0.8,inf,5.290250498014741,0.0,0.025531612450363898,0.03903403092203669,0.0026312679901109217
combo_low_liquidity_weak_momentum,train,40,market_regime_id,neutral|high_vol|crowding_normal,132,2640,20.0,-0.23421613191565382,-0.0013948238087130456,-0.0017599237452925929,0.48484848484848486,0.4678030303030303,0.9002202507693744,0.9338051537294138,-0.5776997997546718,-0.0013948238087130446,0.08584586035828595,-0.13687304966613115
combo_low_liquidity_weak_momentum,train,40,market_regime_id,neutral|insufficient_history|crowding_high,8,160,20.0,0.41263481828245596,0.04447822430324833,0.05766051031550437,0.75,0.85,168.00401096768653,18.548767422116693,-0.0014263948971061646,0.044478224303248326,0.06534625475728004,-0.001426394897106139
combo_low_liquidity_weak_momentum,train,40,market_regime_id,neutral|insufficient_history|crowding_normal,8,160,20.0,0.19928934647039642,0.02415605245041673,0.014691869271989004,0.5,0.58125,3.1297734435701328,2.7225555200130187,-0.07051298095137404,0.024156052450416722,0.08720302921590058,-0.032658268721316844
combo_low_liquidity_weak_momentum,train,40,market_regime_id,neutral|insufficient_history|insufficient_history,87,1740,20.0,-0.7916985466269102,-0.01715406642658917,-0.015221495495429824,0.3103448275862069,0.34770114942528735,0.24553459497428054,0.3925189348083566,-0.8297377644993374,-0.017154066426589176,0.04641139598312703,-0.14543470458087265
combo_low_liquidity_weak_momentum,train,40,market_regime_id,neutral|low_vol|crowding_high,31,620,20.0,0.33719951426438155,0.010016829360807658,0.012600643094557542,0.6451612903225806,0.6096774193548387,2.102703158115403,1.8633350832121707,-0.2153529957098872,0.010016829360807656,0.07602911040560277,-0.09065448765042257
combo_low_liquidity_weak_momentum,train,40,market_regime_id,neutral|low_vol|crowding_normal,3,60,20.0,-0.12111360704087215,-0.041820307123077945,-0.04326742273414565,0.0,0.1,0.0,0.03140220561372722,-0.05449396124600758,-0.041820307123077945,-0.011734249233934471,-0.07045924940115372
combo_low_liquidity_weak_momentum,train,40,market_regime_id,neutral|normal_vol|crowding_high,77,1540,20.0,0.3951667397389851,0.00468833423310259,0.004196041320748675,0.5714285714285714,0.509090909090909,1.5501954309235668,1.360805875316533,-0.30915727446181185,0.004688334233102589,0.09317746000612034,-0.03858720107443932
combo_low_liquidity_weak_momentum,train,40,market_regime_id,neutral|normal_vol|crowding_low,41,820,20.0,-0.02641425540130915,-0.0001648198619927271,0.0060950560840292295,0.5853658536585366,0.5097560975609756,0.9856382520727431,0.9907411007892158,-0.29566389210402466,-0.0001648198619927271,0.04128343621178842,-0.09936526277207086
