rule_id,horizon,top_n,regime_type,regime_value,signal_days,total_trades,avg_selected_count,cumulative_return,mean_daily_return,median_daily_return,daily_win_rate,trade_win_rate,profit_factor,trade_profit_factor,max_drawdown,avg_trade_return,max_daily_return,min_daily_return
low_stock_rel_industry_ret_20d,3d,20,industry_crowding_regime,crowding_high,751,15020,20.0,30.158162315957235,0.005133577911626191,0.005173474796264793,0.5579227696404794,0.49241011984021305,1.4829523954044863,1.263940771081568,-0.4783974859951228,0.00513357791162619,0.1365658367571744,-0.15416304211850176
low_stock_rel_industry_ret_20d,3d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,2.0218148797178532,0.002084874887131237,-0.0008348850407615904,0.4899103139013453,0.4459641255605381,1.1582824436956947,1.0956137551836933,-0.600060768731776,0.0020848748871312365,0.35878307846804447,-0.1740453579385771
low_stock_rel_industry_ret_20d,3d,20,industry_crowding_regime,insufficient_history,232,4640,20.0,-0.08232722444435525,0.0004285604087134889,0.002331348370799577,0.5258620689655172,0.4726293103448276,1.028776293050508,1.018444971233165,-0.6296758043160879,0.00042856040871348973,0.13781972083423905,-0.13543104552780413
low_stock_rel_industry_ret_60d,3d,20,industry_crowding_regime,crowding_high,751,15020,20.0,56.180221053666,0.0059928067064203274,0.005081823715519879,0.5805592543275633,0.48754993342210384,1.5890906729739227,1.327786708552415,-0.6231123871146593,0.0059928067064203274,0.16453484843432092,-0.19020985178945046
low_stock_rel_industry_ret_60d,3d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,3.4741899194895165,0.0024811691612254966,0.00020167300195702285,0.5033632286995515,0.44893497757847534,1.1940835826996838,1.1208511643492711,-0.6644345598932604,0.002481169161225497,0.3372446981908165,-0.17105343733168954
low_stock_rel_industry_ret_60d,3d,20,industry_crowding_regime,insufficient_history,192,3840,20.0,-0.4121895060581361,-0.001849831934782626,-0.0006906706502654626,0.4895833333333333,0.44296875,0.8930788056230851,0.9229951612497223,-0.5974639586775619,-0.0018498319347826267,0.13961386529699818,-0.13077004230994732
low_stock_rel_industry_ret_60d,3d,20,industry_crowding_regime,crowding_low,134,2680,20.0,0.3501523543425704,0.0033045596559533466,0.008780381214010044,0.5895522388059702,0.49402985074626865,1.2152212486166794,1.1427417066150647,-0.5697854275600645,0.003304559655953348,0.20633452245129408,-0.12991334155463666
low_industry_crowding_score,3d,20,industry_crowding_regime,insufficient_history,192,3840,20.0,-0.3616985699946347,-0.0019721259588606345,-0.0007527435269546524,0.4895833333333333,0.4705729166666667,0.8234254581269307,0.8692665397424962,-0.5828588405672063,-0.0019721259588606345,0.07816956700446746,-0.09484083718276591
low_industry_crowding_score,3d,20,industry_crowding_regime,crowding_high,751,15020,20.0,11.299177535883416,0.003649934444555436,0.00402868877450418,0.5765645805592543,0.5101198402130492,1.4917048113205325,1.3165784166053265,-0.2924630861721985,0.0036499344445554355,0.09440050525979171,-0.16144424355806636
low_industry_crowding_score,3d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,1.6078317369591621,0.0015155019148272734,0.000611359104181436,0.5134529147982063,0.47556053811659194,1.1550876774858274,1.1062125940345862,-0.6141268411021503,0.0015155019148272732,0.19257251725952493,-0.13131015023451914
low_industry_crowding_score,3d,20,industry_crowding_regime,crowding_low,134,2680,20.0,0.027287350666068022,0.0011363173311369627,0.005809051364478743,0.6044776119402985,0.5220149253731343,1.082232095441923,1.0616111515950204,-0.4879503467675289,0.0011363173311369627,0.17478717701831512,-0.16334533112592484
high_industry_ret_20d,3d,20,industry_crowding_regime,insufficient_history,232,4640,20.0,-0.4334865318000668,-0.001921262469904388,-0.0016049828214567742,0.47844827586206895,0.4517241379310345,0.8569434985969758,0.9015551653780371,-0.6154179544876182,-0.0019212624699043884,0.13189558412115976,-0.08702806745089588
high_industry_ret_20d,3d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,-0.4537059225618255,0.00010628852456016857,-0.0028950791235681254,0.4641255605381166,0.4451793721973094,1.0070595677045335,1.0047507123266115,-0.8276330126663134,0.00010628852456016798,0.19856037407188348,-0.1669338848169059
high_industry_ret_20d,3d,20,industry_crowding_regime,crowding_high,751,15020,20.0,21.434600092610665,0.004966220342881955,0.003878898244141138,0.5459387483355526,0.4826897470039947,1.3892644646242038,1.2455296810999736,-0.5337926442346737,0.004966220342881954,0.2334319523818229,-0.12794477639221452
high_industry_ret_20d,3d,20,industry_crowding_regime,crowding_low,134,2680,20.0,0.12319172037596604,0.0016802617920128327,0.00430148932964256,0.5597014925373134,0.4585820895522388,1.1122035212577723,1.073665124594935,-0.49109166911545,0.0016802617920128333,0.1026989253532222,-0.12354086970640013
low_industry_ret_60d,3d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,1.6018191890499751,0.0015626823934865564,-0.00029529438451487424,0.4943946188340807,0.46838565022421524,1.149019547711805,1.0999190987201684,-0.5199023477231972,0.0015626823934865566,0.20843932546998575,-0.13043436514782886
low_industry_ret_60d,3d,20,industry_crowding_regime,crowding_high,751,15020,20.0,3.3481062789572213,0.0023171083348479515,0.0016130239246489985,0.5233022636484687,0.48828229027962716,1.256497337018776,1.1686381576056932,-0.5293283164105276,0.0023171083348479515,0.10004249297150074,-0.13673030575792694
low_industry_ret_60d,3d,20,industry_crowding_regime,insufficient_history,192,3840,20.0,-0.2855266310841953,-0.001268476335857829,-0.0005677421055637594,0.5,0.47578125,0.8934465121813645,0.9233905428028506,-0.5165583267456639,-0.0012684763358578287,0.08782905985683848,-0.11271121132511368
low_industry_ret_60d,3d,20,industry_crowding_regime,crowding_low,134,2680,20.0,-0.19550906440013216,-0.0008604886147724325,0.005574620285588178,0.5522388059701493,0.4891791044776119,0.9403656663390262,0.9551677379266882,-0.5276639431461272,-0.000860488614772433,0.13547056745719643,-0.16334533112592484
combo_low_liquidity,3d,20,industry_crowding_regime,insufficient_history,252,5040,20.0,-0.11946795421872125,-0.00023401180802939077,0.0012285769171893725,0.5277777777777778,0.4777777777777778,0.972456619799909,0.9809950093321187,-0.5032714099876192,-0.00023401180802939042,0.06803083844262844,-0.10156477817035352
combo_low_liquidity,3d,20,industry_crowding_regime,crowding_high,751,15020,20.0,13.373288158263017,0.0038172660569175954,0.0026818310802693645,0.5739014647137151,0.5138482023968043,1.6475777183779676,1.4108956588383492,-0.3589704285768607,0.0038172660569175954,0.2287179112226549,-0.13698380689460504
combo_low_liquidity,3d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,2.765171075993589,0.001930861467585584,2.2981452002798775e-05,0.5,0.4786995515695067,1.2437385836313524,1.1682167042273552,-0.6098961131888022,0.0019308614675855834,0.4712413929070964,-0.15766503085452482
combo_low_liquidity,3d,20,industry_crowding_regime,crowding_low,134,2680,20.0,-0.4619032667004953,-0.004102982607856471,0.0012403614854036126,0.5373134328358209,0.4608208955223881,0.6708168285432039,0.7459637069050117,-0.611424246973743,-0.0041029826078564716,0.10101668876587963,-0.11242630506750548
combo_weak_momentum,3d,20,industry_crowding_regime,crowding_high,751,15020,20.0,47.929352711170914,0.005740596085159894,0.00551038298773362,0.5565912117177098,0.4933422103861518,1.5707769224208483,1.3198693313391934,-0.5131845860973989,0.005740596085159893,0.14933293590105573,-0.16057315447717557
combo_weak_momentum,3d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,6.7330539055803165,0.0032220975077741037,0.0002487813082702545,0.5033632286995515,0.45358744394618833,1.2452530581721883,1.1554100088273662,-0.7023603120321478,0.0032220975077741033,0.35152033309944086,-0.1774769153804942
combo_weak_momentum,3d,20,industry_crowding_regime,insufficient_history,192,3840,20.0,-0.19808588067379107,-0.00034806052972190623,0.0006787430667566179,0.5052083333333334,0.4625,0.9776033913405852,0.9847284566851946,-0.49511412227463303,-0.00034806052972190547,0.1397537633116208,-0.11411372532518589
combo_weak_momentum,3d,20,industry_crowding_regime,crowding_low,134,2680,20.0,0.3421998135010009,0.003572608610985526,0.008849792802096246,0.6119402985074627,0.49776119402985075,1.2040837395003288,1.1455977252401812,-0.6143243596575794,0.003572608610985527,0.2577448161168869,-0.15457413183865065
combo_low_liquidity_weak_momentum,3d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,1.987238061059966,0.0018114246261249386,-0.0002098667236215629,0.4910313901345291,0.46608744394618834,1.1881362825135924,1.1265989254491866,-0.6559989999516767,0.0018114246261249384,0.46445144292412577,-0.19896789732154163
combo_low_liquidity_weak_momentum,3d,20,industry_crowding_regime,crowding_high,751,15020,20.0,22.347689794746653,0.004477875772245806,0.0033987163465483807,0.5685752330226365,0.5197736351531291,1.6762311572189774,1.409621403622773,-0.31938264800380134,0.0044778757722458064,0.09824462846899971,-0.15507293890278503
combo_low_liquidity_weak_momentum,3d,20,industry_crowding_regime,insufficient_history,192,3840,20.0,-0.07142601987257768,5.500455044483091e-05,-0.0005798374345091146,0.484375,0.4744791666666667,1.0051328756833584,1.003656710526052,-0.5371749488064719,5.5004550444831545e-05,0.09070188337891676,-0.11988872603979148
combo_low_liquidity_weak_momentum,3d,20,industry_crowding_regime,crowding_low,134,2680,20.0,-0.2594435642530225,-0.0012051457041066837,0.0020399526519561005,0.5447761194029851,0.4906716417910448,0.9204995640654562,0.9386801235164872,-0.6286089222742601,-0.0012051457041066835,0.22580172527301073,-0.16758368265804716
combo_low_size_low_liquidity,3d,20,industry_crowding_regime,insufficient_history,252,5040,20.0,0.08519742230304828,0.0007544526262164679,0.0025018879800545405,0.5634920634920635,0.5035714285714286,1.072692818278823,1.053605340418857,-0.5363526480515626,0.0007544526262164678,0.08764910974990266,-0.10761377610635799
combo_low_size_low_liquidity,3d,20,industry_crowding_regime,crowding_high,751,15020,20.0,14.486031524696145,0.003991707124692018,0.0029067703776179954,0.5659121171770972,0.5193741677762983,1.5847716186842196,1.396682117415479,-0.5042250608223311,0.003991707124692019,0.26891462243979536,-0.14461781458057732
combo_low_size_low_liquidity,3d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,3.0918923377730803,0.0021014036588885053,-1.045938633606469e-06,0.5,0.4797085201793722,1.2428584561524982,1.172778787948641,-0.6395273229746982,0.0021014036588885053,0.4852930931643972,-0.15017181378819075
combo_low_size_low_liquidity,3d,20,industry_crowding_regime,crowding_low,134,2680,20.0,-0.3712493176492466,-0.0029142308117023424,0.001697652348951445,0.5149253731343284,0.4809701492537313,0.7705925963673381,0.8167229886078063,-0.6076485956982431,-0.0029142308117023406,0.10403170461602063,-0.12116694399843624
low_log_amount,5d,20,industry_crowding_regime,insufficient_history,252,5040,20.0,-0.064754109892189,0.00036530770695606855,0.0048003568482932885,0.5515873015873016,0.49662698412698414,1.0285774481113514,1.0207533997000195,-0.7314314457810733,0.00036530770695606855,0.09182043162562445,-0.15185105318968348
low_log_amount,5d,20,industry_crowding_regime,crowding_high,749,14980,20.0,1207.9918464569275,0.010761516858349515,0.0036290727322765724,0.5607476635514018,0.5274365821094793,2.1197474074431364,1.7991444763307107,-0.6783054332966465,0.010761516858349513,0.5790057781756983,-0.14394592326643602
low_log_amount,5d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,3.878027919843383,0.002571067858390905,0.00013627594256162556,0.5033632286995515,0.47393497757847536,1.2288000680734867,1.1648046305579352,-0.7834257886882317,0.002571067858390905,0.5509797135602565,-0.17950581720511888
low_log_amount,5d,20,industry_crowding_regime,crowding_low,134,2680,20.0,-0.39639331502045794,-0.002856767554825988,0.0021276972639133196,0.5298507462686567,0.4772388059701492,0.8174179307791016,0.8540167006383973,-0.7334244832590293,-0.0028567675548259873,0.11561776604391028,-0.1922285893773429
low_turnover_rate,5d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,14.773750691210399,0.003336190291204184,0.0018673725085188416,0.547085201793722,0.49501121076233184,1.6040793076551623,1.3312374752297755,-0.3083176268333072,0.003336190291204185,0.2536967822848308,-0.10479966516595099
low_turnover_rate,5d,20,industry_crowding_regime,crowding_high,749,14980,20.0,2.534901444591556,0.001940201234963368,0.0008303113393198835,0.5100133511348465,0.4766355140186916,1.3082445621496892,1.1794745579632537,-0.47068398864949257,0.0019402012349633681,0.24821005192637302,-0.10575696600351434
low_turnover_rate,5d,20,industry_crowding_regime,insufficient_history,252,5040,20.0,-0.3556171197322071,-0.001486646246924775,8.161509646255338e-05,0.5,0.46805555555555556,0.8433396913616759,0.890442151575747,-0.5871820418868836,-0.001486646246924775,0.06406237740104709,-0.07898857150752008
low_turnover_rate,5d,20,industry_crowding_regime,crowding_low,134,2680,20.0,0.09589472601352478,0.0010333541880097384,0.0030845339983445793,0.6044776119402985,0.5044776119402985,1.1183011116641053,1.0737673862187849,-0.5371277959633614,0.0010333541880097395,0.07027330554287167,-0.0949854926724693
low_stock_amount_share_in_industry,5d,20,industry_crowding_regime,insufficient_history,252,5040,20.0,0.1570892229652563,0.0013405797098574022,0.0033438752326184927,0.5476190476190477,0.5021825396825397,1.0979581513806473,1.0715985920010722,-0.7129592586550305,0.001340579709857402,0.1160531070483922,-0.15604899731638416
low_stock_amount_share_in_industry,5d,20,industry_crowding_regime,crowding_high,749,14980,20.0,2422.461175280193,0.011775567385938619,0.005204900461421008,0.5634178905206942,0.5269025367156208,2.2121433510324087,1.7990890539834485,-0.5687254860245584,0.011775567385938617,0.709650002325744,-0.1460879317335853
low_stock_amount_share_in_industry,5d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,5.457283281673633,0.0029693010885012863,0.00030708553192683176,0.5022421524663677,0.4730941704035874,1.2479406526950563,1.1768272788939567,-0.8026962208539257,0.002969301088501286,0.5548869843980596,-0.16206986716213492
low_stock_amount_share_in_industry,5d,20,industry_crowding_regime,crowding_low,134,2680,20.0,-0.2343238644686345,-0.0009738435512225398,0.0029952420929360655,0.5373134328358209,0.4955223880597015,0.9383469807467275,0.9503394513733239,-0.7020964079667598,-0.0009738435512225399,0.10770124674509693,-0.1896592183056902
low_log_total_mv,5d,20,industry_crowding_regime,insufficient_history,252,5040,20.0,-0.1914046174043199,0.0004963939200689572,0.005113688530479538,0.5476190476190477,0.5027777777777778,1.0262084257278705,1.0215607329598553,-0.7721855652079744,0.0004963939200689589,0.1597796153510917,-0.1755705309859769
low_log_total_mv,5d,20,industry_crowding_regime,crowding_high,749,14980,20.0,15441.800592964639,0.015232248890990199,0.005320457239000931,0.5487316421895861,0.517022696929239,2.1782358265064587,1.8496155040862172,-0.8147849746406056,0.015232248890990199,0.8360219767519196,-0.17135470756251062
low_log_total_mv,5d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,17.702259058852054,0.0051409778112949354,-0.0010424347250999415,0.48654708520179374,0.4640695067264574,1.2905113923070832,1.225058897625356,-0.8334353348400538,0.0051409778112949354,0.6616957575609111,-0.18673535680635317
low_log_total_mv,5d,20,industry_crowding_regime,crowding_low,134,2680,20.0,-0.09898685558842257,0.00021385686450078837,0.0066587505561205105,0.5447761194029851,0.47649253731343283,1.0132756638587281,1.0098053527884163,-0.7122594770369495,0.00021385686450078704,0.09915278872877145,-0.1873332405624371
low_stock_ret_5d,5d,20,industry_crowding_regime,crowding_high,749,14980,20.0,5.957565811124188,0.0036979953048721704,0.0009676406298330554,0.5086782376502003,0.46041388518024035,1.2323157473319666,1.1270808245263622,-0.7722028925151861,0.0036979953048721713,0.31704058615494607,-0.17897814455661662
low_stock_ret_5d,5d,20,industry_crowding_regime,insufficient_history,247,4940,20.0,-0.7965822535725605,-0.0052603925992267256,-0.0025386547450517937,0.4777327935222672,0.44534412955465585,0.7574339975690794,0.8369615845914637,-0.8875528802045024,-0.0052603925992267256,0.12353767318169806,-0.12453717987636208
low_stock_ret_5d,5d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,-0.1806573085731722,0.001231871456633471,-0.004895013980732435,0.45067264573991034,0.4357062780269058,1.0650322175145124,1.040002456058425,-0.9461011479300361,0.0012318714566334722,0.42720697356803583,-0.19163347167432104
low_stock_ret_5d,5d,20,industry_crowding_regime,crowding_low,134,2680,20.0,-0.4298672792391576,-0.00221458186161193,-0.003885966460023862,0.4626865671641791,0.43507462686567167,0.9031191791950339,0.9366451447594358,-0.7296330384691287,-0.002214581861611931,0.4290107828561842,-0.18610608521639987
low_stock_ret_20d,5d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,10.398583903672066,0.00424876820177401,2.456178356171068e-05,0.5,0.45426008968609866,1.2509208169248256,1.1513629772023648,-0.8282874911066513,0.004248768201774009,0.48537986910608116,-0.2077060474760314
low_stock_ret_20d,5d,20,industry_crowding_regime,crowding_low,134,2680,20.0,0.666271096082748,0.006205145310061672,0.009451215054824887,0.582089552238806,0.48880597014925375,1.3019896005976774,1.1977623136825928,-0.7765176016991983,0.0062051453100616695,0.43546541450433873,-0.18669908037596167
low_stock_ret_20d,5d,20,industry_crowding_regime,crowding_high,749,14980,20.0,40.66519593958838,0.005991936470982525,0.005263135977837274,0.5554072096128171,0.4857142857142857,1.4254966007654972,1.234575445579779,-0.759160444034083,0.0059919364709825245,0.35240517061186644,-0.18846827707391003
low_stock_ret_20d,5d,20,industry_crowding_regime,insufficient_history,232,4640,20.0,-0.4698829146810406,-0.0013706362474331308,-0.002604872070990358,0.4870689655172414,0.46206896551724136,0.9347878824293415,0.9555876885515374,-0.8302101633492815,-0.0013706362474331306,0.12949315641998246,-0.1491915178942415
low_stock_ret_60d,5d,20,industry_crowding_regime,crowding_high,749,14980,20.0,385.79386468684845,0.00913150599164424,0.005390724787777168,0.5554072096128171,0.49198931909212285,1.6765269174539594,1.3734958791164689,-0.7850219337720199,0.00913150599164424,0.4213493110430563,-0.1960940026626236
low_stock_ret_60d,5d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,7.132420761453208,0.004049753590121078,-0.002268819170564798,0.4786995515695067,0.4456838565022421,1.2182485341978189,1.1402853900398648,-0.8690697668584004,0.004049753590121079,0.5038933438839511,-0.18877184305609265
low_stock_ret_60d,5d,20,industry_crowding_regime,insufficient_history,192,3840,20.0,-0.7782513202352602,-0.006115779981589895,-0.007452751325617854,0.4166666666666667,0.42421875,0.7598560580824141,0.8197491649647287,-0.8204600403705022,-0.006115779981589897,0.1856192657040832,-0.1571672553851948
low_stock_ret_60d,5d,20,industry_crowding_regime,crowding_low,134,2680,20.0,0.6342114349919694,0.006342959373619846,0.00794440824877013,0.5671641791044776,0.5033582089552239,1.286542044697969,1.1971100295925547,-0.780178328069196,0.006342959373619847,0.4015994397657726,-0.23264626820832907
high_stock_ret_20d,5d,20,industry_crowding_regime,crowding_high,749,14980,20.0,-0.5006600672345074,0.0011220538165276185,-0.00033078181127924045,0.4979973297730307,0.4259012016021362,1.046876720266062,1.0216519465381118,-0.972962674637069,0.0011220538165276192,0.32213076917126654,-0.19219306473449785
high_stock_ret_20d,5d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,-0.9999143857303259,-0.00830345834925199,-0.009980489195868275,0.43946188340807174,0.4034192825112108,0.7206748125389747,0.8518274856309724,-0.9999490131440486,-0.008303458349251992,0.30647867713584076,-0.20889167027899194
high_stock_ret_20d,5d,20,industry_crowding_regime,crowding_low,134,2680,20.0,-0.7918407699477278,-0.009727728310649207,-0.011406279934429796,0.4253731343283582,0.4003731343283582,0.6710803331490769,0.8294561524083972,-0.8854545790449222,-0.009727728310649207,0.17730699394977573,-0.16173832385463988
high_stock_ret_20d,5d,20,industry_crowding_regime,insufficient_history,232,4640,20.0,-0.9955726152065774,-0.021903222248798586,-0.02190742798791428,0.29310344827586204,0.34956896551724137,0.31250386669794167,0.5413984406698794,-0.9960584266619734,-0.021903222248798582,0.1566084757648428,-0.1501910378047021
high_stock_ret_60d,5d,20,industry_crowding_regime,insufficient_history,192,3840,20.0,-0.9421197225661633,-0.013604629133655384,-0.01379681189100646,0.3489583333333333,0.4005208333333333,0.47865595161973096,0.6685517516711971,-0.9601677968868221,-0.013604629133655382,0.10010339214370464,-0.14012144077882827
high_stock_ret_60d,5d,20,industry_crowding_regime,crowding_high,749,14980,20.0,2.805970619759654,0.0038096416941247684,0.003178246201449442,0.5100133511348465,0.4427903871829105,1.167187967709666,1.0809663413678314,-0.9231562671751691,0.003809641694124769,0.3357852563926362,-0.14858596040097488
high_stock_ret_60d,5d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,-0.9987936708446006,-0.005498536758606126,-0.006408144389552789,0.46300448430493274,0.41743273542600895,0.7951535167209889,0.8919263450888222,-0.9997623155193016,-0.005498536758606126,0.39805841324482916,-0.20935377607828012
high_stock_ret_60d,5d,20,industry_crowding_regime,crowding_low,134,2680,20.0,-0.7480442885919263,-0.008459205387442477,-0.01086604860326415,0.4552238805970149,0.41492537313432837,0.7023757508693198,0.8373715386296064,-0.8508799610752897,-0.008459205387442478,0.12346200739614635,-0.18307197338273434
low_stock_rel_industry_ret_20d,5d,20,industry_crowding_regime,crowding_low,134,2680,20.0,0.5218487751136693,0.00487648572335408,0.007991001286888115,0.5970149253731343,0.4944029850746269,1.2713691134360046,1.1612509916420963,-0.6954493617749054,0.004876485723354078,0.254918254474623,-0.20599311422443015
low_stock_rel_industry_ret_20d,5d,20,industry_crowding_regime,crowding_high,749,14980,20.0,56.20960091010145,0.006374571383736426,0.004590512837270555,0.540720961281709,0.48531375166889185,1.4643709763092887,1.2496639672018952,-0.6834402446993415,0.006374571383736429,0.38158414029290044,-0.17604865875429376
low_stock_rel_industry_ret_20d,5d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,2.752060702048668,0.002805923253567566,0.00032282677900681014,0.5033632286995515,0.4477578475336323,1.169718858368829,1.099364003857582,-0.781973181696586,0.002805923253567565,0.4741280856281003,-0.20503439349901492
low_stock_rel_industry_ret_20d,5d,20,industry_crowding_regime,insufficient_history,232,4640,20.0,-0.5223350550579695,-0.0018808802504510758,-0.00023062413284565542,0.4956896551724138,0.4625,0.9085667128531412,0.9389612908612689,-0.8428514048098652,-0.0018808802504510756,0.12044548142162728,-0.14795505901376407
low_stock_rel_industry_ret_60d,5d,20,industry_crowding_regime,crowding_high,749,14980,20.0,273.2791281956007,0.008626839120329275,0.00584073794750053,0.5500667556742324,0.4921895861148198,1.6438691699680983,1.3574716088161816,-0.8176236914251344,0.008626839120329273,0.38979621839101625,-0.20113694636509694
low_stock_rel_industry_ret_60d,5d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,5.4578801770431395,0.003394003180243988,-0.0008857211717132885,0.4899103139013453,0.4495515695067265,1.204972905728257,1.1256874491664965,-0.8025125246159703,0.0033940031802439873,0.44343007348822266,-0.17389688043234458
low_stock_rel_industry_ret_60d,5d,20,industry_crowding_regime,insufficient_history,192,3840,20.0,-0.7058705117230597,-0.004823888917051744,-0.008233667830801629,0.453125,0.43515625,0.7988717007367724,0.8518551843251428,-0.7844602989660707,-0.004823888917051744,0.16152381892647433,-0.14662914341480993
low_stock_rel_industry_ret_60d,5d,20,industry_crowding_regime,crowding_low,134,2680,20.0,1.410757418203175,0.008691146159655279,0.010044370516936879,0.582089552238806,0.5078358208955224,1.456870204194682,1.292769423395428,-0.7260576208400977,0.008691146159655277,0.264209836817379,-0.22339557131057788
low_industry_crowding_score,5d,20,industry_crowding_regime,insufficient_history,192,3840,20.0,-0.4927784725565829,-0.002785933015727457,-0.0032015267135584585,0.4583333333333333,0.4627604166666667,0.8253544688906884,0.864946612983813,-0.7689488630569168,-0.002785933015727457,0.09203737823802041,-0.1285699927870422
low_industry_crowding_score,5d,20,industry_crowding_regime,crowding_high,749,14980,20.0,49.70675159096426,0.005801818876696281,0.0056835301836666964,0.5807743658210948,0.5169559412550067,1.6149708769728037,1.3866059516892637,-0.43986261643058333,0.005801818876696281,0.23185488739328175,-0.19743901596849572
low_industry_crowding_score,5d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,1.8405273421951978,0.0019123372895504668,0.0015013713402314555,0.515695067264574,0.4769618834080718,1.1481389347966526,1.1013508573708843,-0.7520335393446471,0.0019123372895504664,0.2395852058990779,-0.15207126064364895
low_industry_crowding_score,5d,20,industry_crowding_regime,crowding_low,134,2680,20.0,0.24893645151613786,0.003288995408963841,0.010399465800845711,0.5970149253731343,0.5384328358208955,1.182639230483536,1.1402420812454046,-0.6193164824292288,0.003288995408963841,0.16267977278424905,-0.21191271498628042
high_industry_ret_20d,5d,20,industry_crowding_regime,insufficient_history,232,4640,20.0,-0.7875685846420841,-0.005730195141018581,-0.010047281739101346,0.4396551724137931,0.42974137931034484,0.7089178879936295,0.7882122943143769,-0.8504360745949556,-0.005730195141018581,0.1449853160242553,-0.11992173226424954
high_industry_ret_20d,5d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,-0.8920932138063827,-0.00124336930851836,-0.003972137966925896,0.4517937219730942,0.42942825112107624,0.9370304800576503,0.9574696707442979,-0.9749920398736731,-0.0012433693085183595,0.3262027263135497,-0.1681735918690877
high_industry_ret_20d,5d,20,industry_crowding_regime,crowding_high,749,14980,20.0,85.25222697525821,0.007484586317707508,0.0026505800656244083,0.5313751668891856,0.4773030707610147,1.4464506850737437,1.2831756634664009,-0.6817316510755647,0.007484586317707508,0.30067554666978075,-0.13937310052337984
high_industry_ret_20d,5d,20,industry_crowding_regime,crowding_low,134,2680,20.0,-0.25100328739983246,-0.0006899194530199639,0.000862931830607136,0.5149253731343284,0.4488805970149254,0.9671097879715165,0.9779995076996899,-0.6640494409064153,-0.0006899194530199626,0.1436123216754183,-0.1856110871319408
low_industry_ret_60d,5d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,0.27500603769954446,0.001096018658076242,-0.0007302406535860895,0.49551569506726456,0.46737668161434975,1.0767835269008643,1.0519714729294296,-0.7793241476891107,0.0010960186580762418,0.26534484096186495,-0.17392119421371444
low_industry_ret_60d,5d,20,industry_crowding_regime,crowding_high,749,14980,20.0,6.998858417328996,0.0034947307783349756,0.002680124117886218,0.527369826435247,0.5,1.2820691793257655,1.1891192609056727,-0.7028877536660183,0.003494730778334975,0.2844432641715556,-0.1774732300022773
low_industry_ret_60d,5d,20,industry_crowding_regime,insufficient_history,192,3840,20.0,-0.44539920264874555,-0.0021939014464577565,0.0002496432179167368,0.5052083333333334,0.47942708333333334,0.8717387000505339,0.9013978848907244,-0.7269961776438836,-0.0021939014464577573,0.0817542175620993,-0.1327343047807807
low_industry_ret_60d,5d,20,industry_crowding_regime,crowding_low,134,2680,20.0,-0.25595792316749233,-0.0007843059646340435,0.007156555148146393,0.5373134328358209,0.4861940298507463,0.9580384300026201,0.9688474397846132,-0.6541900214499938,-0.0007843059646340426,0.21202225418872991,-0.19204905506194836
combo_low_liquidity,5d,20,industry_crowding_regime,insufficient_history,252,5040,20.0,-0.2701873155291771,-0.0007067914767651611,0.002181108029265891,0.5357142857142857,0.48373015873015873,0.9428031971542944,0.9590043326671265,-0.7242404783695577,-0.0007067914767651614,0.0711382018638876,-0.125090321645225
combo_low_liquidity,5d,20,industry_crowding_regime,crowding_high,749,14980,20.0,171.09516577323794,0.007589863196664382,0.004833690738207247,0.5901201602136181,0.5271695594125501,1.9634752045572819,1.6285241927425709,-0.5048162063698212,0.0075898631966643815,0.45795094494478505,-0.14441460031779108
combo_low_liquidity,5d,20,industry_crowding_regime,crowding_normal,892,17840,20.0,3.2568307035272177,0.0022908461317894804,0.0007222578324420053,0.5112107623318386,0.4766816143497758,1.2183414528142171,1.1519098296249282,-0.8556471306112916,0.0022908461317894787,0.512884289504596,-0.15535863377013845
combo_low_liquidity,5d,20,industry_crowding_regime,crowding_low,134,2680,20.0,-0.5246626857480534,-0.004533474645328437,0.0014560376889380553,0.5223880597014925,0.466044776119403,0.733975125226299,0.7875388879898954,-0.7420657478833073,-0.004533474645328437,0.11690070921788398,-0.18831331656432157
