model_id,split,industry,trade_count,avg_trade_return,median_trade_return,trade_win_rate,positive_trade_return_sum,negative_trade_return_sum,avg_score,trade_profit_factor
logistic_primary_sgd_l2,train,IT设备,158,-0.012696564828042125,-0.00813586036313696,0.37341772151898733,1.888848049047452,-3.894905291878108,0.11621553,0.4849535245404278
logistic_primary_sgd_l2,train,港口,5,-0.00686015651044194,-0.008278145695364114,0.2,0.007792207792207684,-0.04209299034441738,0.09660762,0.1851188933941143
logistic_primary_sgd_l2,train,批发业,4,0.02870113053511092,0.016522847325198375,0.75,0.13565595567649935,-0.020851433536055675,0.10345651,6.505833540985426
logistic_primary_sgd_l2,train,多元金融,15,0.006944699605389533,0.015408320493066174,0.6666666666666666,0.24853215625081404,-0.14436166216997104,0.10211001,1.7215938949095289
logistic_primary_sgd_l2,train,煤炭开采,52,0.008680685830232637,0.0,0.46153846153846156,0.9846907924248511,-0.533295129252754,0.10549124,1.8464275002934805
logistic_primary_sgd_l2,train,超市连锁,12,0.042532254609583896,0.040786884374002796,0.75,0.5486818775302371,-0.038294822215230395,0.108532734,14.327834568507765
logistic_primary_sgd_l2,train,水运,12,0.010238041219427951,0.011142407101344731,0.6666666666666666,0.18817948551576524,-0.06532299088262983,0.10501888,2.880754279207452
logistic_primary_sgd_l2,train,其他商业,9,0.030018135153354695,0.005847953216374213,0.5555555555555556,0.3173697757460454,-0.04720655936585316,0.10277623,6.723001633870709
logistic_primary_sgd_l2,train,黄金,3,-9.24044508950524e-05,-0.02358490566037741,0.3333333333333333,0.06730769230769229,-0.06758490566037745,0.10371832,0.9958982948932682
logistic_primary_sgd_l2,train,航空,80,0.030732427425326343,0.006863175040721647,0.525,4.609789219721991,-2.151195025695883,0.12000463,2.142896931546588
logistic_primary_sgd_l2,validation,汽车配件,458,0.0030539554554388703,-0.0012876199772245966,0.46943231441048033,8.117825236146773,-6.71911363755577,0.11447851,1.2081690642606568
logistic_primary_sgd_l2,validation,塑料,190,-0.0004381209108736166,-0.00393320729770974,0.4421052631578947,3.78803704588907,-3.8712800189550567,0.114222,0.9784972999477171
logistic_primary_sgd_l2,validation,饲料,188,0.009092576224457706,-0.007226915588930627,0.3191489361702128,4.6813560266304215,-2.971951696432372,0.116987735,1.5751790421930727
logistic_primary_sgd_l2,validation,电气设备,486,0.0024826756007562873,-0.004144307168387817,0.4382716049382716,9.537503270128362,-8.330922928160806,0.11195647,1.1448315333573647
logistic_primary_sgd_l2,validation,建筑工程,343,0.0034505328249698304,-0.0060606060606061,0.37900874635568516,7.467187118655969,-6.283654359691317,0.11592011,1.1883510281146006
logistic_primary_sgd_l2,validation,IT设备,163,0.0033796834593964723,0.0,0.4785276073619632,4.313289953613475,-3.762401549731851,0.11439801,1.1464193538621326
logistic_primary_sgd_l2,validation,中成药,84,0.006727324688745537,0.0030560691806279516,0.5238095238095238,1.467875914508871,-0.9027806406542458,0.11813823,1.6259497029589605
logistic_primary_sgd_l2,validation,软件服务,386,0.000631303834315745,0.0,0.47150259067357514,9.078042036524923,-8.834358756479045,0.11255189,1.0275835843622678
logistic_primary_sgd_l2,validation,电器仪表,842,0.009802542138507533,-0.005336847639976772,0.43824228028503565,25.81986859315693,-17.56612811253359,0.1159338,1.4698668043263456
logistic_primary_sgd_l2,validation,家居用品,250,0.007314298697447759,0.0,0.48,5.061558161467967,-3.232983487106027,0.11576826,1.5655997568978524
logistic_primary_sgd_l2,validation,船舶,20,-0.0017411315736749256,-0.0065353513862725365,0.3,0.44100011956759544,-0.47582275104109395,0.11721531,0.9268159595199955
logistic_primary_sgd_l2,validation,元器件,367,0.011786803143101572,0.0,0.49591280653950953,12.350922417594138,-8.025165664075862,0.11471126,1.539023982131889
logistic_primary_sgd_l2,validation,其他建材,118,0.006593902008761189,0.0,0.4830508474576271,2.4915987704297495,-1.7135183333959292,0.10764305,1.4540835203623323
logistic_primary_sgd_l2,validation,广告包装,71,0.0018598621573751638,-0.004830917874396157,0.36619718309859156,0.9520895182423033,-0.8200393050686666,0.11177037,1.16102912672287
logistic_primary_sgd_l2,validation,机械基件,428,0.010234200379292404,-0.0027441586294257303,0.4392523364485981,11.825180718510827,-7.444942956173678,0.11531115,1.5883507487058528
logistic_primary_sgd_l2,validation,环境保护,742,-0.0013300177577922623,-0.003846153846153999,0.44070080862533695,15.467261919414163,-16.45413509569602,0.10976851,0.9400227863365485
logistic_primary_sgd_l2,validation,化学制药,190,0.02328072422417304,-0.002800168892983401,0.45789473684210524,7.604728815611019,-3.1813912130181428,0.11193702,2.3903783931044797
logistic_primary_sgd_l2,validation,专用机械,544,0.005895160388593811,-0.003893763199063538,0.43933823529411764,14.882056839725218,-11.675089588330188,0.11127372,1.27468459467759
logistic_primary_sgd_l2,validation,农业综合,126,0.005650544010460749,-0.002275741214360083,0.4444444444444444,3.0279760241018017,-2.3160074787837472,0.10937934,1.3074120234240112
logistic_primary_sgd_l2,validation,化工原料,810,0.00524339853806454,-0.0045158002038736544,0.4271604938271605,18.779101031567432,-14.53194821573516,0.11319078,1.292263139998907
logistic_primary_sgd_l2,validation,影视音像,9,0.007595941607606004,0.0034602076124565784,0.5555555555555556,0.13315141713693057,-0.06478794266847654,0.123838305,2.0551882287461063
logistic_primary_sgd_l2,validation,家用电器,293,0.006715195141785001,-0.004106776180698213,0.44368600682593856,5.14414172027392,-3.1765895437309144,0.1133117,1.6193913785386667
logistic_primary_sgd_l2,validation,装修装饰,33,0.03259524794668174,0.016042780748662944,0.6363636363636364,1.361909777648445,-0.2862665954079475,0.10917671,4.757487598955231
logistic_primary_sgd_l2,validation,服饰,65,0.014939449307054603,0.0029761904761904656,0.5538461538461539,1.8362501661262136,-0.8651859611676644,0.10394306,2.1223762850335555
logistic_primary_sgd_l2,validation,运输设备,50,0.03188070813537002,0.028304140407084954,0.68,2.263104803980341,-0.6690693972118401,0.1017536,3.3824664727025304
logistic_primary_sgd_l2,validation,医疗保健,483,-0.0006426936920910121,-0.006507592190889366,0.44306418219461696,12.822397936619709,-13.132818989899668,0.10652718,0.9763629534893687
logistic_primary_sgd_l2,validation,公路,5,-0.014450565140998673,-0.03156480859637334,0.4,0.049393660265751205,-0.12164648597074457,0.11082725,0.40604263963391557
logistic_primary_sgd_l2,validation,铝,14,-0.00122913675323225,0.020969921785139234,0.5714285714285714,0.39042082242544285,-0.40762873697069435,0.11583946,0.9577853252615783
logistic_primary_sgd_l2,validation,百货,29,0.03115769685599048,0.033557046979865834,0.8275862068965517,0.9663889506957073,-0.06281574187198347,0.11066702,15.384502704197589
logistic_primary_sgd_l2,validation,通信设备,118,-0.0032820262502595834,-0.0004725897920605515,0.4830508474576271,2.914082466578353,-3.3013615641089835,0.10564002,0.8826910988057272
logistic_primary_sgd_l2,validation,汽车服务,46,-0.002719759189063432,-0.005077651055569121,0.3695652173913043,0.432296549138353,-0.5574054718352709,0.12130946,0.7755513194282185
logistic_primary_sgd_l2,validation,供气供热,37,0.011411619509324176,-0.007556675062972307,0.3783783783783784,0.7970899024633049,-0.3748599806183104,0.11038859,2.126367026825723
logistic_primary_sgd_l2,validation,生物制药,207,-0.002243026267580081,-0.007611241217798548,0.3961352657004831,4.725103333004693,-5.1894097703937705,0.11150618,0.9105280835523909
logistic_primary_sgd_l2,validation,房产服务,5,-0.012369615450593585,-0.02088167053364265,0.2,0.03896103896103886,-0.10080911621400679,0.10781892,0.3864832906413822
logistic_primary_sgd_l2,validation,小金属,186,0.007462267146394983,-0.006530523038870861,0.41935483870967744,6.055326076143281,-4.667344386913815,0.11791709,1.2973814602413003
logistic_primary_sgd_l2,validation,工程机械,50,0.016000219594493822,0.00940711462450583,0.54,1.5860739243585358,-0.7860629446338447,0.118920915,2.0177441707258486
logistic_primary_sgd_l2,validation,矿物制品,173,0.03353924931221914,-0.0008210180623974273,0.49710982658959535,9.012100295277957,-3.2098101642640477,0.116739005,2.807673922779876
logistic_primary_sgd_l2,validation,纺织,125,0.03455762888725759,0.008921933085501932,0.6,5.42607049120985,-1.1063668803026512,0.10936999,4.904404305491797
logistic_primary_sgd_l2,validation,UNKNOWN,20,-0.04484284252533967,-0.007933511023056394,0.4,0.1807065380313091,-1.0775633885381024,0.11733812,0.16769921839722876
logistic_primary_sgd_l2,validation,食品,271,0.011851199371482801,0.007207207207207356,0.5793357933579336,6.444440734525825,-3.232765704853987,0.117712066,1.993475965440217
logistic_primary_sgd_l2,validation,半导体,27,0.015592311828781489,0.01383399209486158,0.5555555555555556,1.4960360571327356,-1.0750436377556354,0.10744919,1.391604958712192
logistic_primary_sgd_l2,validation,农用机械,29,0.03467586872899848,0.022969647251845915,0.7241379310344828,1.1270103603648955,-0.12141016722393971,0.108498186,9.282668709994752
logistic_primary_sgd_l2,validation,种植业,5,0.08250357843698139,0.042910447761193904,0.6,0.4448858649276668,-0.03236797274275982,0.10854808,13.744631721712642
logistic_primary_sgd_l2,validation,农药化肥,127,0.019544712459671796,0.0008230452674897748,0.5039370078740157,4.605197355486998,-2.1230188731086796,0.10815398,2.16917400679709
logistic_primary_sgd_l2,validation,汽车整车,1,-0.03233532934131733,-0.03233532934131733,0.0,0.0,-0.03233532934131733,0.12112346,0.0
logistic_primary_sgd_l2,validation,综合类,9,0.054757133709851136,-0.008256880733944927,0.3333333333333333,0.6510688135155571,-0.1582546101268969,0.102578364,4.114059065915968
logistic_primary_sgd_l2,validation,水运,15,0.002627884865902493,0.005509641873278293,0.6,0.14717369758522647,-0.10775542459668908,0.10841437,1.365812423235986
logistic_primary_sgd_l2,validation,航空,76,0.007381947849664711,0.00560719671379406,0.5131578947368421,2.782124946528343,-2.2210969099538254,0.10768416,1.2525905259064904
logistic_primary_sgd_l2,validation,玻璃,34,0.011427377204180604,0.008418778456074083,0.5294117647058824,0.7280026619183702,-0.3394718369762296,0.09898104,2.144515634648497
logistic_primary_sgd_l2,validation,焦炭加工,5,-0.002124716822180206,-0.004405286343612369,0.2,0.02547770700636942,-0.03610129111727045,0.10804649,0.7057284162942631
logistic_primary_sgd_l2,validation,机床制造,55,-0.023080276703094347,-0.02127659574468077,0.34545454545454546,0.9525958493019442,-2.2220110679721334,0.112372965,0.4287088678506487
logistic_primary_sgd_l2,validation,仓储物流,36,0.02080086681922543,-0.003486823883949497,0.4722222222222222,1.3482833223557853,-0.5994521168636698,0.10594725,2.249192695173046
logistic_primary_sgd_l2,validation,钢加工,17,-0.023387226964849843,-0.02180685358255452,0.11764705882352941,0.026550509987801618,-0.42413336839024895,0.112459876,0.06259943679642828
logistic_primary_sgd_l2,validation,染料涂料,38,0.015214216351971361,0.0009895246321527384,0.5263157894736842,1.3706080396339815,-0.7924678182590698,0.103086345,1.7295441001566436
logistic_primary_sgd_l2,validation,造纸,17,0.021153377116873307,0.017064846416382284,0.6470588235294118,0.5373850102817088,-0.1777775992948626,0.1040914,3.0227937176179327
logistic_primary_sgd_l2,validation,文教休闲,14,0.004386831083452876,0.012406012136924272,0.7142857142857143,0.252598886260615,-0.19118325109227474,0.1050952,1.3212396212401365
logistic_primary_sgd_l2,validation,水务,3,0.002216700769755516,0.0,0.3333333333333333,0.02272727272727293,-0.01607717041800638,0.09899584,1.4136363636363805
logistic_primary_sgd_l2,validation,乳制品,10,0.03171703379958348,0.035398958047710316,0.8,0.3306751611469603,-0.013504823151125445,0.10308985,24.485708361120075
logistic_primary_sgd_l2,validation,摩托车,5,0.023783588876983307,-0.0035385704175513455,0.4,0.23509581742259544,-0.1161778730376789,0.107679054,2.0235851395415803
logistic_primary_sgd_l2,validation,软饮料,2,-0.03588535436459245,-0.03588535436459245,0.0,0.0,-0.0717707087291849,0.08792047,0.0
logistic_primary_sgd_l2,validation,纺织机械,5,0.1149419234509039,0.1297611362169142,0.8,0.5860090522827681,-0.011299435028248594,0.09125803,51.86180112702495
logistic_primary_sgd_l2,validation,石油加工,6,0.015725053192651328,0.014070579156351237,0.6666666666666666,0.11352203632762503,-0.019171717171717062,0.09891299,5.921328554496808
logistic_primary_sgd_l2,validation,化纤,10,-0.033442713897605114,-0.011957291772087875,0.4,0.10668690853848117,-0.4411140475145323,0.099153385,0.24185788038175415
logistic_primary_sgd_l2,validation,铜,3,0.014378897954215578,-0.011494252873563204,0.3333333333333333,0.10643274853801166,-0.06329605467536492,0.09568388,1.6815068345710924
logistic_primary_sgd_l2,validation,石油开采,3,-0.06471841366522968,-0.06735751295336778,0.0,0.0,-0.19415524099568904,0.07963078,0.0
logistic_primary_sgd_l2,validation,互联网,6,-0.07929190058947556,-0.0591368325299273,0.16666666666666666,0.005555555555555536,-0.48130695909240895,0.08515432,0.011542645396259255
logistic_primary_sgd_l2,validation,煤炭开采,1,0.021739130434782705,0.021739130434782705,1.0,0.021739130434782705,0.0,0.096677616,
logistic_primary_sgd_l2,validation,园区开发,1,0.051983584131326976,0.051983584131326976,1.0,0.051983584131326976,0.0,0.112991825,
logistic_primary_sgd_l2,validation,日用化工,21,0.020263536334884747,0.02390057361376674,0.6190476190476191,0.6121899606476371,-0.1866556976150574,0.11081392,3.2797818039831004
logistic_primary_sgd_l2,validation,橡胶,25,-0.0085116834453097,-0.002808988764045006,0.4,0.13453597266403738,-0.34732805879677986,0.11440049,0.3873455347376752
logistic_primary_sgd_l2,validation,渔业,1,-0.0603773584905658,-0.0603773584905658,0.0,0.0,-0.0603773584905658,0.115724355,0.0
logistic_primary_sgd_l2,validation,水泥,7,0.001977424974815995,-0.03816793893129766,0.2857142857142857,0.255541709581375,-0.24169973475766304,0.101532534,1.057269300843836
logistic_primary_sgd_l2,validation,商贸代理,1,-0.016483516483516425,-0.016483516483516425,0.0,0.0,-0.016483516483516425,0.11370808,0.0
logistic_primary_sgd_l2,validation,林业,25,0.019695131963506328,0.025868440502586854,0.72,0.9165011605011442,-0.424122861413486,0.115365125,2.160933172634683
logistic_primary_sgd_l2,validation,医药商业,3,-0.0151151719339363,-0.018237082066869248,0.0,0.0,-0.0453455158018089,0.10358585,0.0
logistic_primary_sgd_l2,validation,普钢,7,0.05312433824867863,0.044386422976501194,1.0,0.37187036774075044,0.0,0.10893937,
logistic_primary_sgd_l2,validation,全国地产,1,0.0847457627118644,0.0847457627118644,1.0,0.0847457627118644,0.0,0.10558841,
logistic_primary_sgd_l2,validation,出版业,1,0.011357183418512218,0.011357183418512218,1.0,0.011357183418512218,0.0,0.09771128,
logistic_primary_sgd_l2,validation,超市连锁,3,0.010424361858916043,0.027377521613832778,0.6666666666666666,0.10648199922577328,-0.07520891364902516,0.095012546,1.4158162119278728
logistic_primary_sgd_l2,research_holdout,电器仪表,234,0.013902991683801736,0.012718977923300123,0.6367521367521367,5.734408686684066,-2.48110863267446,0.10638998,2.3112283803965403
logistic_primary_sgd_l2,research_holdout,建筑工程,230,0.012536002732613771,0.0026669011195125103,0.5347826086956522,6.2281660776733085,-3.344885449172142,0.10816711,1.8619968224068115
logistic_primary_sgd_l2,research_holdout,生物制药,172,0.011816343279698096,0.01005328000320782,0.5813953488372093,4.56911414323195,-2.536703099123877,0.10650709,1.801201782270075
logistic_primary_sgd_l2,research_holdout,矿物制品,58,0.0233014420296489,0.01634731448396043,0.5862068965517241,2.064691783908946,-0.7132081461893097,0.10377887,2.894935784091432
logistic_primary_sgd_l2,research_holdout,小金属,57,-0.011213753875101741,-0.004761904761904856,0.45614035087719296,1.1538045112698743,-1.7929884821506739,0.10979157,0.6435091595713409
logistic_primary_sgd_l2,research_holdout,专用机械,431,0.010933098232011119,0.011034482758620623,0.5939675174013921,11.22061737902282,-6.508452041026029,0.10614419,1.7240070769967506
logistic_primary_sgd_l2,research_holdout,环境保护,400,0.013862027063868597,0.009869371281028938,0.605,9.521792540798609,-3.97698171525117,0.10621006,2.3942258784554786
logistic_primary_sgd_l2,research_holdout,汽车配件,438,0.0011292708505828588,-0.0027362493414775924,0.4748858447488584,7.644308517114027,-7.149687884558736,0.10944672,1.0691807307593846
logistic_primary_sgd_l2,research_holdout,电气设备,208,0.005527018307455104,0.002456426845334647,0.5240384615384616,4.9812284180627575,-3.831608610112095,0.10484559,1.300035813918121
logistic_primary_sgd_l2,research_holdout,塑料,179,0.009414500962285846,0.009316770186335255,0.5921787709497207,4.042431881002348,-2.3572362087531826,0.107806236,1.7149031844969491
logistic_primary_sgd_l2,research_holdout,机械基件,210,0.013895834162150367,0.00887490698857396,0.5714285714285714,5.327952894229599,-2.409827720178021,0.10591375,2.2109268847799655
logistic_primary_sgd_l2,research_holdout,化工原料,295,0.00990736093977464,0.009389671361502261,0.5661016949152542,6.271868775396903,-3.3491972981633835,0.10634897,1.8726483443767972
logistic_primary_sgd_l2,research_holdout,元器件,284,0.010022130720831215,0.004492782829936703,0.5316901408450704,7.8710227355079425,-5.0247376107918775,0.106986985,1.5664544788573551
logistic_primary_sgd_l2,research_holdout,农业综合,119,0.007117413480735677,0.0056242969628794715,0.5630252100840336,2.4885604278966946,-1.641588223689149,0.11306666,1.5159468080881702
logistic_primary_sgd_l2,research_holdout,中成药,151,0.013313245955483544,0.01515151515151536,0.695364238410596,3.2677774540001367,-1.257477314722121,0.10535427,2.5986770621959527
logistic_primary_sgd_l2,research_holdout,软件服务,261,0.011669176482091924,0.003841229193341844,0.5517241379310345,6.8143600985923936,-3.7687050367664026,0.10242822,1.8081436546807075
logistic_primary_sgd_l2,research_holdout,医疗保健,256,0.0090834484073885,0.0038074250418221878,0.5703125,5.43533571376661,-3.109972921475153,0.101818115,1.747711588173079
logistic_primary_sgd_l2,research_holdout,工程机械,6,-0.014202394643592317,0.0013581440811038514,0.5,0.08990308360197918,-0.17511745146353308,0.10329384,0.5133873457534919
logistic_primary_sgd_l2,research_holdout,运输设备,81,0.004107774436137961,0.009790209790209614,0.6419753086419753,1.3016139659105714,-0.9688842365833966,0.10196787,1.3434153604361332
logistic_primary_sgd_l2,research_holdout,玻璃,7,0.025559664191164715,0.018957345971563955,0.5714285714285714,0.2163392203591854,-0.037421571021032385,0.09493885,5.7811367736964945
logistic_primary_sgd_l2,research_holdout,IT设备,138,0.0015771340920572002,0.005406878258243375,0.5507246376811594,2.402497508276788,-2.1848530035728944,0.109800406,1.0996151706078072
logistic_primary_sgd_l2,research_holdout,商贸代理,34,0.016839440830146702,0.007207207207207134,0.5588235294117647,0.8275467065194455,-0.2550057182944576,0.10436298,3.2452084292630223
logistic_primary_sgd_l2,research_holdout,水泥,16,0.031724194062888296,-0.005680028632784495,0.3125,0.7208565056281886,-0.21326940062197586,0.09975889,3.3800278123626404
logistic_primary_sgd_l2,research_holdout,园区开发,18,-0.014040045281947343,-0.03877582302390198,0.2777777777777778,0.4560051414766373,-0.7087259565516895,0.10456012,0.643415324726264
logistic_primary_sgd_l2,research_holdout,装修装饰,14,0.019658787392031425,0.028637215485896372,0.7142857142857143,0.353059983181113,-0.07783695969267301,0.09755676,4.535891234384215
logistic_primary_sgd_l2,research_holdout,纺织,87,0.013747960932844909,0.010958904109588996,0.7586206896551724,1.5782220998750545,-0.38214949871754733,0.10325394,4.12985521418031
logistic_primary_sgd_l2,research_holdout,半导体,67,0.0028364852773989343,0.012003693444136765,0.6268656716417911,1.3687566673801987,-1.17871215379447,0.09945627,1.161230638857794
logistic_primary_sgd_l2,research_holdout,化学制药,92,0.010406685466895223,0.009797212298092717,0.6847826086956522,1.5843635875913107,-0.6269485246369502,0.10296241,2.5271031437689
logistic_primary_sgd_l2,research_holdout,家用电器,351,0.0012842647688651185,-0.0031928480204342913,0.45584045584045585,6.391867701718865,-5.941090767847209,0.11157734,1.0758744398101492
logistic_primary_sgd_l2,research_holdout,家居用品,243,0.011803924405677044,0.005753739930955071,0.5761316872427984,5.553420579009398,-2.6850669484298755,0.10090663,2.0682614942829733
logistic_primary_sgd_l2,research_holdout,染料涂料,125,0.010582327729067037,0.011704834605598124,0.632,2.7831622777436835,-1.4603713116103036,0.104889445,1.9057908462162143
logistic_primary_sgd_l2,research_holdout,焦炭加工,8,0.014554287811991667,0.018667401946556694,0.875,0.12844631450794552,-0.012012012012012185,0.09249973,10.69315568278631
logistic_primary_sgd_l2,research_holdout,农药化肥,58,0.015236014151485329,0.010464684420946835,0.5862068965517241,1.5346039870178592,-0.6509151662317101,0.10491504,2.3576098186527386
logistic_primary_sgd_l2,research_holdout,日用化工,23,0.018832019402607002,0.01676758267349787,0.6086956521739131,0.8115500904897053,-0.3784136442297442,0.099846415,2.144611070093956
logistic_primary_sgd_l2,research_holdout,区域地产,18,0.006853522511277262,-0.018367346938775453,0.3333333333333333,0.5449755234631082,-0.42161211826011746,0.10272597,1.2925992870225815
logistic_primary_sgd_l2,research_holdout,饲料,95,-0.001480106080511336,-0.009287925696594423,0.42105263157894735,1.8865272861126172,-2.0271373637611942,0.11004951,0.9306361373618579
logistic_primary_sgd_l2,research_holdout,煤炭开采,2,0.009682719456364008,0.009682719456364008,0.5,0.021582733812949506,-0.0022172949002214892,0.09226313,9.733812949641282
logistic_primary_sgd_l2,research_holdout,供气供热,75,0.0025379173438656827,0.008303677342823113,0.6533333333333333,1.0971482898743743,-0.9068044890844481,0.102385096,1.2099061077455695
logistic_primary_sgd_l2,research_holdout,服饰,53,-0.002768047630525799,0.004817618719889838,0.5849056603773585,0.7157017451579724,-0.8624082695758397,0.10110384,0.8298873867593798
logistic_primary_sgd_l2,research_holdout,公路,3,0.1937538884078839,0.20517928286852594,1.0,0.5812616652236517,0.0,0.10192171,
logistic_primary_sgd_l2,research_holdout,林业,33,0.0005738858811049932,-0.0077844311377244235,0.36363636363636365,0.7795347043951546,-0.7605964703186898,0.11374936,1.0248991874344744
logistic_primary_sgd_l2,research_holdout,其他建材,28,0.016567083467081172,0.01301762875907364,0.75,0.5658268386130221,-0.10194850153474921,0.10919949,5.550124132233171
logistic_primary_sgd_l2,research_holdout,红黄酒,5,0.02897425671967029,0.019877675840978437,1.0,0.14487128359835144,0.0,0.09674962,
logistic_primary_sgd_l2,research_holdout,UNKNOWN,15,0.11499260123960676,0.1153846153846152,0.9333333333333333,1.7415556852607683,-0.01666666666666672,0.11408857,104.49334111564578
logistic_primary_sgd_l2,research_holdout,其他商业,14,-0.005410985713039813,0.0027799350124991795,0.5714285714285714,0.049953503976212454,-0.12570730395876983,0.10306839,0.3973794871346257
logistic_primary_sgd_l2,research_holdout,房产服务,5,0.04941896423117138,0.01520270270270263,0.6,0.34473834974780493,-0.09764352859194803,0.094664074,3.5305806203344545
logistic_primary_sgd_l2,research_holdout,仓储物流,59,0.001161126975631886,-0.0020661157024793875,0.4745762711864407,0.9432345374936997,-0.8747280459314184,0.106664,1.078317474649318
logistic_primary_sgd_l2,research_holdout,食品,231,-0.0011681122740726196,0.0011295180722892262,0.5194805194805194,3.1121818513249875,-3.3820157866357627,0.1056756,0.9202150574290516
logistic_primary_sgd_l2,research_holdout,钢加工,14,-0.0020830188168923553,-0.005512816449248059,0.42857142857142855,0.11876944963995717,-0.14793171307645014,0.09934377,0.80286672255717
logistic_primary_sgd_l2,research_holdout,造纸,39,0.0037869788543778626,0.002941176470588225,0.6153846153846154,0.3443111954786129,-0.19661902015787625,0.098808095,1.7511591462623832
logistic_primary_sgd_l2,research_holdout,石油加工,7,-0.005598660152253457,-0.01671309192200554,0.2857142857142857,0.07386363636363646,-0.11305425742941067,0.10320241,0.6533467915594048
logistic_primary_sgd_l2,research_holdout,港口,3,-0.0025107925228226393,-0.007716049382716195,0.3333333333333333,0.010903426791277315,-0.018435804359745234,0.09582713,0.591426692240511
logistic_primary_sgd_l2,research_holdout,渔业,11,0.041681189888782624,0.03555555555555556,0.8181818181818182,0.512593617877138,-0.05410052910052909,0.101225965,9.474835577386708
logistic_primary_sgd_l2,research_holdout,铝,3,0.04340780919875731,0.04973357015985802,1.0,0.13022342759627192,0.0,0.10173962,
logistic_primary_sgd_l2,research_holdout,火力发电,5,0.021538765164905715,0.017006802721088343,1.0,0.10769382582452858,0.0,0.098174796,
logistic_primary_sgd_l2,research_holdout,农用机械,16,0.0009288646528318456,-0.007549631276008439,0.4375,0.24637753083318525,-0.23151569638787572,0.104754165,1.064193636445325
logistic_primary_sgd_l2,research_holdout,百货,26,0.001430795026592414,0.010073037830591547,0.6153846153846154,0.35141560367363933,-0.31421493298223657,0.10121298,1.1183924339251752
logistic_primary_sgd_l2,research_holdout,种植业,2,-0.0013542428428265363,-0.0013542428428265363,0.5,0.04030226700251882,-0.043010752688171894,0.10833273,0.9370277078085658
logistic_primary_sgd_l2,research_holdout,影视音像,1,0.4972375690607733,0.4972375690607733,1.0,0.4972375690607733,0.0,0.11217417,
logistic_primary_sgd_l2,research_holdout,出版业,43,-0.00933241325320629,-0.009380863039399556,0.2558139534883721,0.24810164487995068,-0.6493954147678211,0.10373394,0.3820501950551262
logistic_primary_sgd_l2,research_holdout,石油开采,8,0.01824091740441197,0.019286138855389656,0.625,0.18996918249500716,-0.04404184325971139,0.099130794,4.3133794690375105
logistic_primary_sgd_l2,research_holdout,全国地产,13,-0.00313303494467179,0.001686340640809636,0.5384615384615384,0.12201820197130586,-0.16274765625203913,0.10375162,0.7497386124095231
logistic_primary_sgd_l2,research_holdout,综合类,10,-0.006195778011659703,-0.009708898591288206,0.4,0.10403083069247487,-0.1659886108090719,0.10058838,0.6267347511699832
logistic_primary_sgd_l2,research_holdout,互联网,6,-0.04668289280093585,-0.03901939303723895,0.16666666666666666,0.021538461538461506,-0.3016358183440766,0.10109841,0.07140551694657343
logistic_primary_sgd_l2,research_holdout,通信设备,40,0.01375852513367026,0.006673380359493164,0.525,1.2858195571012616,-0.7354785517544512,0.105262235,1.74827607689442
logistic_primary_sgd_l2,research_holdout,纺织机械,21,0.005525325681111806,0.001848428835489857,0.5238095238095238,0.26495190111194167,-0.14892006180859374,0.10106078,1.7791551916791648
logistic_primary_sgd_l2,research_holdout,机床制造,85,0.003353721799574494,-0.0027762354247641285,0.4588235294117647,1.49341615798061,-1.208349805016778,0.11362555,1.235913765848519
logistic_primary_sgd_l2,research_holdout,医药商业,13,0.015986227411219876,0.019345238095238138,0.6923076923076923,0.23983797672981066,-0.032017020383952266,0.10337473,7.490952432601238
logistic_primary_sgd_l2,research_holdout,化纤,9,0.019921394988985167,0.024590163934426368,0.5555555555555556,0.21504478219229606,-0.03575222729142957,0.10528403,6.014863925522369
logistic_primary_sgd_l2,research_holdout,水运,1,0.03754469606674604,0.03754469606674604,1.0,0.03754469606674604,0.0,0.08745654,
logistic_primary_sgd_l2,research_holdout,广告包装,51,0.02397913047692005,0.019428571428571573,0.6470588235294118,1.9051598509811911,-0.6822241966582685,0.10533745,2.79257150407918
logistic_primary_sgd_l2,research_holdout,文教休闲,19,-0.012472220524140315,-0.0022427810485000643,0.42105263157894735,0.26229541016701874,-0.4992676001256847,0.0977872,0.5253603680691256
logistic_primary_sgd_l2,research_holdout,旅游景点,4,0.008477152185053571,0.01667667852687038,0.75,0.05856344108735434,-0.024654832347140054,0.096663594,2.3753331705030907
logistic_primary_sgd_l2,research_holdout,水务,18,0.006349006611543183,-0.0006485084306095956,0.4444444444444444,0.243837951107011,-0.12955583209923371,0.10420521,1.8821070974268648
logistic_primary_sgd_l2,research_holdout,普钢,1,-0.02960526315789469,-0.02960526315789469,0.0,0.0,-0.02960526315789469,0.09328413,0.0
logistic_primary_sgd_l2,research_holdout,橡胶,23,0.012442018950689459,0.008975317875841604,0.6086956521739131,0.5354353199045947,-0.24926888403873715,0.10931437,2.1480230954995023
logistic_primary_sgd_l2,research_holdout,乳制品,11,0.009550908956156007,0.012893982808023008,0.7272727272727273,0.15219893047298605,-0.04713893195526997,0.101259224,3.228730990710763
logistic_primary_sgd_l2,research_holdout,酒店餐饮,2,-0.020252958777258634,-0.020252958777258634,0.5,0.007890583903208626,-0.04839650145772589,0.100647666,0.16304037824099768
