model_id,split,group_type,group_value,signal_days,total_trades,avg_selected_count,cumulative_return,mean_daily_return,median_daily_return,daily_win_rate,trade_win_rate,profit_factor,trade_profit_factor,max_drawdown,avg_trade_return,max_daily_return,min_daily_return
ridge_conditional_industry_ablation,train,industry_crowding_regime,insufficient_history,252,5040,20.0,0.19410855151673867,0.0017836500926927345,0.005696662556642557,0.5396825396825397,0.5126984126984127,1.1061440205798179,1.0831192404608836,-0.760948138927634,0.0017836500926927351,0.1407994502223513,-0.16897086630203306
ridge_conditional_industry_ablation,train,industry_crowding_regime,crowding_high,312,6240,20.0,10.30395669329141,0.008379278865943519,0.01039237479998683,0.6314102564102564,0.5576923076923077,1.9147247343124087,1.6061291322242386,-0.4232467793900453,0.00837927886594352,0.10353383990500373,-0.1731752020702344
ridge_conditional_industry_ablation,train,industry_crowding_regime,crowding_normal,544,10880,20.0,0.6384774840666045,0.001574267476910791,-0.0003793725593871977,0.4963235294117647,0.4684742647058823,1.1232897549768612,1.088298448667098,-0.6835303507037807,0.001574267476910791,0.13558452534146137,-0.14183947577078707
ridge_conditional_industry_ablation,train,industry_crowding_regime,crowding_low,107,2140,20.0,0.32807411763699257,0.003540063436212607,0.008237357168412812,0.6074766355140186,0.5205607476635514,1.2490656564721163,1.1869334190871312,-0.6834364200116037,0.003540063436212607,0.10055777819408251,-0.13385025510463458
ridge_conditional_industry_ablation,validation,industry_crowding_regime,crowding_normal,262,5240,20.0,-0.13511461372733247,0.0016361042794070311,-0.006255637551859317,0.42748091603053434,0.41431297709923665,1.0907985068200077,1.0738396531077625,-0.8504624947659478,0.0016361042794070292,0.5854475528648078,-0.2543189721084779
ridge_conditional_industry_ablation,validation,industry_crowding_regime,crowding_high,196,3920,20.0,10.859684803604102,0.014372354940709414,-0.00038532933742070895,0.5,0.48801020408163265,2.4195553788033726,1.9925348153868632,-0.488963707180755,0.01437235494070941,0.4095817789885642,-0.0897055361518551
ridge_conditional_industry_ablation,validation,industry_crowding_regime,crowding_low,26,520,20.0,-0.3029749730413447,-0.006880196428969476,-0.005252513985895252,0.46153846153846156,0.4596153846153846,0.8350735437617852,0.8515755090857831,-0.5786979215083152,-0.006880196428969471,0.31224300380520603,-0.2707192240310104
ridge_conditional_industry_ablation,research_holdout,industry_crowding_regime,crowding_high,241,4820,20.0,6.596233697479173,0.009308825924937598,0.008399862119247082,0.6058091286307054,0.5443983402489626,1.8129137805386122,1.5777041850821285,-0.6217397917117942,0.0093088259249376,0.1827769796103127,-0.12368811591209208
ridge_conditional_industry_ablation,research_holdout,industry_crowding_regime,crowding_normal,86,1720,20.0,1.4234357905824973,0.011268501049023159,0.00737561164988541,0.7093023255813954,0.5517441860465117,2.2620455174366225,1.7942029800824748,-0.33577251720068557,0.011268501049023159,0.15350907118001583,-0.12417476087311423
ridge_conditional_industry_ablation,research_holdout,industry_crowding_regime,crowding_low,1,20,20.0,0.037364708028988725,0.037364708028988725,0.037364708028988725,1.0,0.9,inf,39.43323370672873,0.0,0.037364708028988725,0.037364708028988725,0.037364708028988725
ridge_primary_alpha1,train,stock_concentration_regime,insufficient_history,252,5040,20.0,0.23108450816117632,0.001903194598603711,0.004591497520599031,0.5476190476190477,0.5057539682539682,1.1135481442143205,1.0899176038889382,-0.7518767546125176,0.0019031945986037108,0.12586145274028815,-0.1534155538046274
ridge_primary_alpha1,train,stock_concentration_regime,stock_concentration_normal,504,10080,20.0,18.308128878208315,0.006483190691891212,0.0071597047357620704,0.6011904761904762,0.5324404761904762,1.6488595261217656,1.4358263685015378,-0.41771650130672955,0.006483190691891211,0.10339221664288005,-0.17612940932083027
ridge_primary_alpha1,train,stock_concentration_regime,stock_concentration_low,350,7000,20.0,-0.46036016687804615,-0.0010776220155631507,-0.003635972157566947,0.45714285714285713,0.44357142857142856,0.9240321321541963,0.943285086227256,-0.8874289480750279,-0.0010776220155631507,0.14223042038518935,-0.13920362426849475
ridge_primary_alpha1,train,stock_concentration_regime,stock_concentration_high,109,2180,20.0,1.4698883583938742,0.009203034733830951,0.01159470781911745,0.5963302752293578,0.55,1.7768595881526001,1.5353618165745702,-0.5022134590306326,0.009203034733830953,0.14098288432460532,-0.09578701162359296
ridge_primary_alpha1,validation,stock_concentration_regime,stock_concentration_low,241,4820,20.0,-0.7055853197460549,-0.0023438783800434704,-0.008131300104621176,0.36099585062240663,0.3879668049792531,0.8959765731853048,0.9108735982403229,-0.9293638584318273,-0.002343878380043472,0.4095817789885642,-0.2782411699919512
ridge_primary_alpha1,validation,stock_concentration_regime,stock_concentration_normal,243,4860,20.0,36.590670176325325,0.016855528781087568,0.0038990258012393253,0.5473251028806584,0.519753086419753,2.813290293607828,2.2056219158461112,-0.4415237962110051,0.016855528781087557,0.5879358423781728,-0.09319092661662894
ridge_primary_alpha1,research_holdout,stock_concentration_regime,stock_concentration_normal,203,4060,20.0,2.9869197461637764,0.007778501357719111,0.0064842595742681365,0.5862068965517241,0.524384236453202,1.6388443444785685,1.4600851143581501,-0.6365582307647351,0.007778501357719113,0.20247053780820568,-0.12737512789185884
