scenario_id,rule_id,split,trade_date,gross_pnl_yuan,net_pnl_yuan,entry_cost_yuan,exit_cost_yuan,total_cost_yuan,close_market_value_yuan,traded_notional_yuan,entry_notional_yuan,exit_notional_yuan,active_positions,entry_count,exit_count,avg_fill_ratio,prev_equity_yuan,equity_yuan,daily_return,gross_exposure_ratio,daily_turnover_ratio
high_cost_1m_5pct_signal_100bps,low_stock_ret_60d,train,20190911,-437.65403585077877,-2487.4534041977167,1000.0,1049.799368346938,2049.799368346938,1030073.8329203,409959.8736693876,200000.0,209959.8736693876,100,20,20,1.0,453991.55992828385,451504.10652408615,-0.00547907411448498,2.2689272749542275,0.9030121038685127
high_cost_1m_5pct_signal_100bps,low_stock_ret_60d,train,20190912,1456.4805123288486,-591.6610440126983,1000.0,1048.141556341547,2048.1415563415467,1021570.4397632412,409628.3112683094,200000.0,209628.3112683094,100,20,20,1.0,451504.10652408615,450912.44548007345,-0.0013104222873355756,2.2625939055744646,0.9072526813141116
high_cost_1m_5pct_signal_100bps,low_stock_ret_60d,train,20190916,-1035.2002326724444,-3077.5814577438305,1000.0,1042.381225071386,2042.381225071386,1010906.9282622593,408476.2450142772,200000.0,208476.2450142772,100,20,20,1.0,450912.44548007345,447834.8640223296,-0.0068252306819059265,2.2419140087960447,0.9058881587962923
high_cost_1m_5pct_signal_100bps,low_stock_ret_60d,train,20190917,-25121.688020640813,-27105.04249074489,1000.0,983.3544701040753,1983.3544701040753,977308.9952273414,396670.89402081503,200000.0,196670.89402081506,100,20,20,1.0,447834.8640223296,420729.8215315847,-0.060524636798695956,2.1822977033306894,0.8857525974150965
high_cost_1m_5pct_signal_100bps,low_stock_ret_60d,train,20190918,7534.25617901208,5555.309233368443,1000.0,978.9469456436369,1978.9469456436368,988172.3573855384,395789.3891287274,200000.0,195789.3891287274,100,20,20,1.0,420729.8215315847,426285.13076495315,0.013203982577573001,2.348710043391481,0.9407210254027951
high_cost_1m_5pct_signal_100bps,low_stock_ret_60d,train,20190919,3332.0943708590758,1344.520288066665,1000.0,987.5740827924111,1987.574082792411,995715.0626276701,397514.8165584822,200000.0,197514.8165584822,100,20,20,1.0,426285.13076495315,427629.6510530198,0.0031540398457107154,2.335795904588311,0.9325092241551008
high_cost_1m_5pct_signal_100bps,low_stock_ret_60d,train,20190920,-7542.58534340672,-9520.664982582613,1000.0,978.0796391758937,1978.0796391758936,990657.6607257812,395615.92783517874,200000.0,195615.92783517874,100,20,20,1.0,427629.6510530198,418108.9860704372,-0.022263809254429345,2.3166252814469925,0.9251368020458622
high_cost_1m_5pct_signal_100bps,low_stock_ret_60d,train,20190923,-17793.609482012118,-19756.692108078652,1000.0,963.0826260665373,1963.0826260665372,977248.1234085903,392616.52521330747,200000.0,192616.52521330747,100,20,20,1.0,418108.9860704372,398352.29396235856,-0.047252493407903745,2.3373047601611634,0.9390291486037684
high_cost_1m_5pct_signal_100bps,low_stock_ret_60d,train,20190924,-1472.7847350729305,-3449.081765561257,1000.0,976.2970304883264,1976.2970304883265,983158.81346021,395259.40609766525,200000.0,195259.40609766528,100,20,20,1.0,398352.29396235856,394903.2121967973,-0.008658370537429792,2.4680636420612942,0.9922357975300488
high_cost_1m_5pct_signal_100bps,low_stock_ret_60d,train,20190925,-25485.22536391062,-27437.750305569847,1000.0,952.5249416592238,1952.5249416592237,962414.181998634,390504.9883318448,200000.0,190504.98833184477,100,20,20,1.0,394903.2121967973,367465.46189122746,-0.06947968377602468,2.4370887657379234,0.9888625269962081
high_cost_1m_5pct_signal_100bps,low_stock_ret_60d,train,20190926,-18644.085679214728,-20567.490039718745,1000.0,923.404360504016,1923.404360504016,953265.1079875745,384680.8721008032,200000.0,184680.87210080322,100,20,20,1.0,367465.46189122746,346897.9718515087,-0.05597121953683603,2.594162463817479,1.046849056564319
high_cost_1m_5pct_signal_100bps,low_stock_ret_60d,train,20190927,13437.795808804442,11490.107696654484,1000.0,947.6881121499574,1947.6881121499573,982022.0316955758,389537.6224299915,200000.0,189537.6224299915,100,20,20,1.0,346897.9718515087,358388.0795481632,0.03312244126227661,2.830867031174039,1.1229169785885484
high_cost_1m_5pct_signal_100bps,low_stock_ret_60d,train,20190930,-20140.090667476892,-22089.01941709891,1000.0,948.9287496220161,1948.928749622016,972344.3185981074,389785.7499244032,200000.0,189785.74992440324,100,20,20,1.0,358388.0795481632,336299.0601310643,-0.06163435861189239,2.7131045201726236,1.087608020935921
high_cost_1m_5pct_signal_100bps,low_stock_ret_60d,train,20191008,2270.475077123315,313.9966839364463,1000.0,956.4783931868684,1956.4783931868683,974829.0437508275,391295.67863737367,200000.0,191295.6786373737,99,20,20,1.0,336299.0601310643,336613.0568150008,0.0009336829065596371,2.898696902010109,1.1635348564009538
high_cost_1m_5pct_signal_100bps,low_stock_ret_60d,train,20191009,6709.497793238835,4727.5279701984955,1000.0,981.9698230403387,1981.9698230403387,1000242.8629066927,396393.96460806776,200000.0,196393.96460806776,100,20,20,1.0,336613.0568150008,341340.58478519926,0.014044398678203082,2.9714915766218075,1.1775953326312056
high_cost_1m_5pct_signal_100bps,low_stock_ret_60d,train,20191010,5413.5501862935325,3402.6782028933458,1000.0,1010.8719834001871,2010.8719834001872,1009262.4484849185,402174.39668003743,200000.0,202174.3966800374,100,20,20,1.0,341340.58478519926,344743.2629880926,0.009968572020331547,2.9567607646774055,1.1782202720872468
high_cost_1m_5pct_signal_100bps,low_stock_ret_60d,train,20191011,-6764.514587333154,-8746.964267384545,1000.0,982.4496800513915,1982.4496800513916,1000323.5372175479,396489.9360102783,200000.0,196489.9360102783,100,20,20,1.0,344743.2629880926,335996.29872070806,-0.02537240087469574,2.901647819154334,1.1501020573213436
high_cost_1m_5pct_signal_100bps,low_stock_ret_60d,train,20191014,23868.179119289274,21828.88998989423,1000.0,1039.2891293950447,2039.2891293950447,1027701.7803265589,407857.8258790089,200000.0,207857.82587900895,100,20,20,1.0,335996.29872070806,357825.1887106023,0.06496765015866789,3.0586699443996577,1.2138759487289315
high_cost_1m_5pct_signal_100bps,low_stock_ret_60d,train,20191015,-3540.5800364520237,-5570.266631761884,1000.0,1029.6865953098602,2029.6865953098602,1016303.3744110978,405937.319061972,200000.0,205937.31906197206,100,20,20,1.0,357825.1887106023,352254.92207884043,-0.015567005363244396,2.8402231214445104,1.1344570809135555
high_cost_1m_5pct_signal_100bps,low_stock_ret_60d,train,20191016,-3050.4976949443394,-5082.081614934253,1000.0,1031.5839199899133,2031.5839199899133,1007315.5576541815,406316.7839979826,200000.0,206316.78399798262,100,20,20,1.0,352254.92207884043,347172.8404639062,-0.014427283471135711,2.8596209577696907,1.1534736877489031
